tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
tsò-inn-tînn,做纓纏,16,chò-iⁿ-tîⁿ,tso3inntinn5,cho3inntinn5,tsoinntinn,choinntinn
tsò-bah-tiam,做肉砧,16,chò-bah-tiam,tso3bahtiam,cho3bahtiam,tsobahtiam,chobahtiam
tsuè-bah-piánn,做肉餅,16,chòe-bah-piáⁿ,tsue3bahpiann2,choe3bahpiann2,tsuebahpiann,choebahpiann
tsò-bah-piánn,做肉餅,16,chò-bah-piáⁿ,tso3bahpiann2,cho3bahpiann2,tsobahpiann,chobahpiann
tsuè-buē-khì,做袂去,16,chòe-bōe-khì,tsue3bue7khi3,choe3boe7khi3,tsuebuekhi,choeboekhi
tsò-bē-khì,做袂去,16,chò-bē-khì,tso3be7khi3,cho3be7khi3,tsobekhi,chobekhi
tsò-gī-niū,做議量,16,chò-gī-niū,tso3gi7niu7,cho3gi7niu7,tsoginiu,choginiu
thîng-sio-phīng,停相並,16,thêng-sio-phēng,thing5siophing7,theng5siopheng7,thingsiophing,thengsiopheng
thîng-tshia-tiûnn,停車場,16,thêng-chhia-tiûⁿ,thing5tshiatiunn5,theng5chhiatiunn5,thingtshiatiunn,thengchhiatiunn
kiān-pó-khah,健保卡,16,kiān-pó-khah,kian7po2khah,kian7po2khah,kianpokhah,kianpokhah
kiān-pó-khá,健保卡,16,kiān-pó-khá,kian7po2kha2,kian7po2kha2,kianpokha,kianpokha
kiān-pó-sú,健保署,16,kiān-pó-sú,kian7po2su2,kian7po2su2,kianposu,kianposu
kiān-bōng-tsìng,健忘症,16,kiān-bōng-chèng,kian7bong7tsing3,kian7bong7cheng3,kianbongtsing,kianbongcheng
tsing-tshik-khì,偵測器,16,cheng-chhek-khì,tsingtshikkhi3,chengchhekkhi3,tsingtshikkhi,chengchhekkhi
thau-lia̍h-ke,偷掠雞,16,thau-lia̍h-ke,thauliah8ke,thauliah8ke,thauliahke,thauliahke
thau-lia̍h-kue,偷掠雞,16,thau-lia̍h-koe,thauliah8kue,thauliah8koe,thauliahkue,thauliahkoe
thau-tsáu-luí,偷走壘,16,thau-cháu-lúi,thautsau2lui2,thauchau2lui2,thautsaului,thauchaului
thau-tsáu-pan,偷走班,16,thau-cháu-pan,thautsau2pan,thauchau2pan,thautsaupan,thauchaupan
ka-lé-kuan,傀儡關,16,ka-lé-koan,kale2kuan,kale2koan,kalekuan,kalekoan
tshui-luī-tuânn,催淚彈,16,chhui-lūi-tôaⁿ,tshuilui7tuann5,chhuilui7toann5,tshuiluituann,chhuiluitoann
tshui-bîn-khiok,催眠曲,16,chhui-bîn-khiok,tshuibin5khiok,chhuibin5khiok,tshuibinkhiok,chhuibinkhiok
tsui-sok-á,催速仔,16,chui-sok-á,tsuisoka2,chuisoka2,tsuisoka,chuisoka
tshui-sok-khì,催速器,16,chhui-sok-khì,tshuisokkhi3,chhuisokkhi3,tshuisokkhi,chhuisokkhi
tsông-gû-tseh,傱牛節,16,chông-gû-cheh,tsong5gu5tseh,chong5gu5cheh,tsonggutseh,chonggucheh
thuân-pēnn-báng,傳病蠓,16,thoân-pēⁿ-báng,thuan5penn7bang2,thoan5penn7bang2,thuanpennbang,thoanpennbang
thuân-pīnn-báng,傳病蠓,16,thoân-pīⁿ-báng,thuan5pinn7bang2,thoan5pinn7bang2,thuanpinnbang,thoanpinnbang
thuân-sìn-suànn,傳訊線,16,thoân-sìn-sòaⁿ,thuan5sin3suann3,thoan5sin3soann3,thuansinsuann,thoansinsoann
thuân-su-suànn,傳輸線,16,thoân-su-sòaⁿ,thuan5susuann3,thoan5susoann3,thuansusuann,thoansusoann
siunn-hàm-kóo,傷譀古,16,siuⁿ-hàm-kó͘,siunnham3koo2,siunnham3koo2,siunnhamkoo,siunnhamkoo
hiau--lâng,僥人,16,hiau--lâng,hiaulang5,hiaulang5,hiaulang,hiaulang
oh-tàu-tīn,僫鬥陣,16,oh-tàu-tīn,ohtau3tin7,ohtau3tin7,ohtautin,ohtautin
gām-thâu-kuài,儑頭怪,16,gām-thâu-koài,gam7thau5kuai3,gam7thau5koai3,gamthaukuai,gamthaukoai
iu-khik-lân,優克蘭,16,iu-khek-lân,iukhiklan5,iukheklan5,iukhiklan,iukheklan
iu-lo̍k-ling,優酪乳,16,iu-lo̍k-leng,iulok8ling,iulok8leng,iulokling,iulokleng
iu-lo̍k-ni,優酪乳,16,iu-lo̍k-ni,iulok8ni,iulok8ni,iulokni,iulokni
tshiong-tiān-khì,充電器,16,chhiong-tiān-khì,tshiongtian7khi3,chhiongtian7khi3,tshiongtiankhi,chhiongtiankhi
hiong-sí-phah,兇死拍,16,hiong-sí-phah,hiongsi2phah,hiongsi2phah,hiongsiphah,hiongsiphah
sing-phín-bîng,先品明,16,seng-phín-bêng,singphin2bing5,sengphin2beng5,singphinbing,sengphinbeng
sian-ang-á,先尪仔,16,sian-ang-á,siananga2,siananga2,siananga,siananga
sian-senn-á,先生仔,16,sian-seⁿ-á,siansenna2,siansenna2,siansenna,siansenna
sian-sinn-niû,先生娘,16,sian-siⁿ-niû,siansinnniu5,siansinnniu5,siansinnniu,siansinnniu
sian-senn-má,先生媽,16,sian-seⁿ-má,siansennma2,siansennma2,siansennma,siansennma
sing-hîng-niû,先行糧,16,seng-hêng-niû,singhing5niu5,sengheng5niu5,singhingniu,senghengniu
kng-ha̍p-sîng,光合成,16,kng-ha̍p-sêng,knghap8sing5,knghap8seng5,knghapsing,knghapseng
kng-bué-tsháu,光尾草,16,kng-bóe-chháu,kngbue2tshau2,kngboe2chhau2,kngbuetshau,kngboechhau
kong-bîng-huē,光明會,16,kong-bêng-hōe,kongbing5hue7,kongbeng5hoe7,kongbinghue,kongbenghoe
kng-khó-suann,光洘山,16,kng-khó-soaⁿ,kngkho2suann,kngkho2soann,kngkhosuann,kngkhosoann
kong-tia̍p-ki,光碟機,16,kong-tia̍p-ki,kongtiap8ki,kongtiap8ki,kongtiapki,kongtiapki
kng-siám-siám,光閃閃,16,kng-siám-siám,kngsiam2siam2,kngsiam2siam2,kngsiamsiam,kngsiamsiam
kng-khu̍t-khu̍t,光𣮈𣮈,16,kng-khu̍t-khu̍t,kngkhut8khut8,kngkhut8khut8,kngkhutkhut,kngkhutkhut
kuinn-khu̍t-khu̍t,光𣮈𣮈,16,kuiⁿ-khu̍t-khu̍t,kuinnkhut8khut8,kuinnkhut8khut8,kuinnkhutkhut,kuinnkhutkhut
bián-kheh-khì,免客氣,16,bián-kheh-khì,bian2khehkhi3,bian2khehkhi3,biankhehkhi,biankhehkhi
bián-suè-phín,免稅品,16,bián-sòe-phín,bian2sue3phin2,bian2soe3phin2,biansuephin,biansoephin
bián-sè-jī,免細膩,16,bián-sè-jī,bian2se3ji7,bian2se3ji7,bianseji,bianseji
jî-tông-kio̍k,兒童局,16,jî-tông-kio̍k,ji5tong5kiok8,ji5tong5kiok8,jitongkiok,jitongkiok
lî-tông-kio̍k,兒童局,16,lî-tông-kio̍k,li5tong5kiok8,li5tong5kiok8,litongkiok,litongkiok
thòo-gá-suh,兔gá-suh,16,thò͘-gá-suh,thoo3ga2suh,thoo3ga2suh,thoogasuh,thoogasuh
ji̍p-lâi-tsē,入來坐,16,ji̍p-lâi-chē,jip8lai5tse7,jip8lai5che7,jiplaitse,jiplaiche
ji̍p-jī-huat,入字法,16,ji̍p-jī-hoat,jip8ji7huat,jip8ji7hoat,jipjihuat,jipjihoat
ji̍p-sió-ha̍k,入小學,16,ji̍p-sió-ha̍k,jip8sio2hak8,jip8sio2hak8,jipsiohak,jipsiohak
ji̍p-iù-ha̍k,入幼學,16,ji̍p-iù-ha̍k,jip8iu3hak8,jip8iu3hak8,jipiuhak,jipiuhak
ji̍p-lê-tiān,入螺鈿,16,ji̍p-lê-tiān,jip8le5tian7,jip8le5tian7,jipletian,jipletian
lāi-kah-á,內䘥仔,16,lāi-kah-á,lai7kaha2,lai7kaha2,laikaha,laikaha
lāi-suann-sông,內山倯,16,lāi-soaⁿ-sông,lai7suannsong5,lai7soannsong5,laisuannsong,laisoannsong
lāi-té-tsē,內底坐,16,lāi-té-chē,lai7te2tse7,lai7te2che7,laitetse,laiteche
lāi-té-tsia̍h,內底食,16,lāi-té-chia̍h,lai7te2tsiah8,lai7te2chiah8,laitetsiah,laitechiah
lāi-tshiâ-sī,內斜視,16,lāi-chhiâ-sī,lai7tshia5si7,lai7chhia5si7,laitshiasi,laichhiasi
lāi-hái-á,內海仔,16,lāi-hái-á,lai7hai2a2,lai7hai2a2,laihaia,laihaia
lāi-hm̂-poo,內茅埔,16,lāi-hm̂-po͘,lai7hm5poo,lai7hm5poo,laihmpoo,laihmpoo
luē-hua-ta̍t,內華達,16,lōe-hoa-ta̍t,lue7huatat8,loe7hoatat8,luehuatat,loehoatat
lāi-sī-kiànn,內視鏡,16,lāi-sī-kiàⁿ,lai7si7kiann3,lai7si7kiann3,laisikiann,laisikiann
lāi-tîng-sûn,內重巡,16,lāi-têng-sûn,lai7ting5sun5,lai7teng5sun5,laitingsun,laitengsun
tsuân-sè-kài,全世界,16,choân-sè-kài,tsuan5se3kai3,choan5se3kai3,tsuansekai,choansekai
tsuân-sit-ji̍t,全失日,16,choân-sit-ji̍t,tsuan5sitjit8,choan5sitjit8,tsuansitjit,choansitjit
tsuân-sit-ji̍t,全蝕日,16,choân-sit-ji̍t,tsuan5sitjit8,choan5sitjit8,tsuansitjit,choansitjit
tsuân-bīn-tik,全面的,16,choân-bīn-tek,tsuan5bin7tik,choan5bin7tek,tsuanbintik,choanbintek
nn̄g-hiann-tī,兩兄弟,16,nn̄g-hiaⁿ-tī,nng7hiannti7,nng7hiannti7,nnghiannti,nnghiannti
nn̄g-khi-it,兩欺一,16,nn̄g-khi-it,nng7khiit,nng7khiit,nngkhiit,nngkhiit
nn̄g-tshìn-puànn,兩秤半,16,nn̄g-chhìn-pòaⁿ,nng7tshin3puann3,nng7chhin3poann3,nngtshinpuann,nngchhinpoann
nn̄g-bān-gōo,兩萬五,16,nn̄g-bān-gō͘,nng7ban7goo7,nng7ban7goo7,nngbangoo,nngbangoo
nn̄g-tǹg-āu,兩頓後,16,nn̄g-tǹg-āu,nng7tng3au7,nng7tng3au7,nngtngau,nngtngau
pat-sian-kó,八仙果,16,pat-sian-kó,patsianko2,patsianko2,patsianko,patsianko
pat-kuà-hông,八卦紅,16,pat-kòa-hông,patkua3hong5,patkoa3hong5,patkuahong,patkoahong
pat-pó-thng,八寶湯,16,pat-pó-thng,patpo2thng,patpo2thng,patpothng,patpothng
peh-táu-á,八斗仔,16,peh-táu-á,pehtau2a2,pehtau2a2,pehtaua,pehtaua
peh-kha-hî,八跤魚,16,peh-kha-hî,pehkhahi5,pehkhahi5,pehkhahi,pehkhahi
pat-lí-sa,八里沙,16,pat-lí-sa,patli2sa,patli2sa,patlisa,patlisa
kong-tsú-phō,公主抱,16,kong-chú-phō,kongtsu2pho7,kongchu2pho7,kongtsupho,kongchupho
kong-kau-tshia,公交車,16,kong-kau-chhia,kongkautshia,kongkauchhia,kongkautshia,kongkauchhia
kong-pòo-lân,公佈欄,16,kong-pò͘-lân,kongpoo3lan5,kongpoo3lan5,kongpoolan,kongpoolan
kong-bū-uân,公務員,16,kong-bū-oân,kongbu7uan5,kongbu7oan5,kongbuuan,kongbuoan
kong-kò-lân,公告欄,16,kong-kò-lân,kongko3lan5,kongko3lan5,kongkolan,kongkolan
kong-ka-tsè,公家債,16,kong-ka-chè,kongkatse3,kongkache3,kongkatse,kongkache
kong-ke-la̍p,公家納,16,kong-ke-la̍p,kongkelap8,kongkelap8,kongkelap,kongkelap
kong-tsìng-si,公眾私,16,kong-chèng-si,kongtsing3si,kongcheng3si,kongtsingsi,kongchengsi
kong-thiann-huē,公聽會,16,kong-thiaⁿ-hōe,kongthiannhue7,kongthiannhoe7,kongthiannhue,kongthiannhoe
kong-tshia-liông,公車龍,16,kong-chhia-liông,kongtshialiong5,kongchhialiong5,kongtshialiong,kongchhialiong
la̍k-ê-ba̍k,六个目,16,la̍k-ê-ba̍k,lak8e5bak8,lak8e5bak8,lakebak,lakebak
la̍k-bué-âng,六尾紅,16,la̍k-bóe-âng,lak8bue2ang5,lak8boe2ang5,lakbueang,lakboeang
la̍k-ki-bué,六支尾,16,la̍k-ki-bóe,lak8kibue2,lak8kiboe2,lakkibue,lakkiboe
la̍k-kènn-tshn̂g,六桱床,16,la̍k-kèⁿ-chhn̂g,lak8kenn3tshng5,lak8kenn3chhng5,lakkenntshng,lakkennchhng
la̍k-kìnn-tshn̂g,六桱床,16,la̍k-kìⁿ-chhn̂g,lak8kinn3tshng5,lak8kinn3chhng5,lakkinntshng,lakkinnchhng
la̍k-kak-suànn,六角傘,16,la̍k-kak-sòaⁿ,lak8kaksuann3,lak8kaksoann3,lakkaksuann,lakkaksoann
la̍k-kak-sán,六角散,16,la̍k-kak-sán,lak8kaksan2,lak8kaksan2,lakkaksan,lakkaksan
la̍k-liân-la̍k,六連六,16,la̍k-liân-la̍k,lak8lian5lak8,lak8lian5lak8,laklianlak,laklianlak
kā-lâng-tiau,共人刁,16,kā-lâng-tiau,ka7lang5tiau,ka7lang5tiau,kalangtiau,kalangtiau
kā-lâng-siânn,共人唌,16,kā-lâng-siâⁿ,ka7lang5siann5,ka7lang5siann5,kalangsiann,kalangsiann
kā-lâng-phngh,共人嗙,16,kā-lâng-phngh,ka7lang5phngh,ka7lang5phngh,kalangphngh,kalangphngh
kiōng-sán-tóng,共產黨,16,kiōng-sán-tóng,kiong7san2tong2,kiong7san2tong2,kiongsantong,kiongsantong
ping-á-phuānn,兵仔伴,16,peng-á-phōaⁿ,pinga2phuann7,penga2phoann7,pingaphuann,pengaphoann
ping-á-tsiáu,兵仔鳥,16,peng-á-chiáu,pinga2tsiau2,penga2chiau2,pingatsiau,pengachiau
ping-khòo-kuān,兵庫縣,16,peng-khò͘-koān,pingkhoo3kuan7,pengkhoo3koan7,pingkhookuan,pengkhookoan
jiám-tiōng-kiong,冉仲弓,16,jiám-tiōng-kiong,jiam2tiong7kiong,jiam2tiong7kiong,jiamtiongkiong,jiamtiongkiong
tsheh-kha-tsiah,冊尻脊,16,chheh-kha-chiah,tshehkhatsiah,chhehkhachiah,tshehkhatsiah,chhehkhachiah
tsheh-seh-á,冊楔仔,16,chheh-seh-á,tshehseha2,chhehseha2,tshehseha,chhehseha
tsheh-lù-á,冊鑢仔,16,chheh-lù-á,tshehlu3a2,chhehlu3a2,tshehlua,chhehlua
tsheh-ku-á,冊龜仔,16,chheh-ku-á,tshehkua2,chhehkua2,tshehkua,chhehkua
līng--khì,冗去,16,lēng--khì,ling7khi3,leng7khi3,lingkhi,lengkhi
uan-óng-kiû,冤枉球,16,oan-óng-kiû,uanong2kiu5,oanong2kiu5,uanongkiu,oanongkiu
bîng-ông-tshenn,冥王星,16,bêng-ông-chheⁿ,bing5ong5tshenn,beng5ong5chhenn,bingongtshenn,bengongchhenn
tang-kue-suann,冬瓜山,16,tang-koe-soaⁿ,tangkuesuann,tangkoesoann,tangkuesuann,tangkoesoann
tang-kue-thn̂g,冬瓜糖,16,tang-koe-thn̂g,tangkuethng5,tangkoethng5,tangkuethng,tangkoethng
tang-tseh-înn,冬節圓,16,tang-cheh-îⁿ,tangtsehinn5,tangchehinn5,tangtsehinn,tangchehinn
ping-kî-lîn,冰麒麟,16,peng-kî-lîn,pingki5lin5,pengki5lin5,pingkilin,pengkilin
líng-tòng-tsiáu,冷凍鳥,16,léng-tòng-chiáu,ling2tong3tsiau2,leng2tong3chiau2,lingtongtsiau,lengtongchiau
líng-kún-tsuí,冷滾水,16,léng-kún-chúi,ling2kun2tsui2,leng2kun2chui2,lingkuntsui,lengkunchui
líng-tshiò-uē,冷笑話,16,léng-chhiò-ōe,ling2tshio3ue7,leng2chhio3oe7,lingtshioue,lengchhiooe
tshìng-iû-pn̄g,凊油飯,16,chhèng-iû-pn̄g,tshing3iu5png7,chheng3iu5png7,tshingiupng,chhengiupng
tàng-tsuí-ki,凍水機,16,tàng-chúi-ki,tang3tsui2ki,tang3chui2ki,tangtsuiki,tangchuiki
tàng-lōo-tsuí,凍露水,16,tàng-lō͘-chúi,tang3loo7tsui2,tang3loo7chui2,tanglootsui,tangloochui
gîng-ok-ok,凝惡惡,16,gêng-ok-ok,ging5okok,geng5okok,gingokok,gengokok
huân-nā-sī,凡若是,16,hoân-nā-sī,huan5na7si7,hoan5na7si7,huannasi,hoannasi
khái-suân-mn̂g,凱旋門,16,khái-soân-mn̂g,khai2suan5mng5,khai2soan5mng5,khaisuanmng,khaisoanmng
naih-tsi̍t-khut,凹一窟,16,naih-chi̍t-khut,naihtsit8khut,naihchit8khut,naihtsitkhut,naihchitkhut
tshut-lâi-kóng,出來講,16,chhut-lâi-kóng,tshutlai5kong2,chhutlai5kong2,tshutlaikong,chhutlaikong
tshut-khì-sńg,出去耍,16,chhut-khì-sńg,tshutkhi3sng2,chhutkhi3sng2,tshutkhisng,chhutkhisng
tshut-su-piáu,出師表,16,chhut-su-piáu,tshutsupiau2,chhutsupiau2,tshutsupiau,chhutsupiau
tshut-ji̍t-thâu,出日頭,16,chhut-ji̍t-thâu,tshutjit8thau5,chhutjit8thau5,tshutjitthau,chhutjitthau
tshut-tsuí-tsu,出水珠,16,chhut-chúi-chu,tshuttsui2tsu,chhutchui2chu,tshuttsuitsu,chhutchuichu
tshut-tsuí-tâng,出水筒,16,chhut-chúi-tâng,tshuttsui2tang5,chhutchui2tang5,tshuttsuitang,chhutchuitang
tshut-muâ-á,出痲仔,16,chhut-môa-á,tshutmua5a2,chhutmoa5a2,tshutmuaa,chhutmoaa
tshut-phia̍h-á,出癖仔,16,chhut-phia̍h-á,tshutphiah8a2,chhutphiah8a2,tshutphiaha,chhutphiaha
tshut-thâu-thinn,出頭天,16,chhut-thâu-thiⁿ,tshutthau5thinn,chhutthau5thinn,tshutthauthinn,chhutthauthinn
to-hú-siú,刀斧手,16,to-hú-siú,tohu2siu2,tohu2siu2,tohusiu,tohusiu
to-lōo-tshim,刀路深,16,to-lō͘-chhim,toloo7tshim,toloo7chhim,tolootshim,toloochhim
hun-tan-jī,分單字,16,hun-tan-jī,huntanji7,huntanji7,huntanji,huntanji
hun-bián-ká,分娩假,16,hun-bián-ká,hunbian2ka2,hunbian2ka2,hunbianka,hunbianka
hun-buán-ká,分娩假,16,hun-boán-ká,hunbuan2ka2,hunboan2ka2,hunbuanka,hunboanka
hun-pì-mi̍h,分泌物,16,hun-pì-mi̍h,hunpi3mih8,hunpi3mih8,hunpimih,hunpimih
pun-meh-sih,分蜢薛,16,pun-meh-sih,punmehsih,punmehsih,punmehsih,punmehsih
tshiat-á-kiû,切仔球,16,chhiat-á-kiû,tshiata2kiu5,chhiata2kiu5,tshiatakiu,chhiatakiu
tshiat-kiat-su,切結書,16,chhiat-kiat-su,tshiatkiatsu,chhiatkiatsu,tshiatkiatsu,chhiatkiatsu
táinn-kám-tsîng,刐感情,16,táiⁿ-kám-chêng,tainn2kam2tsing5,tainn2kam2cheng5,tainnkamtsing,tainnkamcheng
hîng-bū-sóo,刑務所,16,hêng-bū-só͘,hing5bu7soo2,heng5bu7soo2,hingbusoo,hengbusoo
kò-pâi-á,划棑仔,16,kò-pâi-á,ko3pai5a2,ko3pai5a2,kopaia,kopaia
kò-huâinn-lâu,划橫流,16,kò-hoâiⁿ-lâu,ko3huainn5lau5,ko3hoainn5lau5,kohuainnlau,kohoainnlau
kò-huînn-lâu,划橫流,16,kò-hûiⁿ-lâu,ko3huinn5lau5,ko3huinn5lau5,kohuinnlau,kohuinnlau
lia̍t-tiū-bâ,列宙峇,16,lia̍t-tiū-bâ,liat8tiu7ba5,liat8tiu7ba5,liattiuba,liattiuba
tshoo-tiong-sing,初中生,16,chho͘-tiong-seng,tshootiongsing,chhootiongseng,tshootiongsing,chhootiongseng
tshoo-jī-pēnn,初二病,16,chho͘-jī-pēⁿ,tshooji7penn7,chhooji7penn7,tshoojipenn,chhoojipenn
thâi-bah-á,刣肉仔,16,thâi-bah-á,thai5baha2,thai5baha2,thaibaha,thaibaha
bián-kheh-khì,別客氣,16,bián-kheh-khì,bian2khehkhi3,bian2khehkhi3,biankhehkhi,biankhehkhi
pa̍t-ji̍t-á,別日仔,16,pa̍t-ji̍t-á,pat8jit8a2,pat8jit8a2,patjita,patjita
lī-piān-tiàm,利便店,16,lī-piān-tiàm,li7pian7tiam3,li7pian7tiam3,lipiantiam,lipiantiam
lī-lo̍k-hông,利樂皇,16,lī-lo̍k-hông,li7lok8hong5,li7lok8hong5,lilokhong,lilokhong
lī-ti̍k-kán,利澤簡,16,lī-te̍k-kán,li7tik8kan2,li7tek8kan2,litikkan,litekkan
kàu--ah,到矣,16,kàu--ah,kau3ah,kau3ah,kauah,kauah
tshì-khak-á,刺殼仔,16,chhì-khak-á,tshi3khaka2,chhi3khaka2,tshikhaka,chhikhaka
tshì-môo-lua̍h,刺毛捋,16,chhì-mô͘-loa̍h,tshi3moo5luah8,chhi3moo5loah8,tshimooluah,chhimooloah
tshiah-hái-bé,刺海馬,16,chhiah-hái-bé,tshiahhai2be2,chhiahhai2be2,tshiahhaibe,chhiahhaibe
tshì-kiû-ti,刺球豬,16,chhì-kiû-ti,tshi3kiu5ti,chhi3kiu5ti,tshikiuti,chhikiuti
tshì-kue-á,刺瓜仔,16,chhì-koe-á,tshi3kuea2,chhi3koea2,tshikuea,chhikoea
tshì-lô-thâng,刺羅蟲,16,chhì-lô-thâng,tshi3lo5thang5,chhi3lo5thang5,tshilothang,chhilothang
tshì-ti-tshí,刺豬鼠,16,chhì-ti-chhí,tshi3titshi2,chhi3tichhi2,tshititshi,chhitichhi
tshì-tshí-koo,刺鼠菇,16,chhì-chhí-ko͘,tshi3tshi2koo,chhi3chhi2koo,tshitshikoo,chhichhikoo
tshì-liông-á,刺龍仔,16,chhì-liông-á,tshi3liong5a2,chhi3liong5a2,tshilionga,chhilionga
tshì-liông-kang,刺龍公,16,chhì-liông-kang,tshi3liong5kang,chhi3liong5kang,tshiliongkang,chhiliongkang
tshì-liông-pē,刺龍爸,16,chhì-liông-pē,tshi3liong5pe7,chhi3liong5pe7,tshiliongpe,chhiliongpe
thì-pênn-thâu,剃平頭,16,thì-pêⁿ-thâu,thi3penn5thau5,thi3penn5thau5,thipennthau,thipennthau
tshò-tshiū-á,剉樹仔,16,chhò-chhiū-á,tsho3tshiu7a2,chho3chhiu7a2,tshotshiua,chhochhiua
sià-sià-kiò,削削叫,16,sià-sià-kiò,sia3sia3kio3,sia3sia3kio3,siasiakio,siasiakio
tsîng-tsi̍t-kang,前一工,16,chêng-chi̍t-kang,tsing5tsit8kang,cheng5chit8kang,tsingtsitkang,chengchitkang
tsîng-lâng-kiánn,前人囝,16,chêng-lâng-kiáⁿ,tsing5lang5kiann2,cheng5lang5kiann2,tsinglangkiann,chenglangkiann
pak-tshuì-am,剝喙罨,16,pak-chhùi-am,paktshui3am,pakchhui3am,paktshuiam,pakchhuiam
sīn--ê,剩的,16,sīn--ê,sin7e5,sin7e5,sine,sine
tsián-á-ku,剪仔龜,16,chián-á-ku,tsian2a2ku,chian2a2ku,tsianaku,chianaku
tsián-thâu-tsang,剪頭鬃,16,chián-thâu-chang,tsian2thau5tsang,chian2thau5chang,tsianthautsang,chianthauchang
tsián-ku-á,剪龜仔,16,chián-ku-á,tsian2kua2,chian2kua2,tsiankua,chiankua
hù-tsok-iōng,副作用,16,hù-chok-iōng,hu3tsokiong7,hu3chokiong7,hutsokiong,huchokiong
kuah-lê-á,割犁仔,16,koah-lê-á,kuahle5a2,koahle5a2,kuahlea,koahlea
kuah-tiū-á,割稻仔,16,koah-tiū-á,kuahtiu7a2,koahtiu7a2,kuahtiua,koahtiua
kuah-tiū-bué,割稻尾,16,koah-tiū-bóe,kuahtiu7bue2,koahtiu7boe2,kuahtiubue,koahtiuboe
kuah-ti-bah,割豬肉,16,koah-ti-bah,kuahtibah,koahtibah,kuahtibah,koahtibah
kuah-tshia-tuann,割車單,16,koah-chhia-toaⁿ,kuahtshiatuann,koahchhiatoann,kuahtshiatuann,koahchhiatoann
tshòng-siánn-lah,創啥啦,16,chhòng-siáⁿ-lah,tshong3siann2lah,chhong3siann2lah,tshongsiannlah,chhongsiannlah
tshòng-siánn-siâu,創啥潲,16,chhòng-siáⁿ-siâu,tshong3siann2siau5,chhong3siann2siau5,tshongsiannsiau,chhongsiannsiau
tshòng-siánn-mih,創啥物,16,chhòng-siáⁿ-mih,tshong3siann2mih,chhong3siann2mih,tshongsiannmih,chhongsiannmih
tshòng-siánn-huè,創啥貨,16,chhòng-siáⁿ-hòe,tshong3siann2hue3,chhong3siann2hoe3,tshongsiannhue,chhongsiannhoe
tshòng-khang-kiû,創空球,16,chhòng-khang-kiû,tshong3khangkiu5,chhong3khangkiu5,tshongkhangkiu,chhongkhangkiu
tshòng-pān-jîn,創辦人,16,chhòng-pān-jîn,tshong3pan7jin5,chhong3pan7jin5,tshongpanjin,chhongpanjin
khau-tshuì-tshiu,剾喙鬚,16,khau-chhùi-chhiu,khautshui3tshiu,khauchhui3chhiu,khautshuitshiu,khauchhuichhiu
khau-tshiú-tshìng,剾手銃,16,khau-chhiú-chhèng,khautshiu2tshing3,khauchhiu2chheng3,khautshiutshing,khauchhiuchheng
khau-pa̍t-á,剾菝仔,16,khau-pa̍t-á,khaupat8a2,khaupat8a2,khaupata,khaupata
khau-pua̍t-á,剾菝仔,16,khau-poa̍t-á,khaupuat8a2,khaupoat8a2,khaupuata,khaupoata
lâu-éng-hok,劉永福,16,lâu-éng-hok,lau5eng2hok,lau5eng2hok,lauenghok,lauenghok
lâu-bîng-thuân,劉銘傳,16,lâu-bêng-thoân,lau5bing5thuan5,lau5beng5thoan5,laubingthuan,laubengthoan
kuè-tsú-siú,劊子手,16,kòe-chú-siú,kue3tsu2siu2,koe3chu2siu2,kuetsusiu,koechusiu
kuè-tsú-tshiú,劊子手,16,kòe-chú-chhiú,kue3tsu2tshiu2,koe3chu2chhiu2,kuetsutshiu,koechuchhiu
kuì-tsú-siú,劊子手,16,kùi-chú-siú,kui3tsu2siu2,kui3chu2siu2,kuitsusiu,kuichusiu
kiàm-ing-tsháu,劍英草,16,kiàm-eng-chháu,kiam3ingtshau2,kiam3engchhau2,kiamingtshau,kiamengchhau
ke-liáu-kang,加了工,16,ke-liáu-kang,keliau2kang,keliau2kang,keliaukang,keliaukang
ka-hó-iú,加好友,16,ka-hó-iú,kaho2iu2,kaho2iu2,kahoiu,kahoiu
ka-kang-huì,加工費,16,ka-kang-hùi,kakanghui3,kakanghui3,kakanghui,kakanghui
ka-ná-ta,加拿大,16,ka-ná-ta,kana2ta,kana2ta,kanata,kanata
ke-hioh-khùn,加歇睏,16,ke-hioh-khùn,kehiohkhun3,kehiohkhun3,kehiohkhun,kehiohkhun
ke-huann-hí,加歡喜,16,ke-hoaⁿ-hí,kehuannhi2,kehoannhi2,kehuannhi,kehoannhi
ke-bô-îng,加無閒,16,ke-bô-êng,kebo5ing5,kebo5eng5,keboing,keboeng
ke-hiān-si̍t,加現實,16,ke-hiān-si̍t,kehian7sit8,kehian7sit8,kehiansit,kehiansit
ke-ê-jī,加的字,16,ke-ê-jī,kee5ji7,kee5ji7,keeji,keeji
ka-tap-jî,加答兒,16,ka-tap-jî,katapji5,katapji5,katapji,katapji
ka-tsì-á,加薦仔,16,ka-chì-á,katsi3a2,kachi3a2,katsia,kachia
ka-la̍h-á,加蚋仔,16,ka-la̍h-á,kalah8a2,kalah8a2,kalaha,kalaha
ka-tshia-kóo,加車股,16,ka-chhia-kó͘,katshiakoo2,kachhiakoo2,katshiakoo,kachhiakoo
