tl,hanzi,frequency,poj,tl_num,poj_num
tshuì-liām,嘴念,25,chhùi-liām,tshui3liam7,chhui3liam7
tshuì-phik,嘴拍,25,chhùi-phek,tshui3phik1,chhui3phek1
tshuì-tshok,嘴撮,25,chhùi-chhok,tshui3tshok1,chhui3chhok1
tshuì-táu,嘴斗,25,chhùi-táu,tshui3tau2,chhui3tau2
tshuì-tsuânn,嘴殘,25,chhùi-chôaⁿ,tshui3tsuann5,chhui3choann5
tshuì-suí,嘴水,25,chhùi-súi,tshui3sui2,chhui3sui2
tshuì-ua̍h,嘴活,25,chhùi-oa̍h,tshui3uah8,chhui3oah8
tshuì-nuā,嘴涎,25,chhùi-nōa,tshui3nua7,chhui3noa7
tshuì-tsiánn,嘴淡,25,chhùi-chiáⁿ,tshui3tsiann2,chhui3chiann2
tshuì-khuah,嘴渴,25,chhùi-khoah,tshui3khuah1,chhui3khoah1
tshuì-ku̍t,嘴滑,25,chhùi-ku̍t,tshui3kut8,chhui3kut8
tshuì-phoo,嘴燥,25,chhùi-pho͘,tshui3phoo1,chhui3phoo1
tshuì-sò,嘴燥,25,chhùi-sò,tshui3so3,chhui3so3
tshuì-jiáu,嘴爪,25,chhùi-jiáu,tshui3jiau2,chhui3jiau2
tshuì-khîm,嘴琴,25,chhùi-khîm,tshui3khim5,chhui3khim5
tshuì-bâ,嘴痲,25,chhùi-bâ,tshui3ba5,chhui3ba5
tshuì-pe̍h,嘴白,25,chhùi-pe̍h,tshui3peh8,chhui3peh8
tshuì-ngī,嘴硬,25,chhùi-ngī,tshui3ngi7,chhui3ngi7
tshuì-sǹg,嘴算,25,chhùi-sǹg,tshui3sng3,chhui3sng3
tshuì-kóng,嘴管,25,chhùi-kóng,tshui3kong2,chhui3kong2
tshuì-iok,嘴約,25,chhùi-iok,tshui3iok1,chhui3iok1
tshuì-tà,嘴罩,25,chhùi-tà,tshui3ta3,chhui3ta3
tshuì-siànn,嘴聖,25,chhùi-siàⁿ,tshui3siann3,chhui3siann3
tshuì-tsi̍h,嘴舌,25,chhùi-chi̍h,tshui3tsih8,chhui3chih8
tshuì-hue,嘴花,25,chhùi-hoe,tshui3hue1,chhui3hoe1
tshuì-kóng,嘴講,25,chhùi-kóng,tshui3kong2,chhui3kong2
tshuì-kiūnn,嘴謽,25,chhùi-kiūⁿ,tshui3kiunn7,chhui3kiunn7
tshuì-lōo,嘴路,25,chhùi-lō͘,tshui3loo7,chhui3loo7
tshuì-tun,嘴鈍,25,chhùi-tun,tshui3tun1,chhui3tun1
tshuì-tsînn,嘴錢,25,chhùi-chîⁿ,tshui3tsinn5,chhui3chinn5
tshuì-gím,嘴錦,25,chhùi-gím,tshui3gim2,chhui3gim2
tshuì-thâu,嘴頭,25,chhùi-thâu,tshui3thau5,chhui3thau5
tshuì-phué,嘴頰,25,chhùi-phóe,tshui3phue2,chhui3phoe2
tshuì-sâi,嘴饞,25,chhùi-sâi,tshui3sai5,chhui3sai5
tshuì-tshiu,嘴鬚,25,chhùi-chhiu,tshui3tshiu1,chhui3chhiu1
tshuì-kóo,嘴鼓,25,chhùi-kó͘,tshui3koo2,chhui3koo2
tshuì-khí,嘴齒,25,chhùi-khí,tshui3khi2,chhui3khi2
liâu-phik,嘹拍,25,liâu-phek,liau5phik1,liau5phek1
hi-kô,嘻kô,25,hi-kô,hi1ko5,hi1ko5
gī-gī,嘻嘻,25,gī-gī,gi7gi7,gi7gi7
hi-hi,嘻嘻,25,hi-hi,hi1hi1,hi1hi1
hi-bê,嘻糜,25,hi-bê,hi1be5,hi1be5
hi-huā,嘻譁,25,hi-hōa,hi1hua7,hi1hoa7
u-á,噎仔,25,u-á,u1a2,u1a2
eh-lin,噎奶,25,eh-lin,eh1lin1,eh1lin1
eh-tsuí,噎水,25,eh-chúi,eh1tsui2,eh1chui2
eh-sng,噎酸,25,eh-sng,eh1sng1,eh1sng1
hū-kā,噓咬,25,hū-kā,hu7ka7,hu7ka7
hah-hi,噓嘻,25,hah-hi,hah1hi1,hah1hi1
ha-ha,噓噓,25,ha-ha,ha1ha1,ha1ha1
hann-hann,噓噓,25,haⁿ-haⁿ,hann1hann1,hann1hann1
hu-hu,噓噓,25,hu-hu,hu1hu1,hu1hu1
hā-hā,噓噓,25,hā-hā,ha7ha7,ha7ha7
hānn-hānn,噓噓,25,hāⁿ-hāⁿ,hann7hann7,hann7hann7
hū-hū,噓噓,25,hū-hū,hu7hu7,hu7hu7
si-jiō,噓尿,25,si-jiō,si1jio7,si1jio7
ha-sio,噓燒,25,ha-sio,ha1sio1,ha1sio1
hū-luî,噓雷,25,hū-lûi,hu7lui5,hu7lui5
hām-hām,噤噤,25,hām-hām,ham7ham7,ham7ham7
hīm-hīm,噤噤,25,hīm-hīm,him7him7,him7him7
khì-kū,器具,25,khì-kū,khi3ku7,khi3ku7
khì-hâi,器械,25,khì-hâi,khi3hai5,khi3hai5
khì-liōng,器量,25,khì-liōng,khi3liong7,khi3liong7
tshò-jiáu,噪擾,25,chhò-jiáu,tsho3jiau2,chho3jiau2
tshò-hīnn,噪耳,25,chhò-hīⁿ,tsho3hinn7,chho3hinn7
sē-káu,噬狗,25,sē-káu,se7kau2,se7kau2
ài-iō,噯喲,25,ài-iō,ai3io7,ai3io7
pûn-tshe,噴吹,25,pûn-chhe,pun5tshe1,pun5chhe1
phùn-phùn,噴噴,25,phùn-phùn,phun3phun3,phun3phun3
pûn-pûn,噴噴,25,pûn-pûn,pun5pun5,pun5pun5
pûn-tshun,噴春,25,pûn-chhun,pun5tshun1,pun5chhun1
phûn-khuì,噴氣,25,phûn-khùi,phun5khui3,phun5khui3
phùn-iû,噴油,25,phùn-iû,phun3iu5,phun3iu5
pûn-lê,噴螺,25,pûn-lê,pun5le5,pun5le5
phùn-tsáu,噴走,25,phùn-cháu,phun3tsau2,phun3chau2
phùn-seh,噴雪,25,phùn-seh,phun3seh1,phun3seh1
phùn-tiám,噴點,25,phùn-tiám,phun3tiam2,phun3tiam2
tùn-sòo,噸數,25,tùn-sò͘,tun3soo3,tun3soo3
hiannh-kè,嚇價,25,hiaⁿh-kè,hiannh1ke3,hiannh1ke3
heh-heh,嚇嚇,25,heh-heh,heh1heh1,heh1heh1
hennh-hennh,嚇嚇,25,heⁿh-heⁿh,hennh1hennh1,hennh1hennh1
hiannh-hiannh,嚇嚇,25,hiaⁿh-hiaⁿh,hiannh1hiannh1,hiannh1hiannh1
hiannh-tshiú,嚇手,25,hiaⁿh-chhiú,hiannh1tshiu2,hiannh1chhiu2
hiannh-si̍t,嚇翼,25,hiaⁿh-si̍t,hiannh1sit8,hiannh1sit8
hiannh-hong,嚇風,25,hiaⁿh-hong,hiannh1hong1,hiannh1hong1
hennh-kiann,嚇驚,25,heⁿh-kiaⁿ,hennh1kiann1,hennh1kiann1
giâm-gâi,嚴gâi,25,giâm-gâi,giam5gai5,giam5gai5
giâm-ha̍t,嚴乏,25,giâm-ha̍t,giam5hat8,giam5hat8
giâm-līng,嚴令,25,giâm-lēng,giam5ling7,giam5leng7
giâm-tong,嚴冬,25,giâm-tong,giam5tong1,giam5tong1
giâm-hîng,嚴刑,25,giâm-hêng,giam5hing5,giam5heng5
giâm-lē,嚴厲,25,giâm-lē,giam5le7,giam5le7
giâm-bīng,嚴命,25,giâm-bēng,giam5bing7,giam5beng7
giâm-giâm,嚴嚴,25,giâm-giâm,giam5giam5,giam5giam5
giâm-hân,嚴寒,25,giâm-hân,giam5han5,giam5han5
giâm-su,嚴師,25,giâm-su,giam5su1,giam5su1
giâm-sú,嚴暑,25,giâm-sú,giam5su2,giam5su2
giâm-tsìng,嚴正,25,giâm-chèng,giam5tsing3,giam5cheng3
giâm-hū,嚴父,25,giâm-hū,giam5hu7,giam5hu7
giâm-kìm,嚴禁,25,giâm-kìm,giam5kim3,giam5kim3
giâm-hua̍t,嚴罰,25,giâm-hoa̍t,giam5huat8,giam5hoat8
giâm-siok,嚴肅,25,giâm-siok,giam5siok1,giam5siok1
giâm-tshin,嚴親,25,giâm-chhin,giam5tshin1,giam5chhin1
giâm-kín,嚴謹,25,giâm-kín,giam5kin2,giam5kin2
giâm-pān,嚴辦,25,giâm-pān,giam5pan7,giam5pan7
giâm-khok,嚴酷,25,giâm-khok,giam5khok1,giam5khok1
giâm-tiōng,嚴重,25,giâm-tiōng,giam5tiong7,giam5tiong7
giâm-hông,嚴防,25,giâm-hông,giam5hong5,giam5hong5
jióng-tsha̍t,嚷賊,25,jióng-chha̍t,jiong2tshat8,jiong2chhat8
jióng-nāu,嚷鬧,25,jióng-nāu,jiong2nau7,jiong2nau7
jiáng-kóo,嚷鼓,25,jiáng-kó͘,jiang2koo2,jiang2koo2
lo-thi,囉啼,25,lo-thi,lo1thi1,lo1thi1
lo-so,囉嗦,25,lo-so,lo1so1,lo1so1
lông-tiong,囊中,25,lông-tiong,long5tiong1,long5tiong1
tsiok-hù,囑咐,25,chiok-hù,tsiok1hu3,chiok1hu3
tsiok-su,囑書,25,chiok-su,tsiok1su1,chiok1su1
tsiok-thok,囑託,25,chiok-thok,tsiok1thok1,chiok1thok1
siû-huān,囚犯,25,siû-hoān,siu5huan7,siu5hoan7
siû-kann,囚監,25,siû-kaⁿ,siu5kann1,siu5kann1
siû-kìm,囚禁,25,siû-kìm,siu5kim3,siu5kim3
siû-ku,囚車,25,siû-ku,siu5ku1,siu5ku1
sì-phiat,四phiat,25,sì-phiat,si3phiat1,si3phiat1
sì-sian,四仙,25,sì-sian,si3sian1,si3sian1
sì-thīn,四伨,25,sì-thīn,si3thin7,si3thin7
sì-niú,四兩,25,sì-niú,si3niu2,si3niu2
sù-lio̍k,四六,25,sù-lio̍k,su3liok8,su3liok8
sì-khik,四刻,25,sì-khek,si3khik1,si3khek1
sì-kuah,四割,25,sì-koah,si3kuah1,si3koah1
sù-khó,四可,25,sù-khó,su3kho2,su3kho2
sù-kun,四君,25,sù-kun,su3kun1,su3kun1
sì-tsiu,四周,25,sì-chiu,si3tsiu1,si3chiu1
sù-khì,四器,25,sù-khì,su3khi3,su3khi3
sì-uî,四圍,25,sì-ûi,si3ui5,si3ui5
sù-uî,四圍,25,sù-ûi,su3ui5,su3ui5
sù-tsí,四址,25,sù-chí,su3tsi2,su3chi2
sì-tsàng,四壯,25,sì-chàng,si3tsang3,si3chang3
sù-î,四夷,25,sù-î,su3i5,su3i5
sì-kuì,四季,25,sì-kùi,si3kui3,si3kui3
sù-kuì,四季,25,sù-kùi,su3kui3,su3kui3
sì-thián,四展,25,sì-thián,si3thian2,si3thian2
sì-suann,四山,25,sì-soaⁿ,si3suann1,si3soann1
sù-tshuan,四川,25,sù-chhoan,su3tshuan1,su3chhoan1
sù-siông,四常,25,sù-siông,su3siong5,su3siong5
sù-phîng,四平,25,sù-phêng,su3phing5,su3pheng5
sù-kàu,四教,25,sù-kàu,su3kau3,su3kau3
sì-suànn,四散,25,sì-sòaⁿ,si3suann3,si3soann3
sù-sàn,四散,25,sù-sàn,su3san3,su3san3
sì-hng,四方,25,sì-hng,si3hng1,si3hng1
sì-pang,四方,25,sì-pang,si3pang1,si3pang1
sù-hong,四方,25,sù-hong,su3hong1,su3hong1
sì-sûn,四旬,25,sì-sûn,si3sun5,si3sun5
sù-sî,四時,25,sù-sî,su3si5,su3si5
sì-kinn,四更,25,sì-kiⁿ,si3kinn1,si3kinn1
sù-su,四書,25,sù-su,su3su1,su3su1
sì-ge̍h,四月,25,sì-ge̍h,si3geh8,si3geh8
sì-thiāu,四柱,25,sì-thiāu,si3thiau7,si3thiau7
sì-tsiànn,四正,25,sì-chiàⁿ,si3tsiann3,si3chiann3
sù-tsiànn,四正,25,sù-chiàⁿ,su3tsiann3,su3chiann3
sì-kui,四歸,25,sì-kui,si3kui1,si3kui1
sù-bîn,四民,25,sù-bîn,su3bin5,su3bin5
sù-suí,四水,25,sù-súi,su3sui2,su3sui2
sì-sué,四洗,25,sì-sóe,si3sue2,si3soe2
sù-hái,四海,25,sù-hái,su3hai2,su3hai2
sù-bu̍t,四物,25,sù-bu̍t,su3but8,su3but8
sù-sing,四生,25,sù-seng,su3sing1,su3seng1
sì-kuè,四界,25,sì-kòe,si3kue3,si3koe3
sì-ba̍k,四目,25,sì-ba̍k,si3bak8,si3bak8
sì-phuà,四破,25,sì-phòa,si3phua3,si3phoa3
sì-ti̍h,四碟,25,sì-ti̍h,si3tih8,si3tih8
sù-sîn,四神,25,sù-sîn,su3sin5,su3sin5
sì-siù,四秀,25,sì-siù,si3siu3,si3siu3
sù-kuán,四管,25,sù-koán,su3kuan2,su3koan2
sù-hiân,四絃,25,sù-hiân,su3hian5,su3hian5
sù-î,四維,25,sù-î,su3i5,su3i5
sù-kuān,四縣,25,sù-koān,su3kuan7,su3koan7
sù-sing,四聲,25,sù-seng,su3sing1,su3seng1
sù-tsi,四肢,25,sù-chi,su3tsi1,su3chi1
sì-thuí,四腿,25,sì-thúi,si3thui2,si3thui2
sù-sik,四色,25,sù-sek,su3sik1,su3sek1
sù-tsòng,四葬,25,sù-chòng,su3tsong3,su3chong3
sù-hâng,四行,25,sù-hâng,su3hang5,su3hang5
sù-âng,四行,25,sù-âng,su3ang5,su3ang5
sì-kak,四角,25,sì-kak,si3kak1,si3kak1
sù-siōng,四象,25,sù-siōng,su3siong7,su3siong7
sì-kiō,四轎,25,sì-kiō,si3kio7,si3kio7
sì-pinn,四邊,25,sì-piⁿ,si3pinn1,si3pinn1
sù-lîn,四鄰,25,sù-lîn,su3lin5,su3lin5
sù-phuè,四配,25,sù-phòe,su3phue3,su3phoe3
sì-bīn,四面,25,sì-bīn,si3bin7,si3bin7
sù-thé,四體,25,sù-thé,su3the2,su3the2
sì-khí,四齒,25,sì-khí,si3khi2,si3khi2
gín-á,囝仔,25,gín-á,gin2a2,gin2a2
kiánn-jî,囝子,25,kiáⁿ-jî,kiann2ji5,kiann2ji5
kán-kánn,囝子,25,kán-káⁿ,kan2kann2,kan2kann2
huê-kiann,回京,25,hôe-kiaⁿ,hue5kiann1,hoe5kiann1
hê-á,回仔,25,hê-á,he5a2,he5a2
huê-sìn,回信,25,hôe-sìn,hue5sin3,hoe5sin3
hê-lâm,回南,25,hê-lâm,he5lam5,he5lam5
hê-hê,回回,25,hê-hê,he5he5,he5he5
huê-kok,回國,25,hôe-kok,hue5kok1,hoe5kok1
huê-thian,回天,25,hôe-thian,hue5thian1,hoe5thian1
huê-ka,回家,25,hôe-ka,hue5ka1,hoe5ka1
hê-thiap,回帖,25,hê-thiap,he5thiap1,he5thiap1
huê-hú,回府,25,hôe-hú,hue5hu2,hoe5hu2
hê-hok,回復,25,hê-hok,he5hok1,he5hok1
huê-sim,回心,25,hôe-sim,hue5sim1,hoe5sim1
hê-phue,回批,25,hê-phoe,he5phue1,he5phoe1
huê-pài,回拜,25,hôe-pài,hue5pai3,hoe5pai3
hê-pài,回拜,25,hê-pài,he5pai3,he5pai3
huê-kìng,回敬,25,hôe-kèng,hue5king3,hoe5keng3
huê-bûn,回文,25,hôe-bûn,hue5bun5,hoe5bun5
huê-tso̍k,回族,25,hôe-cho̍k,hue5tsok8,hoe5chok8
huê-tshun,回春,25,hôe-chhun,hue5tshun1,hoe5chhun1
huê-tsu,回書,25,hôe-chu,hue5tsu1,hoe5chu1
huê-tiâu,回朝,25,hôe-tiâu,hue5tiau5,hoe5tiau5
huê-sing,回生,25,hôe-seng,hue5sing1,hoe5seng1
huê-lo̍k,回祿,25,hôe-lo̍k,hue5lok8,hoe5lok8
huê-lé,回禮,25,hôe-lé,hue5le2,hoe5le2
huê-tsiunn,回章,25,hôe-chiuⁿ,hue5tsiunn1,hoe5chiunn1
huê-tap,回答,25,hôe-tap,hue5tap1,hoe5tap1
hê-tap,回答,25,hê-tap,he5tap1,he5tap1
hê-uē,回話,25,hê-ōe,he5ue7,he5oe7
huê-sio̍k,回贖,25,hôe-sio̍k,hue5siok8,hoe5siok8
huê-kun,回軍,25,hôe-kun,hue5kun1,hoe5kun1
huê-tńg,回轉,25,hôe-tńg,hue5tng2,hoe5tng2
huê-hiong,回鄉,25,hôe-hiong,hue5hiong1,hoe5hiong1
hê-tāng,回重,25,hê-tāng,he5tang7,he5tang7
huê-iông,回陽,25,hôe-iông,hue5iong5,hoe5iong5
huê-thâu,回頭,25,hôe-thâu,hue5thau5,hoe5thau5
huê-kà,回駕,25,hôe-kà,hue5ka3,hoe5ka3
huê-hûn,回魂,25,hôe-hûn,hue5hun5,hoe5hun5
hê-hûn,回魂,25,hê-hûn,he5hun5,he5hun5
huê-lîng,回龍,25,hôe-lêng,hue5ling5,hoe5leng5
sìn-bō,囟帽,25,sìn-bō,sin3bo7,sin3bo7
sìn-môo,囟毛,25,sìn-mô͘,sin3moo5,sin3moo5
sìn-hō,囟號,25,sìn-hō,sin3ho7,sin3ho7
sìn-mn̂g,囟門,25,sìn-mn̂g,sin3mng5,sin3mng5
sìn-tsang,囟鬃,25,sìn-chang,sin3tsang1,sin3chang1
in-hô,因何,25,in-hô,in1ho5,in1ho5
in-kó,因果,25,in-kó,in1ko2,in1ko2
in-uī,因為,25,in-ūi,in1ui7,in1ui7
in-iû,因由,25,in-iû,in1iu5,in1iu5
in-tuann,因端,25,in-toaⁿ,in1tuann1,in1toann1
in-mi̍h,因麼,25,in-mi̍h,in1mih8,in1mih8
khǹg-ba̍t,囥密,25,khǹg-ba̍t,khng3bat8,khng3bat8
khòng-tshn̂g,囥床,25,khòng-chhn̂g,khong3tshng5,khong3chhng5
khùn-hua̍t,困乏,25,khùn-hoa̍t,khun3huat8,khun3hoat8
khùn-kuān,困倦,25,khùn-koān,khun3kuan7,khun3koan7
khùn-tun,困敦,25,khùn-tun,khun3tun1,khun3tun1
khùn-kiông,困窮,25,khùn-kiông,khun3kiong5,khun3kiong5
khùn-khóo,困苦,25,khùn-khó͘,khun3khoo2,khun3khoo2
khùn-lân,困難,25,khùn-lân,khun3lan5,khun3lan5
khûn-khûn,囷囷,25,khûn-khûn,khun5khun5,khun5khun5
kòo-tsip,固執,25,kò͘-chip,koo3tsip1,koo3chip1
kòo-siú,固守,25,kò͘-siú,koo3siu2,koo3siu2
kòo-sû,固辭,25,kò͘-sû,koo3su5,koo3su5
kòo-thé,固體,25,kò͘-thé,koo3the2,koo3the2
khng-khng,圈圈,25,khng-khng,khng1khng1,khng1khng1
khong-khong,圈圈,25,khong-khong,khong1khong1,khong1khong1
khong-kînn,圈墘,25,khong-kîⁿ,khong1kinn5,khong1kinn5
khuân-thò,圈套,25,khoân-thò,khuan5tho3,khoan5tho3
khong-kia̍h,圈屐,25,khong-kia̍h,khong1kiah8,khong1kiah8
khng-phuà,圈破,25,khng-phòa,khng1phua3,khng1phoa3
khong-khoo,圈箍,25,khong-kho͘,khong1khoo1,khong1khoo1
khong-kim,圈金,25,khong-kim,khong1kim1,khong1kim1
khong-gûn,圈銀,25,khong-gûn,khong1gun5,khong1gun5
khong-tâng,圈銅,25,khong-tâng,khong1tang5,khong1tang5
khong-thih,圈鐵,25,khong-thih,khong1thih1,khong1thih1
khuân-tiám,圈點,25,khoân-tiám,khuan5tiam2,khoan5tiam2
kok-tiōng,國丈,25,kok-tiōng,kok1tiong7,kok1tiong7
kok-tan,國丹,25,kok-tan,kok1tan1,kok1tan1
kok-luān,國亂,25,kok-loān,kok1luan7,kok1loan7
kok-sū,國事,25,kok-sū,kok1su7,kok1su7
kok-kau,國交,25,kok-kau,kok1kau1,kok1kau1
kok-tsè,國債,25,kok-chè,kok1tse3,kok1che3
kok-lāi,國內,25,kok-lāi,kok1lai7,kok1lai7
kok-kong,國公,25,kok-kong,kok1kong1,kok1kong1
kok-tsè,國制,25,kok-chè,kok1tse3,kok1che3
kok-bū,國務,25,kok-bū,kok1bu7,kok1bu7
kok-sè,國勢,25,kok-sè,kok1se3,kok1se3
kok-ìn,國印,25,kok-ìn,kok1in3,kok1in3
kok-sú,國史,25,kok-sú,kok1su2,kok1su2
kok-kun,國君,25,kok-kun,kok1kun1,kok1kun1
kok-song,國喪,25,kok-song,kok1song1,kok1song1
kok-kok,國國,25,kok-kok,kok1kok1,kok1kok1
kok-thóo,國土,25,kok-thó͘,kok1thoo2,kok1thoo2
kok-ui,國威,25,kok-ui,kok1ui1,kok1ui1
kok-jī,國字,25,kok-jī,kok1ji7,kok1ji7
kok-ka,國家,25,kok-ka,kok1ka1,kok1ka1
kok-pó,國寶,25,kok-pó,kok1po2,kok1po2
kok-su,國師,25,kok-su,kok1su1,kok1su1
kok-tōo,國度,25,kok-tō͘,kok1too7,kok1too7
kok-khòo,國庫,25,kok-khò͘,kok1khoo3,kok1khoo3
kok-thí,國恥,25,kok-thí,kok1thi2,kok1thi2
kok-un,國恩,25,kok-un,kok1un1,kok1un1
kok-tsîng,國情,25,kok-chêng,kok1tsing5,kok1cheng5
kok-iu,國憂,25,kok-iu,kok1iu1,kok1iu1
kok-hiàn,國憲,25,kok-hiàn,kok1hian3,kok1hian3
kok-tshik,國戚,25,kok-chhek,kok1tshik1,kok1chhek1
kok-siú,國手,25,kok-siú,kok1siu2,kok1siu2
kok-tsìng,國政,25,kok-chèng,kok1tsing3,kok1cheng3
kok-kàu,國教,25,kok-kàu,kok1kau3,kok1kau3
kok-bûn,國文,25,kok-bûn,kok1bun5,kok1bun5
kok-kî,國旗,25,kok-kî,kok1ki5,kok1ki5
kok-su,國書,25,kok-su,kok1su1,kok1su1
kok-huē,國會,25,kok-hōe,kok1hue7,kok1hoe7
kok-tiâu,國朝,25,kok-tiâu,kok1tiau5,kok1tiau5
kok-kuân,國權,25,kok-koân,kok1kuan5,kok1koan5
kok-bú,國母,25,kok-bú,kok1bu2,kok1bu2
kok-bîn,國民,25,kok-bîn,kok1bin5,kok1bin5
ko̍k-huat,國法,25,ko̍k-hoat,kok8huat1,kok8hoat1
kok-huān,國犯,25,kok-hoān,kok1huan7,kok1hoan7
kok-ông,國王,25,kok-ông,kok1ong5,kok1ong5
kok-sú,國璽,25,kok-sú,kok1su2,kok1su2
kok-sán,國產,25,kok-sán,kok1san2,kok1san2
kok-kài,國界,25,kok-kài,kok1kai3,kok1kai3
kok-kìm,國禁,25,kok-kìm,kok1kim3,kok1kim3
kok-sè,國稅,25,kok-sè,kok1se3,kok1se3
kok-li̍p,國立,25,kok-li̍p,kok1lip8,kok1lip8
kok-tshik,國策,25,kok-chhek,kok1tshik1,kok1chhek1
kok-tsi̍k,國籍,25,kok-che̍k,kok1tsik8,kok1chek8
kok-ló,國老,25,kok-ló,kok1lo2,kok1lo2
kok-kū,國舅,25,kok-kū,kok1ku7,kok1ku7
kok-tsòng,國葬,25,kok-chòng,kok1tsong3,kok1chong3
kok-hō,國號,25,kok-hō,kok1ho7,kok1ho7
kok-gú,國語,25,kok-gú,kok1gu2,kok1gu2
kok-khò,國課,25,kok-khò,kok1kho3,kok1kho3
kok-gī,國議,25,kok-gī,kok1gi7,kok1gi7
kok-hè,國貨,25,kok-hè,kok1he3,kok1he3
kok-tsha̍t,國賊,25,kok-chha̍t,kok1tshat8,kok1chhat8
kok-tsi̍k,國賊,25,kok-che̍k,kok1tsik8,kok1chek8
kok-pin,國賓,25,kok-pin,kok1pin1,kok1pin1
kok-jio̍k,國辱,25,kok-jio̍k,kok1jiok8,kok1jiok8
kok-ūn,國運,25,kok-ūn,kok1un7,kok1un7
kok-hông,國防,25,kok-hông,kok1hong5,kok1hong5
kok-tsè,國際,25,kok-chè,kok1tse3,kok1che3
kok-lān,國難,25,kok-lān,kok1lan7,kok1lan7
kok-hong,國風,25,kok-hong,kok1hong1,kok1hong1
kok-thé,國體,25,kok-thé,kok1the2,kok1the2
uî-tiâu,圍住,25,ûi-tiâu,ui5tiau5,ui5tiau5
uî-khùn,圍困,25,ûi-khùn,ui5khun3,ui5khun3
uî-uî,圍圍,25,ûi-ûi,ui5ui5,ui5ui5
uî-siânn,圍城,25,ûi-siâⁿ,ui5siann5,ui5siann5
uî-pîn,圍屏,25,ûi-pîn,ui5pin5,ui5pin5
uî-pang,圍枋,25,ûi-pang,ui5pang1,ui5pang1
uî-kî,圍棋,25,ûi-kî,ui5ki5,ui5ki5
uî-lôo,圍爐,25,ûi-lô͘,ui5loo5,ui5loo5
uî-tshiûnn,圍牆,25,ûi-chhiûⁿ,ui5tshiunn5,ui5chhiunn5
uî-khoo,圍箍,25,ûi-kho͘,ui5khoo1,ui5khoo1
uî-hong,圍風,25,ûi-hong,ui5hong1,ui5hong1
hn̂g-lua̍h,園lua̍h,25,hn̂g-loa̍h,hng5luah8,hng5loah8
uân-ting,園丁,25,oân-teng,uan5ting1,oan5teng1
hn̂g-tsú,園主,25,hn̂g-chú,hng5tsu2,hng5chu2
uân-tîng,園亭,25,oân-têng,uan5ting5,oan5teng5
hn̂g-tuē,園地,25,hn̂g-tōe,hng5tue7,hng5toe7
hn̂g-poo,園埔,25,hn̂g-po͘,hng5poo1,hng5poo1
hn̂g-khuè,園契,25,hn̂g-khòe,hng5khue3,hng5khoe3
uân-tîng,園庭,25,oân-têng,uan5ting5,oan5teng5
hn̂g-tsá,園早,25,hn̂g-chá,hng5tsa2,hng5cha2
uân-lîm,園林,25,oân-lîm,uan5lim5,oan5lim5
hn̂g-kau,園溝,25,hn̂g-kau,hng5kau1,hng5kau1
hn̂g-sè,園稅,25,hn̂g-sè,hng5se3,hng5se3
hn̂g-tiū,園稻,25,hn̂g-tiū,hng5tiu7,hng5tiu7
hn̂g-hān,園限,25,hn̂g-hān,hng5han7,hng5han7
înn-á,圓仔,25,îⁿ-á,inn5a2,inn5a2
înn-nn̄g,圓卵,25,îⁿ-nn̄g,inn5nng7,inn5nng7
inn-inn,圓圓,25,iⁿ-iⁿ,inn1inn1,inn1inn1
înn-înn,圓圓,25,îⁿ-îⁿ,inn5inn5,inn5inn5
uân-kiong,圓宮,25,oân-kiong,uan5kiong1,oan5kiong1
uân-tsi̍k,圓寂,25,oân-che̍k,uan5tsik8,oan5chek8
uân-pó,圓寶,25,oân-pó,uan5po2,oan5po2
înn-hîng,圓形,25,îⁿ-hêng,inn5hing5,inn5heng5
înn-peh,圓柏,25,îⁿ-peh,inn5peh1,inn5peh1
înn-toh,圓桌,25,îⁿ-toh,inn5toh1,inn5toh1
înn-kùn,圓棍,25,îⁿ-kùn,inn5kun3,inn5kun3
înn-khuán,圓款,25,îⁿ-khoán,inn5khuan2,inn5khoan2
înn-tīnn,圓淀,25,îⁿ-tīⁿ,inn5tinn7,inn5tinn7
uân-buán,圓滿,25,oân-boán,uan5buan2,oan5boan2
înn-tsu,圓珠,25,îⁿ-chu,inn5tsu1,inn5chu1
înn-kiû,圓球,25,îⁿ-kiû,inn5kiu5,inn5kiu5
înn-khuân,圓環,25,îⁿ-khoân,inn5khuan5,inn5khoan5
uân-gán,圓眼,25,oân-gán,uan5gan2,oan5gan2
înn-thang,圓窗,25,îⁿ-thang,inn5thang1,inn5thang1
înn-tâng,圓筒,25,îⁿ-tâng,inn5tang5,inn5tang5
înn-khoo,圓箍,25,îⁿ-kho͘,inn5khoo1,inn5khoo1
înn-huān,圓範,25,îⁿ-hoān,inn5huan7,inn5hoan7
uân-phâng,圓篷,25,oân-phâng,uan5phang5,oan5phang5
înn-lia̍p,圓粒,25,îⁿ-lia̍p,inn5liap8,inn5liap8
înn-si,圓絲,25,îⁿ-si,inn5si1,inn5si1
înn-kóo,圓股,25,îⁿ-kó͘,inn5koo2,inn5koo2
înn-láu,圓蓼,25,îⁿ-láu,inn5lau2,inn5lau2
uân-tuê,圓蹄,25,oân-tôe,uan5tue5,oan5toe5
inn-uainn,圓轟,25,iⁿ-oaiⁿ,inn1uainn1,inn1oainn1
uân-tsha̍k,圓鑿,25,oân-chha̍k,uan5tshak8,oan5chhak8
