hanzi,tl,frequency,poj,tl_num,poj_num
洗金,sé-kim,25,sé-kim,se2kim1,se2kim1
洗銃,seré-tshìng,25,sére-chhèng,sere2tshing3,sere2chheng3
洗銃,sué-tshìng,25,sóe-chhèng,sue2tshing3,soe2chheng3
洗銃,sé-tshìng,25,sé-chhèng,se2tshing3,se2chheng3
洗除,seré-tîr,25,sére-tîr,sere2tir5,sere2tir5
洗除,sué-tîr,25,sóe-tîr,sue2tir5,soe2tir5
洗除,sué-tû,25,sóe-tû,sue2tu5,soe2tu5
洗除,sé-tî,25,sé-tî,se2ti5,se2ti5
洗面,seré-bīn,25,sére-bīn,sere2bin7,sere2bin7
洗骨,seré-kut,25,sére-kut,sere2kut4,sere2kut4
洗骨,sué-kut,25,sóe-kut,sue2kut4,soe2kut4
洗骨,sé-kut,25,sé-kut,se2kut4,se2kut4
活會,ua̍h-hēr,25,oa̍h-hēr,uah8her7,oah8her7
海苔,nóo-lih,25,nó͘-lih,noo2lih4,noo2lih4
溝通,kio-thong,25,kio-thong,kio1thong1,kio1thong1
漁會,hîr-huē,25,hîr-hōe,hir5hue7,hir5hoe7
漁火,gî-hónn,25,gî-hóⁿ,gi5honn2,gi5honn2
漁火,gîr-hónn,25,gîr-hóⁿ,gir5honn2,gir5honn2
漁火,gû-hónn,25,gû-hóⁿ,gu5honn2,gu5honn2
漫画,bàng-gà,25,bàng-gà,bang3ga3,bang3ga3
漳州,tsing-tsiu,25,cheng-chiu,tsing1tsiu1,cheng1chiu1
漳腔,tsing-khiunn,25,cheng-khiuⁿ,tsing1khiunn1,cheng1khiunn1
火井,hué-tsénn,25,hóe-chéⁿ,hue2tsenn2,hoe2chenn2
火井,hé-tsínn,25,hé-chíⁿ,he2tsinn2,he2chinn2
火井,hér-tsínn,25,hér-chíⁿ,her2tsinn2,her2chinn2
火坑,hué-khenn,25,hóe-kheⁿ,hue2khenn1,hoe2khenn1
火坑,hé-khinn,25,hé-khiⁿ,he2khinn1,he2khinn1
火坑,hér-khinn,25,hér-khiⁿ,her2khinn1,her2khinn1
火屎,hér-sái,25,hér-sái,her2sai2,her2sai2
火山,hér-suann,25,hér-soaⁿ,her2suann1,her2soann1
火拭,hué-tshit,25,hóe-chhit,hue2tshit4,hoe2chhit4
火拭,hé-tshit,25,hé-chhit,he2tshit4,he2chhit4
火拭,hér-tshit,25,hér-chhit,her2tshit4,her2chhit4
火擦,hué-tshat,25,hóe-chhat,hue2tshat4,hoe2chhat4
火擦,hé-tshat,25,hé-chhat,he2tshat4,he2chhat4
火擦,hér-tshat,25,hér-chhat,her2tshat4,her2chhat4
火星,hér-tshinn,25,hér-chhiⁿ,her2tshinn1,her2chhinn1
火柴,hué-tshâ,25,hóe-chhâ,hue2tsha5,hoe2chha5
火柴,hé-tshâ,25,hé-chhâ,he2tsha5,he2chha5
火柴,hér-tshâ,25,hér-chhâ,her2tsha5,her2chha5
火母,hér-bú,25,hér-bú,her2bu2,her2bu2
火母,hér-hu,25,hér-hu,her2hu1,her2hu1
火氣,hér-khì,25,hér-khì,her2khi3,her2khi3
火漆,hué-tshat,25,hóe-chhat,hue2tshat4,hoe2chhat4
火漆,hé-tshat,25,hé-chhat,he2tshat4,he2chhat4
火漆,hér-tshat,25,hér-chhat,her2tshat4,her2chhat4
火灶,hué-tsàu,25,hóe-chàu,hue2tsau3,hoe2chau3
火灶,hé-tsàu,25,hé-chàu,he2tsau3,he2chau3
火灶,hér-tsàu,25,hér-chàu,her2tsau3,her2chau3
火災,hér-tsai,25,hér-chai,her2tsai1,her2chai1
火烌,hér-hu,25,hér-hu,her2hu1,her2hu1
火石,hué-tsio̍h,25,hóe-chio̍h,hue2tsioh8,hoe2chioh8
火石,hé-tsio̍h,25,hé-chio̍h,he2tsioh8,he2chioh8
火石,hér-tsio̍h,25,hér-chio̍h,her2tsioh8,her2chioh8
火神,hué-sîn,25,hóe-sîn,hue2sin5,hoe2sin5
火神,hé-sîn,25,hé-sîn,he2sin5,he2sin5
火神,hér-sîn,25,hér-sîn,her2sin5,her2sin5
火種,hér-tsíng,25,hér-chéng,her2tsing2,her2cheng2
火箍,hué-khoo,25,hóe-kho͘,hue2khoo1,hoe2khoo1
火箍,hé-khoo,25,hé-kho͘,he2khoo1,he2khoo1
火箍,hér-khoo,25,hér-kho͘,her2khoo1,her2khoo1
火箠,hué-tshuê,25,hóe-chhôe,hue2tshue5,hoe2chhoe5
火箠,hé-tshê,25,hé-chhê,he2tshe5,he2chhe5
火箠,hér-tshêr,25,hér-chhêr,her2tsher5,her2chher5
火箭,hér-tsìnn,25,hér-chìⁿ,her2tsinn3,her2chinn3
火箸,hér-tīr,25,hér-tīr,her2tir7,her2tir7
火籤,hué-tshiam,25,hóe-chhiam,hue2tshiam1,hoe2chhiam1
火籤,hé-tshiam,25,hé-chhiam,he2tshiam1,he2chhiam1
火籤,hér-tshiam,25,hér-chhiam,her2tshiam1,her2chhiam1
火罐,hué-kuàn,25,hóe-koàn,hue2kuan3,hoe2koan3
火罐,hé-kuàn,25,hé-koàn,he2kuan3,he2koan3
火罐,hér-kuàn,25,hér-koàn,her2kuan3,her2koan3
火腿,hér-thuí,25,hér-thúi,her2thui2,her2thui2
火舌,hér-tsi̍h,25,hér-chi̍h,her2tsih8,her2chih8
火船,hué-tsûn,25,hóe-chûn,hue2tsun5,hoe2chun5
火船,hé-tsûn,25,hé-chûn,he2tsun5,he2chun5
火船,hér-tsûn,25,hér-chûn,her2tsun5,her2chun5
火葬,hé-tsòng,25,hé-chòng,he2tsong3,he2chong3
火葬,hér-tsòng,25,hér-chòng,her2tsong3,her2chong3
火薰,hér-hun,25,hér-hun,her2hun1,her2hun1
火速,hué-sok,25,hóe-sok,hue2sok4,hoe2sok4
火速,hé-sok,25,hé-sok,he2sok4,he2sok4
火速,hér-sok,25,hér-sok,her2sok4,her2sok4
火酒,hué-tsiú,25,hóe-chiú,hue2tsiu2,hoe2chiu2
火酒,hé-tsiú,25,hé-chiú,he2tsiu2,he2chiu2
火酒,hér-tsiú,25,hér-chiú,her2tsiu2,her2chiu2
火鍋,hér-ko,25,hér-ko,her2ko1,her2ko1
火鍤,hé-tshiah,25,hé-chhiah,he2tshiah4,he2chhiah4
火鍤,hér-tshiah,25,hér-chhiah,her2tshiah4,her2chhiah4
火頭,hué-thâu,25,hóe-thâu,hue2thau5,hoe2thau5
火頭,hé-thâu,25,hé-thâu,he2thau5,he2thau5
火頭,hér-thâu,25,hér-thâu,her2thau5,her2thau5
火鼎,hué-tiánn,25,hóe-tiáⁿ,hue2tiann2,hoe2tiann2
火鼎,hé-tiánn,25,hé-tiáⁿ,he2tiann2,he2tiann2
火鼎,hér-tiánn,25,hér-tiáⁿ,her2tiann2,her2tiann2
灰匙,he-sî,25,he-sî,he1si5,he1si5
灰匙,her-sî,25,her-sî,her1si5,her1si5
灰匙,hue-sî,25,hoe-sî,hue1si5,hoe1si5
灰壙,he-khòng,25,he-khòng,he1khong3,he1khong3
灰壙,her-khǹg,25,her-khǹg,her1khng3,her1khng3
灰壙,hue-khòng,25,hoe-khòng,hue1khong3,hoe1khong3
灰槌,he-thuî,25,he-thûi,he1thui5,he1thui5
灰槌,her-thuî,25,her-thûi,her1thui5,her1thui5
灰槌,hue-thuî,25,hoe-thûi,hue1thui5,hoe1thui5
灰漆,he-tshat,25,he-chhat,he1tshat4,he1chhat4
灰漆,her-tshat,25,her-chhat,her1tshat4,her1chhat4
灰漆,hue-tshat,25,hoe-chhat,hue1tshat4,hoe1chhat4
灰石,he-tsio̍h,25,he-chio̍h,he1tsioh8,he1chioh8
灰石,her-tsio̍h,25,her-chio̍h,her1tsioh8,her1chioh8
灰石,hue-tsio̍h,25,hoe-chio̍h,hue1tsioh8,hoe1chioh8
灰色,he-sik,25,he-sek,he1sik4,he1sek4
灰色,her-sik,25,her-sek,her1sik4,her1sek4
灰頭,he-thâu,25,he-thâu,he1thau5,he1thau5
灰頭,her-thâu,25,her-thâu,her1thau5,her1thau5
炎暑,iām-sír,25,iām-sír,iam7sir2,iam7sir2
無𫝛,bô-sâng,25,bô-sâng,bo5sang5,bo5sang5
牛蒡,gōo-bōo,25,gō͘-bō͘,goo7boo7,goo7boo7
牟尼,biô-nî,25,biô-nî,bio5ni5,bio5ni5
牧師,bo̍k-sir,25,bo̍k-sir,bok8sir1,bok8sir1
物配,mn̍gh-phèr,25,mn̍gh-phèr,mngh8pher3,mngh8pher3
猶未,iá-bēr,25,iá-bēr,ia2ber7,ia2ber7
理事,lí-sīr,25,lí-sīr,li2sir7,li2sir7
理會,lí-huē,25,lí-hōe,li2hue7,li2hoe7
理會,lí-hē,25,lí-hē,li2he7,li2he7
理會,lí-hēr,25,lí-hēr,li2her7,li2her7
甘尾,kam-bué,25,kam-bóe,kam1bue2,kam1boe2
甘尾,kam-bé,25,kam-bé,kam1be2,kam1be2
甘尾,kam-bér,25,kam-bér,kam1ber2,kam1ber2
生死,sing-sír,25,seng-sír,sing1sir2,seng1sir2
生死,sing-sú,25,seng-sú,sing1su2,seng1su2
當開,tng-khui,25,tng-khui,tng1khui1,tng1khui1
痟退,siáu-thè,25,siáu-thè,siau2the3,siau2the3
痟退,siáu-thèr,25,siáu-thèr,siau2ther3,siau2ther3
百合,iú-lih,25,iú-lih,iu2lih4,iu2lih4
皮包,phêr-pau,25,phêr-pau,pher5pau1,pher5pau1
皮帶,phêr-tuà,25,phêr-tòa,pher5tua3,pher5toa3
皮箱,phêr-siunn,25,phêr-siuⁿ,pher5siunn1,pher5siunn1
皮膚,phêr-hu,25,phêr-hu,pher5hu1,pher5hu1
皮草,phê-tsháu,25,phê-chháu,phe5tshau2,phe5chhau2
皮草,phêr-tsháu,25,phêr-chháu,pher5tshau2,pher5chhau2
皮衫,phê-sann,25,phê-saⁿ,phe5sann1,phe5sann1
皮衫,phêr-sann,25,phêr-saⁿ,pher5sann1,pher5sann1
皮鞋,phêr-erê,25,phêr-êre,pher5ere5,pher5ere5
皮鞋,phêr-uê,25,phêr-ôe,pher5ue5,pher5oe5
相士,siòng-sīr,25,siòng-sīr,siong3sir7,siong3sir7
相士,siòng-sū,25,siòng-sū,siong3su7,siong3su7
相士,siòng-sǐr,25,siòng-sǐr,siong3sir6,siong3sir6
相思,siu-si,25,siu-si,siu1si1,siu1si1
相推,sann-the,25,saⁿ-the,sann1the1,sann1the1
相推,sann-ther,25,saⁿ-ther,sann1ther1,sann1ther1
相諍,sann-tsìnn,25,saⁿ-chìⁿ,sann1tsinn3,sann1chinn3
相𫝛,sann-sâng,25,saⁿ-sâng,sann1sang5,sann1sang5
看板,kha̋ng-páng,25,khăng-páng,khang1pang2,khang9pang2
看過,khuànn-kèr,25,khòaⁿ-kèr,khuann3ker3,khoann3ker3
眼科,gán-khe,25,gán-khe,gan2khe1,gan2khe1
眼科,gán-kher,25,gán-kher,gan2kher1,gan2kher1
短欠,tuán-khiàm,25,toán-khiàm,tuan2khiam3,toan2khiam3
短欠,té-khiàm,25,té-khiàm,te2khiam3,te2khiam3
短欠,tér-khiàm,25,tér-khiàm,ter2khiam3,ter2khiam3
短路,tér-lōo,25,tér-lō͘,ter2loo7,ter2loo7
硩墓,teh-bōo,25,teh-bō͘,teh4boo7,teh4boo7
硩火,teh-hé,25,teh-hé,teh4he2,teh4he2
硩火,teh-hér,25,teh-hér,teh4her2,teh4her2
碩士,si̍k-sīr,25,se̍k-sīr,sik8sir7,sek8sir7
碩士,si̍k-sǐr,25,se̍k-sǐr,sik8sir6,sek8sir6
確據,khak-kì,25,khak-kì,khak4ki3,khak4ki3
確據,khak-kìr,25,khak-kìr,khak4kir3,khak4kir3
確據,khak-kù,25,khak-kù,khak4ku3,khak4ku3
碼仔,bé-á,25,bé-á,be2a2,be2a2
碼子,bé-tsí,25,bé-chí,be2tsi2,be2chi2
磺火,hông-hér,25,hông-hér,hong5her2,hong5her2
福佬,hô-ló,25,hô-ló,ho5lo2,ho5lo2
禪師,siân-sir,25,siân-sir,sian5sir1,sian5sir1
私事,sir-sīr,25,sir-sīr,sir1sir7,sir1sir7
私利,sir-lī,25,sir-lī,sir1li7,sir1li7
私立,sir-li̍p,25,sir-li̍p,sir1lip8,sir1lip8
科學,khe-ha̍k,25,khe-ha̍k,khe1hak8,khe1hak8
科學,kher-ha̍k,25,kher-ha̍k,kher1hak8,kher1hak8
科技,kher-kī,25,kher-kī,kher1ki7,kher1ki7
科技,kher-kǐ,25,kher-kǐ,kher1ki6,kher1ki6
科目,khe-bo̍k,25,khe-bo̍k,khe1bok8,khe1bok8
科目,kher-bo̍k,25,kher-bo̍k,kher1bok8,kher1bok8
科舉,khe-kú,25,khe-kú,khe1ku2,khe1ku2
科舉,kher-kír,25,kher-kír,kher1kir2,kher1kir2
科舉,kho-kí,25,kho-kí,kho1ki2,kho1ki2
科舉,kho-kír,25,kho-kír,kho1kir2,kho1kir2
科舉,kho-kú,25,kho-kú,kho1ku2,kho1ku2
稅金,sèr-kim,25,sèr-kim,ser3kim1,ser3kim1
穢涗,èr-sèr,25,èr-sèr,er3ser3,er3ser3
穢著,è-tio̍h,25,è-tio̍h,e3tioh8,e3tioh8
穢著,èr-tio̍h,25,èr-tio̍h,er3tioh8,er3tioh8
空虛,khang-hir,25,khang-hir,khang1hir1,khang1hir1
空虛,khang-hu,25,khang-hu,khang1hu1,khang1hu1
空虛,khong-hi,25,khong-hi,khong1hi1,khong1hi1
空虛,khong-hir,25,khong-hir,khong1hir1,khong1hir1
空虛,khong-hu,25,khong-hu,khong1hu1,khong1hu1
章魚,thak-khooh,25,thak-kho͘h,thak4khooh4,thak4khooh4
箪笥,thàng-sù,25,thàng-sù,thang3su3,thang3su3
篆刻,thuàn-khik,25,thoàn-khek,thuan3khik4,thoan3khek4
篆字,thuàn-jī,25,thoàn-jī,thuan3ji7,thoan3ji7
篆字,thuàn-lī,25,thoàn-lī,thuan3li7,thoan3li7
細作,serè-tsoh,25,sère-choh,sere3tsoh4,sere3choh4
細作,suè-tsoh,25,sòe-choh,sue3tsoh4,soe3choh4
細作,sè-tsoh,25,sè-choh,se3tsoh4,se3choh4
細本,serè-pún,25,sère-pún,sere3pun2,sere3pun2
細本,suè-pún,25,sòe-pún,sue3pun2,soe3pun2
細本,sè-pún,25,sè-pún,se3pun2,se3pun2
紳士,sin-sīr,25,sin-sīr,sin1sir7,sin1sir7
紳士,sin-sǐr,25,sin-sǐr,sin1sir6,sin1sir6
結尾,kiat-bé,25,kiat-bé,kiat4be2,kiat4be2
結尾,kiat-bér,25,kiat-bér,kiat4ber2,kiat4ber2
結構,kiat-kiò,25,kiat-kiò,kiat4kio3,kiat4kio3
綴會,tè-hē,25,tè-hē,te3he7,te3he7
綴會,tèr-hēr,25,tèr-hēr,ter3her7,ter3her7
綴路,tèr-lōo,25,tèr-lō͘,ter3loo7,ter3loo7
練炭,lia̋n-táng,25,liăn-táng,lian1tang2,lian9tang2
羊羹,iő-káng,25,iŏ-káng,io1kang2,io9kang2
義士,gī-sīr,25,gī-sīr,gi7sir7,gi7sir7
義士,gī-sū,25,gī-sū,gi7su7,gi7su7
義士,gī-sǐr,25,gī-sǐr,gi7sir6,gi7sir6
老師,ló-su,25,ló-su,lo2su1,lo2su1
老師,nóo-sir,25,nó͘-sir,noo2sir1,noo2sir1
考慮,khónn-līr,25,khóⁿ-līr,khonn2lir7,khonn2lir7
耳科,hī-khe,25,hī-khe,hi7khe1,hi7khe1
耳科,hī-kher,25,hī-kher,hi7kher1,hi7kher1
耳科,hǐ-kher,25,hǐ-kher,hi6kher1,hi6kher1
肉皮,bah-phêr,25,bah-phêr,bah4pher5,bah4pher5
脚絆,khiā-hang,25,khiā-hang,khia7hang1,khia7hang1
臨時,liâm-sî,25,liâm-sî,liam5si5,liam5si5
自信,tsīr-sìn,25,chīr-sìn,tsir7sin3,chir7sin3
自己,tsīr-kí,25,chīr-kí,tsir7ki2,chir7ki2
自新,tsīr-sin,25,chīr-sin,tsir7sin1,chir7sin1
自然,tsīr-jiân,25,chīr-jiân,tsir7jian5,chir7jian5
自然,tsīr-liân,25,chīr-liân,tsir7lian5,chir7lian5
自私,tsīr-sir,25,chīr-sir,tsir7sir1,chir7sir1
自習,tsīr-si̍p,25,chīr-si̍p,tsir7sip8,chir7sip8
自習,tsū-si̍p,25,chū-si̍p,tsu7sip8,chu7sip8
自身,tsīr-sin,25,chīr-sin,tsir7sin1,chir7sin1
臺語,tâi-gír,25,tâi-gír,tai5gir2,tai5gir2
花子,hua-tsír,25,hoa-chír,hua1tsir2,hoa1chir2
花子,hue-tsí,25,hoe-chí,hue1tsi2,hoe1chi2
茶洗,tê-seré,25,tê-sére,te5sere2,te5sere2
茶洗,tê-sián,25,tê-sián,te5sian2,te5sian2
茶配,tê-phè,25,tê-phè,te5phe3,te5phe3
茶配,tê-phèr,25,tê-phèr,te5pher3,te5pher3
草字,tshó-jī,25,chhó-jī,tsho2ji7,chho2ji7
草字,tshó-lī,25,chhó-lī,tsho2li7,chho2li7
草書,tshó-sir,25,chhó-sir,tsho2sir1,chho2sir1
荒廢,hng-huè,25,hng-hòe,hng1hue3,hng1hoe3
荒廢,hong-huè,25,hong-hòe,hong1hue3,hong1hoe3
菜配,tshài-phèr,25,chhài-phèr,tshai3pher3,chhai3pher3
落雪,lo̍h-serh,25,lo̍h-serh,loh8serh4,loh8serh4
葉書,ia̍p-sir,25,ia̍p-sir,iap8sir1,iap8sir1
葉書,ia̍p-su,25,ia̍p-su,iap8su1,iap8su1
葵扇,khe-sìnn,25,khe-sìⁿ,khe1sinn3,khe1sinn3
薩埵,sat-to,25,sat-to,sat4to1,sat4to1
薩埵,sat-tóo,25,sat-tó͘,sat4too2,sat4too2
虛傳,hi-thuân,25,hi-thoân,hi1thuan5,hi1thoan5
虛傳,hir-thuân,25,hir-thoân,hir1thuan5,hir1thoan5
虛傳,hu-thuân,25,hu-thoân,hu1thuan5,hu1thoan5
虛價,hi-kè,25,hi-kè,hi1ke3,hi1ke3
虛價,hir-kè,25,hir-kè,hir1ke3,hir1ke3
虛價,hu-kè,25,hu-kè,hu1ke3,hu1ke3
虛名,hi-bîng,25,hi-bêng,hi1bing5,hi1beng5
虛名,hi-miâ,25,hi-miâ,hi1mia5,hi1mia5
虛名,hir-bîng,25,hir-bêng,hir1bing5,hir1beng5
虛名,hir-miâ,25,hir-miâ,hir1mia5,hir1mia5
虛名,hu-bîng,25,hu-bêng,hu1bing5,hu1beng5
虛名,hu-miâ,25,hu-miâ,hu1mia5,hu1mia5
虛實,hi-si̍t,25,hi-si̍t,hi1sit8,hi1sit8
虛實,hir-si̍t,25,hir-si̍t,hir1sit8,hir1sit8
虛實,hu-si̍t,25,hu-si̍t,hu1sit8,hu1sit8
虛底,hi-té,25,hi-té,hi1te2,hi1te2
虛底,hir-teré,25,hir-tére,hir1tere2,hir1tere2
虛底,hir-tué,25,hir-tóe,hir1tue2,hir1toe2
虛底,hu-tué,25,hu-tóe,hu1tue2,hu1toe2
虛度,hi-tōo,25,hi-tō͘,hi1too7,hi1too7
虛度,hir-tōo,25,hir-tō͘,hir1too7,hir1too7
虛度,hu-tōo,25,hu-tō͘,hu1too7,hu1too7
虛弱,hir-jio̍k,25,hir-jio̍k,hir1jiok8,hir1jiok8
虛弱,hir-lio̍k,25,hir-lio̍k,hir1liok8,hir1liok8
虛弱,hu-jio̍k,25,hu-jio̍k,hu1jiok8,hu1jiok8
虛弱,hu-lio̍k,25,hu-lio̍k,hu1liok8,hu1liok8
虛心,hi-sim,25,hi-sim,hi1sim1,hi1sim1
虛心,hir-sim,25,hir-sim,hir1sim1,hir1sim1
虛心,hu-sim,25,hu-sim,hu1sim1,hu1sim1
虛榮,hir-îng,25,hir-êng,hir1ing5,hir1eng5
虛榮,hu-îng,25,hu-êng,hu1ing5,hu1eng5
虛浮,hi-hôo,25,hi-hô͘,hi1hoo5,hi1hoo5
虛浮,hir-hôo,25,hir-hô͘,hir1hoo5,hir1hoo5
虛浮,hu-hôo,25,hu-hô͘,hu1hoo5,hu1hoo5
虛火,hir-hér,25,hir-hér,hir1her2,hir1her2
虛火,hu-hé,25,hu-hé,hu1he2,hu1he2
虛無,hi-bû,25,hi-bû,hi1bu5,hi1bu5
虛無,hir-bû,25,hir-bû,hir1bu5,hir1bu5
虛無,hu-bû,25,hu-bû,hu1bu5,hu1bu5
虛熱,hi-jia̍t,25,hi-jia̍t,hi1jiat8,hi1jiat8
虛熱,hi-lia̍t,25,hi-lia̍t,hi1liat8,hi1liat8
虛熱,hir-jia̍t,25,hir-jia̍t,hir1jiat8,hir1jiat8
虛熱,hir-lia̍t,25,hir-lia̍t,hir1liat8,hir1liat8
虛熱,hu-jia̍t,25,hu-jia̍t,hu1jiat8,hu1jiat8
虛熱,hu-lia̍t,25,hu-lia̍t,hu1liat8,hu1liat8
虛空,hi-khong,25,hi-khong,hi1khong1,hi1khong1
虛空,hir-khong,25,hir-khong,hir1khong1,hir1khong1
虛空,hu-khong,25,hu-khong,hu1khong1,hu1khong1
虛級,hi-kip,25,hi-kip,hi1kip4,hi1kip4
虛級,hir-kip,25,hir-kip,hir1kip4,hir1kip4
虛級,hu-kip,25,hu-kip,hu1kip4,hu1kip4
虛聞,hi-bûn,25,hi-bûn,hi1bun5,hi1bun5
虛聞,hir-bûn,25,hir-bûn,hir1bun5,hir1bun5
虛聞,hu-bûn,25,hu-bûn,hu1bun5,hu1bun5
虛華,hir-hua,25,hir-hoa,hir1hua1,hir1hoa1
虛華,hu-hua,25,hu-hoa,hu1hua1,hu1hoa1
虛言,hi-gân,25,hi-gân,hi1gan5,hi1gan5
虛言,hir-giân,25,hir-giân,hir1gian5,hir1gian5
虛言,hu-giân,25,hu-giân,hu1gian5,hu1gian5
虛詞,hi-sû,25,hi-sû,hi1su5,hi1su5
虛詞,hir-sîr,25,hir-sîr,hir1sir5,hir1sir5
虛詞,hu-sû,25,hu-sû,hu1su5,hu1su5
虛費,hi-huì,25,hi-hùi,hi1hui3,hi1hui3
虛費,hir-huì,25,hir-hùi,hir1hui3,hir1hui3
虛費,hu-huì,25,hu-hùi,hu1hui3,hu1hui3
虛重,hi-tāng,25,hi-tāng,hi1tang7,hi1tang7
虛重,hir-tāng,25,hir-tāng,hir1tang7,hir1tang7
虛重,hir-tǎng,25,hir-tǎng,hir1tang6,hir1tang6
虛重,hu-tāng,25,hu-tāng,hu1tang7,hu1tang7
虛闊,hi-khuah,25,hi-khoah,hi1khuah4,hi1khoah4
虛闊,hir-khuah,25,hir-khoah,hir1khuah4,hir1khoah4
虛闊,hu-khuah,25,hu-khoah,hu1khuah4,hu1khoah4
蚵炱,ô-ter,25,ô-ter,o5ter1,o5ter1
蠻皮,bân-phêr,25,bân-phêr,ban5pher5,ban5pher5
行書,hâng-sir,25,hâng-sir,hang5sir1,hang5sir1
行書,hâng-su,25,hâng-su,hang5su1,hang5su1
行書,hîng-sir,25,hêng-sir,hing5sir1,heng5sir1
行書,hîng-su,25,hêng-su,hing5su1,heng5su1
術士,su̍t-sīr,25,su̍t-sīr,sut8sir7,sut8sir7
術士,su̍t-sū,25,su̍t-sū,sut8su7,sut8su7
術士,su̍t-sǐr,25,su̍t-sǐr,sut8sir6,sut8sir6
術語,su̍t-gí,25,su̍t-gí,sut8gi2,sut8gi2
術語,su̍t-gír,25,su̍t-gír,sut8gir2,sut8gir2
術語,su̍t-gú,25,su̍t-gú,sut8gu2,sut8gu2
街頭,kere-thâu,25,kere-thâu,kere1thau5,kere1thau5
衰退,sue-thèr,25,soe-thèr,sue1ther3,soe1ther3
規矩,kui-kír,25,kui-kír,kui1kir2,kui1kir2
解說,keré-serh,25,kére-serh,kere2serh4,kere2serh4
解說,kué-serh,25,kóe-serh,kue2serh4,koe2serh4
言詞,giân-sîr,25,giân-sîr,gian5sir5,gian5sir5
言詞,gân-sû,25,gân-sû,gan5su5,gan5su5
言語,giân-gír,25,giân-gír,gian5gir2,gian5gir2
言語,gân-gí,25,gân-gí,gan5gi2,gan5gi2
言辭,giân-sîr,25,giân-sîr,gian5sir5,gian5sir5
言辭,gân-sû,25,gân-sû,gan5su5,gan5su5
訓詞,hùn-sîr,25,hùn-sîr,hun3sir5,hun3sir5
訓詞,hùn-sû,25,hùn-sû,hun3su5,hun3su5
記事,kì-sīr,25,kì-sīr,ki3sir7,ki3sir7
許可,hír-khónn,25,hír-khóⁿ,hir2khonn2,hir2khonn2
話語,uē-gír,25,ōe-gír,ue7gir2,oe7gir2
語文,gír-bûn,25,gír-bûn,gir2bun5,gir2bun5
語法,gír-huat,25,gír-hoat,gir2huat4,gir2hoat4
語詞,gír-sîr,25,gír-sîr,gir2sir5,gir2sir5
語詞,gú-sû,25,gú-sû,gu2su5,gu2su5
謙虛,khiam-hir,25,khiam-hir,khiam1hir1,khiam1hir1
謙虛,khiam-hu,25,khiam-hu,khiam1hu1,khiam1hu1
講師,káng-sir,25,káng-sir,kang2sir1,kang2sir1
讀書,tho̍k-sir,25,tho̍k-sir,thok8sir1,thok8sir1
豆皮,tāu-phêr,25,tāu-phêr,tau7pher5,tau7pher5
貨主,hèr-tsú,25,hèr-chú,her3tsu2,her3chu2
貨倉,huè-tshng,25,hòe-chhng,hue3tshng1,hoe3chhng1
貨倉,hè-tshng,25,hè-chhng,he3tshng1,he3chhng1
貨倉,hèr-tshng,25,hèr-chhng,her3tshng1,her3chhng1
貨價,huè-kè,25,hòe-kè,hue3ke3,hoe3ke3
貨價,hè-kè,25,hè-kè,he3ke3,he3ke3
貨價,hèr-kè,25,hèr-kè,her3ke3,her3ke3
貨單,huè-tuann,25,hòe-toaⁿ,hue3tuann1,hoe3toann1
貨單,hè-tuann,25,hè-toaⁿ,he3tuann1,he3toann1
貨單,hèr-tuann,25,hèr-toaⁿ,her3tuann1,her3toann1
貨客,huè-kheh,25,hòe-kheh,hue3kheh4,hoe3kheh4
貨客,hè-kheh,25,hè-kheh,he3kheh4,he3kheh4
貨客,hèr-kheh,25,hèr-kheh,her3kheh4,her3kheh4
貨尾,hèr-bér,25,hèr-bér,her3ber2,her3ber2
貨幣,hèr-pè,25,hèr-pè,her3pe3,her3pe3
貨底,hèr-teré,25,hèr-tére,her3tere2,her3tere2
貨底,hèr-tué,25,hèr-tóe,her3tue2,her3toe2
貨物,huè-mi̍h,25,hòe-mi̍h,hue3mih8,hoe3mih8
貨物,hè-mi̍h,25,hè-mi̍h,he3mih8,he3mih8
貨物,hè-mn̍gh,25,hè-mn̍gh,he3mngh8,he3mngh8
貨物,hèr-bu̍t,25,hèr-bu̍t,her3but8,her3but8
貨物,hèr-mn̍gh,25,hèr-mn̍gh,her3mngh8,her3mngh8
貨船,hèr-tsûn,25,hèr-chûn,her3tsun5,her3chun5
貨色,hèr-sik,25,hèr-sek,her3sik4,her3sek4
貨草,hèr-tsháu,25,hèr-chháu,her3tshau2,her3chhau2
貨財,huè-tsâi,25,hòe-châi,hue3tsai5,hoe3chai5
貨財,hè-tsâi,25,hè-châi,he3tsai5,he3chai5
貨財,hèr-tsâi,25,hèr-châi,her3tsai5,her3chai5
貨車,hèr-tshia,25,hèr-chhia,her3tshia1,her3chhia1
貨錢,huè-tsînn,25,hòe-chîⁿ,hue3tsinn5,hoe3chinn5
貨錢,hè-tsînn,25,hè-chîⁿ,he3tsinn5,he3chinn5
貨錢,hèr-tsînn,25,hèr-chîⁿ,her3tsinn5,her3chinn5
貨頭,hèr-thâu,25,hèr-thâu,her3thau5,her3thau5
資料,tsir-liāu,25,chir-liāu,tsir1liau7,chir1liau7
資訊,tsir-sìn,25,chir-sìn,tsir1sin3,chir1sin3
賠命,pê-miā,25,pê-miā,pe5mia7,pe5mia7
賠命,pêr-miā,25,pêr-miā,per5mia7,per5mia7
