tl,hanzi,frequency,poj,tl_num,poj_num
thóo-suāinn-á,土檨仔,16,thó͘-soāiⁿ-á,thoo2suainn7a2,thoo2soainn7a2
thóo-senn-á,土生仔,16,thó͘-seⁿ-á,thoo2senn1a2,thoo2senn1a2
thóo-sinn-á,土生仔,16,thó͘-siⁿ-á,thoo2sinn1a2,thoo2sinn1a2
thóo-senn-kiánn,土生囝,16,thó͘-seⁿ-kiáⁿ,thoo2senn1kiann2,thoo2senn1kiann2
thóo-sinn-kiánn,土生囝,16,thó͘-siⁿ-kiáⁿ,thoo2sinn1kiann2,thoo2sinn1kiann2
thóo-hû-á,土符仔,16,thó͘-hû-á,thoo2hu5a2,thoo2hu5a2
thóo-pa̍t-á,土菝仔,16,thó͘-pa̍t-á,thoo2pat8a2,thoo2pat8a2
thóo-pua̍t-á,土菝仔,16,thó͘-poa̍t-á,thoo2puat8a2,thoo2poat8a2
thóo-ke-á,土雞仔,16,thó͘-ke-á,thoo2ke1a2,thoo2ke1a2
thóo-kue-á,土雞仔,16,thó͘-koe-á,thoo2kue1a2,thoo2koe1a2
thóo-hong-bú,土風舞,16,thó͘-hong-bú,thoo2hong1bu2,thoo2hong1bu2
tsāi-tuē-tsiáu,在地鳥,16,chāi-tōe-chiáu,tsai7tue7tsiau2,chai7toe7chiau2
tsāi-tē-tsiáu,在地鳥,16,chāi-tē-chiáu,tsai7te7tsiau2,chai7te7chiau2
tsāi-sik-lír,在室女,16,chāi-sek-lír,tsai7sik4lir2,chai7sek4lir2
tsāi-tsit-lí,在室女,16,chāi-chit-lí,tsai7tsit4li2,chai7chit4li2
tsǎi-sik-lír,在室女,16,chǎi-sek-lír,tsai6sik4lir2,chai6sek4lir2
tsāi-sik-lâm,在室男,16,chāi-sek-lâm,tsai7sik4lam5,chai7sek4lam5
tsāi-tsâng-n̂g,在欉黃,16,chāi-châng-n̂g,tsai7tsang5ng5,chai7chang5ng5
tsāi-iá-tóng,在野黨,16,chāi-iá-tóng,tsai7ia2tong2,chai7ia2tong2
tuē-hā-tō,地下道,16,tōe-hā-tō,tue7ha7to7,toe7ha7to7
tē-hā-tō,地下道,16,tē-hā-tō,te7ha7to7,te7ha7to7
tuē-hā-thih,地下鐵,16,tōe-hā-thih,tue7ha7thih4,toe7ha7thih4
tē-hā-thih,地下鐵,16,tē-hā-thih,te7ha7thih4,te7ha7thih4
tuē-ki-tsú,地基主,16,tōe-ki-chú,tue7ki1tsu2,toe7ki1chu2
tē-ki-tsú,地基主,16,tē-ki-chú,te7ki1tsu2,te7ki1chu2
tuē-kiám-sú,地檢署,16,tōe-kiám-sú,tue7kiam2su2,toe7kiam2su2
tē-kiám-sú,地檢署,16,tē-kiám-sú,te7kiam2su2,te7kiam2su2
tē-lí-sian,地理仙,16,tē-lí-sian,te7li2sian1,te7li2sian1
tuē-lí-su,地理師,16,tōe-lí-su,tue7li2su1,toe7li2su1
tē-lí-su,地理師,16,tē-lí-su,te7li2su1,te7li2su1
tshē-put-sī,坐不是,16,chhē-put-sī,tshe7put4si7,chhe7put4si7
tsē-put-sī,坐不是,16,chē-put-sī,tse7put4si7,che7put4si7
tshē-m̄-tio̍h,坐毋著,16,chhē-m̄-tio̍h,tshe7m7tioh8,chhe7m7tioh8
tsē-m̄-tio̍h,坐毋著,16,chē-m̄-tio̍h,tse7m7tioh8,che7m7tioh8
thán-khi-sin,坦敧身,16,thán-khi-sin,than2khi1sin1,than2khi1sin1
thán-huâinn-senn,坦橫生,16,thán-hoâiⁿ-seⁿ,than2huainn5senn1,than2hoainn5senn1
thán-huînn-sinn,坦橫生,16,thán-hûiⁿ-siⁿ,than2huinn5sinn1,than2huinn5sinn1
pênn-nâ-khu,坪林區,16,pêⁿ-nâ-khu,penn5na5khu1,penn5na5khu1
pînn-nâ-khu,坪林區,16,pîⁿ-nâ-khu,pinn5na5khu1,pinn5na5khu1
pênn-nâ-bué,坪林尾,16,pêⁿ-nâ-bóe,penn5na5bue2,penn5na5boe2
pînn-nâ-bé,坪林尾,16,pîⁿ-nâ-bé,pinn5na5be2,pinn5na5be2
ing-phōng-phōng,坱蓬蓬,16,eng-phōng-phōng,ing1phong7phong7,eng1phong7phong7
lâ-sâm-á,垃儳仔,16,lâ-sâm-á,la5sam5a2,la5sam5a2
lâ-sâm-huang,垃儳風,16,lâ-sâm-hoang,la5sam5huang1,la5sam5hoang1
lah-sap-á,垃圾仔,16,lah-sap-á,lah4sap4a2,lah4sap4a2
lah-sap-pēnn,垃圾病,16,lah-sap-pēⁿ,lah4sap4penn7,lah4sap4penn7
lah-sap-pīnn,垃圾病,16,lah-sap-pīⁿ,lah4sap4pinn7,lah4sap4pinn7
lah-sap-uē,垃圾話,16,lah-sap-ōe,lah4sap4ue7,lah4sap4oe7
lah-sap-kuí,垃圾鬼,16,lah-sap-kúi,lah4sap4kui2,lah4sap4kui2
poo-kiunn-lūn,埔姜崙,16,po͘-kiuⁿ-lūn,poo1kiunn1lun7,poo1kiunn1lun7
poo-kiunn-thâu,埔姜頭,16,po͘-kiuⁿ-thâu,poo1kiunn1thau5,poo1kiunn1thau5
poo-sim-hiong,埔心鄉,16,po͘-sim-hiong,poo1sim1hiong1,poo1sim1hiong1
poo-lí-tìn,埔里鎮,16,po͘-lí-tìn,poo1li2tin3,poo1li2tin3
poo-iâm-hiong,埔鹽鄉,16,po͘-iâm-hiong,poo1iam5hiong1,poo1iam5hiong1
pi-thâu-hiong,埤頭鄉,16,pi-thâu-hiong,pi1thau5hiong1,pi1thau5hiong1
tsip-sí-kuat,執死訣,16,chip-sí-koat,tsip4si2kuat4,chip4si2koat4
ke-lâng-suann,基隆山,16,ke-lâng-soaⁿ,ke1lang5suann1,ke1lang5soann1
ke-lâng-tshī,基隆市,16,ke-lâng-chhī,ke1lang5tshi7,ke1lang5chhi7
ke-lâng-hô,基隆河,16,ke-lâng-hô,ke1lang5ho5,ke1lang5ho5
ke-lâng-káng,基隆港,16,ke-lâng-káng,ke1lang5kang2,ke1lang5kang2
tông--ê,堂的,16,tông--ê,tong5e5,tong5e5
pò-uan-siû,報冤仇,16,pò-oan-siû,po3uan1siu5,po3oan1siu5
pò-miâ-huì,報名費,16,pò-miâ-hùi,po3mia5hui3,po3mia5hui3
pò-hōo-kháu,報戶口,16,pò-hō͘-kháu,po3hoo7khau2,po3hoo7khau2
pò-tshun-hue,報春花,16,pò-chhun-hoe,po3tshun1hue1,po3chhun1hoe1
pò-tsuí-phi,報水披,16,pò-chúi-phi,po3tsui2phi1,po3chui2phi1
lap--lo̍h,塌落,16,lap--lo̍h,lap4loh8,lap4loh8
thap--lo̍h,塌落,16,thap--lo̍h,thap4loh8,thap4loh8
sok-ka-tháng,塑膠桶,16,sok-ka-tháng,sok4ka1thang2,sok4ka1thang2
thôo-kak-tshù,塗墼厝,16,thô͘-kak-chhù,thoo5kak4tshu3,thoo5kak4chhu3
thôo-kat-tshù,塗墼厝,16,thô͘-kat-chhù,thoo5kat4tshu3,thoo5kat4chhu3
thôo-ang-á,塗尪仔,16,thô͘-ang-á,thoo5ang1a2,thoo5ang1a2
thôo-khòo-tsng,塗庫莊,16,thô͘-khò͘-chng,thoo5khoo3tsng1,thoo5khoo3chng1
thôo-tsuí-sai,塗水師,16,thô͘-chúi-sai,thoo5tsui2sai1,thoo5chui2sai1
thôo-sua-hún,塗沙粉,16,thô͘-soa-hún,thoo5sua1hun2,thoo5soa1hun2
thôo-kau-muê,塗溝糜,16,thô͘-kau-môe,thoo5kau1mue5,thoo5kau1moe5
thôo-thuànn-uân,塗炭丸,16,thô͘-thòaⁿ-oân,thoo5thuann3uan5,thoo5thoann3oan5
thôo-tsio̍h-liû,塗石流,16,thô͘-chio̍h-liû,thoo5tsioh8liu5,thoo5chioh8liu5
thôo-tsio̍h-lâu,塗石流,16,thô͘-chio̍h-lâu,thoo5tsioh8lau5,thoo5chioh8lau5
thôo-bêr-tsiunn,塗糜漿,16,thô͘-bêr-chiuⁿ,thoo5ber5tsiunn1,thoo5ber5chiunn1
thôo-tāu-jîn,塗豆仁,16,thô͘-tāu-jîn,thoo5tau7jin5,thoo5tau7jin5
thôo-tāu-lîn,塗豆仁,16,thô͘-tāu-lîn,thoo5tau7lin5,thoo5tau7lin5
thôo-tāu-iû,塗豆油,16,thô͘-tāu-iû,thoo5tau7iu5,thoo5tau7iu5
thôo-tāu-thn̂g,塗豆糖,16,thô͘-tāu-thn̂g,thoo5tau7thng5,thoo5tau7thng5
thôo-tāu-hu,塗豆麩,16,thô͘-tāu-hu,thoo5tau7hu1,thoo5tau7hu1
thióng-á-poo,塚仔埔,16,thióng-á-po͘,thiong2a2poo1,thiong2a2poo1
bāng-á-poo,墓仔埔,16,bāng-á-po͘,bang7a2poo1,bang7a2poo1
tuī-kha-khì,墜跤氣,16,tūi-kha-khì,tui7kha1khi3,tui7kha1khi3
ah-lo̍h-tué,壓落底,16,ah-lo̍h-tóe,ah4loh8tue2,ah4loh8toe2
ah-lo̍h-té,壓落底,16,ah-lo̍h-té,ah4loh8te2,ah4loh8te2
ah-lo̍h-sìng,壓落性,16,ah-lo̍h-sèng,ah4loh8sing3,ah4loh8seng3
sū-lîm-khu,士林區,16,sū-lîm-khu,su7lim5khu1,su7lim5khu1
tsòng-uî-hiong,壯圍鄉,16,chòng-ûi-hiong,tsong3ui5hiong1,chong3ui5hiong1
siū-hong-khe,壽豐溪,16,siū-hong-khe,siu7hong1khe1,siu7hong1khe1
siū-hong-hiong,壽豐鄉,16,siū-hong-hiong,siu7hong1hiong1,siu7hong1hiong1
hā-līng-iânn,夏令營,16,hā-lēng-iâⁿ,ha7ling7iann5,ha7leng7iann5
guā-poo-khu,外埔區,16,gōa-po͘-khu,gua7poo1khu1,goa7poo1khu1
guā-poo-thâu,外埠頭,16,gōa-po͘-thâu,gua7poo1thau5,goa7poo1thau5
guā-ke-tshù,外家厝,16,gōa-ke-chhù,gua7ke1tshu3,goa7ke1chhu3
guā-tsng-thâu,外庄頭,16,gōa-chng-thâu,gua7tsng1thau5,goa7chng1thau5
guā-hâng-lâng,外行人,16,gōa-hâng-lâng,gua7hang5lang5,goa7hang5lang5
guā-lōo-á,外路仔,16,gōa-lō͘-á,gua7loo7a2,goa7loo7a2
to-muî-thé,多媒體,16,to-mûi-thé,to1mui5the2,to1mui5the2
to-kak-huà,多角化,16,to-kak-hòa,to1kak4hua3,to1kak4hoa3
iā-pôr-á,夜婆仔,16,iā-pôr-á,ia7por5a2,ia7por5a2
iā-tsóng-huē,夜總會,16,iā-chóng-hōe,ia7tsong2hue7,ia7chong2hoe7
iā-kan-pōo,夜間部,16,iā-kan-pō͘,ia7kan1poo7,ia7kan1poo7
bāng-sî-tāi,夢時代,16,bāng-sî-tāi,bang7si5tai7,bang7si5tai7
hué-kì-á,夥計仔,16,hóe-kì-á,hue2ki3a2,hoe2ki3a2
tāi-tiōng-hu,大丈夫,16,tāi-tiōng-hu,tai7tiong7hu1,tai7tiong7hu1
tāi-put-liáu,大不了,16,tāi-put-liáu,tai7put4liau2,tai7put4liau2
tāi-sian-sī,大仙寺,16,tāi-sian-sī,tai7sian1si7,tai7sian1si7
tuā tāi-tsì,大代誌,16,tōa tāi-chì,tua7tai7tsi3,toa7tai7chi3
tuā-peh-á,大伯仔,16,tōa-peh-á,tua7peh4a2,toa7peh4a2
tuā-ka-la̍h,大佳臘,16,tōa-ka-la̍h,tua7ka1lah8,toa7ka1lah8
tuā-lāi-khu,大內區,16,tōa-lāi-khu,tua7lai7khu1,toa7lai7khu1
tuā-tshut-tshiú,大出手,16,tōa-chhut-chhiú,tua7tshut4tshiu2,toa7chhut4chhiu2
tuā-tshù-khí,大厝起,16,tōa-chhù-khí,tua7tshu3khi2,toa7chhu3khi2
tāi-tông-khu,大同區,16,tāi-tông-khu,tai7tong5khu1,tai7tong5khu1
tāi-tông-hiong,大同鄉,16,tāi-tông-hiong,tai7tong5hiong1,tai7tong5hiong1
tuā-sì-kuè,大四界,16,tōa-sì-kòe,tua7si3kue3,toa7si3koe3
tuā-sì-kè,大四界,16,tōa-sì-kè,tua7si3ke3,toa7si3ke3
tuā-hn̂g-khu,大園區,16,tōa-hn̂g-khu,tua7hng5khu1,toa7hng5khu1
tuā-pînn-nâ,大坪林,16,tōa-pîⁿ-nâ,tua7pinn5na5,toa7pinn5na5
tuā-khu-hn̂g,大坵園,16,tōa-khu-hn̂g,tua7khu1hng5,toa7khu1hng5
tuā-siânn-hiong,大城鄉,16,tōa-siâⁿ-hiong,tua7siann5hiong1,toa7siann5hiong1
tuā-poo-sim,大埔心,16,tōa-po͘-sim,tua7poo1sim1,toa7poo1sim1
tuā-poo-nâ,大埔林,16,tōa-po͘-nâ,tua7poo1na5,toa7poo1na5
tuā-poo-hiong,大埔鄉,16,tōa-po͘-hiong,tua7poo1hiong1,toa7poo1hiong1
tuā-pi-hiong,大埤鄉,16,tōa-pi-hiong,tua7pi1hiong1,toa7pi1hiong1
tuā-bōng-kong,大墓公,16,tōa-bōng-kong,tua7bong7kong1,toa7bong7kong1
tuā-bōo-kong,大墓公,16,tōa-bō͘-kong,tua7boo7kong1,toa7boo7kong1
tuā-tuī-tiông,大墜腸,16,tōa-tūi-tiông,tua7tui7tiong5,toa7tui7tiong5
tuā-pà-á,大壩仔,16,tōa-pà-á,tua7pa3a2,toa7pa3a2
tuā-kīm-tshuì,大妗喙,16,tōa-kīm-chhùi,tua7kim7tshui3,toa7kim7chhui3
tuā-koo-á,大姑仔,16,tōa-ko͘-á,tua7koo1a2,toa7koo1a2
tuā-niôo-koo,大娘姑,16,tōa-niô͘-ko͘,tua7nioo5koo1,toa7nioo5koo1
tuā-niû-koo,大娘姑,16,tōa-niû-ko͘,tua7niu5koo1,toa7niu5koo1
tāi-an-khu,大安區,16,tāi-an-khu,tai7an1khu1,tai7an1khu1
tuā-kuann-á,大官仔,16,tōa-koaⁿ-á,tua7kuann1a2,toa7koann1a2
tuā-ke-á,大家仔,16,tōa-ke-á,tua7ke1a2,toa7ke1a2
tuā-ke-kháu,大家口,16,tōa-ke-kháu,tua7ke1khau2,toa7ke1khau2
ta-ke-kuann,大家官,16,ta-ke-koaⁿ,ta1ke1kuann1,ta1ke1koann1
tuā-pù-ong,大富翁,16,tōa-pù-ong,tua7pu3ong1,toa7pu3ong1
tuā-liâu-khu,大寮區,16,tōa-liâu-khu,tua7liau5khu1,toa7liau5khu1
tuā-sió-tsiá,大小姐,16,tōa-sió-chiá,tua7sio2tsia2,toa7sio2chia2
tuā-tūn-suann,大屯山,16,tōa-tūn-soaⁿ,tua7tun7suann1,toa7tun7soann1
tuā-suann-lua̍h,大山剌,16,tōa-soaⁿ-loa̍h,tua7suann1luah8,toa7soann1loah8
tuā-kho-khàm,大嵙崁,16,tōa-kho-khàm,tua7kho1kham3,toa7kho1kham3
tuā-khoo-khàm,大嵙崁,16,tōa-kho͘-khàm,tua7khoo1kham3,toa7khoo1kham3
tuā-kho-hām,大嵙陷,16,tōa-kho-hām,tua7kho1ham7,toa7kho1ham7
tuā-khoo-hām,大嵙陷,16,tōa-kho͘-hām,tua7khoo1ham7,toa7khoo1ham7
tuā-kóng-hiân,大廣絃,16,tōa-kóng-hiân,tua7kong2hian5,toa7kong2hian5
tuā-sim-khuì,大心氣,16,tōa-sim-khùi,tua7sim1khui3,toa7sim1khui3
tuā-tshiú-pit,大手筆,16,tōa-chhiú-pit,tua7tshiu2pit4,toa7chhiu2pit4
tuā-tshiú-bīn,大手面,16,tōa-chhiú-bīn,tua7tshiu2bin7,toa7chhiu2bin7
tuā-bó-kong,大拇公,16,tōa-bó-kong,tua7bo2kong1,toa7bo2kong1
tuā-bú-kong,大拇公,16,tōa-bú-kong,tua7bu2kong1,toa7bu2kong1
tuā-bú-ong,大拇翁,16,tōa-bú-ong,tua7bu2ong1,toa7bu2ong1
tuā-bó-thâu,大拇頭,16,tōa-bó-thâu,tua7bo2thau5,toa7bo2thau5
tuā-bú-thâu,大拇頭,16,tōa-bú-thâu,tua7bu2thau5,toa7bu2thau5
tuā-pōo-bú,大捗拇,16,tōa-pō͘-bú,tua7poo7bu2,toa7poo7bu2
tuǎ-pǒo-bú,大捗拇,16,tǒa-pǒ͘-bú,tua6poo6bu2,toa6poo6bu2
tuā-pu-ong,大捗翁,16,tōa-pu-ong,tua7pu1ong1,toa7pu1ong1
tuā-tshia-piànn,大捙拚,16,tōa-chhia-piàⁿ,tua7tshia1piann3,toa7chhia1piann3
tuā-piànn-sàu,大摒掃,16,tōa-piàⁿ-sàu,tua7piann3sau3,toa7piann3sau3
tuā-ji̍t-hóo,大日虎,16,tōa-ji̍t-hó͘,tua7jit8hoo2,toa7jit8hoo2
tuā-li̍t-hóo,大日虎,16,tōa-li̍t-hó͘,tua7lit8hoo2,toa7lit8hoo2
tuā-poo-ji̍t,大晡日,16,tōa-po͘-ji̍t,tua7poo1jit8,toa7poo1jit8
tuā-poo-li̍t,大晡日,16,tōa-po͘-li̍t,tua7poo1lit8,toa7poo1lit8
tuā-pún-iânn,大本營,16,tōa-pún-iâⁿ,tua7pun2iann5,toa7pun2iann5
tāi-tshuan-hiong,大村鄉,16,tāi-chhoan-hiong,tai7tshuan1hiong1,tai7chhoan1hiong1
tuā-nâ-tìn,大林鎮,16,tōa-nâ-tìn,tua7na5tin3,toa7na5tin3
tuā-tshiū-khu,大樹區,16,tōa-chhiū-khu,tua7tshiu7khu1,toa7chhiu7khu1
tuā-tshiū-kha,大樹跤,16,tōa-chhiū-kha,tua7tshiu7kha1,toa7chhiu7kha1
tuā-kiô-thâu,大橋頭,16,tōa-kiô-thâu,tua7kio5thau5,toa7kio5thau5
thái-bú-suann,大武山,16,thái-bú-soaⁿ,thai2bu2suann1,thai2bu2soann1
tāi-bú-suann,大武山,16,tāi-bú-soaⁿ,tai7bu2suann1,tai7bu2soann1
tāi-bú-hiong,大武鄉,16,tāi-bú-hiong,tai7bu2hiong1,tai7bu2hiong1
tuā-khuì-tshuán,大氣喘,16,tōa-khùi-chhoán,tua7khui3tshuan2,toa7khui3chhoan2
tuǎ-khuì-tshuán,大氣喘,16,tǒa-khùi-chhoán,tua6khui3tshuan2,toa6khui3chhoan2
tuā-tsuí-tshâ,大水柴,16,tōa-chúi-chhâ,tua7tsui2tsha5,toa7chui2chha5
tuā-tsuí-hiā,大水蟻,16,tōa-chúi-hiā,tua7tsui2hia7,toa7chui2hia7
tuā-ôo-kháu,大湖口,16,tōa-ô͘-kháu,tua7oo5khau2,toa7oo5khau2
tuā-ôo-hiong,大湖鄉,16,tōa-ô͘-hiong,tua7oo5hiong1,toa7oo5hiong1
tāi-khe-khu,大溪區,16,tāi-khe-khu,tai7khe1khu1,tai7khe1khu1
tuā-hàn-kiánn,大漢囝,16,tōa-hàn-kiáⁿ,tua7han3kiann2,toa7han3kiann2
tāi-hàn-khe,大漢溪,16,tāi-hàn-khe,tai7han3khe1,tai7han3khe1
tāi-lí-tsio̍h,大理石,16,tāi-lí-chio̍h,tai7li2tsioh8,tai7li2chioh8
tāi-kah-khu,大甲區,16,tāi-kah-khu,tai7kah4khu1,tai7kah4khu1
tāi-kah-tshio̍h,大甲蓆,16,tāi-kah-chhio̍h,tai7kah4tshioh8,tai7kah4chhioh8
tuā--ê,大的,16,tōa--ê,tua7e5,toa7e5
tuā-ba̍k-khóng,大目孔,16,tōa-ba̍k-khóng,tua7bak8khong2,toa7bak8khong2
tāi-tsiòng-iâ,大眾爺,16,tāi-chiòng-iâ,tai7tsiong3ia5,tai7chiong3ia5
tuā-ta-khe,大礁溪,16,tōa-ta-khe,tua7ta1khe1,toa7ta1khe1
tuā-tann-khe,大礁溪,16,tōa-taⁿ-khe,tua7tann1khe1,toa7tann1khe1
tuā-siā-khu,大社區,16,tōa-siā-khu,tua7sia7khu1,toa7sia7khu1
tuā-khut-tsháu,大窟草,16,tōa-khut-chháu,tua7khut4tshau2,toa7khut4chhau2
tuā-khoo-tai,大箍呆,16,tōa-kho͘-tai,tua7khoo1tai1,toa7khoo1tai1
tuā-khoo-pé,大箍把,16,tōa-kho͘-pé,tua7khoo1pe2,toa7khoo1pe2
tuā-âng-hue,大紅花,16,tōa-âng-hoe,tua7ang5hue1,toa7ang5hoe1
tuā-suè-tiūnn,大細丈,16,tōa-sòe-tiūⁿ,tua7sue3tiunn7,toa7soe3tiunn7
tuǎ-suè-tiǔnn,大細丈,16,tǒa-sòe-tiǔⁿ,tua6sue3tiunn6,toa6soe3tiunn6
tuā-serè-sian,大細仙,16,tōa-sère-sian,tua7sere3sian1,toa7sere3sian1
tuā-suè-sian,大細仙,16,tōa-sòe-sian,tua7sue3sian1,toa7soe3sian1
tuā-sè-sian,大細仙,16,tōa-sè-sian,tua7se3sian1,toa7se3sian1
tuǎ-suè-sian,大細仙,16,tǒa-sòe-sian,tua6sue3sian1,toa6soe3sian1
tuā-suè-hàn,大細漢,16,tōa-sòe-hàn,tua7sue3han3,toa7soe3han3
tuā-sè-hàn,大細漢,16,tōa-sè-hàn,tua7se3han3,toa7se3han3
tuā-suè-ba̍k,大細目,16,tōa-sòe-ba̍k,tua7sue3bak8,toa7soe3bak8
tuā-sè-ba̍k,大細目,16,tōa-sè-ba̍k,tua7se3bak8,toa7se3bak8
tuā-sè-lián,大細輦,16,tōa-sè-lián,tua7se3lian2,toa7se3lian2
tuā-huan-thâu,大翻頭,16,tōa-hoan-thâu,tua7huan1thau5,toa7hoan1thau5
tuā-siann-uē,大聲話,16,tōa-siaⁿ-ōe,tua7siann1ue7,toa7siann1oe7
tuā-tōo-khu,大肚區,16,tōa-tō͘-khu,tua7too7khu1,toa7too7khu1
tuā-tōo-suann,大肚山,16,tōa-tō͘-soaⁿ,tua7too7suann1,toa7too7soann1
tuā-tōo-kui,大肚胿,16,tōa-tō͘-kui,tua7too7kui1,toa7too7kui1
tuā-tn̂g-kiànn,大腸鏡,16,tōa-tn̂g-kiàⁿ,tua7tng5kiann3,toa7tng5kiann3
tuā-bak-tóo,大腹肚,16,tōa-bak-tó͘,tua7bak4too2,toa7bak4too2
tuā-bat-tóo,大腹肚,16,tōa-bat-tó͘,tua7bat4too2,toa7bat4too2
tuā-pak-tóo,大腹肚,16,tōa-pak-tó͘,tua7pak4too2,toa7pak4too2
tuā-thuí-kut,大腿骨,16,tōa-thúi-kut,tua7thui2kut4,toa7thui2kut4
tāi-tsū-jiân,大自然,16,tāi-chū-jiân,tai7tsu7jian5,tai7chu7jian5
tāi-tsū-liân,大自然,16,tāi-chū-liân,tai7tsu7lian5,tai7chu7lian5
tāi-hin-kiong,大興宮,16,tāi-hin-kiong,tai7hin1kiong1,tai7hin1kiong1
tuā-tsi̍h-kháu,大舌口,16,tōa-chi̍h-kháu,tua7tsih8khau2,toa7chih8khau2
tuā-sik-huè,大色貨,16,tōa-sek-hòe,tua7sik4hue3,toa7sek4hoe3
tuā-sik-hè,大色貨,16,tōa-sek-hè,tua7sik4he3,toa7sek4he3
tuā-tshang-thâu,大蔥頭,16,tōa-chhang-thâu,tua7tshang1thau5,toa7chhang1thau5
tuā-buē-tiûnn,大賣場,16,tōa-bōe-tiûⁿ,tua7bue7tiunn5,toa7boe7tiunn5
tuā-bē-tiûnn,大賣場,16,tōa-bē-tiûⁿ,tua7be7tiunn5,toa7be7tiunn5
tuā-thàn-tsînn,大趁錢,16,tōa-thàn-chîⁿ,tua7than3tsinn5,toa7than3chinn5
tuā-kha-tâng,大跤胴,16,tōa-kha-tâng,tua7kha1tang5,toa7kha1tang5
tuā-sin-miā,大身命,16,tōa-sin-miā,tua7sin1mia7,toa7sin1mia7
tuā-thong-lōo,大通路,16,tōa-thong-lō͘,tua7thong1loo7,toa7thong1loo7
tāi-lí-khu,大里區,16,tāi-lí-khu,tai7li2khu1,tai7li2khu1
tāi-lí-khe,大里溪,16,tāi-lí-khe,tai7li2khe1,tai7li2khe1
tāi-ngé-khu,大雅區,16,tāi-ngé-khu,tai7nge2khu1,tai7nge2khu1
tuā-suat-suann,大雪山,16,tōa-soat-soaⁿ,tua7suat4suann1,toa7soat4soann1
tāi-siat-suann,大雪山,16,tāi-siat-soaⁿ,tai7siat4suann1,tai7siat4soann1
tuā-bīn-sîn,大面神,16,tōa-bīn-sîn,tua7bin7sin5,toa7bin7sin5
tuā-thâu-bó,大頭拇,16,tōa-thâu-bó,tua7thau5bo2,toa7thau5bo2
tuā-thâu-bú,大頭拇,16,tōa-thâu-bú,tua7thau5bu2,toa7thau5bu2
tuā-thâu-tshài,大頭菜,16,tōa-thâu-chhài,tua7thau5tshai3,toa7thau5chhai3
tuā-thâu-tshang,大頭蔥,16,tōa-thâu-chhang,tua7thau5tshang1,toa7thau5chhang1
tuā-ām-kui,大頷胿,16,tōa-ām-kui,tua7am7kui1,toa7am7kui1
tuā-pn̄g-tiàm,大飯店,16,tōa-pn̄g-tiàm,tua7png7tiam3,toa7png7tiam3
tuā-mī-kuann,大麵乾,16,tōa-mī-koaⁿ,tua7mi7kuann1,toa7mi7koann1
tuā-lông-pōng,大龍泵,16,tōa-lông-pōng,tua7long5pong7,toa7long5pong7
tuā-lān-pha,大𡳞脬,16,tōa-lān-pha,tua7lan7pha1,toa7lan7pha1
thian-kiú-pâi,天九牌,16,thian-kiú-pâi,thian1kiu2pai5,thian1kiu2pai5
thinn-kong-senn,天公生,16,thiⁿ-kong-seⁿ,thinn1kong1senn1,thinn1kong1senn1
thinn-kong-sinn,天公生,16,thiⁿ-kong-siⁿ,thinn1kong1sinn1,thinn1kong1sinn1
thinn-kong-tsóo,天公祖,16,thiⁿ-kong-chó͘,thinn1kong1tsoo2,thinn1kong1choo2
thinn-kong-kim,天公金,16,thiⁿ-kong-kim,thinn1kong1kim1,thinn1kong1kim1
thian-hiō-kiong,天后宮,16,thian-hiō-kiong,thian1hio7kiong1,thian1hio7kiong1
thian-hōo-kiong,天后宮,16,thian-hō͘-kiong,thian1hoo7kiong1,thian1hoo7kiong1
thian-bûn-tâi,天文臺,16,thian-bûn-tâi,thian1bun5tai5,thian1bun5tai5
thian-bûn-kuán,天文館,16,thian-bûn-koán,thian1bun5kuan2,thian1bun5koan2
thinn-beh-kng,天欲光,16,thiⁿ-beh-kng,thinn1beh4kng1,thinn1beh4kng1
thinn-bueh-kng,天欲光,16,thiⁿ-boeh-kng,thinn1bueh4kng1,thinn1boeh4kng1
thian-jiân-tāu,天然痘,16,thian-jiân-tāu,thian1jian5tau7,thian1jian5tau7
thian-káu-lia̍t,天狗熱,16,thian-káu-lia̍t,thian1kau2liat8,thian1kau2liat8
thinn-khong-sik,天空色,16,thiⁿ-khong-sek,thinn1khong1sik4,thinn1khong1sek4
thian-hua-pán,天花板,16,thian-hoa-pán,thian1hua1pan2,thian1hoa1pan2
thinn-kha-ē,天跤下,16,thiⁿ-kha-ē,thinn1kha1e7,thinn1kha1e7
thài-pó-tshī,太保市,16,thài-pó-chhī,thai3po2tshi7,thai3po2chhi7
thài-pîng-khu,太平區,16,thài-pêng-khu,thai3ping5khu1,thai3peng5khu1
thài-ki̍k-kûn,太極拳,16,thài-ke̍k-kûn,thai3kik8kun5,thai3kek8kun5
thài-pi̍k-tshinn,太白星,16,thài-pe̍k-chhiⁿ,thai3pik8tshinn1,thai3pek8chhinn1
thài-pe̍h-hún,太白粉,16,thài-pe̍h-hún,thai3peh8hun2,thai3peh8hun2
thài-pe̍h-tsiú,太白酒,16,thài-pe̍h-chiú,thai3peh8tsiu2,thai3peh8chiu2
thài--ê,太的,16,thài--ê,thai3e5,thai3e5
iáu-siū-á,夭壽仔,16,iáu-siū-á,iau2siu7a2,iau2siu7a2
iáu-siū-kut,夭壽骨,16,iáu-siū-kut,iau2siu7kut4,iau2siu7kut4
