tl,hanzi
ē-poo,下晡
ē-pōo,下部
ē-poo-sî,下晡時
ē-sái,會使
ē-sái-kóng,會使講
ē-sái-tit,會使得
ē-sái--tit,會使得
ē-si,下司
ē-sì-hong,下勢風
ē-sì-lâng,下世人
ē-sin,下身
ē-sìn-pîn,會信憑
ē-tang,下冬
ē-tàng,會凍
ē-tàng,會當
ē-tàng-kuè,會凍過
ē-ta̍t--leh,會值leh
ē-ta̍t-tit,會值得
ē-táu,下斗
ē-táu,下搗
ē-táu-tshiu,下斗鬚
ē-tàu,下晝
ē-tàu-lè,會鬥leh
ē-tàu--leh,會鬥leh
ē-tàu-pn̄g,下晝飯
ē-tàu-poo,下晝晡
ē-tàu-sî,下晝時
ē-tàu-tit,會鬥得
ē-tàu--tit,會鬥得
ē-tàu-tǹg,下晝頓
ē-té,下底
ē-té-sann,下底衫
ē-thàn,會賺
ē-thang,會通
ē-thâu,下頭
ē-thong,會通
ē-thòo,會吐
ē-thuí,下腿
ē-tit,會得
ē-tit-hù,會得赴
ē-tit-kuè,會得過
ē-tit-thang,會得通
ē-tn̂g,下剸
ē-tuā,會大
ē-tòng--tit,會擋得
ē-tûn,下唇
ē-uī,下位
ē-ûn,下勻
e-bí-ki,挨米機
e-bí-sóo,挨米所
e-bō,挨磨
eh,eh
eh,厄
eh,呃
eh,得
eh,噎
e̍h,阨
e̍h,狹
e̍h,隘
e̍h-bih-bih,阨bih-bih
e̍h-tsinn,阨櫼
e̍h-tsinn,狹掙
e̍h-tsinn-tsinn,阨擠擠
e̍h-tsinn-tsinn,狹掙掙
e̍h-khueh,狹khoeh
e̍h-pak,阨幅
e̍h-sè,狹細
e̍h-sió,狹小
e̍h-tak-tak,狹tak-tak
e̍h-thiu,狹抽
e̍h-tn̂g,狹長
e̍h-tue̍h,狹迭
e-hiân-á,挨弦仔
eh-ling,噎奶
eh-ni,呃奶
eh-sng,呃酸
eh-ūn,厄運
ik,益
ik,溢
ik,億
i̍k,疫
i̍k,浴
i̍k,譯
i̍k-biâu,疫苗
i̍k-bûn,譯文
i̍k-tsenn,液晶
i̍k-tsìng,疫症
i̍k-tshiú,易手
i̍k-tsiá,譯者
i̍k-tsù,譯註
i̍k-giân--tsi,易言之
i̍k-ha̍k,易學
i̍k-huà,液化
i̍k-i,浴衣
i̍k-im,譯音
i̍k-king,易經
i̍k-king,浴間
i̍k-kin,浴巾
i̍k-miâ,譯名
i̍k-uân,譯員
i̍k-pēnn,疫病
i̍k-phûn,浴盆
i̍k-puat,劃撥
i̍k-pún,譯本
i̍k-sann,浴衫
i̍k-sik,浴室
i̍k-thài,液態
i̍k-tháng,浴桶
i̍k-thé,液體
i̍k-tî,浴池
i̍k-tiûnn,浴場
i̍k-to̍k-sua,疫毒痧
ik-tshàu-sng,溢臭酸
ik-tshiah-sng,溢刺酸
ik-tshù,益處
ik-tshut,溢出
ik-tshut-lâi,溢出來
ik-hông-tō,溢洪道
ik-iú,益友
ik-kè,溢價
ik--khí-lâi,溢起來
ik-lān,厄難
ik-ling,溢奶
ik-ni,溢奶
e-kué,挨粿
ik-peh-á,億伯仔
ik-thiông,益蟲
ik-tì,益智
ik-ūn,厄運
e-lê,挨螺
e-lôo,鍋爐
enn,嬰
ênn-á,楹仔
enn-á,嬰仔
enn-á-miâ,嬰仔名
ing,eng
ing,英
ing,鶯
ing,癰
ing,鷹
íng,泳
íng,涌
íng,影
íng,穎
íng-tshiong,永昌
íng-tshiu,湧鬚
íng-tshut,湧出
íng-tsong,泳裝
íng-tsûn,永存
íng-tsūn,往陣
íng-íng,往往
íng-hîng,永恆
íng-hiáng,影響
íng-hiáng-li̍k,影響力
íng-hiáng--tio̍h,影響著
íng-hióng,永享
íng-hô,永和
íng-hô-tshī,永和市
íng-iánn,湧影
íng-ji̍t,往日
íng-ka,永嘉
íng-kè,往得
íng-kiú,永久
íng-kiú-sìng,永久性
íng-kuat,永訣
íng-kuè,永過
íng-kuè,往過
íng-kong-á,永公仔
íng-kóo,湧股
íng-lo̍k,永樂
íng-nî,往年
íng-niā,湧岭
íng-uán,永遠
íng-pái,永擺
íng-pái,往擺
íng-pia̍t,永別
íng-sè,永世
íng-sing,永生
íng-sî,往時
íng-siâng,往常
íng-siông-kuè,往常過
íng-siông-sî,往常時
íng-siōng,影像
íng-tî,泳池
íng-ū,往有
ìng,壅
ìng,應
ìng-báu,應卯
ìng-bōo,應募
ìng-tshài,蕹菜
ìng-tshài,甕菜
ìng-tshài-hông,蕹菜hông
ìng-tshân,壅田
ìng-tshì,應試
ìng-tshī,應市
ìng-tsiàn,應戰
ìng-tsiap,應接
ìng-gia̍h,應額
ìng-giām,應驗
ìng-hāu,應效
ìng-hô,應和
ìng-hōo,應護
ìng-hù,應付
ìng-hūn,應分
ìng-iau,應邀
ìng-ín,應允
ìng-iōng,應用
ìng-kai,應該
ìng-kài,應屆
ìng-kai-jiân,應該然
ìng-kíng,應景
ìng-kip,應急
ìng-lo̍k,應諾
ìng-uān,應援
ìng-phìng,應聘
ìng-piàn,應變
ìng-puî,壅肥
ìng-sè,應世
ìng-sîng,應承
ìng-siann,應聲
ìng-siû,應酬
ìng-suán,應選
ìng-ting,應徵
ìng-tiàu,應召
ìng-tiàu-tsām,應召站
ìng-tit,應得
ìng-tong,應當
ìng-tuì,應對
îng,閒
îng-á-tsheh,閒仔冊
îng-á-tsînn,閒仔錢
îng-á-mi̍h,閒仔物
îng-á-uē,閒仔話
îng-á-sū,閒仔事
îng-á-tāi,閒仔代
îng-àm,盈暗
îng-bîn,榮民
îng-bōo,螢幕
îng-tshù-king,閒厝間
îng-tsînn,閒錢
îng-tsō,營造
îng-tsō-tshiúnn,營造廠
îng-tsō-gia̍p,營造業
îng-tsō-siong,營造商
îng-tsóng,榮總
îng-ing,榮膺
îng-íng,榮景
îng-íng,榮影
îng-îng,閒閒
îng-gia̍p,營業
îng-gia̍p-tshù,營業處
îng-gia̍p-gia̍h,營業額
îng-gia̍p-huì,營業費
îng-gia̍p-pōo,營業部
îng-gia̍p-sóo,營業所
îng-hâm,榮銜
îng-hi̍k,榮獲
îng-hīng,閒行
îng-hīng,榮幸
îng-hián,榮顯
îng-hng,盈昏
îng-huân,閒煩
îng-huân-ló,閒煩惱
îng-î,盈餘
îng-ī,榮譽
îng-iáng,營養
îng-iáng-bu̍t,營養物
îng-iáng-ha̍k,營養學
îng-iáng-hun,營養分
îng-iáng-sòo,營養素
îng-iáng-su,營養師
îng-iāu,榮耀
îng-jīm,榮任
îng-ji̍t,閒日
îng-kang,閒工
îng-kang-tshù,榮工處
îng-king,閒間
îng-kha-kiânn,閒腳行
îng-kha-kut,閒腳骨
îng-khui,盈虧
îng-kiàn,營建
îng-kiù,營救
îng-kng,榮光
îng-kng,螢光
îng-kong-bōo,螢光幕
îng-koo,榮枯
îng-kui,榮歸
îng-lâi,閒來
îng-lâng,閒人
îng-lī,盈利
îng-lī,營利
îng-liu-liu,閒溜溜
îng-uē,閒話
îng-sing,營生
îng-sî,閒時
îng-siān,營繕
îng-sian-sian,閒仙仙
îng-sin,閒身
îng-sô-sô,閒sô-sô
îng-so-so,閒搔搔
îng-sū,閒事
îng-tang,閒冬
îng-ting,榮登
îng-thâu-sî,閒頭時
îng-thióng,榮寵
îng-tì,閒置
îng-ū,榮譽
îng-ui,榮威
îng-uî,營為
îng-ūn,營運
īng,用
īng-tshuì-tsn̄g,用嘴吮
īng-huat,用法
īng-kang,用工
īng-kè,用計
īng-kiâng,用強
īng-la̍t,用力
īng-lōo,用賂
īng-lōo,用路
īng-uân,用完
īng-pōo,用步
īng-sim-sîn,用心神
īng-tit,用得
ing-á,鶯仔
ing-á,鷹仔
ing-á-ba̍k,鷹仔目
ing-á-tsháu,英仔草
ing-á-hue,英仔花
ing-á-hóo,鷹仔虎
ing-á-phīnn,鷹仔鼻
ing-bîng,英名
ing-bîng,英明
ing-bí,英美
ing-bóo,英畝
ing-bú,鸚鵡
ing-bûn,英文
ing-tsâi,英才
ing-tshioh,英尺
ing-tshùn,英寸
ing-tshùn,英吋
ing-tsiáu,鶯鳥
ing-tsiáu,鷹鳥
ing-tsu,英姿
ing-tsùn,英俊
ing-gí,英語
ing-hâi,嬰孩
ing-hang,鷹魴
ing-hio̍h-tshì,鷹葉刺
ing-hiông,英雄
ing-hô,英豪
ing-huâ,英華
ing-hue,櫻花
ing-hûn,英魂
ing-ia,eng埃
ing-ia,颺埃
ing-ióng,英勇
ing-jî-sik,嬰兒室
ing-jiáu-hue,鷹爪花
ing-jiáu-lân,鷹爪蘭
ing-jiáu-thô,鷹爪桃
ing-jīm,膺任
ing-kai,應該
ing-kè,鷹架
ing-kik-lân,英格蘭
ing-khì,英氣
ing-kia̍t,英傑
ing-ko,鶯哥
ing-ko,鸚哥
ing-kua,鶯歌
ing-ko-tsiáu,鸚哥鳥
ing-ko-hue,鸚哥花
ing-kok,英國
ing-ko-kè,鸚哥架
ing-kok-hue,英國花
ing-ko-kiánn,鸚哥囝
ing-kok-lâng,英國人
ing-ko-phīnn,鸚哥鼻
ing-kun,英軍
ing-lāu,癰漏
ing-lîng,英靈
ing-lí,英里
ing-lí,英哩
ing-lia̍t,英烈
ing-lo̍k,瓔珞
ing-nî,英年
ing-phông-phông,颺蓬蓬
ing-pōng,英鎊
ing-sik,罌粟
ing-suán,膺選
ing-thiāu-tsiáu,鷹柱鳥
ing-thô,櫻桃
ing-ui,英威
e-the,挨推
e-tio̍h,挨著
e--tio̍h,挨著
e-tó,挨倒
gá-suh,瓦斯
gá-su-lôo,瓦斯爐
gâ,牙
gái,騃
gâi,騃
gâi-á-tsînn,gâi仔錢
gâi-ko,gâi哥
gâi-pán,gâi板
gāi,礙
gāi-ba̍k,礙目
gāi-gi̍k,礙逆
gāi-gio̍h,礙虐
gāi-gio̍h,礙謔
gāi-hī,礙耳
gāi-sū,礙事
gāi-tio̍h,礙著
gāi-uī,礙胃
ga̍k-bó,岳母
ga̍k-tshiú,樂手
ga̍k-tsiunn,樂章
ga̍k-tsut,獄卒
ga̍k-hú,樂府
ga̍k-hū,岳父
ga̍k-hui,岳飛
ga̍k-im,樂音
ga̍k-iông,岳陽
ga̍k-khik,樂曲
ga̍k-khì,樂器
ga̍k-lí,樂理
ga̍k-phóo,樂譜
ga̍k-siann,樂聲
ga̍k-su,樂師
ga̍k-thuân,樂團
ga̍k-tuânn,樂壇
ga̍k-tuī,樂隊
gám,gám
gám-á,岑仔
gâm,岩
gâm,癌
gâm-tsìng,癌症
gâm-tsio̍h,岩石
gâm-tsiunn,岩漿
gâm-iâm,岩鹽
gâm-sik,岩色
gâm-tông,岩桐
gâm-tōng,岩洞
gām,gām
gām,儑
gām-á-hî,儑仔魚
gām-áu-á,儑拗仔
gām-ba̍k,gām目
gām-bīn,gām面
gām-bīn,儑面
gām-lâng,儑人
gām-siūnn,儑想
gán-ba̍k,眼目
gán-tsìng,眼證
gán-tsiân,眼前
gán-tsiân-pò,眼前報
gán-tsiáu,眼鳥
gán-tsi̍t-ē,眼一下
gán-hok,眼福
gán-kài,眼界
gán-kak-mo̍oh,眼角膜
gán-kho,眼科
gán-khóng-tuā,眼孔大
gán-kiàn,眼見
gán-kiànn-hâng,眼鏡行
gán-kiû,眼球
gán-kuè,眼過
gán-kong,眼光
gán-li̍k,眼力
gán-luī,眼淚
gán-sik,眼識
gán-sîn,眼神
gán-tio̍h,眼著
gán--tio̍h,眼著
gán-tiong-tshì,眼中刺
gán-tiong-ting,眼中釘
gàn,gàn
gàn-tsuí,gàn水
gàn-kǹg,gàn鋼
gàn-thih,gàn鐵
gân-bīn,顏面
gân-liāu,顏料
gân-sik,顏色
gān,彥
gān,雁
gān-bûn,諺文
gān-tsí-tsng,雁子磚
gān-gí,諺語
gān-lâi-hông,雁來紅
gāng,gāng
gāng-ba̍k,gāng目
gāng-gāng,怢怢
gāng-gāng-khì,gāng-gāng去
gāng--khì,gāng去
gap,gap
gâu,gâu
gâu-o-ló,gâu o-ló
gâu-bong,gâu摸
gâu-tsá,gâu早
gâu-tsò-lâng,gâu做人
gâu-kóng,gâu講
gâu-kóng-uē,gâu講話
gâu-kún,gâu滾
gâu-kún-tshió,gâu滾笑
gâu-lâng,gâu人
gâu-piàn,gâu變
gâu-sann-thiànn,gâu參疼
gâu-siūnn,gâu想
gâu-sô,gâu-sô
gâu-tiau,gâu雕
gâu-to̍h,gâu-to̍h
gé-sé,盻洗
gé-sé,睨洗
gé-sē,睨視
gè,gè
gê,gê
gê,牙
gê,芽
gê,倪
gê,蚜
gê-giàng-giàng,牙齴齴
gê-phok-phok,牙凸凸
gê-pio-pio,牙標標
gê-ba̍k,睨目
gê-tshn̂g,牙床
gê-tshn̂g-kut,牙床骨
gê-tsô,牙槽
gê-tsô-khí,牙槽齒
gê-tsô-kut,牙槽骨
gê-tsô-sai,牙槽腮
gê-tsô-thâu,牙槽頭
gê-gê,gê-gê
gê-hông-ting,霓虹燈
gê-jiáu,牙爪
gê-kah-gīn,睨佮恨
gê-khí,牙齒
gê-khí-huānn,牙齒岸
gê-kho,牙科
gê-kin,牙根
gê-ko,牙膏
gê-lān,gê-lān
gê-lān,睨膦
gê-lâng,牙人
gê-lâng-lān,睨人膦
gê-mn̂g,衙門
gê-sé,譺洗
gê-siâu,睨siâu
gê-sîn,gê神
gê-sîn,睨神
gē,詣
gē,藝
gē-bûn,藝文
gē-tsuan,藝專
gē-gē-tsùn,囈囈顫
gē-jîn,藝人
gē-ki,藝妓
gē-koh,藝閣
gē-lān,睨膦
gē-li̍k,毅力
gē-lîng,藝能
gē-lîm,藝林
gē-miâ,藝名
gē-niū,藝量
gē-phín,藝品
gē-siâu,睨siâu
gē-sîn,睨神
gē-su̍t,藝術
gē-su̍t-huà,藝術化
gē-su̍t-jī,藝術字
gē-su̍t-ka,藝術家
gē-su̍t-kài,藝術界
gē-su̍t-kuán,藝術館
gē-su̍t-phín,藝術品
gē-su̍t-sìng,藝術性
gē-tián,藝展
gē-tuànn,藝妲
gē-tuànn-sua,藝旦鯊
gē-tuânn,藝壇
gi̍k,玉
gi̍k,逆
gi̍k-á,玉仔
gi̍k-á,鷁仔
gi̍k-tsha,逆差
gi̍k-tsiam,玉簪
gi̍k-tsuán,逆轉
gi̍k-tsú,逆子
gi̍k-tsuí,逆水
gi̍k-hong,逆風
gi̍k-kíng,逆境
gi̍k-khì,玉器
gi̍k-khuân,玉環
gi̍k-lâu,逆流
gi̍k-liāu,逆料
gi̍k-liû,逆流
gi̍k-lûn,逆倫
gi̍k-ní,逆耳
gi̍k-puânn,玉盤
gi̍k-siù-kiû,玉繡球
gi̍k-sú,玉璽
gi̍k-thāi,虐待
gi̍k-thinn,逆天
gi̍k-tóng,逆黨
gíng,研
gíng,眼
gíng-bua̍h,研末
gíng-tsa̍t,研實
gíng-tsô,研槽
gíng-hu,研灰
gíng-hún,研粉
gíng-kiù-huē,研究會
gíng-lōo-ki,研路機
gíng-puah,研缽
gíng-thuî,研槌
gîng,gîng
gîng-bīn,迎面
gîng-tshin,迎親
gîng-tshuā,迎娶
gîng-tshun,迎春
gîng-tsiàn,迎戰
gîng-tsū,凝聚
gîng-tsū-li̍k,凝聚力
gîng-tsuí-tsio̍h,凝水石
gîng-ha̍p,迎合
gîng-hāu,迎候
gîng-hueh,凝血
gîng-kik,迎擊
gîng-koh,迎閣
gîng-sàng,迎送
gîng-sim,凝心
gîng-sng,凝霜
gîng-tāng,凝重
gîng-ti̍k,迎敵
gîng-tiám,凝點
gí,語
gí,擬
gí-á,齒仔
gí-bûn,語文
gí-tshiánn,擬請
gí-tsuē,擬罪
gí-gī,擬議
gí-giân,語言
gí-giân-ha̍k,語言學
gí-guân-ha̍k,語源學
gí-ha̍k,語學
gí-huat,語法
gí-ì,語意
gí-im,語音
gí-khì,語氣
gí-kó,擬稿
gí-kù,語句
gí-luī,語彙
gí-pān,擬辦
gí-sû,語詞
gí-tìng,擬訂
gí-tīng,擬定
gí-thò,擬妥
gí-tiāu,語調
gî,疑
gî,儀
gî-àn,疑案
gî-būn,疑問
gî-gâi,疑騃
gî-gāi,疑騃
gî-gī,疑義
gî-gōo,疑誤
gî-hi̍k,疑惑
gî-hûn,疑雲
gî-iông,儀容
gî-khì,儀器
gî-khū,疑懼
gî-kuān,宜縣
gî-lân,宜蘭
gî-lân-tshī,宜蘭市
gî-lân-kuān,宜蘭縣
gî-lān,疑難
gî-ngā,疑訝
gî-ngái,疑騃
gî-ngāi,疑騃
gî-ngôo,宜梧
gî-ngōo,疑悟
gî-pê,枇杷
gî-piáu,儀表
gî-sai-sai,誼獅獅
gî-sik,儀式
gî-sing-kuài,疑生怪
gî-sim,疑心
gî-sim-tāng,疑心重
gî-sū,疑似
gî-thài,儀態
gî-tiám,疑點
gî-tōo,疑竇
gî-tuī,儀隊
gī,字
gī,義
gī,誼
gī,議
gī-àn,議案
gī-bē,義賣
gī-bîn,義民
gī-bó,義母
gī-bū,義務
gī-tshíng,議請
gī-tshiú,義手
gī-tshú,議處
gī-tsi,義肢
gī-tsú,義子
gī-gī-tshiò,誼誼笑
gī-gī-tshuah,誼誼chhoah
gī-hân,禦寒
gī-hîng,義行
gī-hīng,義行
gī-hô,議和
gī-huē,議會
gī-hū,義父
gī-hùn,義憤
gī-ián,義演
gī-īnn,議院
gī-ióng,義勇
gī-iōng,御用
gī-jiân,毅然
gī-jîn,義人
gī-kang,義工
gī-kè,議價
gī-kíng,義警
gī-khí,義齒
gī-khì,義氣
gī-khì,儀器
gī-kí,義舉
gī-kiánn,義囝
gī-kiap,義俠
gī-kuat,議決
gī-lí,義女
gī-lí,義理
gī-lí-sī,義理是
gī-lú,義女
gī-lūn,議論
gī-nâ-puânn,義藍盤
gī-niū,藝量
gī-uân,議員
gī-sik,儀式
gī-sù,御賜
gī-sū,義士
gī-sū,議事
gī-sū-lio̍k,議事錄
gī-sū-lo̍k,議事錄
gī-sū-thiann,議事廳
gī-sū-thuî,議事槌
gī-tê,議題
gī-tē,義弟
gī-tīng,議定
gī-tīng-su,議定書
gī-tiúnn,議長
gī-tiûnn,議場
giá,惹
giâ,giâ
giâ,鵝
giâ-tsìng-thâu,giâ症頭
giâ-tshia-lián,giâ車輦
giâ-hî-ang,giâ魚翁
giâ-kak,鵝角
giâ-kang,蜈蚣
giâ-kang-tsháu,蜈蚣草
giâ-kang-tshiū,蜈蚣樹
giâ-kang-tsu,蜈蚣珠
giâ-kang-kî,蜈蚣旗
giâ-kang-kū,蜈蚣舅
giâ-kang-sau,蜈蚣蛸
giâ-kang-siau,蜈蚣蛸
giâ-kang-tik,蜈蚣竹
giâ-kê,giâ枷
giâ-kháu-tshng,鵝口瘡
giâ-kńg-tsio̍h,鵝管石
giâ-ko,giâ高
giâ-ko-tshioh,giâ篙尺
giâ-lân-sik,牙蘭色
giâ-ngē-ko,giâ硬篙
giâ-nn̄g-tsio̍h,鵝卵石
giâ-sì-kòo,giâ勢故
giâ-sì-thâu,giâ勢頭
giâ-sin-sì,giâ身勢
giâ-thâu,giâ頭
giâ-thī-ke,giâ雉雞
gia̍h,gia̍h
gia̍h,愕
gia̍h,揭
gia̍h,額
gia̍h-âng-ting,舉紅燈
gia̍h-ba̍k,gia̍h目
gia̍h-ba̍k,舉目
gia̍h-bué,額尾
gia̍h-bué-thâng,gia̍h尾蟲
gia̍h-tsàu-pán,舉奏板
gia̍h-tshiú,gia̍h手
gia̍h-tshiú,舉手
gia̍h-tshuann,舉扦
gia̍h-guā,額外
gia̍h-hōo-suànn,舉雨傘
gia̍h-kê,gia̍h-kê
gia̍h-ki,gia̍h乩
gia̍h-kuâinn,gia̍h懸
gia̍h-kuân,gia̍h高
gia̍h-kông,gia̍h狂
gia̍h-pit,gia̍h筆
gia̍h-siann,額聲
gia̍h-sòo,額數
gia̍h-thâu,gia̍h頭
gia̍h-thâu,舉頭
gia̍h-thâu-tshiunn,舉頭鎗
gia̍h-thâu-kî,舉頭旗
gia̍h-to,gia̍h刀
gia̍h-tò-tshiú,gia̍h倒手
gia̍h-tōo,額度
giah-tshì,giah刺
giah-tshuann,giah-tshuann
giah-hûn,giah痕
giah-khui,揭開
giah-phuà,giah破
giám,giám
giám,噞
giám-jiân,儼然
giám-ngē,儼硬
giám-siâu,噞siâu
giâm,岩
giâm,嚴
giâm,巖
giâm-bîng,嚴明
giâm-bi̍t,嚴密
giâm-tsân,岩層
giâm-tsìng,嚴正
giâm-tsùn,嚴峻
giâm-gâi,嚴啀
giâm-hân,嚴寒
giâm-hîng,嚴刑
giâm-hua̍t,嚴罰
giâm-hông,嚴防
giâm-hū,嚴父
giâm-keh,嚴格
giâm-kho,嚴苛
giâm-kìm,嚴禁
giâm-kín,嚴謹
giâm-kong,岩公
giâm-lē,嚴厲
giâm-lī,嚴厲
giâm-lô-ông,閻羅王
giâm-ông-tsè,閻王債
giâm-pān,嚴辦
giâm-sím,嚴審
giâm-siok,嚴肅
giâm-siú,嚴守
giâm-sú,嚴暑
giâm-sû,嚴詞
giâm-tîng,嚴懲
giâm-tiōng,嚴重
giâm-tong,嚴冬
giām,驗
giām-ba̍k-tsiu,驗目睭
giām-tsìng,驗證
giām-i̍k,驗疫
giām-hueh,驗血
giām-jiō,驗尿
giām-si,驗屍
giām-si-kuann,驗屍官
giām-siong,驗傷
giām-siu,驗收
giām-tiōng,嚴重
gián-tsè,研製
gián-tsîng,眼前
gián-tsiáu,眼鳥
gián-gí,研擬
gián-khó-huē,研考會
gián-kiù,研究
gián-kiù-tshut,研究出
gián-kiù-huì,研究費
gián-kiù-īnn,研究院
gián-kiù-sik,研究室
gián-kiù-sing,研究生
gián-phuànn,研判
gián-sî,眼時
gián-si̍p,研習
gián-si̍p-huē,研習會
gián-tè-tè,娟塊塊
gián-thó,研討
gián-tho̍k,研讀
giàn,giàn
giàn-ba̍k,癮目
giàn-tshiò,癮笑
giàn-tsia̍h,癮食
giàn-hun--ê,癮薰的
giàn-kah,癮甲
giàn-khàu,癮哭
giàn-kóng,癮講
giàn-kun-tsú,癮君子
giàn-pa-pa,癮巴巴
giàn-pî,癮脾
giàn-sian-ko,癮仙膏
giàn-suā-suā,giàn逝逝
giàn-thâu,giàn頭
giàn-thâu,癮頭
giân-bîng,言明
giânn-tsih,迎接
giân-gí,言語
giân-hā,言下
giân-hîng,言行
giân-ki̍p,言及
giân-lūn,言論
giân-sî,言辭
giân-sû,言詞
giân-tâm,言談
giân-tōng,言行
giang,giang
giàng,齴
giàng-gê,齴牙
giàng-khí,齴齒
giang-á,giang仔
giang-á,鈃仔
giang-á-khuân,鈃仔環
giang-giang,鈃鈃
giang-giang-á,鈃鈃仔
gia̍p,挾
gia̍p,業
gia̍p-bū,業務
gia̍p-bū-uân,業務員
gia̍p-bū-pōo,業務部
gia̍p-tsè,業債
gia̍p-tsik,業績
gia̍p-tsiá,業者
gia̍p-tsú,業主
gia̍p-í,業已
gia̍p-î,業餘
gia̍p-kài,業界
gia̍p-king,業經
gia̍p-miā,gia̍p命
gia̍p-miā,業命
gia̍p-sán,業產
gia̍p-siàng,業相
gia̍p-sîn,業神
giap-á,夾仔
giap-á,挾仔
giap-phāng,夾縫
gia̍t,孽
gia̍t-á-uē,孽仔話
gia̍t-tsú,孽子
gia̍t-gia̍t,孽孽
gia̍t-gín-á,孽gín仔
gia̍t-ke,孽雞
gia̍t-uē,孽話
gia̍t-siâu,孽siâu
gia̍t-siâu-uē,孽siâu話
giat-á,蠍仔
giat-á,囓仔
giat-á-thâng,蠍仔蟲
giat-á-thâng,囓仔蟲
giat-láu,giat-láu
giáu,giáu
giâu,堯
giâu-gî,giâu-gî
giâu-gî,憢疑
giâu-kú,堯韭
giâu-sim,僥心
giâu-sùn,堯舜
gih,gih
gih-tsng-á,築磚仔
gih-gih-tshuah,瞿瞿chhoah
gih-gih-tsun,瞿瞿顫
gih-tah,gih-tah
gím,錦
gím-tsuâ,錦蛇
gím-gī,錦議
gím-hīnn-tsháu,錦耳草
gím-ke,錦雞
gím-kî,錦旗
gím-se-hong,錦西風
gím-siù,錦繡
gìm-ku-ke,gìm龜雞
gîm,gîm
gîm,吟
gîm,岑
gîm-bī,吟味
gîm-tshiùnn,吟唱
gîm-tsînn,gîm簷
gîm-khînn,gîm簷
gîm-kînn,gîm墘
gîm-si,吟詩
gîm-siōng,吟誦
gīm,gīm
gīm-tshiú,扲手
gīm-me̍h,扲脈
gīm-tuà,扲帶
gín-á,gín仔
gín-á-bīn,gín仔面
gín-á-tsai,gín仔崽
gín-á-tshut,gín仔齣
gín-á-tsiann,gín仔精
gín-á-enn,gín仔嬰
gín-á-hì,gín仔戲
gín-á-hiann,gín仔兄
gín-á-iūnn,gín仔樣
gín-á-jiō,gín仔尿
gín-á-kang,gín仔工
gín-á-kâu,gín仔猴
gín-á-khí,gín仔齒
gín-á-khì,gín仔氣
gín-á-kho,gín仔科
gín-á-khuán,囡仔款
gín-á-khuì,gín仔氣
gín-á-kiánn,gín仔囝
gín-á-kua,gín仔歌
gín-á-kuí,gín仔鬼
gín-á-lâng,gín仔人
gín-á-mi̍h,gín仔物
gín-á-ông,gín仔王
gín-á-ping,gín仔兵
gín-á-phí,gín仔疕
gín-á-phuānn,gín仔伴
gín-á-phue,gín仔胚
gín-á-sann,gín仔衫
gín-á-sik,gín仔式
gín-á-sìng,gín仔性
gín-á-sî,gín仔時
gín-á-siann,gín仔聲
gín-á-siòng,gín仔相
gín-á-sńg,gín仔耍
gín-á-tan,gín仔仃
gín-á-thâu,gín仔頭
gín-á-thô,gín仔桃
gín-á-thûn,gín仔豚
gín-á-tioh,gín仔tioh
gín-á-ui,gín仔衣
gín-ná-kang,囝仔工
gîn,gîn
gîn,銀
gîn-á-thâu,銀仔頭
gîn-ba̍k,gîn目
gîn-bōo,銀幕
gîn-tshí,銀鼠
gîn-tshiunn,銀鯧
gîn-tsio̍h,銀石
gîn-tsi̍t-ē,gîn一下
gîn-tsuá,銀紙
gîn-tsu-pit,銀朱筆
gîn-guân,銀元
gîn-gû,銀牛
gîn-hâng,銀行
gîn-hâng-gia̍p,銀行業
gîn-hâng-ka,銀行家
gîn-hâng-kài,銀行界
gîn-hâng-thuân,銀行團
gîn-ha̍p-huan,銀合歡
gîn-hīng,銀杏
gîn-hî,銀魚
gîn-hio̍h-kiok,銀葉菊
gîn-hô,銀河
gîn-huat,銀髮
gîn-hun,銀婚
gîn-kak,銀角
gîn-kak-á,銀角仔
gîn-khì,銀器
gîn-khò,銀khò
gîn-khòo,銀庫
gîn-kuí,銀鬼
gîn-kuì,銀桂
gîn-lâu,銀樓
gîn-niú,銀兩
gîn-ok,凝惡
gîn-oo,銀鷗
gîn-pâi,銀牌
gîn-pè,銀幣
gîn-phiò,銀票
gîn-sik,銀色
gîn-sim,凝心
gîn-tan,銀丹
gîn-tē,銀袋
gîn-tē-á,銀袋仔
gîn-tiānn,銀錠
gîn-tuann,銀單
gīn,gīn
gīn-lān,恨膦
gīn--lâng,gīn人
gīn-siâu,gīn-siâu
gīn-siâu,恨siâu
gīn-sîn,gīn神
gin-giang,gin-giang
gió,gió
gió-tsi̍t-ē,gió一下
giô,giô
giô,蕘
giô,蟯
giô-á,蟯仔
giô-á-ke,giô仔街
giô-ê,giô-ê
giô-pue,橈棓
gio̍h,虐
gio̍h,睨
gio̍h,謔
gio̍h-tshiò,謔笑
gio̍h-tshuì,虐嘴
gio̍h-siah,謔削
gio̍h-sio,謔燒
gio̍h-sioh,謔削
gio̍h-sio̍h,謔誚
gio̍k,玉
gio̍k-bí,玉米
gio̍k-tsénn,玉井
gio̍k-tshiū,玉樹
gio̍k-tsí,玉子
gio̍k-tsiàu,玉照
gio̍k-hông,玉皇
gio̍k-io-tsí,玉腰子
gio̍k-kak-tuà,玉角帶
