tl,hanzi,frequency,poj,tl_num,poj_num
tiám-á-kháu,店仔口,16,tiám-á-kháu,tiam2a2khau2,tiam2a2khau2
tiàm-sió-jī,店小二,16,tiàm-sió-jī,tiam3sio2ji7,tiam3sio2ji7
tiàm-thâu-ke,店頭家,16,tiàm-thâu-ke,tiam3thau5ke1,tiam3thau5ke1
kenn-tsú-nî,庚子年,16,keⁿ-chú-nî,kenn1tsu2ni5,kenn1chu2ni5
hú--gio̍k,府玉,16,hú--gio̍k,hu2giok8,hu2giok8
tōo-thé-un,度體溫,16,tō͘-thé-un,too7the2un1,too7the2un1
tsō-iū-bîng,座右銘,16,chō-iū-bêng,tso7iu7bing5,cho7iu7beng5
am-kóo-khenn,庵古坑,16,am-kó͘-kheⁿ,am1koo2khenn1,am1koo2khenn1
biō--lí,廟裡,16,biō--lí,bio7li2,bio7li2
kóng-tó-kuān,廣島縣,16,kóng-tó-koān,kong2to2kuan7,kong2to2koan7
kńg-tsiu-uē,廣州話,16,kńg-chiu-ōe,kng2tsiu1ue7,kng2chiu1oe7
kńg-hú-uē,廣府話,16,kńg-hú-ōe,kng2hu2ue7,kng2hu2oe7
kńg-tang-uē,廣東話,16,kńg-tang-ōe,kng2tang1ue7,kng2tang1oe7
iân-tn̂g-suànn,延長線,16,iân-tn̂g-sòaⁿ,ian5tng5suann3,ian5tng5soann3
lāng-tshuì-hue,弄喙花,16,lāng-chhùi-hoe,lang7tshui3hue1,lang7chhui3hoe1
lāng-tshùi-hue,弄喙花,16,lāng-chhùi-hoe,lang7tshui3hue1,lang7chhui3hoe1
lāng-niau-ki,弄貓枝,16,lāng-niau-ki,lang7niau1ki1,lang7niau1ki1
lāng-niau-kùn,弄貓棍,16,lāng-niau-kùn,lang7niau1kun3,lang7niau1kun3
king-á-kha,弓仔跤,16,keng-á-kha,king1a2kha1,keng1a2kha1
king-tsìnn-sū,弓箭士,16,keng-chìⁿ-sū,king1tsinn3su7,keng1chinn3su7
king-tsio-tshí,弓蕉鼠,16,keng-chio-chhí,king1tsio1tshi2,keng1chio1chhi2
ín-kù-tiám,引句點,16,ín-kù-tiám,in2ku3tiam2,in2ku3tiam2
hiân-beh-suh,弦倍司,16,hiân-beh-suh,hian5beh4suh4,hian5beh4suh4
tiunn-tshit-lông,張七郎,16,tiuⁿ-chhit-lông,tiunn1tshit4long5,tiunn1chhit4long5
tiunn-un-ing,張溫鷹,16,tiuⁿ-un-eng,tiunn1un1ing1,tiunn1un1eng1
tiunn-iū-lîng,張祐寧,16,tiuⁿ-iū-lêng,tiunn1iu7ling5,tiunn1iu7leng5
tiunn-uí-hâng,張葦航,16,tiuⁿ-úi-hâng,tiunn1ui2hang5,tiunn1ui2hang5
tiunn-īng-siâng,張詠翔,16,tiuⁿ-ēng-siâng,tiunn1ing7siang5,tiunn1eng7siang5
kiông-tsè-tsuē,強制罪,16,kiông-chè-chōe,kiong5tse3tsue7,kiong5che3choe7
kiông-li̍k-kôo,強力糊,16,kiông-le̍k-kô͘,kiong5lik8koo5,kiong5lek8koo5
tân-li̍k-tsit,彈力質,16,tân-le̍k-chit,tan5lik8tsit4,tan5lek8chit4
tuânn-kǹg-khîm,彈鋼琴,16,tôaⁿ-kǹg-khîm,tuann5kng3khim5,toann5kng3khim5
hîng-iông-sû,形容詞,16,hêng-iông-sû,hing5iong5su5,heng5iong5su5
hîng-sîng-tsân,形成層,16,hêng-sêng-chân,hing5sing5tsan5,heng5seng5chan5
tshái-á-tsuá,彩仔紙,16,chhái-á-chóa,tshai2a2tsua2,chhai2a2choa2
tshái-sik-pit,彩色筆,16,chhái-sek-pit,tshai2sik4pit4,chhai2sek4pit4
tshái-sik-tsuá,彩色紙,16,chhái-sek-chóa,tshai2sik4tsua2,chhai2sek4choa2
tshái-sik-bé,彩色馬,16,chhái-sek-bé,tshai2sik4be2,chhai2sek4be2
piu-pô-á,彪婆仔,16,piu-pô-á,piu1po5a2,piu1po5a2
piu-liu-siu,彪溜siu,16,piu-liu-siu,piu1liu1siu1,piu1liu1siu1
phênn-ka-sū,彭佳嶼,16,phêⁿ-ka-sū,phenn5ka1su7,phenn5ka1su7
phênn-bîng-bín,彭明敏,16,phêⁿ-bêng-bín,phenn5bing5bin2,phenn5beng5bin2
phênn-tshing-khò,彭清靠,16,phêⁿ-chheng-khò,phenn5tshing1kho3,phenn5chheng1kho3
iánn-hì-kuán,影戲館,16,iáⁿ-hì-koán,iann2hi3kuan2,iann2hi3koan2
iánn-gîn-hâng,影銀行,16,iáⁿ-gîn-hâng,iann2gin5hang5,iann2gin5hang5
hit-sî-tsūn,彼時陣,16,hit-sî-chūn,hit4si5tsun7,hit4si5chun7
hit-tang-sî,彼當時,16,hit-tang-sî,hit4tang1si5,hit4tang1si5
hit-tang-tsūn,彼當陣,16,hit-tang-chūn,hit4tang1tsun7,hit4tang1chun7
āu-tsit-ê,後一个,16,āu-chit-ê,au7tsit4e5,au7chit4e5
āu-tsi̍t-ê,後一个,16,āu-chi̍t-ê,au7tsit8e5,au7chit8e5
āu-tsi̍t-tsām,後一站,16,āu-chi̍t-chām,au7tsit8tsam7,au7chit8cham7
āu-kè-gue̍h,後個月,16,āu-kè-goe̍h,au7ke3gueh8,au7ke3goeh8
āu-thôo-tî,後塗除,16,āu-thô͘-tî,au7thoo5ti5,au7thoo5ti5
āu-piah-tshù,後壁厝,16,āu-piah-chhù,au7piah4tshu3,au7piah4chhu3
āu-piah-liâu,後壁寮,16,āu-piah-liâu,au7piah4liau5,au7piah4liau5
āu-piah-ê,後壁的,16,āu-piah-ê,au7piah4e5,au7piah4e5
āu-bué-á,後尾仔,16,āu-bóe-á,au7bue2a2,au7boe2a2
āu-ji̍t-á,後日仔,16,āu-ji̍t-á,au7jit8a2,au7jit8a2
āu-gû-poo,後牛埔,16,āu-gû-po͘,au7gu5poo1,au7gu5poo1
āu-tsìng-thâu,後症頭,16,āu-chèng-thâu,au7tsing3thau5,au7cheng3thau5
āu-lé-pài,後禮拜,16,āu-lé-pài,au7le2pai3,au7le2pai3
āu-thâu-khok,後頭擴,16,āu-thâu-khok,au7thau5khok4,au7thau5khok4
āu-thâu-kut,後頭骨,16,āu-thâu-kut,au7thau5kut4,au7thau5kut4
tshî-him-êng,徐欣瑩,16,chhî-him-êng,tshi5him1eng5,chhi5him1eng5
tit-beh-tàu,得欲晝,16,tit-beh-tàu,tit4beh4tau3,tit4beh4tau3
tit--tio̍h,得著,16,tit--tio̍h,tit4tioh8,tit4tioh8
khiā-hōo-tsāi,徛予在,16,khiā-hō͘-chāi,khia7hoo7tsai7,khia7hoo7chai7
khiā-hōo-hó,徛予好,16,khiā-hō͘-hó,khia7hoo7ho2,khia7hoo7ho2
khiā-hōo-tsiànn,徛予正,16,khiā-hō͘-chiàⁿ,khia7hoo7tsiann3,khia7hoo7chiann3
khiā-kāng-pîng,徛仝爿,16,khiā-kāng-pêng,khia7kang7ping5,khia7kang7peng5
khiā--leh,徛咧,16,khiā--leh,khia7leh4,khia7leh4
khiā-toh-kuī,徛桌櫃,16,khiā-toh-kūi,khia7toh4kui7,khia7toh4kui7
khiā--ê,徛的,16,khiā--ê,khia7e5,khia7e5
khiā-uē-ping,徛衛兵,16,khiā-ōe-peng,khia7ue7ping1,khia7oe7peng1
tsîng-kàu-tann,從到今,16,chêng-kàu-taⁿ,tsing5kau3tann1,cheng5kau3tann1
ho̍k-tò-tńg,復倒轉,16,ho̍k-tò-tńg,hok8to3tng2,hok8to3tng2
ho̍k-hua̍t-tsiat,復活節,16,ho̍k-hoa̍t-chiat,hok8huat8tsiat4,hok8hoat8chiat4
bî-tsún-tsún,微準準,16,bî-chún-chún,bi5tsun2tsun2,bi5chun2chun2
bî-tsik-hun,微積分,16,bî-chek-hun,bi5tsik4hun1,bi5chek4hun1
bî-tiān-iánn,微電影,16,bî-tiān-iáⁿ,bi5tian7iann2,bi5tian7iann2
bî-tiān-náu,微電腦,16,bî-tiān-náu,bi5tian7nau2,bi5tian7nau2
tek-kok-siau,德國簫,16,tek-kok-siau,tek4kok4siau1,tek4kok4siau1
tik-ì-tsì,德意志,16,tek-ì-chì,tik4i3tsi3,tek4i3chi3
tik-lá-uá,德拉瓦,16,tek-lá-óa,tik4la2ua2,tek4la2oa2
sim-tō-kuán,心導管,16,sim-tō-koán,sim1to7kuan2,sim1to7koan2
sim-tì-tôo,心智圖,16,sim-tì-tô͘,sim1ti3too5,sim1ti3too5
sim-kénn-that,心梗窒,16,sim-kéⁿ-that,sim1kenn2that4,sim1kenn2that4
sim-hué-to̍h,心火著,16,sim-hóe-to̍h,sim1hue2toh8,sim1hoe2toh8
sim-hé-to̍h,心火著,16,sim-hé-to̍h,sim1he2toh8,sim1he2toh8
sim-kuann-á,心肝仔,16,sim-koaⁿ-á,sim1kuann1a2,sim1koann1a2
sim-kuann-hó,心肝好,16,sim-koaⁿ-hó,sim1kuann1ho2,sim1koann1ho2
sim-kuann-té,心肝底,16,sim-koaⁿ-té,sim1kuann1te2,sim1koann1te2
sim-kuann-thâu,心肝頭,16,sim-koaⁿ-thâu,sim1kuann1thau5,sim1koann1thau5
sim-tsōng-kho,心臟科,16,sim-chōng-kho,sim1tsong7kho1,sim1chong7kho1
sim-sik-khuì,心適氣,16,sim-sek-khùi,sim1sik4khui3,sim1sek4khui3
sim-sik-kài,心適界,16,sim-sek-kài,sim1sik4kai3,sim1sek4kai3
sim-sik-hìng,心適興,16,sim-sek-hèng,sim1sik4hing3,sim1sek4heng3
sim-tiān-tôo,心電圖,16,sim-tiān-tô͘,sim1tian7too5,sim1tian7too5
pit-khoo-gîn,必箍銀,16,pit-kho͘-gîn,pit4khoo1gin5,pit4khoo1gin5
lún-bē-tiâu,忍袂牢,16,lún-bē-tiâu,lun2be7tiau5,lun2be7tiau5
khuài-sok-thiap,快速帖,16,khoài-sok-thiap,khuai3sok4thiap4,khoai3sok4thiap4
kip-sìng-pēnn,急性病,16,kip-sèng-pēⁿ,kip4sing3penn7,kip4seng3penn7
kip-sìng-pīnn,急性病,16,kip-sèng-pīⁿ,kip4sing3pinn7,kip4seng3pinn7
kip-tsín-sik,急診室,16,kip-chín-sek,kip4tsin2sik4,kip4chin2sek4
sìng-khing-hiòng,性傾向,16,sèng-kheng-hiòng,sing3khing1hiong3,seng3kheng1hiong3
sìng-khì-kuan,性器官,16,sèng-khì-koan,sing3khi3kuan1,seng3khi3koan1
sìng-kuan-hē,性關係,16,sèng-koan-hē,sing3kuan1he7,seng3koan1he7
kuài-kî-kóo,怪奇古,16,koài-kî-kó͘,kuai3ki5koo2,koai3ki5koo2
hîng-tīng-sìng,恆定性,16,hêng-tēng-sèng,hing5ting7sing3,heng5teng7seng3
hîng-siông-sìng,恆常性,16,hêng-siông-sèng,hing5siong5sing3,heng5siong5seng3
iōng-thâng-pēnn,恙蟲病,16,iōng-thâng-pēⁿ,iong7thang5penn7,iong7thang5penn7
iōng-thâng-pīnn,恙蟲病,16,iōng-thâng-pīⁿ,iong7thang5pinn7,iong7thang5pinn7
hán-bé-á,悍馬仔,16,hán-bé-á,han2be2a2,han2be2a2
iu-iû-khah,悠遊卡,16,iu-iû-khah,iu1iu5khah4,iu1iu5khah4
iu-hong-hō,悠風號,16,iu-hong-hō,iu1hong1ho7,iu1hong1ho7
tsîng-jîn-tseh,情人節,16,chêng-jîn-cheh,tsing5jin5tseh4,cheng5jin5cheh4
tsîng-tan-jī,情單字,16,chêng-tan-jī,tsing5tan1ji7,cheng5tan1ji7
hūi-uann-uē,惠安話,16,hūi-oaⁿ-ōe,hui7uann1ue7,hui7oann1oe7
siūnn-lóng-bô,想攏無,16,siūⁿ-lóng-bô,siunn7long2bo5,siunn7long2bo5
siūnn-beh-háu,想欲吼,16,siūⁿ-beh-háu,siunn7beh4hau2,siunn7beh4hau2
siūnn-khuànn-māi,想看覓,16,siūⁿ-khòaⁿ-māi,siunn7khuann3mai7,siunn7khoann3mai7
siūnn-bē-kàu,想袂到,16,siūⁿ-bē-kàu,siunn7be7kau3,siunn7be7kau3
ì-tiong-jîn,意中人,16,ì-tiong-jîn,i3tiong1jin5,i3tiong1jin5
ì-sit-mī,意式麵,16,ì-sit-mī,i3sit4mi7,i3sit4mi7
gû-jîn-tseh,愚人節,16,gû-jîn-cheh,gu5jin5tseh4,gu5jin5cheh4
ài--bô,愛--無,16,ài--bô,ai3bo5,ai3bo5
ài-ting-pó,愛丁堡,16,ài-teng-pó,ai3ting1po2,ai3teng1po2
ài-jîn-á,愛人仔,16,ài-jîn-á,ai3jin5a2,ai3jin5a2
ài-tâi-gí,愛台語,16,ài-tâi-gí,ai3tai5gi2,ai3tai5gi2
ài-uān-kuān,愛媛縣,16,ài-oān-koān,ai3uan7kuan7,ai3oan7koan7
ài-phinn-lâng,愛抨人,16,ài-phiⁿ-lâng,ai3phinn1lang5,ai3phinn1lang5
ài-su-tê,愛斯提,16,ài-su-tê,ai3su1te5,ai3su1te5
ài-tsu-pēnn,愛滋病,16,ài-chu-pēⁿ,ai3tsu1penn7,ai3chu1penn7
ài-tsu-pīnn,愛滋病,16,ài-chu-pīⁿ,ai3tsu1pinn7,ai3chu1pinn7
ài-nī-lân,愛爾蘭,16,ài-nī-lân,ai3ni7lan5,ai3ni7lan5
ài-ti-kuān,愛知縣,16,ài-ti-koān,ai3ti1kuan7,ai3ti1koan7
ài-tuè-sông,愛綴倯,16,ài-tòe-sông,ai3tue3song5,ai3toe3song5
ài-tè-sông,愛綴倯,16,ài-tè-sông,ai3te3song5,ai3te3song5
ài-jî-lân,愛而蘭,16,ài-jî-lân,ai3ji5lan5,ai3ji5lan5
ài-tâi-gí,愛臺語,16,ài-tâi-gí,ai3tai5gi2,ai3tai5gi2
ài-ti̍k-sing,愛迪生,16,ài-te̍k-seng,ai3tik8sing1,ai3tek8seng1
ài-ūn-tōng,愛運動,16,ài-ūn-tōng,ai3un7tong7,ai3un7tong7
ài-o-lân,愛阿蘭,16,ài-o-lân,ai3o1lan5,ai3o1lan5
kám-mōo-i̍k,感冒液,16,kám-mō͘-e̍k,kam2moo7ik8,kam2moo7ek8
kám--tio̍h,感著,16,kám--tio̍h,kam2tioh8,kam2tioh8
kám-siā-tsn̄g,感謝狀,16,kám-siā-chn̄g,kam2sia7tsng7,kam2sia7chng7
gāng-gāng-khì,愣愣去,16,gāng-gāng-khì,gang7gang7khi3,gang7gang7khi3
gāng-lōo-sîn,愣路神,16,gāng-lō͘-sîn,gang7loo7sin5,gang7loo7sin5
tsû-huī-tn̂g,慈惠堂,16,chû-hūi-tn̂g,tsu5hui7tng5,chu5hui7tng5
bān-tshiánn-sī,慢且是,16,bān-chhiáⁿ-sī,ban7tshiann2si7,ban7chhiann2si7
bān-tshiánn-ī,慢且是,16,bān-chhiáⁿ-ī,ban7tshiann2i7,ban7chhiann2i7
khìng-kong-iàn,慶功宴,16,khèng-kong-iàn,khing3kong1ian3,kheng3kong1ian3
iu-kat-kat,憂結結,16,iu-kat-kat,iu1kat4kat4,iu1kat4kat4
iu-ut-tsìng,憂鬱症,16,iu-ut-chèng,iu1ut4tsing3,iu1ut4cheng3
gōng-tai-ah,憨呆鴨,16,gōng-tai-ah,gong7tai1ah4,gong7tai1ah4
àu-tū-tū,懊嘟嘟,16,àu-tū-tū,au3tu7tu7,au3tu7tu7
àu-tū-bīn,懊嘟面,16,àu-tū-bīn,au3tu7bin7,au3tu7bin7
lán-si-kuài,懶屍怪,16,lán-si-koài,lan2si1kuai3,lan2si1koai3
lán-si-kut,懶屍骨,16,lán-si-kut,lan2si1kut4,lan2si1kut4
kuân-kē-pîng,懸低爿,16,koân-kē-pêng,kuan5ke7ping5,koan5ke7peng5
kuân-kē-king,懸低肩,16,koân-kē-keng,kuan5ke7king1,koan5ke7keng1
kuân-kia̍h-á,懸屐仔,16,koân-kia̍h-á,kuan5kiah8a2,koan5kiah8a2
kuâinn-long-long,懸瑯瑯,16,koâiⁿ-long-long,kuainn5long1long1,koainn5long1long1
kuân-long-long,懸瑯瑯,16,koân-long-long,kuan5long1long1,koan5long1long1
kuân-ta̍h-á,懸踏仔,16,koân-ta̍h-á,kuan5tah8a2,koan5tah8a2
kuân-ta̍h-ê,懸踏鞋,16,koân-ta̍h-ê,kuan5tah8e5,koan5tah8e5
gōng-jîn-tsiat,戇人節,16,gōng-jîn-chiat,gong7jin5tsiat4,gong7jin5chiat4
gōng-lâng-tseh,戇人節,16,gōng-lâng-cheh,gong7lang5tseh4,gong7lang5cheh4
gōng-tāi-tsì,戇代誌,16,gōng-tāi-chì,gong7tai7tsi3,gong7tai7chi3
gōng-gōng-se̍h,戇戇踅,16,gōng-gōng-se̍h,gong7gong7seh8,gong7gong7seh8
bōo-sut-nî,戊戌年,16,bō͘-sut-nî,boo7sut4ni5,boo7sut4ni5
tsiânn-siànn-lâng,成聖人,16,chiâⁿ-siàⁿ-lâng,tsiann5siann3lang5,chiann5siann3lang5
guá-tī-tshù,我佇厝,16,góa-tī-chhù,gua2ti7tshu3,goa2ti7chhu3
guá-kah-lí,我佮你,16,góa-kah-lí,gua2kah4li2,goa2kah4li2
guá-kap-lí,我佮你,16,góa-kap-lí,gua2kap4li2,goa2kap4li2
guá-mā-beh,我嘛欲,16,góa-mā-beh,gua2ma7beh4,goa2ma7beh4
guá-ài-lí,我愛你,16,góa-ài-lí,gua2ai3li2,goa2ai3li2
guá-kám-kak,我感覺,16,góa-kám-kak,gua2kam2kak4,goa2kam2kak4
guá-ē-hiáu,我會曉,16,góa-ē-hiáu,gua2e7hiau2,goa2e7hiau2
guá-ē-kiann,我會驚,16,góa-ē-kiaⁿ,gua2e7kiann1,goa2e7kiann1
guá-m̄-tsai,我毋知,16,góa-m̄-chai,gua2m7tsai1,goa2m7chai1
guá-bô-tsînn,我沒錢,16,góa-bô-chîⁿ,gua2bo5tsinn5,goa2bo5chinn5
guá-bô-ài,我無愛,16,góa-bô-ài,gua2bo5ai3,goa2bo5ai3
guá-bô-tsînn,我無錢,16,góa-bô-chîⁿ,gua2bo5tsinn5,goa2bo5chinn5
guá-khuànn-bô,我看無,16,góa-khòaⁿ-bô,gua2khuann3bo5,goa2khoann3bo5
guá-tsin-gâu,我真𠢕,16,góa-chin-gâu,gua2tsin1gau5,goa2chin1gau5
guá-tsai-iánn,我知影,16,góa-chai-iáⁿ,gua2tsai1iann2,goa2chai1iann2
guá-piàng-ah,我砰啊,16,góa-piàng-ah,gua2piang3ah4,goa2piang3ah4
guá-thiann-bô,我聽無,16,góa-thiaⁿ-bô,gua2thiann1bo5,goa2thiann1bo5
guá-bē-hiáu,我袂曉,16,góa-bē-hiáu,gua2be7hiau2,goa2be7hiau2
guá-jīn-uî,我認為,16,góa-jīn-ûi,gua2jin7ui5,goa2jin7ui5
kài-hué-tsháu,戒火草,16,kài-hóe-chháu,kai3hue2tshau2,kai3hoe2chhau2
kài-hé-,戒火草,16,kài-hé-,kai3he2,kai3he2
khiat-á-thâu,戛仔頭,16,khiat-á-thâu,khiat4a2thau5,khiat4a2thau5
tsia̍t-kûn-tō,截拳道,16,chia̍t-kûn-tō,tsiat8kun5to7,chiat8kun5to7
tsia̍t-tshìng-tō,截銃道,16,chia̍t-chhèng-tō,tsiat8tshing3to7,chiat8chheng3to7
lak-kóo-tsénn,戮鼓井,16,lak-kó͘-chéⁿ,lak4koo2tsenn2,lak4koo2chenn2
lak-kóo-tsínn,戮鼓井,16,lak-kó͘-chíⁿ,lak4koo2tsinn2,lak4koo2chinn2
tsiàn-kah-thâng,戰甲蟲,16,chiàn-kah-thâng,tsian3kah4thang5,chian3kah4thang5
hì-lāng-tseh,戲弄節,16,hì-lāng-cheh,hi3lang7tseh4,hi3lang7cheh4
kuà-tshuì-am,戴口罩,16,kòa-chhùi-am,kua3tshui3am1,koa3chhui3am1
hōo-kháu-tsheh,戶口冊,16,hō͘-kháu-chheh,hoo7khau2tsheh4,hoo7khau2chheh4
hòo-lâng-kheh,戽人客,16,hò͘-lâng-kheh,hoo3lang5kheh4,hoo3lang5kheh4
sóo-lô-bûn,所羅門,16,só͘-lô-bûn,soo2lo5bun5,soo2lo5bun5
sóo--lí,所裡,16,só͘--lí,soo2li2,soo2li2
pínn-thô-tsuânn,扁桃泉,16,píⁿ-thô-chôaⁿ,pinn2tho5tsuann5,pinn2tho5choann5
pián-si̍t-thng,扁食湯,16,pián-si̍t-thng,pian2sit8thng1,pian2sit8thng1
tshiú-ńg-lông,手䘼囊,16,chhiú-ńg-lông,tshiu2ng2long5,chhiu2ng2long5
tshiú-bué-la̍t,手尾力,16,chhiú-bóe-la̍t,tshiu2bue2lat8,chhiu2boe2lat8
tshiú-bé-la̍t,手尾力,16,chhiú-bé-la̍t,tshiu2be2lat8,chhiu2be2lat8
tshiú-āu-tóo,手後肚,16,chhiú-āu-tó͘,tshiu2au7too2,chhiu2au7too2
tshiú-huānn-á,手扞仔,16,chhiú-hōaⁿ-á,tshiu2huann7a2,chhiu2hoann7a2
tshiú-tshi̍k-tê,手摵茶,16,chhiú-chhe̍k-tê,tshiu2tshik8te5,chhiu2chhek8te5
tshiú-bong-ling,手摸乳,16,chhiú-bong-leng,tshiu2bong1ling1,chhiu2bong1leng1
tshiú-tòng-á,手擋仔,16,chhiú-tòng-á,tshiu2tong3a2,chhiu2tong3a2
tshiú-liû-tuânn,手榴彈,16,chhiú-liû-tôaⁿ,tshiu2liu5tuann5,chhiu2liu5toann5
tshiú-sîn-tāng,手神重,16,chhiú-sîn-tāng,tshiu2sin5tang7,chhiu2sin5tang7
tshiú-tóo-jîn,手肚仁,16,chhiú-tó͘-jîn,tshiu2too2jin5,chhiu2too2jin5
tshiú-tóo-bah,手肚肉,16,chhiú-tó͘-bah,tshiu2too2bah4,chhiu2too2bah4
tshiú-ti-á,手豬仔,16,chhiú-ti-á,tshiu2ti1a2,chhiu2ti1a2
tshiú-tu-á,手豬仔,16,chhiú-tu-á,tshiu2tu1a2,chhiu2tu1a2
tshiú-tshìng-pue,手銃杯,16,chhiú-chhèng-poe,tshiu2tshing3pue1,chhiu2chheng3poe1
tshiú-tiān-hué,手電火,16,chhiú-tiān-hóe,tshiu2tian7hue2,chhiu2tian7hoe2
tshiú-bīn-tâi,手面台,16,chhiú-bīn-tâi,tshiu2bin7tai5,chhiu2bin7tai5
tá-káu-san,打狗山,16,tá-káu-san,ta2kau2san1,ta2kau2san1
tá-káu-suann,打狗山,16,tá-káu-soaⁿ,ta2kau2suann1,ta2kau2soann1
tánn-káu-san,打狗山,16,táⁿ-káu-san,tann2kau2san1,tann2kau2san1
tánn-káu-suann,打狗山,16,táⁿ-káu-soaⁿ,tann2kau2suann1,tann2kau2soann1
tá-má-ian,打馬煙,16,tá-má-ian,ta2ma2ian1,ta2ma2ian1
tá-kóo-san,打鼓山,16,tá-kó͘-san,ta2koo2san1,ta2koo2san1
tá-kóo-suann,打鼓山,16,tá-kó͘-soaⁿ,ta2koo2suann1,ta2koo2soann1
tánn-kóo-san,打鼓山,16,táⁿ-kó͘-san,tann2koo2san1,tann2koo2san1
tánn-kóo-suann,打鼓山,16,táⁿ-kó͘-soaⁿ,tann2koo2suann1,tann2koo2soann1
tánn-kóo-niá,打鼓嶺,16,táⁿ-kó͘-niá,tann2koo2nia2,tann2koo2nia2
tánn-kóo-siā,打鼓社,16,táⁿ-kó͘-siā,tann2koo2sia7,tann2koo2sia7
thuh-thé-lîng,托體能,16,thuh-thé-lêng,thuh4the2ling5,thuh4the2leng5
huānn-sū-lâng,扞事人,16,hōaⁿ-sū-lâng,huann7su7lang5,hoann7su7lang5
láu--tio̍h,扭著,16,láu--tio̍h,lau2tioh8,lau2tioh8
náu--tio̍h,扭著,16,náu--tio̍h,nau2tioh8,nau2tioh8
pān-tuā-sian,扮大仙,16,pān-tōa-sian,pan7tua7sian1,pan7toa7sian1
ke̍h-lān-kuāinn,扴𡳞拐,16,ke̍h-lān-koāiⁿ,keh8lan7kuainn7,keh8lan7koainn7
hû-song-hue,扶桑花,16,hû-song-hoe,hu5song1hue1,hu5song1hoe1
phue-tsuí-phiu,批水phiu,16,phoe-chúi-phiu,phue1tsui2phiu1,phoe1chui2phiu1
phue-tsuí-phue,批水批,16,phoe-chúi-phoe,phue1tsui2phue1,phoe1chui2phoe1
phue-tsuí-phi,批水披,16,phoe-chúi-phi,phue1tsui2phi1,phoe1chui2phi1
tshiau-lâng-kê,抄人膎,16,chhiau-lâng-kê,tshiau1lang5ke5,chhiau1lang5ke5
kuat-tshuì-phué,抉喙䫌,16,koat-chhùi-phóe,kuat4tshui3phue2,koat4chhui3phoe2
kuat-tshuì-phé,抉喙䫌,16,koat-chhùi-phé,kuat4tshui3phe2,koat4chhui3phe2
lā-ti-sái,抐豬屎,16,lā-ti-sái,la7ti1sai2,la7ti1sai2
lā-tir-sái,抐豬屎,16,lā-tir-sái,la7tir1sai2,la7tir1sai2
lā-tu-sái,抐豬屎,16,lā-tu-sái,la7tu1sai2,la7tu1sai2
tâu-iánn-ki,投影機,16,tâu-iáⁿ-ki,tau5iann2ki1,tau5iann2ki1
tâu-iánn-ting,投影燈,16,tâu-iáⁿ-teng,tau5iann2ting1,tau5iann2teng1
tâu-iánn-phìnn,投影片,16,tâu-iáⁿ-phìⁿ,tau5iann2phinn3,tau5iann2phinn3
tâu-bûn-su,投文書,16,tâu-bûn-su,tau5bun5su1,tau5bun5su1
phō-khì-bong,抱去摸,16,phō-khì-bong,pho7khi3bong1,pho7khi3bong1
phō-khì-moh,抱去瘼,16,phō-khì-moh,pho7khi3moh4,pho7khi3moh4
phōo-khì-mooh,抱去𢯾,16,phō͘-khì-mo͘h,phoo7khi3mooh4,phoo7khi3mooh4
phō--leh,抱咧,16,phō--leh,pho7leh4,pho7leh4
phō-khí-moo,抱起毛,16,phō-khí-mo͘,pho7khi2moo1,pho7khi2moo1
phō-khe-bóng,抱魁魍,16,phō-khe-bóng,pho7khe1bong2,pho7khe1bong2
khioh-hōo-tsuê,抾予齊,16,khioh-hō͘-chôe,khioh4hoo7tsue5,khioh4hoo7choe5
khioh-hōo-tsê,抾予齊,16,khioh-hō͘-chê,khioh4hoo7tse5,khioh4hoo7che5
khioh-kiánn-bó,抾囝母,16,khioh-kiáⁿ-bó,khioh4kiann2bo2,khioh4kiann2bo2
khioh-gín-á,抾囡仔,16,khioh-gín-á,khioh4gin2a2,khioh4gin2a2
khioh-tsuí-tî,抾水池,16,khioh-chúi-tî,khioh4tsui2ti5,khioh4chui2ti5
khioh-mi̍h-kiānn,抾物件,16,khioh-mi̍h-kiāⁿ,khioh4mih8kiann7,khioh4mih8kiann7
khioh-ha̍h-á,抾箬仔,16,khioh-ha̍h-á,khioh4hah8a2,khioh4hah8a2
khioh-tio̍h-tshìng,抾著銃,16,khioh-tio̍h-chhèng,khioh4tioh8tshing3,khioh4tioh8chheng3
bín-tshuì-khí,抿喙齒,16,bín-chhùi-khí,bin2tshui3khi2,bin2chhui3khi2
tú-á-hó,拄仔好,16,tú-á-hó,tu2a2ho2,tu2a2ho2
tú-tú-á,拄拄仔,16,tú-tú-á,tu2tu2a2,tu2tu2a2
tú-tú-hó,拄拄好,16,tú-tú-hó,tu2tu2ho2,tu2tu2ho2
tú-khai-sí,拄開始,16,tú-khai-sí,tu2khai1si2,tu2khai1si2
la-ting-jī,拉丁字,16,la-teng-jī,la1ting1ji7,la1teng1ji7
pha-liàn-táu,拋輾斗,16,pha-liàn-táu,pha1lian3tau2,pha1lian3tau2
phah-gi-á,拍gí仔,16,phah-gi-á,phah4gi1a2,phah4gi1a2
phah-tshe-á,拍叉仔,16,phah-chhe-á,phah4tshe1a2,phah4chhe1a2
phah-lah-sap,拍垃圾,16,phah-lah-sap,phah4lah4sap4,phah4lah4sap4
