tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
san-ko,山高,25,san-ko,sanko,sanko,sanko,sanko
suann-kuí,山鬼,25,soaⁿ-kúi,suannkui2,soannkui2,suannkui,soannkui
sam-siau,山魈,25,sam-siau,samsiau,samsiau,samsiau,samsiau
suann-iâm,山鹽,25,soaⁿ-iâm,suanniam5,soanniam5,suanniam,soanniam
suann-tshú,山鼠,25,soaⁿ-chhú,suanntshu2,soannchhu2,suanntshu,soannchhu
suann-lîng,山龍,25,soaⁿ-lêng,suannling5,soannleng5,suannling,soannleng
gip-gip,岌岌,25,gip-gip,gipgip,gipgip,gipgip,gipgip
gâm-tsio̍h,岩石,25,gâm-chio̍h,gam5tsioh8,gam5chioh8,gamtsioh,gamchioh
gâm-hia̍t,岩穴,25,gâm-hia̍t,gam5hiat8,gam5hiat8,gamhiat,gamhiat
gâm-tê,岩茶,25,gâm-tê,gam5te5,gam5te5,gamte,gamte
gâm-iâm,岩鹽,25,gâm-iâm,gam5iam5,gam5iam5,gamiam,gamiam
ga̍k-tiōng,岳丈,25,ga̍k-tiōng,gak8tiong7,gak8tiong7,gaktiong,gaktiong
ga̍k-bóo,岳母,25,ga̍k-bó͘,gak8boo2,gak8boo2,gakboo,gakboo
ga̍k-hū,岳父,25,ga̍k-hū,gak8hu7,gak8hu7,gakhu,gakhu
ga̍k-ong,岳翁,25,ga̍k-ong,gak8ong,gak8ong,gakong,gakong
ga̍k-hui,岳飛,25,ga̍k-hui,gak8hui,gak8hui,gakhui,gakhui
huānn-á,岸仔,25,hōaⁿ-á,huann7a2,hoann7a2,huanna,hoanna
huānn-to,岸刀,25,hōaⁿ-to,huann7to,hoann7to,huannto,hoannto
tshio-giô,峭橈,25,chhio-giô,tshiogio5,chhiogio5,tshiogio,chhiogio
tshio-tsit,峭脊,25,chhio-chit,tshiotsit,chhiochit,tshiotsit,chhiochit
tshio-kak,峭角,25,chhio-kak,tshiokak,chhiokak,tshiokak,chhiokak
tó-sū,島嶼,25,tó-sū,to2su7,to2su7,tosu,tosu
tsùn-líng,峻嶺,25,chùn-léng,tsun3ling2,chun3leng2,tsunling,chunleng
tsùn-niá,峻嶺,25,chùn-niá,tsun3nia2,chun3nia2,tsunnia,chunnia
khàm-kha,崁腳,25,khàm-kha,kham3kha,kham3kha,khamkha,khamkha
khàm-tíng,崁頂,25,khàm-téng,kham3ting2,kham3teng2,khamting,khamteng
tsông-pài,崇拜,25,chông-pài,tsong5pai3,chong5pai3,tsongpai,chongpai
kiā-á,崎仔,25,kiā-á,kia7a2,kia7a2,kiaa,kiaa
kiā-piah,崎壁,25,kiā-piah,kia7piah,kia7piah,kiapiah,kiapiah
kiā-kiā,崎崎,25,kiā-kiā,kia7kia7,kia7kia7,kiakia,kiakia
khi-khu,崎嶇,25,khi-khu,khikhu,khikhu,khikhu,khikhu
lūn-bé,崙尾,25,lūn-bé,lun7be2,lun7be2,lunbe,lunbe
lūn-tíng,崙頂,25,lūn-téng,lun7ting2,lun7teng2,lunting,lunteng
pang-huāi,崩壞,25,pang-hoāi,panghuai7,panghoai7,panghuai,panghoai
phing-huāi,崩壞,25,pheng-hoāi,phinghuai7,phenghoai7,phinghuai,phenghoai
pang-suann,崩山,25,pang-soaⁿ,pangsuann,pangsoann,pangsuann,pangsoann
pang-pang,崩崩,25,pang-pang,pangpang,pangpang,pangpang,pangpang
phing-phing,崩崩,25,pheng-pheng,phingphing,phengpheng,phingphing,phengpheng
pang-pāi,崩敗,25,pang-pāi,pangpai7,pangpai7,pangpai,pangpai
phing-lāu,崩漏,25,pheng-lāu,phinglau7,phenglau7,phinglau,phenglau
pang-hām,崩陷,25,pang-hām,pangham7,pangham7,pangham,pangham
pang-seh,崩雪,25,pang-seh,pangseh,pangseh,pangseh,pangseh
khâm-khia̍t,嵁khia̍t,25,khâm-khia̍t,kham5khiat8,kham5khiat8,khamkhiat,khamkhiat
tsâm-gâm,嶄巖,25,châm-gâm,tsam5gam5,cham5gam5,tsamgam,chamgam
tsám-jiân,嶄然,25,chám-jiân,tsam2jian5,cham2jian5,tsamjian,chamjian
niá-kha,嶺腳,25,niá-kha,nia2kha,nia2kha,niakha,niakha
niá-tíng,嶺頂,25,niá-téng,nia2ting2,nia2teng2,niating,niateng
niá-thâu,嶺頭,25,niá-thâu,nia2thau5,nia2thau5,niathau,niathau
ga̍k-tè,嶽帝,25,ga̍k-tè,gak8te3,gak8te3,gakte,gakte
ga̍k-ông,嶽王,25,ga̍k-ông,gak8ong5,gak8ong5,gakong,gakong
giâm-īnn,巖院,25,giâm-īⁿ,giam5inn7,giam5inn7,giaminn,giaminn
tshuan-tshit,川七,25,chhoan-chhit,tshuantshit,chhoanchhit,tshuantshit,chhoanchhit
tshuan-phak,川朴,25,chhoan-phak,tshuanphak,chhoanphak,tshuanphak,chhoanphak
tshuan-tsio,川椒,25,chhoan-chio,tshuantsio,chhoanchio,tshuantsio,chhoanchio
tshuan-kián,川繭,25,chhoan-kián,tshuankian2,chhoankian2,tshuankian,chhoankian
tshuan-kha,川腳,25,chhoan-kha,tshuankha,chhoankha,tshuankha,chhoankha
tshuan-kiong,川芎,25,chhoan-kiong,tshuankiong,chhoankiong,tshuankiong,chhoankiong
tshuan-lîng,川苓,25,chhoan-lêng,tshuanling5,chhoanleng5,tshuanling,chhoanleng
tshuan-nî,川連,25,chhoan-nî,tshuanni5,chhoanni5,tshuanni,chhoanni
tshuan-kuan,川關,25,chhoan-koan,tshuankuan,chhoankoan,tshuankuan,chhoankoan
tsiu-phuànn,州判,25,chiu-phòaⁿ,tsiuphuann3,chiuphoann3,tsiuphuann,chiuphoann
tsiu-tông,州同,25,chiu-tông,tsiutong5,chiutong5,tsiutong,chiutong
tsiu-pò,州報,25,chiu-pò,tsiupo3,chiupo3,tsiupo,chiupo
tsiu-hú,州府,25,chiu-hú,tsiuhu2,chiuhu2,tsiuhu,chiuhu
tsiu-thiann,州廳,25,chiu-thiaⁿ,tsiuthiann,chiuthiann,tsiuthiann,chiuthiann
sûn-tsu,巡chu,25,sûn-chu,sun5tsu,sun5chu,suntsu,sunchu
ûn-ē,巡下,25,ûn-ē,un5e7,un5e7,une,une
sûn-khàm,巡勘,25,sûn-khàm,sun5kham3,sun5kham3,sunkham,sunkham
sûn-si,巡司,25,sûn-si,sun5si,sun5si,sunsi,sunsi
sûn-sàu,巡哨,25,sûn-sàu,sun5sau3,sun5sau3,sunsau,sunsau
sûn-tsùn,巡圳,25,sûn-chùn,sun5tsun3,sun5chun3,suntsun,sunchun
sûn-kíng,巡境,25,sûn-kéng,sun5king2,sun5keng2,sunking,sunkeng
sûn-iā,巡夜,25,sûn-iā,sun5ia7,sun5ia7,sunia,sunia
sûn-koo,巡孤,25,sûn-ko͘,sun5koo,sun5koo,sunkoo,sunkoo
sûn-tshat,巡察,25,sûn-chhat,sun5tshat,sun5chhat,suntshat,sunchhat
sûn-suann,巡山,25,sûn-soaⁿ,sun5suann,sun5soann,sunsuann,sunsoann
sûn-sûn,巡巡,25,sûn-sûn,sun5sun5,sun5sun5,sunsun,sunsun
u̍t-u̍t,巡巡,25,u̍t-u̍t,ut8ut8,ut8ut8,utut,utut
ûn-ûn,巡巡,25,ûn-ûn,un5un5,un5un5,unun,unun
sûn-hīng,巡幸,25,sûn-hēng,sun5hing7,sun5heng7,sunhing,sunheng
sûn-khòo,巡庫,25,sûn-khò͘,sun5khoo3,sun5khoo3,sunkhoo,sunkhoo
sûn-àn,巡按,25,sûn-àn,sun5an3,sun5an3,sunan,sunan
sûn-pōo,巡捕,25,sûn-pō͘,sun5poo7,sun5poo7,sunpoo,sunpoo
sûn-bú,巡撫,25,sûn-bú,sun5bu2,sun5bu2,sunbu,sunbu
sûn-hong,巡方,25,sûn-hong,sun5hong,sun5hong,sunhong,sunhong
sûn-kinn,巡更,25,sûn-kiⁿ,sun5kinn,sun5kinn,sunkinn,sunkinn
sûn-tsa,巡查,25,sûn-cha,sun5tsa,sun5cha,suntsa,suncha
sûn-kiám,巡檢,25,sûn-kiám,sun5kiam2,sun5kiam2,sunkiam,sunkiam
sûn-tsuí,巡水,25,sûn-chúi,sun5tsui2,sun5chui2,suntsui,sunchui
sûn-he,巡灰,25,sûn-he,sun5he,sun5he,sunhe,sunhe
sûn-siù,巡狩,25,sûn-siù,sun5siu3,sun5siu3,sunsiu,sunsiu
sûn-iân,巡緣,25,sûn-iân,sun5ian5,sun5ian5,sunian,sunian
sûn-sī,巡視,25,sûn-sī,sun5si7,sun5si7,sunsi,sunsi
sûn-lám,巡覽,25,sûn-lám,sun5lam2,sun5lam2,sunlam,sunlam
sûn-kíng,巡警,25,sûn-kéng,sun5king2,sun5keng2,sunking,sunkeng
sûn-huê,巡迴,25,sûn-hôe,sun5hue5,sun5hoe5,sunhue,sunhoe
sûn-lô,巡邏,25,sûn-lô,sun5lo5,sun5lo5,sunlo,sunlo
sûn-ia̍t,巡閱,25,sûn-ia̍t,sun5iat8,sun5iat8,suniat,suniat
tsâu-hia̍t,巢穴,25,châu-hia̍t,tsau5hiat8,chau5hiat8,tsauhiat,chauhiat
kang-sū,工事,25,kang-sū,kangsu7,kangsu7,kangsu,kangsu
kang-á,工仔,25,kang-á,kanga2,kanga2,kanga,kanga
kang-ping,工兵,25,kang-peng,kangping,kangpeng,kangping,kangpeng
kang-bū,工務,25,kang-bū,kangbu7,kangbu7,kangbu,kangbu
kang-tshiūnn,工匠,25,kang-chhiūⁿ,kangtshiunn7,kangchhiunn7,kangtshiunn,kangchhiunn
kang-tiûnn,工場,25,kang-tiûⁿ,kangtiunn5,kangtiunn5,kangtiunn,kangtiunn
kang-hu,工夫,25,kang-hu,kanghu,kanghu,kanghu,kanghu
kong-khang,工孔,25,kong-khang,kongkhang,kongkhang,kongkhang,kongkhang
kang-liâu,工寮,25,kang-liâu,kangliau5,kangliau5,kangliau,kangliau
kong-tshe,工尺,25,kong-chhe,kongtshe,kongchhe,kongtshe,kongchhe
kang-bé,工尾,25,kang-bé,kangbe2,kangbe2,kangbe,kangbe
kang-tshiúnn,工廠,25,kang-chhiúⁿ,kangtshiunn2,kangchhiunn2,kangtshiunn,kangchhiunn
kang-tsîng,工情,25,kang-chêng,kangtsing5,kangcheng5,kangtsing,kangcheng
kang-pâng,工房,25,kang-pâng,kangpang5,kangpang5,kangpang,kangpang
kang-liāu,工料,25,kang-liāu,kangliau7,kangliau7,kangliau,kangliau
kang-huē,工會,25,kang-hōe,kanghue7,kanghoe7,kanghue,kanghoe
kang-pún,工本,25,kang-pún,kangpun2,kangpun2,kangpun,kangpun
kang-gia̍p,工業,25,kang-gia̍p,kanggiap8,kanggiap8,kanggiap,kanggiap
kang-kho,工科,25,kang-kho,kangkho,kangkho,kangkho,kangkho
kang-tiânn,工程,25,kang-tiâⁿ,kangtiann5,kangtiann5,kangtiann,kangtiann
kang-sit,工穡,25,kang-sit,kangsit,kangsit,kangsit,kangsit
kang-kioh,工腳,25,kang-kioh,kangkioh,kangkioh,kangkioh,kangkioh
kang-guē,工藝,25,kang-gōe,kanggue7,kanggoe7,kanggue,kanggoe
kang-khò,工課,25,kang-khò,kangkho3,kangkho3,kangkho,kangkho
khang-khè,工課,25,khang-khè,khangkhe3,khangkhe3,khangkhe,khangkhe
kang-tsu,工資,25,kang-chu,kangtsu,kangchu,kangtsu,kangchu
kang-pōo,工部,25,kang-pō͘,kangpoo7,kangpoo7,kangpoo,kangpoo
kong-pōo,工部,25,kong-pō͘,kongpoo7,kongpoo7,kongpoo,kongpoo
kang-gûn,工銀,25,kang-gûn,kanggun5,kanggun5,kanggun,kanggun
kang-tsînn,工錢,25,kang-chîⁿ,kangtsinn5,kangchinn5,kangtsinn,kangchinn
kang-thâu,工頭,25,kang-thâu,kangthau5,kangthau5,kangthau,kangthau
tsó-khiu,左丘,25,chó-khiu,tso2khiu,cho2khiu,tsokhiu,chokhiu
tsó-jîn,左人,25,chó-jîn,tso2jin5,cho2jin5,tsojin,chojin
tsó-tuān,左傳,25,chó-toān,tso2tuan7,cho2toan7,tsotuan,chotoan
tsó-iū,左右,25,chó-iū,tso2iu7,cho2iu7,tsoiu,choiu
tsó-sàu,左哨,25,chó-sàu,tso2sau3,cho2sau3,tsosau,chosau
tsó-tn̂g,左堂,25,chó-tn̂g,tso2tng5,cho2tng5,tsotng,chotng
tsó-su,左師,25,chó-su,tso2su,cho2su,tsosu,chosu
tsó-hú,左府,25,chó-hú,tso2hu2,cho2hu2,tsohu,chohu
tsó-tshiú,左手,25,chó-chhiú,tso2tshiu2,cho2chhiu2,tsotshiu,chochhiu
tsó-pîng,左旁,25,chó-pêng,tso2ping5,cho2peng5,tsoping,chopeng
tsó-iânn,左營,25,chó-iâⁿ,tso2iann5,cho2iann5,tsoiann,choiann
tsó-siòng,左相,25,chó-siòng,tso2siong3,cho2siong3,tsosiong,chosiong
tsó-gán,左眼,25,chó-gán,tso2gan2,cho2gan2,tsogan,chogan
tsó-sa,左砂,25,chó-sa,tso2sa,cho2sa,tsosa,chosa
tsó-i̍k,左翼,25,chó-e̍k,tso2ik8,cho2ek8,tsoik,choek
tsó-kha,左腳,25,chó-kha,tso2kha,cho2kha,tsokha,chokha
tsó-pì,左臂,25,chó-pì,tso2pi3,cho2pi3,tsopi,chopi
tsó-hîng,左行,25,chó-hêng,tso2hing5,cho2heng5,tsohing,choheng
tsó-kun,左軍,25,chó-kun,tso2kun,cho2kun,tsokun,chokun
tsó-tō,左道,25,chó-tō,tso2to7,cho2to7,tsoto,choto
tsó-tshian,左遷,25,chó-chhian,tso2tshian,cho2chhian,tsotshian,chochhian
tsó-pian,左邊,25,chó-pian,tso2pian,cho2pian,tsopian,chopian
khá-sū,巧事,25,khá-sū,kha2su7,kha2su7,khasu,khasu
khá-bī,巧味,25,khá-bī,kha2bi7,kha2bi7,khabi,khabi
khá-kî,巧奇,25,khá-kî,kha2ki5,kha2ki5,khaki,khaki
khá-biāu,巧妙,25,khá-biāu,kha2biau7,kha2biau7,khabiau,khabiau
kháu-biāu,巧妙,25,kháu-biāu,khau2biau7,khau2biau7,khaubiau,khaubiau
kháu-hū,巧婦,25,kháu-hū,khau2hu7,khau2hu7,khauhu,khauhu
khiáu-khiáu,巧巧,25,khiáu-khiáu,khiau2khiau2,khiau2khiau2,khiaukhiau,khiaukhiau
khá-kuài,巧怪,25,khá-koài,kha2kuai3,kha2koai3,khakuai,khakoai
kháu-sóo,巧所,25,kháu-só͘,khau2soo2,khau2soo2,khausoo,khausoo
kháu-tsuat,巧拙,25,kháu-choat,khau2tsuat,khau2choat,khautsuat,khauchoat
kháu-gua̍t,巧月,25,kháu-goa̍t,khau2guat8,khau2goat8,khauguat,khaugoat
khá-iūnn,巧樣,25,khá-iūⁿ,kha2iunn7,kha2iunn7,khaiunn,khaiunn
khá-khuán,巧款,25,khá-khoán,kha2khuan2,kha2khoan2,khakhuan,khakhoan
khiáu-khì,巧氣,25,khiáu-khì,khiau2khi3,khiau2khi3,khiaukhi,khiaukhi
kháu-khì,巧氣,25,kháu-khì,khau2khi3,khau2khi3,khaukhi,khaukhi
khá-mi̍h,巧物,25,khá-mi̍h,kha2mih8,kha2mih8,khamih,khamih
khiáu-sîn,巧神,25,khiáu-sîn,khiau2sin5,khiau2sin5,khiausin,khiausin
khá-siâu,巧精,25,khá-siâu,kha2siau5,kha2siau5,khasiau,khasiau
kha-kiânn,巧行,25,kha-kiâⁿ,khakiann5,khakiann5,khakiann,khakiann
kháu-su̍t,巧術,25,kháu-su̍t,khau2sut8,khau2sut8,khausut,khausut
khiáu-tsong,巧裝,25,khiáu-chong,khiau2tsong,khiau2chong,khiautsong,khiauchong
kháu-giân,巧言,25,kháu-giân,khau2gian5,khau2gian5,khaugian,khaugian
kháu-kè,巧計,25,kháu-kè,khau2ke3,khau2ke3,khauke,khauke
khá-uē,巧話,25,khá-ōe,kha2ue7,kha2oe7,khaue,khaoe
khá-gú,巧語,25,khá-gú,kha2gu2,kha2gu2,khagu,khagu
khá-tâm,巧談,25,khá-tâm,kha2tam5,kha2tam5,khatam,khatam
khiáu-lōo,巧路,25,khiáu-lō͘,khiau2loo7,khiau2loo7,khiauloo,khiauloo
kháu-tî,巧遲,25,kháu-tî,khau2ti5,khau2ti5,khauti,khauti
khiáu-kut,巧骨,25,khiáu-kut,khiau2kut,khiau2kut,khiaukut,khiaukut
kū-siong,巨商,25,kū-siong,ku7siong,ku7siong,kusiong,kusiong
kū-tso̍k,巨族,25,kū-cho̍k,ku7tsok8,ku7chok8,kutsok,kuchok
kū-bû,巨毋,25,kū-bû,ku7bu5,ku7bu5,kubu,kubu
kū-bû,巨無,25,kū-bû,ku7bu5,ku7bu5,kubu,kubu
kū-sè,巨細,25,kū-sè,ku7se3,ku7se3,kuse,kuse
kū-bān,巨萬,25,kū-bān,ku7ban7,ku7ban7,kuban,kuban
kū-gia̍h,巨額,25,kū-gia̍h,ku7giah8,ku7giah8,kugiah,kugiah
kū-khue,巨魁,25,kū-khoe,ku7khue,ku7khoe,kukhue,kukhoe
bû-iông,巫陽,25,bû-iông,bu5iong5,bu5iong5,buiong,buiong
bû-má,巫馬,25,bû-má,bu5ma2,bu5ma2,buma,buma
tshe-sū,差事,25,chhe-sū,tshesu7,chhesu7,tshesu,chhesu
tshe-kah,差使,25,chhe-kah,tshekah,chhekah,tshekah,chhekah
tshe-sái,差使,25,chhe-sái,tshesai2,chhesai2,tshesai,chhesai
tsha-piat,差別,25,chha-piat,tshapiat,chhapiat,tshapiat,chhapiat
tshe-kiò,差叫,25,chhe-kiò,tshekio3,chhekio3,tshekio,chhekio
tsua̍h-bī,差味,25,choa̍h-bī,tsuah8bi7,choah8bi7,tsuahbi,choahbi
tshe-hong,差封,25,chhe-hong,tshehong,chhehong,tshehong,chhehong
tshe-tshe,差差,25,chhe-chhe,tshetshe,chhechhe,tshetshe,chhechhe
tshe-ia̍h,差役,25,chhe-ia̍h,tsheiah8,chheiah8,tsheiah,chheiah
tsua̍h-sim,差心,25,choa̍h-sim,tsuah8sim,choah8sim,tsuahsim,choahsim
tshe-ah,差押,25,chhe-ah,tsheah,chheah,tsheah,chheah
tshe-tsí,差止,25,chhe-chí,tshetsi2,chhechi2,tshetsi,chhechi
tshe-phài,差派,25,chhe-phài,tshephai3,chhephai3,tshephai,chhephai
tsha-tsuē,差濟,25,chha-chōe,tshatsue7,chhachoe7,tshatsue,chhachoe
tshe-īng,差用,25,chhe-ēng,tsheing7,chheeng7,tsheing,chheeng
tsha-īnn,差異,25,chha-īⁿ,tshainn7,chhainn7,tshainn,chhainn
tsua̍h-kun,差筋,25,choa̍h-kun,tsuah8kun,choah8kun,tsuahkun,choahkun
tshe-tsóng,差總,25,chhe-chóng,tshetsong2,chhechong2,tshetsong,chhechong
tshe-kha,差腳,25,chhe-kha,tshekha,chhekha,tshekha,chhekha
tshe-tsûn,差船,25,chhe-chûn,tshetsun5,chhechun5,tshetsun,chhechun
tsha-biū,差謬,25,chha-biū,tshabiu7,chhabiu7,tshabiu,chhabiu
tsua̍h-pān,差辦,25,choa̍h-pān,tsuah8pan7,choah8pan7,tsuahpan,choahpan
tsua̍h-hn̄g,差遠,25,choa̍h-hn̄g,tsuah8hng7,choah8hng7,tsuahhng,choahhng
tshe-khián,差遣,25,chhe-khián,tshekhian2,chhekhian2,tshekhian,chhekhian
tsha-tshò,差錯,25,chha-chhò,tshatsho3,chhachho3,tshatsho,chhachho
tsua̍h-im,差音,25,choa̍h-im,tsuah8im,choah8im,tsuahim,choahim
tsha-tiám,差點,25,chha-tiám,tshatiam2,chhatiam2,tshatiam,chhatiam
kí-thiú,己丑,25,kí-thiú,ki2thiu2,ki2thiu2,kithiu,kithiu
kí-hāi,己亥,25,kí-hāi,ki2hai7,ki2hai7,kihai,kihai
kí-báu,己卯,25,kí-báu,ki2bau2,ki2bau2,kibau,kibau
kí-sū,己巳,25,kí-sū,ki2su7,ki2su7,kisu,kisu
kí-bī,己未,25,kí-bī,ki2bi7,ki2bi7,kibi,kibi
kí-iú,己酉,25,kí-iú,ki2iu2,ki2iu2,kiiu,kiiu
í-kiú,已久,25,í-kiú,i2kiu2,i2kiu2,ikiu,ikiu
í-tīng,已定,25,í-tēng,i2ting7,i2teng7,iting,iteng
í-óng,已往,25,í-óng,i2ong2,i2ong2,iong,iong
í-sîng,已成,25,í-sêng,i2sing5,i2seng5,ising,iseng
í-kuat,已決,25,í-koat,i2kuat,i2koat,ikuat,ikoat
í-ti,已知,25,í-ti,i2ti,i2ti,iti,iti
í-king,已經,25,í-keng,i2king,i2keng,iking,ikeng
sū-hāi,巳亥,25,sū-hāi,su7hai7,su7hai7,suhai,suhai
sū-sî,巳時,25,sū-sî,su7si5,su7si5,susi,susi
tsī-sî,巳時,25,chī-sî,tsi7si5,chi7si5,tsisi,chisi
sū-ge̍h,巳月,25,sū-ge̍h,su7geh8,su7geh8,sugeh,sugeh
tsī-gue̍h,巳月,25,chī-goe̍h,tsi7gueh8,chi7goeh8,tsigueh,chigoeh
pa-kik,巴戟,25,pa-kek,pakik,pakek,pakik,pakek
pa-tsiúnn,巴掌,25,pa-chiúⁿ,patsiunn2,pachiunn2,patsiunn,pachiunn
pa-táu,巴斗,25,pa-táu,patau2,patau2,patau,patau
pa-lê,巴犁,25,pa-lê,pale5,pale5,pale,pale
pa-lé,巴禮,25,pa-lé,pale2,pale2,pale,pale
pa-kiat,巴結,25,pa-kiat,pakiat,pakiat,pakiat,pakiat
pa-tsiah,巴脊,25,pa-chiah,patsiah,pachiah,patsiah,pachiah
pa-sim,巴蔘,25,pa-sim,pasim,pasim,pasim,pasim
pa-tāu,巴豆,25,pa-tāu,patau7,patau7,patau,patau
pa-lí,巴里,25,pa-lí,pali2,pali2,pali,pali
hāng-lōo,巷路,25,hāng-lō͘,hang7loo7,hang7loo7,hangloo,hangloo
hāng-thâu,巷頭,25,hāng-thâu,hang7thau5,hang7thau5,hangthau,hangthau
sùn-kuà,巽卦,25,sùn-kòa,sun3kua3,sun3koa3,sunkua,sunkoa
sùn-hng,巽方,25,sùn-hng,sun3hng,sun3hng,sunhng,sunhng
kun-á,巾仔,25,kun-á,kuna2,kuna2,kuna,kuna
tshī-kè,市價,25,chhī-kè,tshi7ke3,chhi7ke3,tshike,chhike
tshī-lāi,市內,25,chhī-lāi,tshi7lai7,chhi7lai7,tshilai,chhilai
tshī-tsè,市制,25,chhī-chè,tshi7tse3,chhi7che3,tshitse,chhiche
tshī-khu,市區,25,chhī-khu,tshi7khu,chhi7khu,tshikhu,chhikhu
tshī-pò,市報,25,chhī-pò,tshi7po3,chhi7po3,tshipo,chhipo
tshī-tiûnn,市場,25,chhī-tiûⁿ,tshi7tiunn5,chhi7tiunn5,tshitiunn,chhitiunn
tshī-hi,市墟,25,chhī-hi,tshi7hi,chhi7hi,tshihi,chhihi
tshī-guā,市外,25,chhī-gōa,tshi7gua7,chhi7goa7,tshigua,chhigoa
tshī-ún,市尹,25,chhī-ún,tshi7un2,chhi7un2,tshiun,chhiun
tshī-bé,市尾,25,chhī-bé,tshi7be2,chhi7be2,tshibe,chhibe
tshī-tsîng,市情,25,chhī-chêng,tshi7tsing5,chhi7cheng5,tshitsing,chhicheng
tshī-tsìng,市政,25,chhī-chèng,tshi7tsing3,chhi7cheng3,tshitsing,chhicheng
tshī-bîn,市民,25,chhī-bîn,tshi7bin5,chhi7bin5,tshibin,chhibin
tshī-tshiu,市秋,25,chhī-chhiu,tshi7tshiu,chhi7chhiu,tshitshiu,chhichhiu
tshī-tsháu,市草,25,chhī-chháu,tshi7tshau2,chhi7chhau2,tshitshau,chhichhau
tshī-hóo,市虎,25,chhī-hó͘,tshi7hoo2,chhi7hoo2,tshihoo,chhihoo
tshī-kue,市街,25,chhī-koe,tshi7kue,chhi7koe,tshikue,chhikoe
tshī-tìn,市鎮,25,chhī-tìn,tshi7tin3,chhi7tin3,tshitin,chhitin
tshī-tiúnn,市長,25,chhī-tiúⁿ,tshi7tiunn2,chhi7tiunn2,tshitiunn,chhitiunn
tshī-bīn,市面,25,chhī-bīn,tshi7bin7,chhi7bin7,tshibin,chhibin
tshī-thâu,市頭,25,chhī-thâu,tshi7thau5,chhi7thau5,tshithau,chhithau
pòo-tsuā,布tsuā,25,pò͘-chōa,poo3tsua7,poo3choa7,pootsua,poochoa
pòo-līng,布令,25,pò͘-lēng,poo3ling7,poo3leng7,pooling,pooleng
pòo-phit,布匹,25,pò͘-phit,poo3phit,poo3phit,poophit,poophit
pòo-ìn,布印,25,pò͘-ìn,poo3in3,poo3in3,pooin,pooin
pòo-si,布司,25,pò͘-si,poo3si,poo3si,poosi,poosi
pòo-kò,布告,25,pò͘-kò,poo3ko3,poo3ko3,pooko,pooko
pòo-nî,布呢,25,pò͘-nî,poo3ni5,poo3ni5,pooni,pooni
pòo-siong,布商,25,pò͘-siong,poo3siong,poo3siong,poosiong,poosiong
pòo-kio̍k,布局,25,pò͘-kio̍k,poo3kiok8,poo3kiok8,pookiok,pookiok
pòo-pòo,布布,25,pò͘-pò͘,poo3poo3,poo3poo3,poopoo,poopoo
pòo-phâng,布帆,25,pò͘-phâng,poo3phang5,poo3phang5,poophang,poophang
pòo-pi̍t,布帛,25,pò͘-pi̍t,poo3pit8,poo3pit8,poopit,poopit
pòo-iù,布幼,25,pò͘-iù,poo3iu3,poo3iu3,pooiu,pooiu
pòo-tué,布底,25,pò͘-tóe,poo3tue2,poo3toe2,pootue,pootoe
pòo-tiàm,布店,25,pò͘-tiàm,poo3tiam3,poo3tiam3,pootiam,pootiam
pòo-pâng,布房,25,pò͘-pâng,poo3pang5,poo3pang5,poopang,poopang
pòo-tsáinn,布指,25,pò͘-cháiⁿ,poo3tsainn2,poo3chainn2,pootsainn,poochainn
pòo-tah,布搭,25,pò͘-tah,poo3tah,poo3tah,pootah,pootah
pòo-tsìng,布政,25,pò͘-chèng,poo3tsing3,poo3cheng3,pootsing,poocheng
pòo-kàu,布教,25,pò͘-kàu,poo3kau3,poo3kau3,pookau,pookau
pòo-liāu,布料,25,pò͘-liāu,poo3liau7,poo3liau7,pooliau,pooliau
pòo-si,布施,25,pò͘-si,poo3si,poo3si,poosi,poosi
pòo-kíng,布景,25,pò͘-kéng,poo3king2,poo3keng2,pooking,pookeng
pòo-pang,布枋,25,pò͘-pang,poo3pang,poo3pang,poopang,poopang
pòo-tsím,布枕,25,pò͘-chím,poo3tsim2,poo3chim2,pootsim,poochim
pòo-tháng,布桶,25,pò͘-tháng,poo3thang2,poo3thang2,poothang,poothang
pòo-tiâu,布條,25,pò͘-tiâu,poo3tiau5,poo3tiau5,pootiau,pootiau
pòo-pînn,布棚,25,pò͘-pîⁿ,poo3pinn5,poo3pinn5,poopinn,poopinn
pòo-kui,布機,25,pò͘-kui,poo3kui,poo3kui,pookui,pookui
pòo-mn̂g,布毛,25,pò͘-mn̂g,poo3mng5,poo3mng5,poomng,poomng
pòo-kue,布瓜,25,pò͘-koe,poo3kue,poo3koe,pookue,pookoe
pòo-hûn,布痕,25,pò͘-hûn,poo3hun5,poo3hun5,poohun,poohun
pòo-ba̍k,布目,25,pò͘-ba̍k,poo3bak8,poo3bak8,poobak,poobak
pòo-tshuì,布碎,25,pò͘-chhùi,poo3tshui3,poo3chhui3,pootshui,poochhui
pòo-kok,布穀,25,pò͘-kok,poo3kok,poo3kok,pookok,pookok
pòo-tsang,布綜,25,pò͘-chang,poo3tsang,poo3chang,pootsang,poochang
pòo-mî,布綿,25,pò͘-mî,poo3mi5,poo3mi5,poomi,poomi
pòo-tì,布置,25,pò͘-tì,poo3ti3,poo3ti3,pooti,pooti
pòo-tsng,布莊,25,pò͘-chng,poo3tsng,poo3chng,pootsng,poochng
