tl,hanzi
tíng-káng ū miâ-siann,頂港有名聲，下港有出名
ē-káng ū tshut-miâ,頂港有名聲，下港有出名
tuā hó tuā pāi,大好大敗
tuā khí tuā lo̍h,大起大落
kap-kài,蛤kài
uî-lôo,圍爐
uî-lôo àm,圍爐暗
tsiann-gue̍h tshe-it,正月初一
kuè-nî tshe-it,過年初一
ū tsia̍h koh ū lia̍h,有食閣有掠
hong suà suà,風紲紲，水大大
tsuí tuā tuā,風紲紲，水大大
làu tshē làu tshē,落坐落坐
tuā-khoo lâng hó khuànn-thâu,大箍人好看頭
tuā-khoo tshài-thâu pōng-sim,大箍菜頭蓬心
tsi̍t tsiah sat-bó pòng kah tsuí-gû tuā,一隻蝨母謗甲水牛大
uē liông uē hōng,畫龍畫鳳
pûn-ke-kui,歕雞胿
sai-gû bāng gue̍h,犀牛望月
thôo-lâng kau-á,塗礱鉤仔
thôo-lâng kau-á,塗礱鉤仔
puīnn-sî-gô,飯匙鵝
pn̄g-sî-gô,飯匙鵝
tuā pak-tóo tháng,大腹肚桶
bih-luh tóo,bih-luh 肚
tuā-tōo nai á,大肚奶仔
tuā-tōo hî-á,大肚魚仔
tuā tōo kuai á,大肚胿仔
khit-tsia̍h kóng sian uē,乞食講仙話
m̄-kiann làu-ē-hâi,毋驚落下頦
sann niú lâng kóng sì kin uē,三兩人講四斤話
tsia̍h tuā-be̍h-muê,食大麥糜，講皇帝話
kóng hông-tè uē,食大麥糜，講皇帝話
kóng hong-thâu-uē,講風頭話
kóng-uē bē uì-kuânn,講話袂畏寒
phànn tsîm giâ láng,冇蟳夯籠
tāi-tsì m̄ hó,代誌毋好
tāi-tsì tuā-tiâu,代誌大條
tāi-tsì tuā-uánn,代誌大碗
tāi sū put biāu,大事不秒
sái kún,屎滾，豆醬捙倒
tāu-tsiùnn tshia tó,屎滾，豆醬捙倒
tuā bú tuā lā,大舞大抐
tāi-tsì hiàn hue,代誌現花
huah oo huah pe̍h,喝烏喝白
tshiú tuā pōo bó,手大步拇
tuā tshia giâ,大車夯
tāi-tsì uai-tsâi,代誌歪臍
tshiau-lâng-kê,抄人膎
lòng-khòng king,閬閌間
phànn kóng-á tsháu,冇管仔草
bān tô hue,蔓桃花
lāi-hio̍h ing,鴟鴞鷹
tuā-lâng gín-á,大人囡仔
bîng á āu--ji̍t,明仔後日
tsi̍t tn̄g tsha káu tshioh,一丈差九尺
hue-âng liú li̍k,花紅柳綠
âng-thinn tshiah ji̍t-thâu,紅天赤日頭
iām-thinn tshiah ji̍t-thâu,炎天赤日頭
tsháu kî tāi-iok á,草其大約仔
tsháu kî lio̍k á,草其略仔
phóo-kî-lia̍k,頗其略仔
phóo-kî-lio̍k-á,頗其略仔
iāng-kî-iok-á,量其約仔
liōng-kî-iok-á,量其約仔
tuā-khoo-ê,大箍个
bī hîng-kun,未行軍
sing hîng-niû,先行糧
tuā-hong tuā-íng,大風大湧
tuā-tsia̍h tshenn-ḿ,大食親姆
tuā--ê,大个
tuā-ke-kháu-tsìng,大家口眾
tuā-ke-kháu-tsìng,大家口眾
sann khi nn̄g,三欺兩
nn̄g khi it,兩欺一
tsuànn ti-thâu-phuê,炸豬頭皮
tshenn-pòng-pe̍h-pòng,青謗白謗
uē-hóo-lān,畫虎𡳞
ta-ta-kiò,誻誻叫
thâu-tshiú sai-á,頭手師仔
thâu-kioh sai-á,頭腳師仔
thâu-kìnn sai-á,頭桱師仔
thôo-pô íng,塗婆湧
tuā-hái m̄-kiann tuā-tsuí,大海毋驚大水
hái-té bong-tsiam,海底摸針
tuā-hái bong-tsiam,大海摸針
muá-siânn tshuē siā-hiann,滿城揣社兄
tuā-huê,大茴
peh-kak huê-hiunn,八角茴香
tuā-huê-hiunn,大茴香
tuā-hó-gia̍h,大好額
tuā ke-hué,大家伙
tuā-hó-tuā-pāi,大好大敗
tshit-khí-peh-lo̍h,七起八落
tuā-khí-tuā-lo̍h,大起大落
hóo-kā-hông,虎咬癀
pe̍h-hue-á tsháu,白花仔草
kim-tsínn po̍k-hô,金錢薄荷
tê-sî á hông,茶匙仔癀
tāi tōng kan-ko,大動干戈
phín bûn phín bú,品文品武
gia̍h-to gia̍h tshìng,攑刀攑銃
sim-kuann hué giâ khí-lâi,心肝火夯起來
tuā-tshia-giâ,大車夯
tuā tshui tuā-luî,大吹大擂
tuā-lô tuā-kóo,大鑼大鼓
phah tâng-lô,拍銅鑼
lòng tuā-kóo,挵大鼓
gōo-kenn thàu-tsá,五更透早
tshit tsá peh tsá,七早八早
thàu-tsá góo-lak,透早五六
thàu-tsá thàu iàu,透早透要
tāi put siong-tông,大不相同
tuā-ba̍k-hái-liân,大目海鰱
ba̍k-kang tshiu tshàng,目降鬚聳
oo-jîn tuì pe̍h-jîn,烏仁對白仁
sai-gû tsiò kak,犀牛照角
ba̍k-tsîn ba̍k-kàng,目瞋目降
tuā ām-kún kui,大頷頸胿
tuā ām-kui,大頷胿
hó-hî-hó-bah,好魚好肉
hong-khòng-lóo,封炕滷
tuā-hî tuā bah,大魚大肉
hî-hî-bah-bah,魚魚肉肉
sann khi nn̄g,三欺兩，兩欺一
nn̄g khi it,三欺兩，兩欺一
tuā-hàn ttsia̍h sè-hàn,大漢食細漢
tsing ê ttsia̍h gōng,精个食戇
gōng-ê tsia̍h thinn-kong,戇个食天公
huann-thâu-hí-bīn,歡頭喜面
thiòng kah lān-pha lak-khì,暢甲𡳞脬落去
tuā-ke-hué,大傢伙
tuā-hù-hōo-ka,大富戶家
tuā hó-gia̍h-lâng,大好額人
tuā-pâng tsia̍h sè-pâng,大房食細房
tuā-siā khi-hū sió siā,大社欺負小社
tuā-hàn tsia̍h sè-hàn,大漢食細漢
kim-kong ta̍h sió-kuí,金剛踏小鬼
sann khi nn̄g,三欺兩
nn̄g khi it,兩欺一
tuā-sin koh kún liông,大身閣滾龍
hông huat khì thuat,癀發氣脫
khí luî-kong sìng-tē,起雷公性地
khí tsa-bóo-lâng huan,起查某人番
uan ke uat kak,彎街斡角
huì khì huì tak,費氣費觸
lóo-khì tio̍h-la̍t,魯氣著力
gōo-iânn-gōo-thiann,五營五廳
hué hua-khì ah,火化去矣
Guī-iân tshia-tó tshit-tshenn ting,魏延捙倒七星燈
tuā âu-khang,大喉空
tuā-siann bé-âu,大聲馬喉
tuā nâ-âu khang,大嚨喉空
lâng kuân hàn tuā,人懸漢大
ko-tshiâng tuā-hàn,高長大漢
muá-bīn tsuân káu-hiā,滿面全狗蟻
ông kiàn hiàn,王見現
kuānn lâu sap tih,汗流屑滴
ū kha kiânn bô-lōo,有跤行無路
ū hûn bô-iánn,有魂無影
bô-iánn-bô-tsiah,無影無跡
mê àm thó bô bîng á tsái-khí-tuìnn,暝暗討無明仔早起頓
gōng-kâu lòng tsio̍h-thâu,戇猴挵石頭
nî-koo tsò muá-gue̍h,尼姑做滿月
uē-tôo tsuá,畫圖紙
tuā tsò tuā lā,大做大抐
tuā lā tsi̍t-tiûnn,大抐一場
kàn tuā khiân-khun,幹大乾坤
bú tuā-ki kuan-to,舞大支關刀
lia̍h tuā gōo,掠大誤
iô-iô-pái-pái,搖搖擺擺
thâu iô bué iô,頭搖尾搖
phah-sǹg,拍算
phóo kî lio̍k á,普其略仔
iûnn khòng lôo,溶炕爐
phah tâng-lô,拍銅鑼
kha-tsíng-thâu kong,跤指頭公
pak-tóo thāinn thāinn,腹肚挺挺
lôo tà,蘆趵
lôo tik á tsiáu,蘆荻仔鳥
phiu kóo kong tshiū,飆古公樹
tsûn-á tsháu,船仔草
tik lîng-tsi,竹靈芝
kiunn-á lān-hu̍t,羌仔𡳞核
tuā-pún pe̍h bé sái,大本白馬屎
ttuā-hio̍h kàu la̍t,大葉校栗
pháinn-tshenn ji̍p kíng,歹星入境
kuí-á tshân-enn,鬼仔田嬰
nâ-giâ,螂蜈
tuā-pún bé jī,大本碼字
tuā-thâu tuā-bīn,大頭大面
âng-thinn tshiah ji̍t-thâu,紅天赤日頭
tuā-tsia̍h ke bān thî,大隻雞慢啼
tuā-keh ke bān thî,大格雞慢啼
liông thiû sio̍k ló-sîng,龍頭屬老成
tuā-thâi,大刣
tuā-tshiū phuà ū tshâ,大樹破有柴
tuā-tshiū hó ìm-ńg,大樹好蔭影
lia̍h tuā gōo,掠大誤
tshit uai peh tshua̍h,七歪八斜
tuā-thâu káu-bó,大頭狗母
khàu-pē khàu-bó,哭爸哭母
huah hîm huah hóo,喝熊喝虎
tuā-siann sè-siann,大聲細聲
tuā-siann iá-âu,大聲野喉
gû siann bé âu,牛聲馬喉
gû siann bé háu,牛聲馬吼
ònn ònn jiáng,噁噁嚷
phah-sí -lâng tánn,拍死人膽
ki-tshia-hâng,機車行
oo-to-bái tiàm,oo-to-bái 店
ki-tshia tiàm,機車店
tsînn bô-hó thàn,錢無好趁
tsînn pháinn thàn,錢歹趁
kó-tsiap ki,果汁機
ké-tsînn,假錢
tshit-á tiâu,拭仔條
tshit-á ko,拭仔膏
tuā hó-gia̍h-lâng,大好額人
tsa̍p-o-kiau,雜o kiau
tsa̍p-o-kenn,雜o羹
tuā-tô,大tô
tuā bông-bū,大雺霧
tuā-bông,大雺
bā-hio̍h phi sian,鴟鴞批身
ba̍k-tsiu tshenn-gìn-gìn,目睭青gìn-gìn
phah-tâng-lô,拍銅鑼
phah tâng-lô,拍銅鑼
lòng tuā-kóo,挵大鼓
tsa-bóo-kiánn tsa̍p-peh-piàn,查某囝十八變
tsa-bóo-kiánn tshī-tuā pa̍t-lâng ê,查某囝飼大別人个
guā-thâu ke-sîn,外頭家神
tsa-bóo-kiánn tshī-tuā pa̍t-lâng ê,查某囝飼大別人个
siânn-tia̍p,城堞
tsa-bóo pîng-iú,查某朋友
tsa-bóo gín-á-lâng,查某囡仔人
khiàng tsa-bóo,勥查某
khiàng-kha tsa-bóo,勥跤查某
hāu-senn tsa-bóo-kiánn,後生查某囝
tsē kiánn tsē peh-pak,濟囝濟擘腹
tsē sin-pū tsē thé-thak,濟新婦濟體剔
kiánn-kiánn sun sun,囝囝孫孫
ke-bó tshuā,雞母𤆬
sann-kenn puànn-mê,三更半暝
ū-iánn-bô-tsiah,有影無跡
ū-siann bô-iánn,有聲無影
kìnn kuísai-kong pe̍h-tsha̍t hì,見鬼司公白賊戲
ū-hûn bô-iánn,有痕無影
tshàu-hīnn-lâng thiann-tio̍h,臭耳聾聽著
tshenn-mê khuànn-tio̍h,青盲看著
bô-iánn-tāi,無影代
tsûn-phuà hái-té tsē,船破海底坐
kuinn khu̍t khu̍t,光𣮈𣮈
sì-pinn bô tsi̍t uá,四邊無一倚
koo-tuann tsi̍t-sin,孤單一身
koo-tuann tsi̍t-ê,孤單一个
tuann-sin phit-bé,單身匹馬
khan-koo lo̍h phōo,牽罟落廍
put-lī puànn-pōo,不離半步
ka-lí ka-ló,咖哩咖咾
gín-á-hiann,囡仔兄
îng-íng,榮影
tì ke-moo-tshíng,戴雞毛筅
oo-tshiu khiâ tsuí-gû,烏鶖騎水牛
tsa-bóo-kuí-á,查某鬼仔
tsa-bóo gín-á-enn,查某囡仔嬰
tī-tī-hàn-á,稚稚漢仔
sió-tsûn bē-kham-tit tāng-tsāi,小船袂堪得重載
thiú-á kha,丑仔跤
ná-ū tsiòng-tsâi,那有將才
sió-tshit ko-á,小七哥仔
gû-thâu la̍k tsut,牛頭六卒
sam-pan lāng lô-tsuí,三斑弄濁水
lún-khì kiû-tsâi,忍氣求財
kik-khì sio-thâi,激氣相刣
ke-kak-á,雞鵤仔
tiunn-tî bô si̍h-pún,張持無蝕本
ke-á tn̂g,雞仔腸.鳥仔肚
tsiáu-á tōo,雞仔腸.鳥仔肚
tiunn-tî bô si̍h-pún,張持無蝕本
sió-sim sè-jī,小心細膩
khin-kha  sè-tshiú,輕跤細手
sió-sim sè-jī,小心細膩
sió-khuá lâng-á,小可人仔
thâu sio hīnn jua̍h,頭燒耳熱
bái-hué,䆀火
kim-tsînn-á,金錢仔
hue-lîng-á,花苓仔
gín-á-hiann,囡仔兄
sió-sing-lí,小生理
sió-khuá sing-lí,小可生理
sè-pún sing-lí,細本生理
pe̍h-lîng-si,白翎鷥
gín-á-thûn,囡仔豚
ngóo jiáu kim-ing,五爪金英
káu bué tai,狗尾秮
káu-bó tai,狗母秮
tai-á-bí,秮仔米
lāu-lâng gín-á,老人囡仔
tik-hio̍h un,竹葉鰮
ke-á tn̂g,雞仔腸
tsiáu-á tōo,鳥仔肚
sè-kha ê,細跤个
kha-sau á,跤梢仔
kî-kun-á kha,旗軍仔跤
gia̍h kî-kun-á,攑旗軍仔
sió-tshut,小齣
sió-khuá tāi-tsì,小可代誌
sió-kio̍k,小局
sió-khuá tuā-tāi-tsì,小可大代誌
bāng-á kha that-tio̍h,蠓仔跤踢著
tsiáu-á sio-kā,鳥仔相咬
bián-kiann,免驚
sió-khuá tāi-tsì,小可代誌
sió-khuá sū piàn-tsó tuā khàng-khū,小可事變做大曠臼
tshân-niau-á,田貓仔
niáu-tshí khang piàn-tsó uân-kong-muî,鳥鼠空變做圓栱門
gín-á kho,囡仔科
siàu-liân ang-bóo,少年翁某
ang-á-bóo thâu-tshuì,翁仔某頭喙
huê-siūnn-á kiánn,和尚仔囝
hê-siūnn-á kiánn,和尚仔囝
oo-mî-tô-hu̍t,阿彌陀佛
tsia̍h-tshài bô pài-hu̍t,食菜無拜佛
tsa-bóo-kuí á,查某鬼仔
tsa-bóo-gín-á,查某囡仔
bué-tsíng-tsáinn,尾指指
buán tē kim-tsînn,滿地金錢
pe̍h tshì-á-hue,白刺仔花
sip-sip á hōo,溼溼仔雨
siau-tháu,消敨
suann-tíng lâng ji̍p ke,山頂人入街
tē-it kang,第一工
thâu tsi̍t kang,頭一工
thâu-kang,頭工
kenn-puīnn,羹飯
bô ta̍t-tsînn,無值錢
tshit-tiám,七點
Ka-gī sì-kak-soo,嘉義四角酥
it kiú kiú jī nî,一九九二年
tsíng-tio̍h,種著
kin-á-ji̍t thinn-khì tsin-hó,今仔日天氣真好
bē-hiáu kóng-uē,袂曉講話
hân-bān kóng-uē,頇顢講話
tsit-ê guā-tsē tsînn,這个偌濟錢
khah-tsē tsi̍t-sut-á,較濟一屑仔
guá beh o̍h Tâi-gí,我欲學臺語
tâng-tsê kóng Tâi-gí,同齊講臺語
tsia̍h tsin pá,食真飽
khuànn-khui,看開
Thóo-tē-kong biō-á,土地公廟仔
tshue thâu-moo,吹頭毛
tshue thâu-tsang,吹頭鬃
hóo-lān,虎𡳞
tsáu liáu-liáu,走了了
tsìng-tī jîn-bu̍t,政治人物
ta-mī,焦麵
tsi̍t-pah khòng-tshit nî,一百空七年
sè-hàn gín-á,細漢囡仔
gín-á-lâng,囡仔人
gín-á-enn,囡仔嬰
gín-á-lâng,囡仔人
gín-á-sik,囡仔色
gín-á-sìng,囡仔性
gín-á sian  pān tuā-sian,囡仔仙  扮大仙
bué-tsíng-tsáinn,尾指指
m̄-tsiânn-kiánn,毋成囝
m̄-tsiânn-gín-á,毋成囡仔
lôo-muâ-á sià,鱸鰻仔舍
lôo-muâ-kin-á,鱸鰻根仔
thit-thô-á,𨑨迌仔
tshit-thô-á,𨑨迌仔
âng-ling-á-tsháu,紅奶仔草
âng-bué-á-tsháu,紅尾仔草
oo-á-ba̍k-tsháu,烏仔目草
sè-pún ling-á-tsháu,細本奶仔草
kuè-lōo giâ-kang-tsháu,過路蜈蚣草
pián-thiok-tsháu,萹蓄草
gín-á-hiann,囡仔兄
sió-kuí-á-siòng,小鬼仔相
sió-kuí-á-khì,小鬼仔氣
sió-khuá lâng-ê tsa-bóo-kiánn,小可人个查某囝
khui-hue muá-thinn phang  kiat-tsí tsiah kiann-lâng,開花滿天芳  結子才驚人
gín-á-sî,囡仔時
sè-hàn ê sî,細漢个時
khui-hue muá-thinn sî  kiat-tsí tsiah kiann-lâng,開花滿天時  結子才驚人
pháinn-kiánn tshuàn tshī-pē,歹囝串飼爸
beh-tàu,欲晝
khiap-sái,㾀屎
sio̍k-sio̍k-á-pēnn,俗俗仔病
ki-hiunn sió-sè,枝香小細
gín-á-tsai,囡仔栽
gín-á-kuí,囡仔鬼
gín-á-kâu,囡仔猴
gín-á-tsiann,囡仔精
gín-á-phí,囡仔疕
pháinn-tsiáu m̄-tsai pue  pháinn tshâ phuà bē khui,歹鳥毋知飛  歹柴破袂開
oo-pe̍h tang-á,烏白tang仔
lôo-muâ-á-sià,鱸鰻仔舍
thit-thô-á,𨑨迌仔
tshit-thô-á,𨑨迌仔
sè-lia̍p-tsí  bē lāu koh oh sí,細粒子  袂老閣僫死
thâu-ke-á-kiánn,頭家仔囝
sán-lim,瘦啉
báng-bui,蠓蝛
oo-suî-á,烏蚋仔
oo-suî-á-báng,烏蚋仔蠓
oo-sû-á,烏蜍仔
sin-pū-á sîn,新婦仔神
sin-pū-á siòng,新婦仔相
huan-á sàu-tshiú,番仔掃帚
jîn-sim tshîng,人參榕
lōo-pinn siau-sik,路邊消息
siàu-liân  ê,少年个
bī-soh tsháu,味噌草
tai-hî-lân,鮘魚鱗
sio-khùn tsi̍t-ê,相睏一下
lìm tsi̍t-ē,䫐一下
siáu phí ku,小屁股
ke-á tn̂g  tsiáu-á tōo,雞仔腸  鳥仔肚
sió pok kut tan,小駁骨丹
uînn-tshuì ing-á,黃喙鶯仔
sé-bīn gāi-tio̍h phīnn,洗面礙著鼻
tshuì-khí kah tshuì-tsi̍h iā-ē sio-tak tio̍h,喙齒佮喙舌也會相觸著
nn̄g ê á hiù-hiù,兩个仔嗅嗅
sann-ê puànn-lâng,三个半人
nn̄g-ê á phùn-phùn,兩个仔噴噴
tsa-bóo-kuí á,查某鬼仔
kim-gán,金眼
gû-bó tsi tshì,牛母芝刺
pe̍h tsu-á-tsháu,白珠仔草
pe̍h-kut tsu-á-tsháu,白骨珠仔草
sè-pún tsu-á-tsháu,細本珠仔草
ah-thôo-tsu,鴨塗珠
tuā-ba̍k tsik-á,大目側仔
thâi-ke īng gû-to,刣雞用牛刀
kha̍p-tio̍h tsiū sai-kong má-î,磕著就司公媽姨
niáu-tshí khang tòng-tsò uân-kông-muî,鳥鼠空當做圓栱門
thâu-tsang bué-á,頭鬃尾仔
ua-á,哇仔
hōng-thâu-bué-ke,鳳頭尾雞
tik-kha hue-bî,竹跤花眉
hue-bî kū-á,花眉舅仔
kan-sîn á tsiáu,奸臣仔鳥
gín-á ngiáu-á,囡仔撓仔
gín-á-phí,囡仔庀
sí-tsē-ua̍h-tsia̍h,死坐活食
sí-ti tìn tiam,死豬鎮砧
sí-ti tìn tiâu,死豬鎮牢
phuà-tsûn tìn káng-kháu,破船鎮港口
tsē leh tsia̍h  tó leh pàng,坐咧食  倒咧放
tshīng hōo sui-sui  tán niá sin-suí,穿予媠媠  等領薪水
tsia̍h hōo puî-puî  kik hōo thuî-thuî,食予肥肥  激予槌槌
nā-ū tsò hàu-lâm  tsiu-ē gia̍h hà-tn̄g,若有做孝男  就會攑孝杖
lau-ke,老街
lau-kue,老街
siànn hu̍t  bô-hun tuā-sè sin,聖佛無分大細身
tsit khe bô hî pa̍t khe tiò,這溪無魚別溪釣
tang-káng bô hî  se káng pha,東港無魚西港拋
lōo-thâu lōo-bué sio-tú  ē-tio̍h,路頭路尾相拄會著
ka-lāi bô niau  niáu-tshí ē khiau-kha,家內無貓  鳥鼠會曲跤
sian-sinn bô tī kuán  ha̍k-sing khí hái-huán,先生無佇館  學生起海反
tsuí lí bô hî  sam-kài-niû-á uī tuā,水裡無魚  三界娘仔為大
tsiong-kun bô tī tit  sió-kuí phah-la̍h,將軍無佇得  小鬼拍獵
suann-thâu lo̍k-kak bué,山頭鹿角尾
suann-nāi,山奈
suann-tang-pe̍h-á,山東白仔
tshim-suann nâ-lāi,深山林內
tshim-suann nâ té,深山林底
tê-tsûn,茶船
ke-tsáinn,雞指
tuā-tsháu,大草
tuā-tshue,大吹
kiù-tsuá,糾紙
kha-tshuinn tàu sih-nah,尻川鬥爍爁
khiā-piah,徛壁
oo-lí-á-tshài,烏李仔菜
tuā-tshiū,大樹
Hê-sòo-phiò,回數票
tsáu tn̂g bá,走長碼
sim-sik-hìng,心適興
phun,潘
ia̍h bīn,頁面
Bîng-tī î-sin,明治維新
Tân-bûn-kia̍t,陳文傑
Uînn-ui-tîng,黃威廷
Tiunn-iū-lîng,張祐寧
Lí-sin-phuè,李昕霈
tshí gû hóo thòo liông tsuâ bé iûnn kâu ke káu ti,鼠牛虎兔龍蛇馬羊猴雞狗豬
tsi̍t-siú-kua,一首歌
tsi̍t-tiâu-kua,一條歌
tāng kám-mōo,重感冒
king-tsìnn,弓箭
káu-thâu phû-iông,狗頭芙蓉
suann-muî,山門
tsio̍h līng kū,石楝舅
lāi-suann tshut-tsuí,內山出水
lāi-suann tsò-tuā-tsuí,內山做大水
san-tin-hái-tshò,山珍海錯
suann-tíng bué-liu,山頂尾溜
suann-thâu niá-bué,山頭嶺尾
suann-thâu lo̍k-kak bué,山頭鹿角尾
suann-thâu khok-bué,山頭擴尾
ông put liû hîng,王不留行
kim-tsuánn gîn-tâi,金盞銀台
káu lê-á hue,九螺仔花
suann-niā,山陵
suann tsu-jû,山茱萸
bé-tê-hue,馬茶花
sann-tn̂g-nn̄g-té,三長兩短
sann-tn̂g-sì-té-miā,三長四短命
tui suann tui hái,堆山堆海
tui-suann tsik-hái,堆山積海
kong lông tsú,桄榔子
tsa̍p-tuā kong-lô,十大功勞
siâm-po̍k,薝蔔
suāinn-á hio̍h-kong,檨仔葉公
sian-tsa,山楂
suann sian-tsa,山仙楂
suann ue-á-tshài,山萵仔菜
ah tê á tsháu,鴨蹄仔草
hīnn-khang á tîn,耳空仔藤
tuā-pún suann pô-tô,大本山葡萄
san khîng hái kiat,山窮海竭
tsiūnn-thinn bô-lōo  lo̍h-tē bô-pōo,上天無路  落地無步
tsîng bô kiù-ping  āu bô niû-tsháu,前無救兵  後無糧草
tsìn bô-pōo  thè bô-lōo,進無步  退無路
ah-bó-ông lâi-kàu tsuí-bué-liâu,鴨母王來到水尾寮
khóo-tsháu,苦草
khóo-thiāu-á,苦柱仔
pe̍h-hue-á sim,白花仔心
pe̍h-hue-á-tsháu,白花仔草
pan-tik siunn-si,斑竹相思
pan tsat siunn-si,斑節相思
khiā-tsâng pe̍h-hue-tsháu,徛叢白花草
gô-thâu-piah,鰲頭壁
mǹg-sǹg,魍魎
sam-siau,山魈
suann-thâu lo̍k-kak bué,山頭鹿角尾
phiu kóo kong tshiū,phiu古公樹
im-thim,陰鴆
kiânn-lōokiânn piah-pinn  tsò-sū khah-tuā thinn,行路行壁邊  做事較大天
gâu kik-sǹg,𠢕激算
kha-pōo tshiú-lōo,跤步手路
tsi̍t-lâng gi̍k tsìng-lâng,一人逆眾人
kah-lí tī-tāi,佮你底代
kah-lí tī tuā-tāi,佮你底大代
kah-lí siànn tī-tāi,佮你啥底代
m̄ tsiah-tio̍h,毋才著
ka-kī o  khah-bē tshàu-tsho,家己呵  較袂臭臊
bô-sio-kâng,無相仝
bô-kāng-khuán,無仝款
huan-be̍h hio̍h,番麥葉
huan-be̍h khak,番麥殼
lo̍h lâu-thui,落樓梯
phun,潘
lâm-m̂-á,藍莓仔
kiann-kiann bē-tio̍h tíng,驚驚袂著等
a-sa-puh-luh,阿沙不魯
put-pat-put-tshit,不八不七
put-lok-put-sok,不橐不束
put tshit  put pat,不七不八
bē-su,袂輸
bô-tiunn-bô-tî,無張無持
m̄-tiunn-tî,毋張持
kah-lí bô-tī-tāi,佮你無底代
bô lí-ê tāi,無你个代
tuā-sè-ba̍k  kuân-kē-hīnn,大細目  懸低耳
bô-hun-bô-huē,無分無會
kìnn oo tio̍h-tak,見烏著觸
sio-phah bē-kuè tshân-huānn,相拍袂過田岸
puànn-kin-peh -niú,半斤八兩
bô-tsá-bô-àm,無早無暗
ū-ê-bô-ji̍t,有暝無日
bô-khang mê-ji̍t,無空暝日
sio-phah bē-kuè tshân-huānn,相拍袂過田岸
bô-su bô-iânn,無輸無贏
lo̍h-tsuí pênn-pênn tîm,落水平平沉
khah-su,較輸
bô-siánn-mi̍h,無啥物
bē-tsió,袂少
m̄-tsiânn tshoo m̄-tsiânn iù,毋成粗  毋成幼
bûn m̄-tsiânn tông-sing  bú m̄-tsiânn tshìng-ping,文毋成童生  武毋成銃兵
m̄-tann,毋單
bē-tàng,袂當
tshìng kah lia̍h-bē-tiâu,衝甲掠袂牢
tuā-sin koh kún-liông,大身閣滾龍
bē-tàng siu-suann,袂當收山
bē-tàng ti̍t,袂當直
bē-tàng suah sai-bué,袂當煞獅尾
bē-sái-bô,袂使無
siūnn-lóng-bô,想攏無
hōo-lâng siūnn-lóng-bô,予人想攏無
thian-su tuânn tshut-kuí,天師壇出貴
sian siūnn tō siūnn bē tshun,仙想就想袂伸
sian siūnn tō siūnn bē kàu,仙想就想袂到
sian siūnn tō siūnn bē-hiáu,仙想就想袂曉
bē áu-bân tit,袂拗蠻得
bē sìn tit,袂信得
bē hiâm tit,袂嫌得
bē tshap tit,袂插得
bē kóng bē tànn,袂講袂呾
bē thīn tit,袂伨得
kóng bē tshun tshia,講袂伸奢
put-titkhai-khiau,不得開曲
tsi̍t-si-á tō bē tsáu-siám tit,一絲仔就袂走閃得
khan-koo lo̍h phōo  put-lī puànn-pōo,牽罟落廍  不離半步
m̄ tān nā,毋但若
bē-senn,袂生
kuí-tshuì,鬼喙
kuì-khì,貴氣
kuānn-tháng-á,捾桶仔
kau-kuan,交關
ka-to-tsián,鉸刀剪
m̄-tú-hó,毋拄好
tshian tú tshian,千拄千
tsù-sí,註死
pun bô-pênn  phah káu jī-káu-mê,分無平  拍到二九暝
lōo kiàn put-pîng  khì-sí îng-lâng,路見不平  氣死閒人
uan-ke piàn tshin-ke,冤家變親家
sam-sam-pat-pat,三三八八
bô-teh-nńg,無塊軟
m̄-guān su-lâng,毋願輸人
m̄ jīn-su,毋認輸
m̄-guān,毋願
m̄-tsîng-guān,毋情願
bē tshut tit,袂出得
m̄-sài,毋使
m̄-bián kiann,毋免驚
m̄-bián kóng,毋免講
bô-iánn tshiunn tu̍h-sí,無影槍揬死
m̄-tsí,毋止
m̄ kan-ta,毋干焦
put kiōng tè thian,不共戴天
bē-hô puânn,袂和盤
bô kāng-tiâu tsuí,無仝條水
káu kah ti háu bô-kâng siann,狗佮豬吼無仝聲
bē tàu,袂鬥
bē tuì-tâng,袂對同
tàu bē bā,鬥袂峇
bô ha̍h sin-hūn,無合身份
khit-tsia̍h kíng uánn-tī,乞食揀碗箸
khit-tsia̍h tsò-kī,乞食做忌
m̄ sī sî,毋是時
bô-ha̍h sî-ki,無合時機
la̍k-gue̍h bē hué-lang,六月賣火籠
kuè-sî bē la̍h-ji̍t,過時賣曆日
bē-hô puânn,袂和盤
ū m̄-tsia̍h iā gōng,有  毋食也戇
tsia̍h hōo sí khah iânn sí bô tsia̍h,食予死較贏死無食
tsia̍h-póo khah iânn tsia̍h-khóo,食補較贏食苦
bô-tī-leh,無佇咧
bô sìn-táu,無信篤
bô tsùn būn,無tsùn būn
beh-sí-bē-sí  beh-ua̍h-bē-ua̍h,欲死袂死  欲活袂活
bē-sí-bē-ua̍h,袂死袂活
m̄ sí-sim,毋死心
m̄-guān sí-sim,毋願死心
àu-kha,漚跤
pháinn-liú-la̍k,歹扭搦
oh thàn,僫趁
khah tshám,較慘
m̄-ta̍t lâng tsi̍t ki kha moo,毋值人一支跤毛
m̄ jīn-hūn,毋認份
uai-tshuì ke m̄ tsia̍h bái bí,歪喙雞毋食䆀米
tsò káu m̄ jīn-lōo tsia̍h sái,做狗毋認路食屎
bô siú pún-hūn,無守本份
bô jīn-hūn,無認份
thái-ko bô sioh hūn,癩⿸疒哥無惜份
