hanzi,tl
弟婦仔,tē-hū-á
小嬸,sió-tsím
小嬸,sió-tsím
弟婦仔,tē-hū-á
小嬸,sió-tsím
阿叔仔,a-tsik-á
阿叔仔,a-tsik-á
阿叔仔,a-tsik-á
細叔仔,sè-tsik-á
阿叔仔,a-tsik-á
阿叔仔,a-tsik-á
小叔,sió-tsik
小叔仔,sió-tsik--á
小叔仔,sió-tsik-á
小叔仔,sió-tsik-á
妻舅,tshie-kǔ
舅仔,kǔ-á
舅仔,kū-á
舅仔,kū-á
舅仔,kū-á
舅仔,kū-á
舅仔,kū-á
大舅,tuā-kū
大舅,tuā-kū
細舅仔,suè-kū--á
舅仔,kū-á
舅仔,kū-á
大娘姑,tuā-niôo-koo
大娘姑,tuā-niû-koo
大娘姑,tuā-niû-koo
大娘姑,tuā-niû-koo
阿姑仔,a-koo-á
大娘姑,tuā-niû-koo
大娘姑,tuā-niû-koo
大娘姑,tuā-niû-koo
大姑仔,tuā-koo-á
大娘姑,tuā-niû-koo
阿姑仔,a-koo-á
囝婿,kánn-sài
囝婿,kánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
囝婿,kiánn-sài
親家,tshin-ke
親家,tshing-ke
親家,tshin-ke
親家,tshin-ke
親家,tshin-ke
親家,tshin-ke
親家,tshin-ke
親家,tshin-ke
親家,tshin-ke
親家,tshin-ke
大家,ta-ke
大家,ta-ke
大家,ta-ke
大家仔,tuā-ke-á
大家,ta-ke
大家,ta-ke
親姆,tshinn-ḿ
大家,ta-ke
大家,ta-ke
大家,ta-ke
姪仔,ti̍t-á
孫仔,sun-á
姪仔,ti̍t-á
姪仔,ti̍t-á
姪仔,ti̍t-á
孫仔,sun-á
叔孫仔,tsik-sun-á
姪仔,ti̍t-á
孫仔,sun-á
姪仔,ti̍t-á
孫仔,sun-á
姪仔,ti̍t--á
孫仔,sun--á
姪仔,ti̍t--á
孫仔,sun--á
孫仔,sun-á
姪仔,ti̍t-á
孫仔,sun-á
孫,sun
孫仔,sun-á
孫,sun
孫,sun
孫,sun
孫仔,sun-á
孫,sun
孫,sun
孫,sun
孫,sun
孫,sun
後岫,ǎu-siǔ
後岫,āu-siū
後嗣,hiō-sîr
接跤,tsiap-kha
後岫,āu-siū
後嗣,hiō-sû
接跤,tsiap-kha
後岫,āu-siū
接跤,tsiap-kha
後岫,āu-siū
接跤,tsiap-kha
後岫,āu-siū
接跤,tsiap-kha
接跤,tsiap-kha
後岫,āu-siū
後娶,āu-tshuā
後岫,āu-siū
後岫,āu-siū
頭,thâu
頭,thâu
頭殼,thâu-khak
頭,thâu
頭殼,thâu-khak
頭殼,thâu-khak
頭,thâu
頭殼,thâu-khak
頭,thâu
頭殼,thâu-khak
頭,thâu
頭殼,thâu-khak
頭殼,thâu-khak
頭殼,thâu-khak
頭殼,thâu-khak
頭殼,thâu-khak
頭毛,thâu-mn̂g
頭毛,thâu-mn̂g
頭毛,thâu-mn̂g
頭毛,thâu-moo
頭毛,thâu-mn̂g
頭毛,thâu-mn̂g
頭毛,thâu-mn̂g
頭毛,thâu-mn̂g
頭毛,thâu-mn̂g
頭毛,thâu-moo
頭鬃,thâu-tsang
天平,thian-pîng
頭額,thâu-hia̍h
頭額,thâu-hia̍h
頭額,thâu-hia̍h
頭額,thâu-hia̍h
頭殼額仔,thâu-khak-hia̍h-á
額,hia̍h
頭額,thâu-hia̍h
頭額,thâu-hia̍h
頭額,thâu-hia̍h
頭額,thâu-hia̍h
額頭,hia̍h-thâu
面,bǐn
面,bīn
面,bīn
面,bīn
面,bīn
面,bīn
面,bīn
面,bīn
面,bīn
面,bīn
鼻,phī
鼻,phǐ
鼻,phī
鼻仔,phīnn-á
鼻,phīnn
鼻仔,phīnn-á
鼻仔,phīnn-á
鼻,phī
鼻,phīnn
鼻仔,phī-á
鼻仔,phīnn-á
耳仔,hǐ-á
耳仔,hī-á
耳仔,hī-á
耳仔,hīnn-á
耳仔,hīnn-á
耳仔,hīnn-á
耳,hī
耳仔,hī--á
耳仔,hī-á
耳仔,hīnn-á
下頦,ě-hâi
下顎,ē-kok
下頦,ē-huâi
下頦,ē-hâi
喙下斗,tshuì-ē-táu
下頦,ē-hâi
下頦,ē-hâi
下顎,ē-khok
下頦,ē-hâi
喙斗,tshuì-táu
下顎,ē-kok
下頦,ē-hâi
下頦,ē-hâi
下頦,ē-huâi
下斗,ē-táu
喙䫌,tshuì-phué
喙爪,tshuì-jiáu
喙䫌,tshuì-phuí
喙䫌,tshuì-phé
喙䫌,tshuì-phué
喙䫌,tshuì-phué
喙䫌,tshuì-phué
喙䫌,tshuì-phué
喙䫌,tshuì-phué
喙䫌,tshuì-phué
喙䫌,tshuì-phé
酒窟仔,tsiú-khut-á
酒窟仔,tsiú-khut-á
蛀窟仔,tsiù-khut-á
酒窟仔,tsiú-khut-á
酒窟仔,tsiú-khut-á
酒窟仔,tsiú-khut-á
酒窟仔,tsiú-khut--á
酒窟仔,tsiú-khut--á
酒窟仔,tsiú-khut-á
酒窟仔,tsiú-khut-á
舌,tsi̍h
喙舌,tshuì-tsī
喙舌,tshuì-tsi̍h
舌,tsī
舌,tsi̍h
舌,tsi̍h
舌,tsi̍h
舌,tsi̍h
喙舌,tshuì-tsi̍h
喙舌,tshuì-tsi̍h
頷頸,ǎm-kún
頷頸,ām-kún
頷頸仔,ām-kún-á
頷頸,ām-kún
頷胿,ām-kui
頷頸仔,ām-kún-á
頷頸,ām-kún
頷頸,ām-kún
頷頸,ām-kún
頷頸,ām-kún
頷仔頸,ām-á-kún
吊脰,tiàu-tǎu
縛粽,pa̍k-tsàng
吊脰,tiàu-tāu
吊脰,tiàu-tāu
吊脰,tiàu-tāu
開嚨喉,khui-liông-âu
幌中秋,hàinn-tiong-tshiu
吊脰,tiàu-tāu
吊脰,tiàu-tāu
吊死,tiàu--sí
吊脰,tiàu-tāu
吊脰,tiàu-tāu
吊脰,tiàu-tāu
尻川,kha-tshng
尻川,kha-tshng
尻川,kha-tshng
尻川,kha-tshuinn
尻川,kha-tshng
尻川,kha-tshng
尻川,kha-tshng
尻川,kha-tshng
尻川,kha-tshng
尻川,kha-tshng
尻川頭,kha-tshng-thâu
雨傘襇,hōo-suànn-kíng
尻川頭,kha-tshng-thâu
雨傘襇,hōo-suànn-kíng
尻川斗,kha-tshuinn-táu
雨傘襇,hōo-suànn-kíng
雨傘襇,hōo-suànn-kíng
尻川頭,kha-tshng-thâu
尻川口,kha-tshng-kháu
糞口,pùn-kháu
尻川口,kha-tshng-kháu
尻川頭,kha-tshng-thâu
尻川頭,kha-tshng-thâu
𡳞鳥,lǎn-tsiáu
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
戛,khiat
訶,honn
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
𡳞鳥,lān-tsiáu
𡳞脬,lǎn-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞脬,lān-pha
𡳞核,lǎn-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核,lān-hu̍t
𡳞核仔,lān-hu̍t-á
拳頭,kûn-thâu
拳頭拇,kûn-thâu-bú
拳頭拇,kûn-thâu-bó
拳頭,kûn-thâu
拳頭拇,kûn-thâu-bó
拳頭拇,kûn-thâu-bór
拳頭,kûn-thâu
拳頭拇,kûn-thâu-bú
拳頭,kûn-thâu
拳頭,kûn-thâu
拳頭,kûn-thâu
拳頭拇,kûn-thâu-bó
指頭仔,tsńg-thâu-á
指頭仔,tsńg-thâu-á
指頭仔,tsíng-thâu-á
指頭仔,tsíng-thâu-á
指頭仔,tsíng-thâu-á
指頭仔,tsíng-thâu-á
指頭仔,tsńg-thâu--á
指頭仔,tsín-thâu--á
指頭仔,tsíng-thâu-á
指頭仔,tsíng-thâu-á
指甲,tsńg-kah
指甲,tsńg-kah
指甲,tsíng-kah
指甲,tsíng-kah
指甲,tsíng-kah
指甲,tsíng-kah
指甲,tsńg-kah
指甲,tsín-kah
指甲,tsíng-kah
指甲,tsíng-kah
螺,lêr
螺,lêr
螺,lê
旋,tsn̄g
螺,lê
螺仔,lê-á
螺,lê
螺,lêr
螺,lê
螺,lêr
螺,lê
螺仔,lê-á
畚箕仔,pùn-ki-á
畚箕,pùn-ki
箕,ki
箕,ki
畚箕,pùn-ki
畚箕,pùn-ki
畚箕,pùn-ki
箕,ki
畚箕,pùn-ki
畚箕,pùn-ki
跤縫,kha-phāng
跤縫,kha-phǎng
跤縫,kha-phāng
跤縫,kha-phāng
跤縫,kha-phāng
跤縫,kha-phāng
跤縫,kha-phāng
跤縫,kha-phāng
跤縫,kha-phāng
跤縫,kha-phāng
跤後肚仁,kha-ǎu-tóo-lîn
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後肚,kha-āu-tóo
跤後蹬,kha-ǎu-tinn
跤蹬,kha-tinn
跤後蹬,kha-āu-tinn
跤後蹬,kha-āu-tenn
跤後蹬,kha-āu-tenn
跤後蹬,kha-āu-tenn
跤後蹬,kha-āu-tinn
跤後卵,kha-āu-nn̄g
跤後蹬,kha-āu-tinn
跤後蹬,kha-āu-tinn
跤後蹬,kha-āu-tenn
跤碗,kha-uánn
跤頭趺,kha-thâu-u
跤頭碗,kha-thâu-uánn
跤頭趺,kha-thâu-u
跤頭碗,kha-thâu-uánn
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-u
跤頭趺,kha-thâu-u
膀胱,pông-kong
膀胱,pông-kong
膀胱,pông-kong
膀胱,phông-kong
膀胱,phông-kong
膀胱,phông-kong
膀胱,pông-kong
膀胱,phông-kong
膀胱,pông-kong
膀胱,phông-kong
潲,siâu
潲,siâu
潲,siâu
潲,siâu
潲,siâu
潲,siôr
潲,siâu
潲,siâu
潲,siâu
潲,siâu
潲,siâu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
透鬢鬍,thàu-pìn-hôo
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
鬍鬚,hôo-tshiu
改孤裼,kái-koo-thueh
褪腹裼,thǹg-pak-theh
褪腹裼,thǹg-pat-theh
褪腹裼,thuìnn-pak-theh
褪腹裼,thǹg-pak-theh
褪腹裼,thǹg-pak-theh
褪腹裼,thǹg-pat-theh
褪腹裼,thǹg-pak-theh
褪腹裼,thǹg-phat-theh
褪腹裼,thǹg-bat-theh
褪破裼,thǹg-phuà-theh
多謝,to-siǎ
勞力,lóo-la̍t
勞力,lóo-la̍t
多謝,to-siā
勞力,lóo-la̍t
多謝,to-siā
勞力,lóo-la̍t
感恩,kám-un
多謝,tor-siā
勞力,lóo-la̍t
感恩,kám-un
多謝,to-siā
勞力,lóo-la̍t
感恩,kám-un
勞力,lóo-la̍t
多謝,to-siā
勞力,lóo-la̍t
多謝,to-siā
勞力,lóo-la̍t
多謝,to-siā
勞力,lóo-la̍t
多謝,to-siā
歹勢,phái-sè
歹勢,pháinn-sè
歹勢,pháinn-sè
歹勢,pháinn-sè
歹勢,pháinn-sè
歹勢,pháinn-sè
歹勢,phái-sè
歹勢,phái-sè
歹勢,phái-sè
歹勢,pháinn-sè
伴手,phuǎnn-tshiú
伴手,phuānn-tshiú
伴手,phuānn-tshiú
伴手,phuānn-tshiú
等路,tán-lōo
手素料,tshiú-sòo-liāu
伴手,phuānn-tshiú
等路,tán-lōo
伴手,phuānn-tshiú
等路,tán-lōo
帶手,tuà-tshiú
伴手,phuānn-tshiú
帶手物,tuà-tshiú-mn̍gh
伴手,phuānn-tshiú
等路,tán-lōo
等路,tán-lōo
娶某,tshuǎ-bóo
娶某,tshuā-bóo
娶某,tshuā-bóo
建治家後,kiàn-tī-ke-āu
娶某,tshuā-bóo
娶某,tshuā-bóo
建治家後,kiàn-tī-ke-āu
娶某,tshuā-bóo
娶某,tshuā-bóo
娶某,tshuā-bóo
娶某,tshuā-bóo
娶某,tshuā-bóo
嫁查某囝,kè tsa̋u-kánn
嫁查某囝,kè tsa̋u-kiánn
嫁查某囝,kè tsa̋u-kiánn
嫁查某囝,kè tsa-bóo-kiánn
嫁查某囝,kè tsőo-kiánn
嫁查某囝,kè tsa-bóo-kiánn
嫁查某囝,kè tsa-bóo-kiánn
嫁查某囝,kè tsőo-kiánn
嫁查某囝,kè tsa-bóo-kiánn
嫁查某囝,kè tsa-bóo-kiánn
嫁查某囝,kè tsa-bóo-kiánn
嫁查某囝,kè tsa̋u-kiánn
新娘,sin-niû
新娘,sin-niû
新娘,sin-niû
新娘,sin-niû
新娘,sin-niôo
新娘,sin-niû
新娘,sin-niû
新娘,sin-niû
新娘,sin-niû
新娘,sin-niû
伴行,phuǎnn-kiânn
伴娶,phuānn-tshuā
囝婿伴,kiánn-sài-phuānn
囝婿伴,kiánn-sài-phuānn
伴娶,phuānn-tshuā
伴娶,phuānn-tshuā
伴娶,phuānn-tshuā
囝婿牚,kiánn-sài-thìnn
伴娶,phuānn-tshuā
伴娶,phuānn-tshuā
伴行,phuǎnn-kiânn
伴嫁,phuānn-kè
送嫁,sàng-kè
新娘牚,sin-niû-thìnn
伴娘,phuānn-niû
伴嫁,phuānn-kè
伴嫁,phuānn-kè
伴嫁,phuānn-kè
伴嫁,phuānn-kè
伴嫁,phuānn-kè
伴嫁,phuānn-kè
有身,ǔ-sin
病囝,pǐnn-kánn
有身,ū-sin
有身,ū-sin
病囝,pīnn-kiánn
大腹肚,tuā-bak-tóo
有身,ū-sin
病囝,pēnn-kiánn
大腹肚,tuā-bak-tóo
有身,ū-sin
病囝,pēnn-kiánn
大腹肚,tuā-bak-tóo
有身,ū-sin
病囝,pēnn-kiánn
有身,ū-sin
有身,ū-sin
有身,ū-sin
大腹肚,tuā-pak-tóo
有身,ū-sin
大腹肚,tuā-bat-tóo
落胎,làu-ther
落胎,làu-ther
落胎,làu-the
落胎,làu-the
落胎,làu-the
落胎,làu-the
交落身,ka-la̍uh-sin
落胎,làu-ther
脫胎,thu̍t-ther
落胎,làu-the
落胎,làu-ther
落胎,làu-the
落胎,làu-the
度晬,tǒo-tsèr
度晬,tōo-tsèr
度晬,tōo-tsè
度晬,tōo-tsè
度晬,tōo-tsè
度晬,tōo-tsè
度晬,tōo-tsèr
度晬,tōo-tsè
度晬,tōo-tsèr
度晬,tōo-tsè
度晬,tōo-tsè
出山,tshut-suann
出山,tshut-suann
出山,tshut-suann
出山,tshut-suann
出山,tshut-suann
送山頭,sàng-suann-thâu
出山,tshut-suann
送山頭,sàng-suann-thâu
出山,tshut-suann
送山頭,sàng-suann-thâu
出山,tshut-suann
出葬,tshut-tsòng
出山,tshut-suann
出山,tshut-suann
崙仔頂,lūn-á-tíng
塚仔埔,thióng-á-poo
墓,bōo
風水,hong-suí
墓,bōo
風水,hong-suí
塚仔埔,thióng-á-poo
墓,bōo
墓,bōng
墓仔埔,bāng-á-poo
風水,hong-tsuí
塚仔埔,thióng-á-poo
墓,bōng
墓仔埔,bōng-á-poo
風水,hong-suí
塚仔埔,thióng-á-poo
墓,bōng
墓仔埔,bōng-á-poo
風水,hong-suí
塚仔埔,thióng-á-poo
墓,bōng
墓仔埔,bōng-á-poo
風水,hong-suí
風水,hong-suí
墓仔埔,bōng-á-poo
墓仔埔,bōng-á-poo
大壽,tuǎ-siǔ
壽,siǔ
壽板,siū-pán
大壽,tuā-siū
壽板,siū-pán
大壽,tuā-siū
壽板,siū-pán
大厝,tuā-tshù
大壽,tuā-siū
新厝,sin-tshù
壽,siū
壽,siū
壽板,siū-pán
壽板,siū-pán
壽枋,siū-pang
大厝,tuā-tshù
棺木,kuan-bo̍k
壽,siū
大壽,tuā-siū
棺木,kuan-bo̍k
培墓,pěr-bōo
培墓,pěr-bōo
掃墓,sàu-bōo
掃墓,sàu-bōo
揫墓,tshiû-bōo
拜墓,pài-bōng
培墓,puē-bōng
培墓,puē-bōng
掃墓,sàu-bōo
上墓,tshiūnn-bōo
挂墓紙,kuì-bōo-tsuá
掃墓,sàu-bōo
培墓,puē-bōng
挂墓紙,kuì-bōng-tsuá
硩墓紙,teh-bōng-tsuá
工課,khang-khèr
頭路,thâu-lōo
職業,tsit-gia̍p
頭路,thâu-lōo
職業,tsit-gia̍p
頭路,thâu-lōo
工課,khang-khuè
頭路,thâu-lōo
職業,tsit-gia̍p
工課,khang-khuè
頭路,thâu-lōo
穡頭,sit-thâu
職業,tsit-gia̍p
工課,khang-khuè
頭路,thâu-lōo
穡頭,sit-thâu
職業,tsit-gia̍p
頭路,thâu-lōo
工課,khang-khèr
工課,khang-khìr
工課,khang-khè
頭路,thâu-lōo
工課,khang-khìr
頭路,thâu-lōo
工課,khang-khuè
穡頭,sit-thâu
做木的,tsuè-ba̍k--ê
做木的,tsuè-ba̍k--ê
木匠,ba̍k-tshiūnn
做木的,tsuè-ba̍k--ê
木匠師,ba̍k-tshiūnn-sai
木匠,ba̍k-tshiūnn
做木的,tsuè-ba̍k--ê
木匠,ba̍k-tshiūnn
做木的,tsò-ba̍k--ê
木匠,ba̍k-tshiōnn
木師,ba̍k-sai
木匠,ba̍k-tshiūnn
做木的,tsòr-ba̍k--ê
木匠,ba̍k-tshiūnn
木匠,ba̍k-tshiūnn
做塗水,tsuè-thôo-tsuí
塗水,thôo-tsuí
做塗水的,tsuè-thôo-tsuí--ê
塗水師,thôo-tsuí-sai
塗水師,thôo-tsuí-sai
塗水師,thôo-tsuí-sai
塗師,thôo-sai
塗水師,thôo-tsuí-sai
塗水師,thôo-tsuí-sai
塗水師,thôo-tsuí-sai
做塗水的,tsò-thôo-tsuí--ê
總舖,tsóng-phòo
廚子,tôo-tsí
總舖,tsóng-phòo
總舖,tsóng-phòo
煮食的,tsú-tsiā--ê
廚子,tôo-tsí
總舖師,tsóng-phòo-sai
廚子,tôo-tsí
總舖,tsóng-phòo
廚子,tôo-tsí
總舖,tsóng-phòo
總舖,tsóng-phòo
館棧,kuán-tsàn
總舖,tsóng-phòo
總舖師,tsóng-phòo-sai
總舖師,tsóng-phòo-sai
廚子,tô-tsí
律師,lu̍t-sir
辯護士,piǎn-hōo-sǐr
律師,lu̍t-sir
律師,lu̍t-su
律師,lu̍t-su
辯護士,piān-hōo-sū
律師,lu̍t-su
辯護士,piān-hōo-sū
律師,lu̍t-su
辯護士,piān-hōo-sū
狀師,tsn̄g-sir
律師,lu̍t-su
律師,lu̍t-sir
律師,lu̍t-si
辯護士,piān-hōo-sū
趁食查某,thàn-tsia̍h-tsa-bóo
趁食查某,thàn-tsiā-tsa-bóo
趁食查某,thàn-tsia̍h-tsa-bóo
菜店查某,tshài-tiàm-tsa-bóo
菜店查某,tshài-tiàm-tsa-bóo
趁食查某,thàn-tsiā-tsa-bóo
豆菜底的,tāu-tshài-té--ê
菜店查某,tshài-tiàm-tsa-bóo
趁食查某,thàn-tsia̍h-tsa-bóo
貓仔,niau-á
咧趁的,leh-thàn--ê
菜店查某,tshài-tiàm-tsa-bóo
趁食查某,thàn-tsia̍h-tsa-bóo
趁食查某,thàn-tsia̍h-tsa-bóo
相楗的,sann-kāinn--ê
趁食查某,thàn-tsia̍h-tsa-bóo
菜店查某,tshài-tiàm-tsa-bóo
菜店彪,tshài-tiàm-piu
趁食查某,thàn-tsia̍h-tsa-bóo
趁食查某,thàn-tsia̍h-tsa-bóo
和尚,hêr-siǔnn
和尚,hêr-siūnn
和尚,hê-siūnn
和尚,huê-siūnn
和尚,huê-siōnn
和尚,huê-siūnn
和尚,hêr-siūnn
和尚,hê-siūnn
和尚,hêr-siūnn
和尚,hê-siūnn
和尚,huê-siūnn
𤆬路,tshuǎ-lōo
牽亡,khan-bông
牽亡,khan-bông
牽亡,khan-bông
牽亡,khan-bông
牽亡,khan-bông
牽亡,khan-bông
揣三姑,tshēr-sann-koo
牽亡,khan-bông
問尪姨,mn̄g-ang-î
牽紅姨,khan-âng-î
牽亡,khan-bông
牽亡,khan-bông
乞食,khit-tsia̍h
乞食,khit-tsiā
乞食,khit-tsia̍h
乞食,khit-tsiā
乞食,khit-tsia̍h
乞食,khit-tsia̍h
乞食,khit-tsia̍h
乞食,khit-tsia̍h
乞食,khit-tsia̍h
乞食,khit-tsia̍h
先生,sian-sinn
醫生,i-sing
先生,sian-sinn
醫生,i-sing
先生,sian-sinn
醫生,i-sing
先生,sin-senn
醫生,i-sing
先生,sian-senn
醫生,i-sing
先生,sian-sinn
醫生,i-sing
先生,sian-sinn
先生,sian-sinn
醫生,i-sing
先生,sian-sinn
醫生,i-sing
先生,sin-senn
醫生,i-sing
護士,hōo-sīr
護士,hōo-sīr
護士,hōo-sū
護士,hōo-sū
看護婦,khàn-hōo-hū
護士,hōo-sū
看護婦,khàn-hōo-hū
護士,hōo-sū
護士,hōo-sīr
護士,hōo-sū
護士,hōo-sīr
看護婦,khàn-hōo-hū
看護婦,khàn-lōo-hū
護士,hōo-sū
看護婦,khàn-hōo-hū
牽尪姨,khan-ang-î
尪姨,ang-î
尪姨,ang-î
尪姨,ang-î
牽尪姨,khan-ang-î
尪姨,ang-î
牽尪姨,khan-ang-î
尪姨,ang-î
牽尪姨,khan-ang-î
三姑,sann-koo
紅姨,âng-î
紅姨,âng-î
紅姨,âng-înn
先生,sian-sinn
先生,sian-sinn
先生,sian-sinn
先生,sin-senn
先生,sian-senn
先生,sian-sinn
先生,sian-sinn
先生,sian-sinn
先生,sin-senn
小姐,sió-tsiá
小姐,sió-tsiá
小姐,sió-tsiá
查某囡仔,tsa-bóo-gín-á
小姐,sia̋u-tsê
查某囡仔,tsa-bóo-gín-á
xx姊仔,xx tsé--á
小姐,sia̋u-tsê
查某囡仔,tsa-bóo-gín-á
小姐,sió-tsiá
小姐,sió-tsiá
小姐,sió-tsiá
囡仔,gín-á
囡仔,gín-á
囡仔,gín-á
囡仔,gín-á
囡仔,gín-á
囡仔人,gín-á-lâng
囡仔囝,gín-á-kiánn
囡仔,gín-á
囡仔人,gín-á-lâng
囡仔囝,gín-á-kiánn
囡仔,gín--á
囡仔,gín--á
囡仔,gín-á
囡仔,gín-á
頭家,thâu-ke
頭家,thâu-ke
老板,láu-pán
頭家,thâu-ke
老板,láu-pán
頭家,thâu-ke
老板,láu-pán
頭家,thâu-ke
頭家,thâu-ke
頭家,thâu--ke
頭家,thâu-ke
頭家,thâu-ke
頭家,thâu-ke
跤數,kha-siàu
跤數,kha-siàu
跤手,kha-tshiú
跤數,kha-siàu
跤數,kha-siàu
跤數,kha-siàu
跤數,kha-siàu
跤數,kha-siàu
跤手,kha-tshiú
跤數,kha-siàu
跤手,kha-tshiú
跤數,kha-siàu
市場,tshī-tiûnn
市場,tshī-tiûnn
市場,tshī-tiûnn
市場,tshī-tiûnn
市場,tshī-tiônn
市場,tshī-tiûnn
市場,tshī-tiûnn
市場,tshī-tiûnn
市場,tshī-tiûnn
市場,tshī-tiûnn
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-hèr-á-tiàm
𥴊仔店,kám-á-tiàm
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-hè-á-tiàm
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-huè-á-tiàm
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-huè-á-tiàm
𥴊仔店,kám-á-tiàm
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-hè-á-tiàm
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-hèr-á-tiàm
雜稅仔店,tsa̍p-sèr-á-tiàm
𥴊仔店,kám-á-tiàm
雜貨仔店,tsa̍p-huè-á-tiàm
曲盤,khik-puânn
曲盤,khik-puânn
曲盤,khik-puânn
唱片,tshiùnn-phìnn
曲盤,khik-puânn
唱片,tshiùnn-phìnn
曲盤,khik-puânn
唱片,tshiòr-phìnn
曲盤,khik-puânn
唱片,tshiùnn-phìnn
唱盤,tshiùnn-puânn
唱片,tshiùnn-phìnn
曲盤,khik-puânn
唱片,tshiùnn-phìnn
曲盤,khik-puânn
唱片,tshiùnn-phìnn
曲盤,khik-puânn
le-khòo-tòo,le-khòo-tòo
了錢,liáu-tsînn
蝕本,si̍h-pńg
蝕本,sī-pún
了錢,liáu-tsînn
蝕本,si̍h-pún
了錢,liáu-tsînn
蝕本,sī-pún
了錢,liáu-tsînn
蝕本,si̍h-pún
了錢,liáu-tsînn
蝕本,si̍h-pún
了錢,liáu-tsînn
蝕本,si̍h-pún
了本,liáu-pún
了去,liáu--khìr
了錢,liáu-tsînn
了錢,liáu-tsînn
蝕本,si̍h-pún
了錢,liáu-tsînn
儉錢,khiǎm-tsînn
儉錢,khiām-tsînn
儲蓄,thîr-thiok
儉錢,khiām-tsînn
儉錢,khiām-tsînn
儉錢,khiām-tsînn
儉錢,khiām-tsînn
儉錢,khiām-tsînn
儉錢,khiām-tsînn
儉錢,khiām-tsînn
儉錢,khiām-tsînn
找錢,tsāu-tsînn
找錢,tsǎu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
找錢,tsāu-tsînn
鐵路,thih-lǒo
鐵路,thih-lōo
鐵路,thih-lōo
鐵枝路,thih-ki-lōo
鐵枝路,thih-ki-lōo
鐵枝路,thih-ki-lōo
鐵路,thih-lōo
鐵路,thih-lōo
鐵道路,thih-tō-lōo
鐵路,thih-lōo
鐵枝路,thih-ki-lōo
鐵枝仔路,thih-ki-á-lōo
鐵路,thih-lōo
三輪車,sann-lián-tshia
三輪車,sann-lián-tshia
三輪車,sann-lián-tshia
三輪車,sann-lián-tshia
三輪車,sann-lián-tshia
三輪車,sann-lián-tshia
三輪仔車,sann-lún-á-tshia
三輪車,sann-lín-tshia
三輪仔車,sann-lián-á-tshia
三輪車,sann-lián-tshia
車站,tshia-tsām
車頭,tshia-thâu
車頭,tshia-thâu
車站,tshia-tsām
車頭,tshia-thâu
車頭,tshia-thâu
車站,tshia-tsām
車頭,tshia-thâu
車站,tshia-tsām
車頭,tshia-thâu
車頭,tshia-thâu
車站,tshia-tsām
車頭,tshia-thâu
車站,tshia-tsām
車頭,tshia-thâu
車頭,tshia-thâu
車站,tshia-tsām
港口,káng-kháu
碼頭,bé-thâu
碼頭,bé-thâu
渡船頭,tōo-tsûn-thâu
港口,káng-kháu
碼頭,bé-thâu
碼頭,bé-thâu
港口,káng-kháu
碼頭,bé-thâu
碼頭,bé-thâu
碼頭,bé-thâu
碼頭,bé-thâu
碼頭,bé-thâu
碼頭,bé-thâu
跤踏車,kha-ta̍h-tshia
自轉車,tsū-tsuán-tshia
自轉車,tsǐr-tsuán-tshia
鐵馬,thih-bé
跤踏車,kha-ta̍h-tshia
孔明車,khóng-bîng-tshia
自輪車,tsū-lián-tshia
