tl,hanzi
pái-sió,擺小
pái-thuè,次替
pái-tuā,擺大
pài,拜
pài-ang,拜尪
pài-báu,拜卯
pài-bīng,拜命
pài-bōng,拜墓
pài-tshàm,拜懺
pài-tsiann,拜正
pài-tsioh,拜借
pài-gōo,拜五
pài-hāu,拜候
pài-hō,拜賀
pài-huē,拜會
pài-ho̍k,拜服
pài-ho̍k,拜伏
pài-ho̍k,拜復
pài-hu̍t,拜佛
pài-iat,拜謁
pài-ìn,拜印
pài-io̍h-ông,拜藥王
pài-ip,拜揖
pài-it,拜一
pài-jī,拜二
pài-kìng,拜敬
pài-khé,拜啟
pài-kheh,拜客
pài-kìnn,拜見
pài-kuan,拜觀
pài-kong,拜公
pài-kuí,拜幾
pài-la̍k,拜六
pài-lám,拜覽
pài-líng,拜領
pài-lîng,拜靈
pài-lōo-kuan,拜路關
pài-niá,拜領
pài-pia̍t,拜別
pài-pió,拜表
pài-pńg,拜榜
pài-pún,拜本
pài-sann,拜三
pài-sì,拜四
pài-sî,拜辭
pài-siā,拜謝
pài-siā-thinn-tuē,拜謝天地
pài-sian-sinn,拜先生
pài-siòng,拜相
pài-siū,拜壽
pài-suè-lân,拜歲蘭
pài-tîng,拜亭
pài-thàm,拜探
pài-thîng,拜呈
pài-thiap,拜帖
pài-thiap-a̍h,拜帖盒
pài-thinn-tuē,拜天地
pài-thok,拜託
pài-tho̍k,拜讀
pài-tiām,拜墊
pài-tn̂g,拜堂
pài-tuā,拜舵
pài-tuā-tshàm,拜大懺
pài-tuann,拜單
pài-tuì,拜對
pâi,排
pâi,牌
pâi-á,牌仔
pâi-á-kiáu,牌仔賭
pâi-á-liú,牌仔鈕
pâi-á-miâ,牌仔名
pâi-á-thâu,排仔頭
pâi-bīn-tsîng-khiā,排面前豎
pâi-bō,牌帽
pâi-tsè,排祭
pâi-tsîng-lí,排情理
pâi-tshiâng,排場
pâi-tshiunn-to-hāng,排鎗刀巷
pâi-tsí,排祉
pâi-tsí,排子
pâi-tsiò,牌照
pâi-tsuā,排行
pâi-tsuê,排齊
pâi-huê,徘徊
pâi-hâng,排行
pâi-ìn,排印
pâi-jī,排字
pâi-kái,排解
pâi-kè-á,排架仔
pâi-khui,排開
pâi-kî-kio̍k,排棋局
pâi-kut,排骨
pâi-kut-soo,排骨酥
pâi-lâu,牌樓
pâi-lia̍t,排列
pâi-lu̍t,排律
pâi-pan,排班
pâi-pat-sian,排八仙
pâi-pe̍h,排白
pâi-ping,排兵
pâi-phiò,牌票
pâi-pí,排比
pâi-pián,牌匾
pâi-pia̍t,排別
pâi-pueh-jī,排八字
pâi-sái,牌屎
pâi-sian,排仙
pâi-sió-sian,排小仙
pâi-sū,牌序
pâi-tê,排茶
pâi-thâu-tia,排頭爹
pâi-thik,排斥
pâi-thuann,排攤
pâi-tīn,排陣
pâi-ti̍t-ki̍k,排直局
pâi-tiúnn,牌長
pâi-tiûnn,排場
pâi-tuā-sian,排大仙
pâi-tuânn,排壇
pâi-tué,牌底
pâi-toh,排桌
pâi-tui,牌堆
pâi-tuī,排隊
pāi,敗
pāi-bông,敗亡
pāi-tsáu,敗走
pāi-tshī,敗市
pāi-tshiú,敗手
pāi-hāi,敗害
pāi-hām,敗陷
pāi-hìng,敗興
pāi-huāi,敗壞
pāi-hong-pāi-sio̍k,敗風敗俗
pāi-ka,敗家
pāi-ke,敗家
pāi-kok,敗國
pāi-liáu,敗了
pāi-lōo,敗露
pāi-miâ,敗名
pāi-pok,敗北
pāi-pán,敗板
pāi-ping,敗兵
pāi-pî-uī,敗脾胃
pāi-bé,敗馬
pāi-pit,敗筆
pāi-sè,敗勢
pāi-sio̍k,敗俗
pāi-sòo,敗訴
pāi-tīn,敗陣
pāi-tuê,敗頹
páinn-tshinn-uānn-si̍k,反生換熟
pak,幅
pak,駁
pak,北
pak,腹
pak,剝
pa̍k,縛
pa̍k,
pa̍k-ân-ân,縛緊緊
pa̍k-bé-á,
pa̍k-bué,
pa̍k-tsang,縛鬃
pa̍k-tsàng,縛粽
pa̍k-tshâ,縛柴
pa̍k-tshân,
pa̍k-tshut,
pa̍k-tsí,縛只
pa̍k-tsoh,
pa̍k-tsûn,縛船
pa̍k-tsûn,
pa̍k-hì--ê,
pa̍k-hóo,縛虎
pa̍k-kè,縛髻
pa̍k-king,
pa̍k-king-tsiá,
pa̍k-king-kuân,
pa̍k-king-liāu,
pa̍k-kha,縛腳
pa̍k-kha-uê,縛腳鞋
pa̍k-ki-kut,縛枝骨
pa̍k--lâng,縛人
pa̍k--lâng,
pa̍k-sè,
pa̍k-sí-sí,縛死死
pa̍k-sin,縛身
pa̍k-thâu,縛頭
pa̍k-tiān,
pa̍k-tiâu,縛住
pa̍k-tiâu-tiâu,縛住住
pak-á-kheh,北仔客
pak-á-phiah,北仔癖
pak-tsâi,腹臍
pak-tsio,北蕉
pak-tsioh,北石
pak-tsûn,北船
pa-kik,巴戟
pá-kik,飽激
pa-kik-thian,巴戟天
pak-ga̍k,北嶽
pak-hái,北海
pak-hái-tō,北海道
pak-hè,北貨
pak-hiân,北絃
pak-hng,北方
pak-hong,北風
pak-hong-uann,北風垵
pa-kiat,巴結
pak-im,北音
pak-iûnn,北洋
pak-káng-má-tsóo,北港媽祖
pak-kau,北郊
pak-ki̍k,北極
pak-ki̍k-tshinn,北極星
pak-khak,剝殼
pak-kháu-guā,北口外
pak-kheh,北客
pak-kiann,北京
pak-kng-kng,剝光光
pak-kó,腹稿
pak-kuà-lâu,北卦樓
pak-kuán,北管
pak-kuán-khik,北管曲
pak-kue,北瓜
pak-kut,剝骨
pak-lāi,腹內
pak-lio̍k-tō,北陸道
pak-lōo-kuan-im,北路觀音
pak-mn̂g,北門
pak-mo̍h,腹膜
pak-uē-kut,駁話骨
pak-pê,北琶
pak-píng,腹反
pak-pîng,北旁
pak-ping-iûnn,北冰洋
pak-phê,剝皮
pak-phuà,腹破
pak-pinn,北邊
pak-puànn-kiû,北半球
pak-pōo,北部
pak-sann,剝衫
pak-sì,北勢
pak-siah,剝削
pak-tài,北帶
pak-táu,北斗
pak-táu-tshinn,北斗星
pak-tāu,北豆
pak-tē-phê,剝地皮
pak-thâu,北頭
pak-thâu-to,剝頭刀
pak-theh-theh,
pak-tiànn,北碇
pak-tiâu,北朝
pak-tiāu,北調
pak-tn̂g,腹腸
pak-tóo,腹肚
pa-lang,羓疏
pa-lang,
pa-lang-hî,
pa-láu-hî,吧老魚
pa-lé,巴禮
pa-lê,巴犁
pa-lí,巴里
pa-lí-luē,
pa-lí-pa-lé,吧里吧禮
pa-luē,
pa-lun,吧輪
pa-lun-thâu,吧輪頭
pan,班
pan,瘢
pan,斑
pán,板
pán,版
pán-á-tiàm,板仔店
pán-tshng,板瘡
pán-tsiam-to,板尖刀
pán-tsi̍p,版籍
pán-gōo,板五
pán-í,板椅
pán-ìn,板印
pán-jī,板二
pán-kim,板金
pán-kuân,版權
pán-lâ,板膋
pán-pán,板板
pán-sann,板三
pán-si̍t,餅食
pán-thàu--lâi,板透--來
pán-tiàm,板店
pán-liâu,板條
pán-to,板刀
pán-tôo,版圖
pân,瓶
pān,扮
pān-tshài,辦菜
pān-tshe,辦差
pān-tshiò-bīn,扮笑面
pān-tsiú,辦酒
pān-tsuē,辦罪
pān-tsuì-sian,辦醉仙
pān-hè,辦貨
pān-huat,辦法
pān-ke-hé-á,辦家伙仔
pān-khioh,扮腳
pān-kong-hé-á,辦公伙仔
pān-koo-hé-á,辦姑伙仔
pān-lí,辦理
pān-phe,辦胚
pān-puânn,辦盤
pān-sè,辦勢
pān-sian,辦仙
pān-siann,辦聲
pān-sū,辦事
pān-tê,辦茶
pān-thâu,辦頭
pān-toh,辦桌
pan-bûn-lōng-hú,班門弄斧
pan-tsat-hê,斑節蝦
pan-tsat-siu-si,斑節相思
pan-tsi,斑芝
pan-tsí,班指
pan-tsiat-hê,斑節蝦
pan-tsiàu,頒詔
pan-tsi-tshiū,斑芝樹
pan-tsi-mî,斑芝綿
pan-tsú,班主
pang,幫
pang,崩
pang,枋
pang,邦
páng-phiò,綁票
pàng,放
pàng-âm,放涵
pàng-âng,放紅
pàng-ba̍k,放目
pàng-bâu,
pàng-bé-ku,放馬龜
pàng-bé-soh,放尾索
pàng-bi̍t,放蜜
pàng-tsá,放早
pàng-tsa̍p-hóo,放十虎
pàng-tsè,放債
pàng-tshàu-phuì,放臭屁
pàng-tshìng,放銃
pàng-tshī,放飼
pàng-tshìn-pn̄g-tiau,放凊飯刁
pàng-tshin-tsiânn,放親成
pàng-tshiú,放手
pàng-tshiú-bé,放手尾
pàng-tsîm,放蟳
pàng-tsīn-pōng,放盡磅
pàng-tsioh,放借
pàng-tsuá,放紙
pàng-tsuá-hóo,放紙虎
pàng-tsuí,放水
pàng-tsuí-hun,放水薰
pàng-tsuí-lâu,放水流
pàng-tsuí-lī,放水利
pàng-tsuí-ting,放水燈
pàng-tsuí-tô,放水鉈
pàng-tsûn-thâu,放船頭
pàng-ing-á,放鷹仔
pàng-guā-guā,放外外
pàng-gōo-hóo-lī,放五虎利
pàng-gûn-tsuá,放銀紙
pàng-hâm,放函
pàng-hé,放火
pàng-hé-bé,放火馬
pàng-hé-kong,放火攻
pàng-hé-lōng,放火弄
pàng-hé-sai,放火獅
pàng-hē,放下
pàng-hē,放暇
pàng-hiat,
pàng-hiat-kak,
pàng-hiat-tiau,
pàng-hìnn-tānn,
pàng-hiu,放休
pàng-hong,放風
pàng-hòng-hòng,放放放
pàng-hōo-pe̍h,放雨白
pàng-hû,放符
pàng-huih,放血
pàng-hun,放薰
pàng-hun-á,放婚仔
pàng-iûnn,放洋
pàng-jiō,放尿
pàng-ji̍t-á-tsînn,放日仔錢
pàng-jua̍h,放熱
pàng-ka̍k,
pàng-kang,放工
pàng-káng,放港
pàng-káu-phuì,放狗屁
pàng-kè,放價
pàng-kè,放假
pàng-kē,放低
pàng-khang,放空
pàng-khang,放孔
pàng-khang-iânn,放空營
pàng-khuan,放寬
pàng-khui,放開
pàng-kiánn,放子
pàng-kiō,放轎
pàng-kuâinn,放高
pàng-kuan,放棺
pàng-koo,
pàng-kun,放軍
pàng-kún,
pàng-kún-tiò,
pàng-lāi,放利
pàng-lîng,
pàng-lîng,放龍
pàng-lîng-âu,放龍喉
pàng-līng,
pàng-lī,放痢
pàng-lī,放離
pàng-lāi-tsînn,放利錢
pàng-lī-sik,放利息
pàng-liāu,放料
pàng-lōo-tsuá,放路紙
pàng-nâ,放籃
pàng-nńg,放軟
pàng-nn̄g,放卵
pàng-o̍h,放學
pàng-pán,放板
pàng-pe,放飛
pàng-pé,放把
pàng-pe̍h,放白
pàng-ping,放兵
pàng-pha-hng,放拋荒
pàng-phàu,放炮
pàng-phuānn,放伴
pàng-phuì,放屁
pàng-pīnn,放病
pàng-pio,放標
pàng-pit,放筆
pàng-pōo,放步
pàng-pùn,放糞
pàng-sái,放屎
pàng-sak,
pàng-sang,放鬆
pàng-sia,放賒
pàng-sià,放赦
pàng-siā,放射
pàng-siann,放聲
pàng-siàu,放賬
pàng-sim,放心
pàng-sinn,放生
pàng-sng,放閂
pàng-só,放鎖
pàng-suah,放息
pàng-suî,放垂
pàng-tánn,放膽
pàng-tang,放冬
pàng-tāng-tsè,放重債
pàng-tāng-lāi,放重利
pàng-tê,放茶
pàng-tik-pâi,放竹排
pàng-thia̍p,放帖
pàng-tiánn-kám-phû,放鼎蓋浮
pàng-tia̍p,放牒
pàng-tiau,放刁
pàng-tiâu,放椆
pàng-ti̍t,放直
pàng-tiû,放籌
pàng-tuā-iûnn,放大洋
pàng-to̍k,放毒
pâng,龐
pâng,房
pâng,縫
pâng,逢
pâng-tshin,房親
pâng-tshin-lâng,房親人
pâng-tsiam,縫針
pâng-tsûn,帆船
pâng-hūn,房份
pâng-ji̍t-thòo,房日兔
pâng-king,房間
pâng-king-sè,房間稅
pâng-khe,房科
pâng-lāi-âng,房內紅
pâng-mn̂g,房門
pâng-pôo,縫袍
pâng-sann,縫衫
pâng-sè,房稅
pâng-sòo,房數
pâng-thâu,房頭
pâng-thiāu-lāi,房柱內
pâng-tiong,房中
pâng-tiúnn,房長
pâng-tong,房東
pāng,蚌
pāng,棒
pāng-khak,蚌殼
pāng-khak-tsu,蚌殼珠
pāng-phiô,蚌瓢
pang-á-tshù,枋仔厝
pang-bâng,幫忙
pang-tsān,幫贊
pang-tshe,幫差
pang-tshiú,幫手
pang-tshiûnn,枋牆
pang-tshù,枋厝
pang-tsú,梆子
pang-tsoo,幫租
pang-tsōo,幫助
pang-hām,崩陷
pang-huāi,崩壞
pan-gî,便宜
pang-ka,邦家
pang-kè-á,枋架仔
pang-kè-á-thuah,枋架仔屜
pang--khì,崩--去
pang-kok,邦國
pang-liāu,枋料
pang-lím,幫廩
pang-pāi,崩敗
pang-pāi-iâ,崩敗爺
pang-pān,幫辦
pang-pang,幫幫
pang-phāng,枋縫
pang-phê,枋皮
pang-piah,枋壁
pang-pînn,枋棚
pang-seh,崩雪
pang-suann,崩山
pang-thâu,枋頭
pang-thâu-pang-bé,枋頭枋尾
pang-thiap,幫貼
pang-tiâu,幫條
pang-tóo,枋堵
pan-hê,斑蝦
pan-hîng,頒行
pan-hûn,斑痕
pan-ia̍h,斑蝶
pan-jū,頒諭
pan-kah,斑鴿
pan-ki,斑枝
pan-ki-hue,斑枝花
pan-kiu,斑鳩
pan-kuán,班館
pan-mâu,
pan-niau,斑貓
pan-pâng,班房
pan-pi̍k,斑白
pan-ping,班兵
pan-pue̍h,攀拔
pan-pòo,頒布
pan-sik,斑色
pan-sua,斑痧
pan-su,班師
pan-tik-siu-si,斑竹相思
pan-thau,班頭
pan-thau-kuán,班頭館
pan-tiám,斑點
pan-tiúnn,班長
pa-pa,羓羓
pa-pì,羓秘
pa-sian-tsiúnn,巴仙掌
pa-si-hun,吧絲薰
pa-sim,巴蔘
pat,八
pa̍t,別
pa̍t-tsíng,別種
pa̍t-ê,別個
pa̍t--ê,別--的
pa̍t-hāng,別項
pa̍t-hiunn-lí,別鄉里
pa̍t-hō,別號
pa̍t-jī-sìnn,別字姓
pa̍t-ji̍t,別日
pa̍t-ke,別家
pa̍t-king,別間
pa̍t-khang,別孔
pa̍t-khuán,別款
pa̍t-kok,別國
pa̍t-lâng,別人
pa̍t-lâng-tau,別人兜
pa̍t-luī,別類
pa̍t-miâ,別名
pa̍t-mi̍h,別麼
pa̍t-mi̍h,別物
pa̍t-nî,別年
pa̍t-phài,別派
pa̍t-pún,別本
pa̍t-sik,別色
pa̍t-sóo-tsāi,別所在
pa̍t-tè,別塊
pa̍t-tiâu,別條
pa̍t-tuī,別隊
pa̍t-uī,別位
pa-tàn-hīng,巴旦杏
pa-táu,巴斗
pa-tāu,巴豆
pa-tāu-iû,巴豆油
pa-tāu-jîn,巴豆仁
pat-bí-tôo,八美圖
pat-bú,八母
pat-tshit-pat-si̍p-lio̍k,八七八十六
pat-tsiat,八節
pat-tsiòng,八將
pat-tsiúnn-tsûn,八槳船
pat-tsō,八座
pat-hong,八方
pat-hun,八分
pat-hun-jī,八分字
pat-hun-su,八分書
pat-im,八音
pat-im-khîm,八音琴
pat-it-hā-ka-jī,八一下加二
pat-jī-bî,八字眉
pat-jī-hā-ka-sì,八二下加四
pat-jī-hîng,八字形
pat-jī-kha,八字腳
pat-kíng,八景
pat-kiok,八腳
pat-ko,八哥
pat-kuà,八卦
pat-kuà-tsháu,八卦草
pat-kuà-huē,八卦會
pat-kuà-i,八卦衣
pat-kuà-lâu,八卦樓
pat-kuà-lōo,八卦路
pat-lio̍k-tshit-si̍p-sù,八六七十四
pat-ngóo-lio̍k-si̍p-jī,八五六十二
pa-tôo-lóo,巴圖魯
pat-pí,八比
pat-pó-ah,八寶鴨
pat-pó-bí-hún,八寶米粉
pat-pó-tsîm-kinn,八寶蟳羹
pat-pó-tsuân-ah,八寶全鴨
pat-pó-ke,八寶雞
pat-pó-lo̍k-tsîm,八寶烙蟳
pat-pó-mī,八寶麵
pat-pó-uánn,八寶碗
pat-pó-uân,八寶丸
pat-pó-pe̍h-kap,八寶白鴿
pat-pó-pn̄g,八寶飯
pat-pó-tāu-hū,八寶豆腐
pat-sam-hā-ka-lio̍k,八三下加六
pat-sian,八仙
pat-siann,八聲
pat-sian-bí,八仙米
pat-sian-tshái,八仙彩
pat-sian-hî-ko,八仙魚羔
pat-sian-kè-hái,八仙過海
pat-sian-kuán,八仙管
pat-sian-ní,八仙耳
pat-sian-toh,八仙桌
pat-sù-thiam-tsok-ngóo,八四添作五
pat-tâi,八臺
pat-thuân-khoo,八團箍
pat-tiông-san-san-ôo,八重山珊瑚
pau,鮑
pau,胞
pau,包
páu-luán,飽暖
páu-su-lōng,飽私囊
pàu-tsí,炮子
pāu,鮑
pau-á,包仔
pau-á-be̍h,包仔襪
pau-á-ê,包仔鞋
pau-á-gûn,包仔銀
pau-á-lin,包仔奶
pau-àn,包案
pau-ānn,包餡
pau-bué,包買
pau-buē,包賣
pau-tsāi,包載
pau-tsāi-jī,包載字
pau-tsāi-lāi,包在內
pau-tsik,胞叔
pau-tsheh,包冊
pau-sui,包嘴
pau-tsí,胞姊
pau-tsînn,包錢
pau-tsióng-tê,包種茶
pau-tsiú,包酒
pau-tsng,包裝
pau-tsng-kang,包裝工
pau-tsuá,包紙
pau-tsu,包書
pa̍uh,
pau-hâm,包含
pau-hâng,包行
pauh-gê,暴牙
pâu-hî,鮑魚
pâu-hî-tshíng,鮑魚筅
pâu-hî-tshì-sim,鮑魚刺參
pâu-hî-tsang,鮑魚鬃
pâu-hî-kue,鮑魚雞
pâu-hî-tōo,鮑魚肚
pau-hiann,胞兄
pauh-ínn,
pauh-khí,暴齒
pauh-lia̍p-á,暴粒仔
pau-ho̍k,包袱
pau-ho̍k-kin,包袱巾
pau-ho̍k-pē,包袱背
pau-ho̍k-phê,包袱皮
pau-hong,包封
pau-i,包醫
pau-i,胞衣
pau-kang,包工
pau-king,包莖
pau-khún,包綑
pau-kim,包金
pau-kin,包巾
pau-kó,包裹
pau-kuán,包管
pau-kuat,包括
pau-ko-tshá,包膏炒
pau-kun,包君
pau-lám,包攬
pau-lé,包禮
pau-mo̍h,包膜
pau-muī,胞妹
pau-niá,包領
pau-pa̍k,包縛
pau-pān,包辦
pau-pâng,包房
pau-pè,包弊
pau-peh,胞伯
pau-phê,包皮
pau-pì,包庇
pau-pó,包保
pau-siàu,包賬
pau-siok,胞叔
pau-sit,包穡
pau-sǹg,包算
pau-sûn,包紋
pau-tâng,包銅
pau-tē,胞弟
pau-thai,包胎
pau-thâu,包頭
pau-the,包胎
pau-thn̂g,包糖
pau-ti̍t,胞姪
pau-tuann,包單
pau-ui,包衣
pau-uî,包圍
pau-ún,包穩
pe,飛
pé,把
pé,掰
pé-bí,掰米
pé-tsháu,掰草
pé-tshē,掰尋
pé-tshiú,掰手
pé-tshiú-bīn,掰手面
pé-tsînn,掰錢
pé-tsóng,把總
pé-tsóng,百總
pé-gê,把衙
pé-hē,掰會
pé--khui,掰開
pé-kuan,把關
pé-mn̂g,把門
pé-pa̍k,把縛
pé-puànn,把半
pé-siânn,把城
pé-siú,把守
pé-thôo-tāu,掰土豆
pé-tiâu-tiâu,
pè,敝
pè,蔽
pè,褙
pè,背
pè,弊
pè,壩
pè-bûn-jîn,敝門人
pè-tshat,褙擦
pè-tshat-tiàm,褙擦店
pè-tshik,敝戚
pè-tshù,敝處
pè-tsuá,褙紙
pè-tso̍k,敝族
pè-gia̍p-su,敝業師
pè-gū,敝寓
pè-gū-sóo,敝寓所
pè-hāi,弊害
pè-hâng,敝行
pè-hiunn,敝鄉
pè-hō,敝號
pè-hú,敝府
pè-ip,敝邑
pè-iú,敝友
pè-ka,敝家
pè-khì,蔽氣
pè-ki̍p-bûn,敝及門
pè-kuāinn,敝縣
pè-kuán,敝館
pè-kok,敝國
pè-ku,敝居
pè-lāi-ti̍t,敝內姪
pè-ló-su,敝老師
pè-pè,蔽蔽
pè-pè-tsik-tsik,蔽蔽積積
pè-piah,褙壁
pè-pi̍t,幣帛
pè-po̍h,褙箔
pè-sán-tē,敝產地
pè-síng,敝省
pè-sìng,敝姓
pè-sià,敝舍
pè-siong-ti,敝相知
pè-sû,敝祠
pè-the̍h,敝宅
pè-tiàm,敝店
pè-tuan,弊端
pê,扒
pê,爬
pê,鈀
pê,耙
pê,賠
pê-á,耙仔
pê-tshn̂g-khàng-tshio̍h,
pê-tsînn,賠錢
pê-tsiūnn,扒癢
pê-jîn-bīng,賠人命
pê-kîng,賠窮
pê-khàng,
pê-khàng-iah,
pê-lîng-tsûn,扒龍船
pê-miā,賠命
pê-pê,扒扒
pê-phuà,扒破
pê-póo,賠補
pê-put,耙扒
pê-siáu-lué,賠羞禮
pê-siông,賠償
pê-suann-hóo,扒山虎
pē,背
pē,耙
pē,倍
pē,佩
pē,焙
pē,培
pē,父
pē-á-tsiap-bú-á,父仔接母仔
pē-á-kiánn,父仔囝
pē-bōng,培墓
pē-bú,父母
pē-bú-tshù,父母厝
pē-bú-huē,父母會
pē-bú-kuann,父母官
pē-bú-lat,父母力
pē-tshin,父親
pē-hā,陛下
pē-io-to,佩腰刀
pē-kiàm,佩劍
pē-kiánn,父子
pē-kong,父公
pē-kong-gia̍p,父公業
pē-lâng,焙籠
pē-lāu-kiánn-iù,父老囝幼
pē-lôo,焙爐
pē-pīng,弊病
pē-pn̄g,父飯
pē-soh,背索
pē-ta,焙乾
pē-tê,焙茶
pē-thâu-bú-kut,父頭母骨
pē-tiō,背銚
pē-to,佩刀
pē-tuà,背帶
pe-tshinn,飛星
pe-tshú,飛鼠
pe-tsiáu,飛鳥
pe-tsìnn,飛箭
pe-tsuâ,飛蛇
pe-tsûn,飛船
peh,
peh,擘
peh,百
peh,柏
peh,伯
pe̍h,帛
pe̍h,白
pe̍h-ah-bú-tsháu,白益母草
pe̍h-hông-tshài,白紅菜
pe̍h-áu,白嘔
pe̍h-âu,白喉
pe̍h-bah,白肉
pe̍h-bah-tshîng,白肉榕
pe̍h-bah-pe̍h-pû-á,白肉白瓠仔
pe̍h-bah-tāu,白肉豆
pe̍h-ba̍k,白墨
pe̍h-ba̍k-bâi,白目眉
pe̍h-ba̍k-bê,白目糜
pe̍h-ba̍k-pu̍t,白目佛
pe̍h-bé,白馬
pe̍h-bé-sái,白馬屎
pe̍h-bí,白米
pe̍h-bí-hún,白米粉
pe̍h-bīn,白面
pe̍h-bi̍t-tshiū-m̂,白蜜樹梅
pe̍h-buah-buah,
pe̍h-bo̍k-ní,白木耳
pe̍h-bông-bông,白茫茫
pe̍h-bóo-tan,白牡丹
pe̍h-bûn,白文
pe̍h-but-á-hî,
pe̍h-tsām-kue,白鏨雞
pe̍h-tsi̍k-lê,白蒺藜
pe̍h-tshài,白菜
pe̍h-tshang-tshang,
pe̍h-tsha̍t,白賊
pe̍h-tsha̍t-tshit,白賊七
pe̍h-tsha̍t-tshuì,白賊嘴
pe̍h-tsha̍t-nn̄g,白賊卵
pe̍h-tshîng,白榕
pe̍h-tshîng-peh,白松柏
pe̍h-tshiat-puî-kue,白切肥雞
pe̍h-tshi̍h,白洳
pe̍h-tshiu,白鬚
pe̍h-tshiū,白樹
pe̍h-tshiū-á,白樹仔
pe̍h-tshiunn,白鯧
pe̍h-tshiūnn,白象
pe̍h-tshiu-pò,白鬚報
pe̍h-tshuì-khí,白嘴齒
pe̍h-tsí,白芷
pe̍h-tsí-bî,白紫薇
pe̍h-tsí-soo,白紫蘇
pe̍h-tsia̍h,白食
pe̍h-tsiam,白占
pe̍h-tsiánn,白淡
pe̍h-tsián-jiông,白剪絨
pe̍h-tsiáu,白鳥
pe̍h-tsînn,白錢
pe̍h-tsio̍h,白石
pe̍h-tsio̍h-ing,白石英
pe̍h-tsio̍h-tíng,白石頂
pe̍h-tsiok,白芍
pe̍h-tsiok-io̍h,白芍藥
pe̍h-tsiòng,白將
pe̍h-tsiú,白酒
pe̍h-tsuá,白紙
pe̍h-tsû-nn̂g,白薯榔
pe̍h-tsuí-gím-hue,白水錦花
pe̍h-tsu-lân,白珠蘭
pe̍h-tsu-lê,白珠螺
pe̍h-tsut,白卒
pe̍h-tsu̍t,白朮
pe̍h-tsu̍t,白秫
pe̍h-e,白萵
pe̍h-gi̍k,白玉
pe̍h-giô-á,白蟯仔
pe̍h-gôo,白鯃
pe̍h-gûn,白銀
pe̍h-gûn-hiunn,白銀香
pe̍h-hé,白火
pe̍h-hīng-tshài,白莧菜
pe̍h-hīng-hue,白杏花
pe̍h-hî,白魚
pe̍h-hî-pâi,白魚牌
pe̍h-hiā,白蟻
pe̍h-hiā-iû,白蟻油
pe̍h-hiā-ông,白蟻王
pe̍h-hiā-thôo,白蟻土
pe̍h-hio̍h-á,白葉仔
pe̍h-hio̍h-iū,白葉柚
pe̍h-hio̍h-tê,白葉茶
pe̍h-hiong-hū,白香附
pe̍h-hô-lân,白和蘭
pe̍h-huân,白礬
pe̍h-hue-á-tshài,白花仔菜
pe̍h-hue-á-tsháu,白花仔草
pe̍h-hue-tsháu,白花草
pe̍h-hue-khóo-nâ-puânn,白花苦林盤
pe̍h-hue-tîn,白花藤
pe̍h-ho̍h,白鶴
pe̍h-ho̍h-tsiú,白鶴酒
pe̍h-hóo,白虎
pe̍h-hóo-tsi,白虎之
pe̍h-hóo-kiàn,白虎鏡
pe̍h-hóo-niau,扒虎貓
pe̍h-hóo-sîn,白虎神
pe̍h-hôo-tsio,白胡椒
pe̍h-hôo-lî,白狐狸
pe̍h-hún,白粉
pe̍h-hûn,白雲
pe̍h-iâm,白鹽
pe̍h-iân,白鉛
pe̍h-io,白帥
pe̍h-io̍h,白藥
pe̍h-iū,白柚
pe̍h-jī,白字
pe̍h-jī-hì,白字戲
pe̍h-jiâu-hî,白鱙魚
pe̍h-jîn,白仁
pe̍h-jîn-thôo,白仁土
pe̍h-jua̍h,白熱
pe̍h-jú-á,白乳仔
pe̍h-ka,白膠
pe̍h-ka-hiunn,白膠香
pe̍h-kài-tsí,白芥子
pe̍h-kài-kài,
pe̍h-kâinn,
pe̍h-kap,白鴿
pe̍h-káu-tsan,
pe̍h-kāu-phok,白厚朴
pe̍h-ké-á,白果仔
pe̍h-ke-kuan,白雞冠
pe̍h-khak,白麴
pe̍h-khak-tsá,白殼早
pe̍h-kháu-tshng,白口瘡
pe̍h-khi̍t,白杙
pe̍h-kho,白柯
pe̍h-khuè,白契
pe̍h-khóo-thiāu,白苦柱
pe̍h-khun-tsháu,白昆草
pe̍h-khut-tshài,白屈菜
pe̍h-kì-kì,
pe̍h-kî,白旗
pe̍h-kî-tshun,白其春
pe̍h-kián,白繭
pe̍h-kih-kih,
pe̍h-kim,白金
pe̍h-kim-tún-á,白金盾仔
pe̍h-kìn,白絹
pe̍h-kiô,白茄
pe̍h-kiok-hue,白菊花
pe̍h-ki̍p,白芨
pe̍h-kuah-kuah,
pe̍h-kuat-kuat,
pe̍h-kue-bú,白雞母
pe̍h-kue-iû,白雞油
pe̍h-kue-iû-kū,白雞油舅
pe̍h-kue-kè,白雞髻
pe̍h-kue-nn̄g,白雞卵
pe̍h-kue-sái-tîn,白雞屎藤
pe̍h-koo,白菇
pe̍h-kóo-á,白鼓仔
pe̍h-kóo-soo-hue,白古蘇花
pe̍h-kóo-ting,白鼓釘
pe̍h-ku,白車
pe̍h-kuì-kiok-hue,白桂菊花
pe̍h-kun,白將
pe̍h-kun,白根
pe̍h-kut-tsu-á-tsháu,白骨珠仔草
pe̍h-la̍h,白蠟
pe̍h-la̍h-ba̍k-la̍h,白蠟木蠟
pe̍h-la̍h-sa̍h,
pe̍h-la̍k-kak,白六角
pe̍h-lám,白欖
pe̍h-lîng-tsûn-hue,白龍船花
pe̍h-lîng-si,白鴒鷥
