hanzi	tl
甲那	kánn-ná
甲醇	kah-sûn
甲長	kah-tiúnn
甲長	kah-tn̂g
甲馬	kah-bé
甲馬紙	kah-bé-tsuá
甲魚	kah-hî
申	sin
申入	sin-ji̍p
申公	sin-kong
申冤	sin-uan
申告	sin-kò
申報	sin-pò
申報	sin-pòr
申子辰	sin-tsú-sîn
申屠	sin-tôo
申徒	sin-tôo
申明	sin-bîng
申時	sin-sî
申月	sin-ge̍h
申稟	sin-pín
申訴	sin-sòo
申誡	sin-kài
申請	sin-tshíng
申請人	sin-tshíng-jîn
申請書	sin-tshíng-su
申辦	sin-pān
甶	hut
男	lâm
男丁	lâm-ting
男中音	lâm-tiong-im
男主角	lâm-tsú-kak
男人	lâm-jîn
男人女體	lâm-jîn-lú-thé
男低音	lâm-kē-im
男使	lâm-sú
男倒女正	lâm-tò-lú-tsiànn
男儐相	lâm-pin-siòng
男兒	lâm-jî
男冠女笄	lâm-kuàn-lú-ke
男友	lâm-iú
男同性戀	lâm-tông-sìng-luân
男命無假	lâm-miā-bô-ké
男士	lâm-sū
男壽	lâm-siū
男大女幼	lâm-tuā-lú-iù
男女	lâm-lí
男女	lâm-lír
男女	lâm-lú
男女合演	lâm-lú-ha̍p-ián
男女朋友	lâm-lú-pîng-iú
男女班	lâm-lú-pan
男娶女嫁	lâm-tshuā-lí-kè
男婚女嫁	lâm-hun-lí-kè
男婦老幼	lâm-hū-ló-iù
男子	lâm-tsír
男子	lâm-tsú
男子漢	lâm-tsír-hàn
男子漢	lâm-tsú-hàn
男孩	lâm-hâi
男家	lâm-ka
男家	lâm-ke
男尊女卑	lâm-tsun-lí-pi
男尊女卑	lâm-tsun-lú-pi
男性	lâm-sìng
男性化	lâm-sìng-huà
男才女貌	lâm-tsâi-lí-māu
男扮女裝	lâm-pān-lí-tsong
男方	lâm-hong
男旁	lâm-pîng
男朋友	lâm-pîng-iú
男權	lâm-koân
男演員	lâm-ián-uân
男爵	lâm-tsiok
男爿	lâm-pîng
男生	lâm-sing
男男女女	lâm-lâm-lí-lí
男精	lâm-tsing
男精女血	lâm-tsing-lú-hiat
男色	lâm-sik
男裝	lâm-tsong
男風	lâm-hong
男高音	lâm-ko-im
甸	sìng
甸	tiân
甸	tiān
甹	iû
甹	phing
町	ting
町	tíng
画	huā
画	uā
甽	khián
甾	tsir
甾	tsu
甿	bîng
甿	bông
畆	bóo
畇	ûn
畈	huàn
畊	king
畋	tiân
界	kerè
界	kuè
界	kài
界	kè
界內	kài-lāi
界內球	kài-lāi-kiû
界址	kài-tsí
界外	kài-guā
界外球	kài-guā-kiû
界定	kài-tīng
界標	kài-phiau
界牌	kài-pâi
界管	kài-kuán
界紃	kài-sûn
界線	kài-suànn
界限	kài-hān
界頭	kài-thâu
畎	khián
畏	uì
畏	uìnn
畏事	uì-sū
畏人	uì-lâng
畏做	uì-tsuè
畏冷	uì-líng
畏勞	uì-buâ
畏勞力	uì-lóo-la̍t
畏同	uì-tông
畏嚇	uì-hiánn
畏威	uì-ui
畏寒	uì-kuânn
畏小人	uì-siáu-jîn
畏小人	ùi-siáu-jîn
畏小澧	uì-siáu-lé
畏忌	uì-khī
畏惹	uì-jiá
畏懶	uì-lán
畏懼	uì-khū
畏抓	uì-ngiau
畏挾	uì-khue̍h
畏撓草	uì-ngiau-tsháu
畏擽草	uì-ngiau-tsháu
畏某	uì-bóo
畏死	uì-sí
畏煩	uì-huân
畏熱	uì-jua̍h
畏熱	uì-lua̍h
畏生分	uì-senn-hūn
畏生分	uì-sinn-hūn
畏畏	uì-uì
畏痛	uì-thiànn
畏縮	uì-siok
畏罪	uì-tsuē
畏羞人	uì-siáu-jîn
畏羞人	uì-siáu-lâng
畏羞人	uì-siáu-lîn
畏羞禮	uì-siáu-lué
畏羞禮	uì-siáu-lé
畏羞草	uì-siu-tsháu
畏蟯草	uì-ngiau-tsháu
畏見	uì-kìnn
畏見笑	uì-kiàn-siàu
畏講	uì-kóng
畏途	uì-tôo
畏顯	uì-hiánn
畏風	uì-hong
畏首畏尾	uì-siú-uì-bí
畏驚	uì-kiann
畐	hok
畔	puān
畕	kiong
畗	hok
留	liû
留	lâu
留下	lâu-hē
留人客	lâu-lâng-kheh
留仔	liû-á
留任	liû-jīm
留任	liû-līm
留任	lâu-jīm
留別	liû-pia̍t
留名	liû-bîng
留名	lâu-miâ
留嘴鬚	lâu-tshuì-tshiu
留地步	lâu-tē-pōo
留孔	lâu-khang
留存	liû-tsûn
留學	liû-ha̍k
留學生	liû-ha̍k-sing
留守	liû-siú
留屎尾	lâu-sái-bué
留後手	lâu-āu-tshiú
留後步	lâu-āu-pōo
留心	liû-sim
留念	liû-liām
留情	liû-tsîng
留意	liû-ì
留戀	liû-luân
留有	lâu-iú
留樑	lâu-niû
留步	liû-pōo
留活扣	lâu-ua̍h-khàu
留瘍跡	lâu-siông-liah
留相	lâu-siùnn
留神	liû-sîn
留級	liû-kip
留置	lâu-tì
留置場	liû-tì-tiûnn
留聲機	liû-sing-ki
留職	liû-tsit
留落來	lâu--lo̍h-lâi
留藏得	lâu--khǹg-teh
留言	liû-giân
留言字條	liû-giân-jī-tiâu
留言枋	lâu-giân-pang
留話	lâu-uē
留面子	lâu-bīn-tsú
留面皮	lâu-bīn-phuê
留頭	lâu-thâu
留頭毛	lâu-thâu-mn̂g
留頭鬃	lâu-thâu-tsang
留養局	liû-ióng-kio̍k
留駐	lâu-tsù
留鬚	lâu-tshiu
畚	phún
畚	pùn
畚	pún
畚	pūn
畚埽市場	pùn-sò-tshī-tiûnn
畚埽車	pùn-sò-tshia
畚堆	pùn-tui
畚屎龜	pùn-sái-ku
畚掃桶	pùn-sò-tháng
畚掃籠	pùn-sò-láng
畚斗	pùn-táu
畚斗	pùn-tāu
畚甘藤	pùn-kam-tîn
畚箕	pùn-ki
畚箕仔	pùn-ki-á
畚箕港	pùn-ki-káng
畚箕藤	pùn-ki-tîn
畚翼	phún-phián
畛	tsín
畜	hiok
畜	thik
畜	thiok
畜	tshiūnn
畜牧	thiok-bo̍k
畜牧場	thiok-bo̍k-tiûnn
畜牧學	thiok-bo̍k-ha̍k
畜牧時代	thiok-bo̍k-sî-tāi
畜牧業	thiok-bo̍k-gia̍p
畜牲	thik-senn
畜生	thik-senn
畜生	thik-sinn
畜生	thiok-sing
畜產	thiok-sán
畜產品	thiok-sán-phín
畜試所	thik-tshì-sóo
畜類	thiok-luī
畝	bió
畝	bóo
畞	bóo
畟	tshik
畟	tsik
畢	pit
畢	pi̍t
畢世	pit-sè
畢仔	pit-á
畢仔尾	pit-á-bé
畢仔草	pit-á-tsháu
畢卡索	pit-khah-soh
畢命	pit-bīng
畢宿五	pit-siù-gōo
畢月烏	pit-gua̍t-oo
畢業	pit-gia̍p
畢業	pi̍t-gia̍p
畢業典禮	pit-gia̍p-tián-lé
畢業戶橂	pit-gia̍p-hōo-tīng
畢業班	pit-gia̍p-pan
畢業生	pit-gia̍p-sing
畢業證書	pit-gia̍p-tsìng-su
畢氏定理	pit--sī-tīng-lí
畢生	pit-sing
畢竟	pit-kìng
畤	sī
畤	tsí
畤	tī
畤	tǐ
略	lia̍k
略	lio̍h
略	lio̍k
略仔	lio̍h-á
略仔帶	lio̍h-á-tuà
略仔有	lio̍h-á-ū
略俗	lio̍k-sio̍k
略俗仔	lia̍k-sio̍k-á
略勝一籌	lia̍k-sìng-it-tiû
略略	lio̍k-lio̍k
略略仔	lio̍h-lio̍h-á
略知	lio̍k-ti
畦	hê
畦	ke
畧	lio̍k
番	han
番	huan
番丁	huan-ting
番仔	huan-ná
番仔	huan-á
番仔刺	huan-á-tshì
番仔姜	huan-á-kiunn
番仔字	huan-á-jī
番仔幔	huan-á-mua
番仔怨	huan-á-uàn
番仔挖	huan-á-uat
番仔掃帚	huan-á-sàu-tshiú
番仔木瓜	huan-á-bo̍k-kua
番仔木瓜	huan-á-bo̍k-kue
番仔林投	huan-á-nâ-tâu
番仔桃	huan-á-thô
番仔樓	huan-á-lâu
番仔正	huan-á-tsiann
番仔油	huan-á-iû
番仔灣	huan-á-uan
番仔火	huan-á-hué
番仔火	huan-á-hé
番仔火	huan-á-hér
番仔火	huan-á-húe
番仔火枝	huan-á-hué-ki
番仔火枝	huan-á-hé-ki
番仔燈	huan-á-ting
番仔狗	huan-á-káu
番仔田	huan-á-tshân
番仔番薯	huan-á-han-tsî
番仔番薯	huan-á-han-tsû
番仔癖	huan-á-phiah
番仔直	huan-á-ti̍t
番仔碼子	huan-á-bé-tsí
番仔秫	huan-á-tsu̍t
番仔窩	huan-á-o
番仔花	huan-á-hue
番仔草橄	huan-á-tshó-kan
番仔荖葉	huan-á-láu-hio̍h
番仔莊	huan-á-tsng
番仔菜	huan-á-tshài
番仔蔥	huan-á-tshang
番仔薑	huan-á-kionn
番仔薑	huan-á-kiunn
番仔薑醬	huan-á-kionn-tsiònn
番仔薑醬	huan-á-kiunn-tsiùnn
番仔藤	huan-á-tîn
番仔蘆黍	huan-á-lôo-seré
番仔蘆黍	huan-á-lôo-sué
番仔蘆黍	huan-á-lôo-sé
番仔衫	huan-á-sann
番仔豆	huan-á-tāu
番仔路	huan-á-lōo
番仔過年	huan-á-kuè-nî
番仔餅	huan-á-piánn
番仔香草	huan-á-hiunn-tsháu
番仔鬼	huan-á-kuí
番仔龍眼	huan-á-lîng-gíng
番仔𧜞	huan-á-mua
番付	huan-hù
番俗	huan-sio̍k
番公	huan-kang
番兵	huan-ping
番刀仔	huan-to-á
番刈	huan-kuah
番刺仔	huan-tshì-á
番割	huan-kuah
番務	huan-bū
番匏	huan-pû
番号	huan-hō
番咐	huan-hù
番噱啣	huan-ki̍h-kānn
番國	huan-kok
番地	huan-tuē
番地	huan-tē
番姜	huan-kiunn
番姜仔	huan-kiunn-á
番婆	huan-pô
番婆	huan-pôr
番婆怨	huan-pô-uàn
番婆樹	huan-pô-tshiū
番婆灣	huan-pô-uan
番婆螺	huan-pô-lê
番婦	huan-hū
番字	huan-jī
番客	huan-kheh
番工土	huan-kong-thóo
番幔	huan-mua
番戶	huan-hōo
番拄拄	huan-ti-tu
番旁	huan-pîng
番族	huan-tso̍k
番木瓜	huan-bo̍k-kua
番木瓜	huan-bo̍k-kue
番木鱉	huan-bo̍k-pih
番杉	huan-sam
番果子	huan-kué-tsí
番果子	huan-ké-tsí
番柿	huan-khī
番梨	huan-lâi
番棉	huan-mî
番椒	huan-tsio
番樓	huan-lâu
番比巴	huan-pì-pà
番海棠	huan-hái-tông
番漆樹	huan-tshat-tshiū
番点	huan-tiám
番爿	huan-pîng
番牡丹	huan-bóo-tan
番犬	huan-khián
番狗	huan-káu
番王	huan-ông
番瑞香	huan-suī-hiunn
番瓜	huan-kue
番界	huan-kài
番畢仔	huan-pit-á
番番	huan-huan
番番癲癲	huan-huan-tian-tian
番疑訝	huan-kih-kā
番疑訝	huan-ki̍h-kā
番痘	huan-tsū
番癲	huan-tian
番石竹	huan-tsio̍h-tik
番社	huan-siā
番租	huan-tsoo
番童	huan-tông
番紗	huan-se
番素馨	huan-sòo-hing
番繡球	huan-siù-kiû
番船	huan-tsûn
番芋	huan-ōo
番芥藍	huan-kài-nâ
番芥藍	huan-kè-nâ
番花	huan-hue
番花樹	huan-hue-tshiū
番茄	huan-kiô
番茉莉	huan-ba̍k-lī
番茉莉	huan-ba̍k-nī
番荔枝	huan-nai-tsi
番荔枝	huan-nāi-tsi
番菁	huan-tshinn
番葛	huan-kuah
番蒜	huan-suàn
番薑	huan-kionn
番薑	huan-kiunn
番薑仔	huan-kionn-á
番薑仔	huan-kiunn-á
番薑仔醬	huan-kionn-á-tsiònn
番薑仔醬	huan-kiunn-á-tsiùnn
番薑醬	huan-kionn-tsiònn
番薑醬	huan-kiunn-tsiùnn
番薯	an-tsî
番薯	an-tsîr
番薯	an-tsû
番薯	han-tsî
番薯	han-tsîr
番薯	han-tsû
番薯丸	han-tsî-uân
番薯仔囝	han-tsî-á-kiánn
番薯仔囝	han-tsîr-á-kiánn
番薯仔囝	han-tsîr-á-kánn
番薯仔囝	han-tsû-á-kiánn
番薯仔子	han-tsî-á-kiánn
番薯仔子	han-tsû-á-kiánn
番薯仔鳥	han-tsî-á-tsiáu
番薯圓	han-tsî-înn
番薯條	han-tsî-tiâu
番薯條	han-tsû-tiâu
番薯片	han-tsî-phìnn
番薯球	han-tsî-kiû
番薯球	han-tsû-kiû
番薯礤仔	han-tsî-tshuah-á
番薯礤仔	han-tsîr-tshuah-á
番薯礤仔	han-tsû-tshuah-á
番薯稜	han-tsî-lîng
番薯稜	han-tsîr-lîng
番薯稜	han-tsû-lîng
番薯箍	han-tsî-khoo
番薯箍	han-tsîr-khoo
番薯箍	han-tsû-khoo
番薯簽	han-tsî-tshiam
番薯簽	han-tsîr-tshiam
番薯簽	han-tsû-tshiam
番薯簽糋	han-tsî-tshiam-tsìnn
番薯簽糋	han-tsû-tshiam-tsìnn
番薯籤	han-tsî-tshiam
番薯籤	han-tsû-tshiam
番薯粉	han-tsî-hún
番薯粉	han-tsîr-hún
番薯粉	han-tsû-hún
番薯糋	han-tsî-tsìnn
番薯糋	han-tsû-tsìnn
番薯糋	hân-tsî-tsìnn
番薯膨	han-tsî-phòng
番薯舅	huan-tsû-kū
番薯葉	han-tsî-hio̍h
番薯葉	han-tsû-hio̍h
番薯葉仔	han-tsî-hio̍h-á
番薯葉仔	han-tsû-hio̍h-á
番藷	han-tsî
番藷	han-tsû
番蘇木	huan-soo-bo̍k
番蘿蔔	huan-lô-po̍k
番蘿蔔	huan-lôo-po̍k
番號	huan-hō
番號	huan-hōr
番號	huan-hǒ
番蜘蛛	huan-ti-tu
番蝴蝶	huan-ôo-tia̍p
番行	huan-hâng
番譯	huan-i̍k
番豆	huan-tāu
番貨	huan-huè
番路	huan-lōo
番路鄉	huan-lōo-hiong
番身	huan-sin
番通事	huan-thong-sū
番邦	huan-pang
番雀仔	huan-tshiah-á
番雀仔	huan-tsiah-á
番頭	huan-thâu
番頭目	huan-thâu-ba̍k
番顛	huan-tian
番餉	huan-hiòng
番體	huan-thái
番鴨	huan-ah
番鴨母	huan-ah-bór
番鴨鵤	huan-ah-kak
番麥	huan-be̍h
番麥	huan-bē
番麥枝	huan-be̍h-ki
番麥殼	huan-be̍h-khak
番麥洘湯	huan-be̍h-khó-thng
番麥濃湯	huan-be̍h-lông-thng
番麥穗	huan-be̍h-suī
番麥筍	huan-be̍h-sún
番麥米	huan-be̍h-bí
番麥粒	huan-be̍h-lia̍p
番麥糊湯	huan-be̍h-kôo-thng
番麥羹湯	huan-be̍h kenn-thng
番麥羹湯	huan-be̍h kinn-thng
番麥葉	huan-be̍h-hio̍h
番黍	huan-seré
番黍	huan-sué
番黍	huan-sé
番黍圓	huan-sué-înn
番黍芒	huan-sué-bâng
番黍茶	huan-sué-tê
番點	huan-tiám
番鼎仔	huan-tiánn-á
番鼠	huan-tshí
番鼠	huan-tshú
番龍	huan-lîng
畫	ere̍h
畫	huā
畫	i̍k
畫	ue̍h
畫	ui̍h
畫	uā
畫	uāi
畫	uē
畫	uě
畫	uī
畫仙	uē-sian
畫作	uē-tsok
畫像	uē-siōng
畫像	uě-siōng
畫像	uī-siōng
畫冊	uē-tsheh
畫冊	uī-tsheh
畫出	uē-tshut
畫刀	uē-to
畫分	uē-hun
畫刊	uī-khan
畫卷	uī-kńg
畫商	uē-siong
畫圖	uē-tôo
畫圖	uě-tôo
畫圖	uī-tôo
畫圖板	uē-tôo-pán
畫圖板	uī-tôo-pán
畫圖筆	huē-tôo-pit
畫圖紙	uē-tôo-tsuá
畫報	uē-pò
畫報	uī-pò
畫士	uē-sū
畫天畫地	uī-thinn-uī-tuē
畫妝	uē-tsng
畫妝	uě-tsng
畫妝	uī-tsng
畫妝品	ue̍h-tsong-phín
畫室	uē-sik
畫家	uā-ka
畫家	uē-ka
畫家	uě-ka
畫家	uī-ka
畫尪--ê	uī-ang--ê
畫尪仔	uē-ang-á
畫尪仔	uě-ang-á
畫尪仔	uī-ang-á
畫尪仔目	uē-ang-á-ba̍k
畫尪仔目	uī-ang-á-ba̍k
畫尺	ui̍h-tshioh
畫展	uē-tián
畫展	uě-tián
畫展	uī-tián
畫山水	uē-san-suí
畫山畫水	uē-san-uē-suí
畫山畫水	uě-san-uě-suí
畫山畫水	uī-san-uī-suí
畫巡	uē-sûn
畫巡	uě-sûn
畫巡	uī-sûn
畫工	huā-kong
畫工	uā-kong
畫工	uī-kang
畫布	uē-pòo
畫布花仔	uē-pòo-hue-á
畫帖	uī-thiap
畫師	uā-su
畫廊	uē-lông
畫廊	uě-lông
畫廊	uī-lông
畫押	uī-ah
畫招	uī-tsiau
畫料	uī-liāu
畫會	uē-huē
畫本	uē-pún
畫板仔	uē-pán-á
畫枋	uē-pang
畫架	uē-kè
畫架	uě-kè
畫架	uī-kè
畫框	uē-khing
畫法	uē-huat
畫法	uě-huat
畫法	uī-huat
畫活眼	uē-ua̍h-gán
畫烏	uī-oo
畫狗母蛇	uī-káu-bó-tsuâ
畫狗母蛇	uī-káu-bú-tsuâ
畫畫	uī-uī
畫痕	uih-hûn
畫痕	uī-hûn
畫痕行路	uī-hûn-kiânn-lōo
畫相	uī-siòng
畫眉	uā-bî
畫眉	uē-bâi
畫眉	uī-bâi
畫石頭	uē-tsio̍h-thâu
畫稿	uē-kó
畫稿	uě-kó
畫稿	uī-kó
畫符	uē-hû
畫符	uī-hû
畫符仔	uē-hû-á
畫符仔	uě-hû-á
畫符仔	uī-hû-á
畫筆	uē-pit
畫筆	uě-pit
畫筆	uī-pit
畫箍	uī-khoo
畫算	huā-sǹg
畫粧	uē-tsong
畫粧	uī-tsong
畫糖尪仔	uē-thn̂g-ang-á
畫糖尪仔	uě-thn̂g-ang-á
畫糖尪仔	uī-thn̂g-ang-á
畫紃	uē-sûn
畫紙	uē-tsuá
畫素	uē-sòo
畫素	uī-sòo
畫素範	uē-sòo-pān
畫結	uī-kiat
畫線	uē-suànn
畫者	uē-tsiá
畫花	uī-hue
畫花司阜	uī-hue-sai-hū
畫花筆	uī-hue-pit
畫虎	uā-hóo
畫虎	uī-hóo
畫虎膦	uē-hóo-lān
畫虎變貓	uī-hóo-piàn-niau
畫虎貓	uē-hóo-niau
畫虎貓	uī-hóo-niau
畫虎𡳞	uē-hóo-lān
畫虎𡳞	uē-hóo-lǎn
畫虎𡳞	uě-hóo-lān
畫虎𡳞	uě-hóo-lǎn
畫虎𡳞	uī-hóo-lān
畫虎𡳞	uī-hóo-lǎn
畫號	uē-hō
畫號	uī-hō
畫蛇添足	uā-siâ-thiam-tsiok
畫蛇添足	uē-tsuâ-thiam-tsiok
畫蛇添足	uī-tsuâ-thiam-tsiok
畫行	uē-tsuā
畫記	uē-kì
畫譜	huā-phóo
畫譜	uī-phóo
畫質	uē-tsit
畫質	uě-tsit
畫質	uī-tsit
畫金	uē-kim
畫鏡	uī-kiànn
畫面	uē-bīn
畫面	uě-bīn
畫面	uī-bīn
畫面寸尺	uē-bīn-tshùn-tshioh
畫面縮放	uē-bīn sok-hòng
畫面縮放	uī-bīn sok-hòng
畫鞋	uī-uê
畫題	uī-tê
畫風	uē-hong
畫餅充饑	uā-piánn-tshiong-ki
畫鼻影	uē-phīnn-iánn
畫龍畫鳳	uē-liông-uē-hōng
畫龍畫鳳	uě-liông-uě-hōng
畫龍畫鳳	uī-liông-uī-hōng
畫龍畫鳳	uī-lîng-uī-hōng
畬	siâ
畬	îr
畬	û
畭	siâ
畭	îr
畭	û
畯	tsùn
異	ì
異	ī
異	īnn
異事	īnn-sū
異人	īnn-jîn
異俗	īnn-sio̍k
異像	ī-siāng
異像	ī-siōng
異像	īnn-siāng
異像	īnn-siōng
異動	ī-tōng
異動	īnn-tōng
異口同聲	ī-kháu-tông-siann
異口同音	īnn-khóo-tông-im
異同	ī-tông
異同	īnn-tông
異味	ī-bī
異味	īnn-bī
異味怪味	ī-bī-kuài-bī
異國	ī-kok
異國	īnn-kok
異國文化	ī-kok-bûn-huà
異地	ī-tē
異地	īnn-tē
異域	ī-hi̍k
異域	īnn-hi̍k
異姓	ī-sìng
異姓	īnn-sìng
異己	ī-kí
異常	ī-siông
異常	īnn-siông
異形	īnn-hîng
異心	īnn-sim
異志	īnn-tsì
異性	ī-sìng
異性戀	ī-sìng-luân
異怪	īnn-kuài
異想天開	ī-sióng-thinn-khui
異才	īnn-tsâi
異教	ī-kàu
異教	īnn-kàu
異數	ī-sòo
異族	ī-tso̍k
異族	īnn-tso̍k
異日	īnn-ji̍t
異曲同工	ī-khiok-tông-kong
異書	īnn-su
異朝	īnn-tiâu
異極相吸	ī-ki̍k-sio-khip
異樣	īnn-iūnn
異母	īnn-bó
異母	īnn-bú
異父	īnn-hū
異物	ī-bu̍t
異物	īnn-bu̍t
異狀	ī-tsōng
異狀	īnn-tsōng
異界	ī-kài
異相	īnn-siòng
異端	ī-tuan
異端	īnn-tuan
異聞	īnn-bûn
異見	ī-kiàn
異說	īnn-suat
異論	īnn-lūn
異議	ì-gī
異議	ī-gī
異議	īnn-gī
異象	ī-siāng
異象	ī-siōng
異象	īnn-siāng
異象	īnn-siōng
異質	ī-tsit
異軍突起	ī-kun-tu̍t-khí
異邦	īnn-pang
異鄉	ī-hiong
異類	ī-luī
異類	īnn-luī
異風	īnn-hong
畱	liû
畲族	siâ-tso̍k
畳	tha-thá-mih
畴	tiû
畵	huā
當	tang
當	tann
當	tng
當	tn̄g
當	tong
當	tàng
當	tòng
當	tǹg
當不住	tong-put-tsū
當不住	tòng-put-tsū
當不得	tong-put-tik
當不起	tng-m̄-khí
當不起	tng-put-khí
當不起	tong-put-khí
當世	tong-sè
當中	tang-ting
當中	tang-tiong
當中	tong-ting
當中	tong-tiong
當事	tong-sū
當事人	tong-sīr-jîn
當事人	tong-sīr-lîn
當事人	tong-sū-jîn
當事人	tong-sū-lîn
當事人	tong-sǐr-jîn
當事人	tong-sǐr-lîn
當事的	tng-sū-ê
當事者	tong-sū-tsiá
當人	tng--lâng
當今	tng-kim
當今	tong-kim
當今白日	tng-tann-pe̍h-ji̍t
當代	tong-tāi
當住	tòng-tsū
當住著	tòng-tiâu-teh
當作	tòng-tsò
當倒	tòng-táu
當值	tong-ti̍t
當做	tàng-tsuè
當做	tòng-tserè
當做	tòng-tsuè
當做	tòng-tsò
當做	tòng-tsòr
當傷	tong-siong
當傷	tòng-siong
當元初	tng-guân-tshe
當元初	tng-guân-tshoo
當元初	tng-guân-tshue
當兵	tng-ping
當其時	tong-kî-sî
當冬時	tng-tang-sî
當刑杖	tng-hîng-tiōng
當初	tng-tshue
當初	tong-tshoo
當初時	tng-tshue-sî
當初時	tong-tshe-sî
當初時	tong-tshere-sî
當初時	tong-tshoo-sî
當初時	tong-tshue-sî
當前	tong-tsiân
當勇	tng-ióng
當勻	tong-ûn
當千	tong-tshian
當原初	tng-guân-tshe
當原初	tng-guân-tshoo
當原初	tng-guân-tshue
當咧	tng-teh
當咧	tng-tih
當地	tong-terē
當地	tong-tuē
當地	tong-tē
當地人	tong-terē-lâng
當地人	tong-tuē-lâng
當地人	tong-tē-lâng
當堂	tng-tn̂g
當堂	tong-tông
當場	tong-tiônn
當場	tong-tiûnn
當場交貨	tong-tiûnn-kau-huè
當塊	tng-leh
當塊	tng-teh
當夜	tong-iā
當好	tng-hó
當家	tng-ke
當家師	tong-ka-su
當寒	tng-kuânn
當少年	tng-siàu-liân
當局	tong-kio̍k
當崎	tng-kiā
當工	tng-kang
當工	tong-kang
當差	tng-tshe
當市	tng-tshī
當市	tong-tshī
當年	tng-nî
當年	tong-liân
當年	tong-nî
當年通天	tng-nî-thàng-thinn
當店	tǹg-tiàm
當座	tong-tsō
當彼時	tng-hit-sî
當彼霎	tng-hit-tia̍p
當得住	tòng-tit-tiâu
當恬	tòng-tiām
當慘	tng-tshám
當打手	tng-phah-tshiú
當政	tong-tsìng
當日	tong-ji̍t
當日	tong-li̍t
當是時	tng-sī-sî
當時	tang-sî
當時	tng-sî
當時	tong-sî
當時仔	tang-sî-á
當時好	tng-sî-hó
當晚	tong-buán
當朝一品	tong-tiâu-it-phín
當棍	tòng-kùn
當機	tǹg-ki
當機立斷	ìng-ki-li̍p-tuàn
當權	tong-kuân
當權派	tong-kuân-phài
當權者	tong-kuân-tsiá
當欲	tng-bueh
當此節	tng-tsit-tsueh
當歸	tong-kui
當歸鴨	tong-kui-ah
當沒住	tng-buē-tiâu
當沒住	tòng-buē-tiâu
當沒住	tòng-buē-tsū
當沒來	tng-buē-lâi
當沒詣	tòng-buē-gē
當沒起	tng-buē-khí
當沒起	tong-buē-khí
當沖	tong-tshiong
當消	tng-siau
當消	tǹg-siau
當然	tong-jiân
當然	tong-liân
當然之理	tong-jiân-tsi-lí
當熱	tng-jia̍t
當燈火灰	tng-ting-hé-hua
當班	tong-pan
當用	tong-iōng
當番	tong-huan
當當	tng-tang
當當	tng-tng
當當	tng-tong
當當	tong-tong
當當	tàng-tàng
當當	tòng-tòng
當當	tǹg-tǹg
當當時	tng-tong-sî
當發彩	tng-huat-tshái
當發花	tng-huat-hue
當發錢	tng-huat-tsînn
當皮當骨	tǹg-phê-tǹg-kut
當皮賣骨	tǹg-phê-buē-kut
當盛	tng-sīng
當直	tong-ti̍t
當真	táng-tsin
當眾	tong-tsiòng
當票	tǹg-phiò
當等	tng-tán
當等	tn̄g-tán
當籤	tong-tshiam
當紅	tng-âng
當綴	tng-tuè
當翻初	tng-huan-tshue
當興	tng-hing
當舖	tǹg-phòo
當行時	tng-kiânn-sî
當賊	tng-tsha̍t
當起色	tng-khí-sik
當路	tong-lōo
當選	tong-suán
當選	tòng-suán
當選人	tòng-suán-jîn
當銷	tong-siau
當鋪	tǹg-phòo
當開	tng-khui
當限	tong-hān
當面	tng-bīn
當面指	tng-bīn-tsí
當頭	tng-thâu
當頭	tong-thâu
當頭	tòng-thâu
當頭	tǹg-thâu
當頭對面	tng-thâu-tuì-bīn
當頭白日	tng-thâu-pe̍h-ji̍t
當頭白日	tng-thâu-pe̍h-li̍t
當魚	tng-hî
畷	tsuat
畷	tsuè
畷	tuat
畸	kî
畸形	kî-hîng
畸零	kî-lîng
畹	uán
畺	khiong
畺	kiong
畽	thong
畽	thuán
畾	luí
畾	luî
畿	ki
畿	kî
畿內	ki-luē
疁	liû
疃	thong
疄	lîn
疄	līn
疆	kiang
疆	kiong
疆	kiunn
疆域	kiong-hi̍k
疆域	kiong-i̍k
疆梁	kiông-liông
疆界	kiong-kài
疇	tiû
疇昔	tiû-sik
疊	thah
疊	tha̍h
疊	thia̍p
疊	tia̍p
疊了疊	tha̍h-liau-tha̍h
疊人	tha̍h--lâng
疊仔	thia̍p-á
疊仔王	thia̍p-á-ông
疊價	tha̍h-kè
疊句	tha̍h-kù
疊坐	thia̍p-tsē
疊堆	thia̍p-tui
疊字	tha̍h-jī
疊字	thia̍p-jī
疊實	thia̍p-si̍t
疊尖	thia̍p-tsiam
疊尖山	thia̍p-tsiam-suann
疊成堆	thia̍p--tsiânn-tui
疊打	tia̍p-tánn
疊打醫生	tia̍p-tánn-i-sing
疊柴磚仔	thia̍p-tshâ-tsng-á
疊樓	tha̍h-lâu
疊樓仔	tha̍h-lâu-á
疊次	tia̍p-tshù
疊環	thia̍p-khuân
疊環坐	thia̍p-khuân-tsē
疊疊	tha̍h-tha̍h
疊疊	thia̍p-thia̍p
疊疊	tia̍p-tia̍p
疊盤	thia̍p-phuân
疊盤	thia̍p-phuânn
疊石腳	thia̍p-tsio̍h-kha
疊磚仔	thia̍p-tsng-á
疊緟	tha̍h-thōng
疊緟	thia̍p-thōng
疊腳	thia̍p-kha
疊腳石	thiap-kha-tsio̍h
疊色	thia̍p-sik
疊草	thia̍p-tsháu
