jī-tshiú,二手
lī-tshiú,二手
ji̍p-bo̍k,入木
li̍p-bo̍k,入木
pat-sian,八仙
to-á,刀仔
pat-sian-toh,八仙桌
pat-sian-tshái,八仙綵
tiau-kóo-tóng,刁古董
liáu-pún,了本
jîn-bîn,人民
lîn-bîn,人民
jîn-sing,人生
lîn-sing,人生
to-tsio̍h,刀石
tsa̍p-tsn̂g,十全
si̍p-tsuân,十全
peh-jī,八字
pueh-lī,八字
tshit-jī-á,七字仔
tshit-lī-á,七字仔
si̍p-jī-kè,十字架
si̍p-lī-kè,十字架
pat-jī-kha,八字跤
pat-lī-kha,八字跤
si̍p-jī-lōo,十字路
si̍p-lī-lōo,十字路
tshit-tsá-peh-tsá,七早八早
tshit-tsá-pueh-tsá,七早八早
ji̍p-ní,入耳
li̍p-ní,入耳
to-bah,刀肉
tshit-lāu-peh-lāu,七老八老
tshit-lāu-pueh-lāu,七老八老
liáu-bué-á-kiánn,了尾仔囝
liáu-bé-á-kiánn,了尾仔囝
--jī-pōo-tshit-á,二步七仔
--lī-pōo-tshit-á,二步七仔
peh-kak,八角
pueh-kak,八角
tsa̍p-tsiok,十足
kiú-kiong-á,九芎仔
jîn-sū,人事
lîn-sū,人事
pat-kuà,八卦
pok-kuà,卜卦
jī-pâng,二房
lī-pâng,二房
jîn-bu̍t,人物
lîn-bu̍t,人物
tsa̍p-hue-gōo-sik,十花五色
ji̍p-mn̂g,入門
li̍p-mn̂g,入門
lâng-kheh,人客
liáu-āu,了後
tshit-tshenn,七星
tshit-tshinn,七星
jī-tsáinn,二指
lī-tsáinn,二指
tiau-tî,刁持
tiau-kòo-ì,刁故意
to-pènn,刀柄
to-pìnn,刀柄
pat-tin,八珍
lâng-bīn,人面
jîn-lûn,人倫
lîn-lûn,人倫
jîn-uân,人員
lîn-uân,人員
ji̍p-tshù,入厝
li̍p-tshù,入厝
Tshit-niû-má,七娘媽
Tshit-niû-má-senn,七娘媽生
Tshit-niû-má-sinn,七娘媽生
jîn-ke,人家
lîn-ke,人家
jîn-ke-tshù-á,人家厝仔
lîn-ke-tshù-á,人家厝仔
pat-ka-tsiòng,八家將
jîn-keh,人格
lîn-keh,人格
jîn-khì,人氣
lîn-khì,人氣
to-tiam,刀砧
jîn-má,人馬
lîn-má,人馬
ji̍p-īnn,入院
li̍p-īnn,入院
jîn-sim,人參
lîn-sim,人參
jîn-tsîng,人情
lîn-tsîng,人情
jîn-tsîng-sè-sū,人情世事
lîn-tsîng-sè-sū,人情世事
ji̍p-kàu,入教
li̍p-kàu,入教
jîn-bōng,人望
lîn-bōng,人望
jîn-tsō,人造
lîn-tsō,人造
to-tshuì,刀喙
ji̍p-tiûnn,入場
li̍p-tiûnn,入場
liáu-jiân,了然
liáu-liân,了然
li̍k-liōng,力量
thiau-ì-kòo,刁意故
Tshit-iâ,七爺
to-khing,刀銎
iū-koh,又閣
lâng-iánn,人影
káu-tsàn-thah,九層塔
lâng-pān,人範
lâng-iân,人緣
ji̍p-o̍h,入學
li̍p-o̍h,入學
ji̍p-suán,入選
li̍p-suán,入選
liáu-tsînn,了錢
lâng-thâu,人頭
la̍t-thâu,力頭
ji̍p-liām,入殮
li̍p-liām,入殮
ji̍p-siann,入聲
li̍p-siann,入聲
thiau-lân,刁難
jîn-khuân,人權
lîn-khuân,人權
【白】tn̄g,丈
【文】sam,三
【白】sann,三
【白】tsiūnn,上
【白】tshiūnn,上
【文】siōng,上
【白】ē,下
【文】hā,下
【白】hē,下
kē,低【替】
ê,个
uân,丸
【白】kú,久
io,么
khit,乞
iā,也
bông,亡
huân,凡
huān,凡
【文】tshian,千
【白】tshing,千
tshe,叉
【白】kháu,口
thóo,土
sū,士
ta,大【替】
【文】tāi,大
【白】tuā,大
【白】lí,女
lú,女
【文】lú,女
【白】tsí,子
【文】tsú,子
jí,子【替】
lí,子【替】
tshùn,寸
【文】siáu,小
【白】sió,小
【文】san,山
【白】suann,山
【白】kang,工
【文】kong,工
【文】kí,己
【白】tsī,巳
kin,巾
kun,巾
kan,干
【白】king,弓
tsâi,才
tsiah,才【替】
tshâi,才
ē-ham,下𦜆
tiūnn-lâng,丈人
sam-pat,三八
thóo-lâng,土人
tāi-jîn,大人
tāi-lîn,大人
tuā-lâng,大人
tuā-la̍t,大力
siáu-jîn,小人
siáu-lîn,小人
tshuan-tshit,川七
kang-lâng,工人
tiūnn-lâng-kong,丈人公
sam-tshit-á,三七仔
tiūnn-lâng-pâ,丈人爸
sam-pat-khuì,三八氣
tiūnn-lâng-má,丈人媽
siōng-kú,上久
tsiūnn-suann,上山
hā-san,下山
kú-kú,久久
tuā-ē,大下
sió-kháu,小口
sió-kang,小工
tsâi-tsú,才子
tāi-tiōng-hu,大丈夫
kan-kan-á,干干仔
Sam-san-kok-ông,三山國王
tshian-tshian-bān-bān,千千萬萬
tsiūnn-suann-thâu,上山頭
tiūnn-kong,丈公
Siōng-guân,上元
Hā-guân,下元
ē-ûn,下勻
tāi-put-liáu,大不了
sam-put-gōo-sî,三不五時
thóo-kong-á,土公仔
siáu-thiú-á,小丑仔
thóo-kong-á-sìng,土公仔性
Siōng-guân-mê,上元暝
Siōng-guân-mî,上元暝
siōng-ngóo,上午
siōng-thian,上天
tsiūnn-tshiú,上手
tshiūnn-tsuí,上水
hā-ngóo,下午
hē-tshiú,下手
ē-tshiú,下手
hā-suí,下水
thóo-bo̍k,土木
tāi-hong,大方
tuā-ji̍t,大日
tuā-li̍t,大日
tuā-gue̍h,大月
tuā-ge̍h,大月
tshùn-tshioh,寸尺
sió-sim,小心
sió-gue̍h,小月
sió-ge̍h,小月
sió-ba̍k,小木
kang-hu,工夫
Sam-thài-tsú,三太子
siāng-tshe-kong,上尺工
sam-sim-lióng-ì,三心兩意
tuā-sim-khuì,大心氣
tshian-kin-tshìn,千斤秤
tshian-kun-tshìn,千斤秤
sam-bûn-hî,三文魚
sam-bûn-hû,三文魚
hā-suí-thng,下水湯
tuā-pîng,大爿
uân-á,丸仔
tuā-hiann,大兄
kang-á,工仔
kin-á,巾仔
kun-á,巾仔
king-á,弓仔
tuā-tsú-tuā-ì,大主大意
tuā tāi-tsì,大代誌
siōng-ke,上加
tsiūnn-pak,上北
ē-si,下司
thóo-pau-á,土包仔
sió-khuá-á,小可仔
tuā-sì-kè,大四界
tuā-sì-kuè,大四界
tsiūnn-siap-bē-liap,上卌袂攝
tsiūnn-siap-buē-liap,上卌袂攝
ē-puànn-mê,下半暝
ē-puànn-mî,下半暝
tsiūnn-tshī,上市
hē-pún,下本
tuā-pún,大本
sió-tuànn,小旦
tsiūnn-ba̍k,上目
kháu-pe̍h,口白
tuā-ba̍k,大目
sió-sing,小生
sió-gio̍k-á,小玉仔
sió-pe̍h-tshài,小白菜
Tāi-kah-tshio̍h,大甲蓆
tsiūnn-jīm,上任
tsiūnn-līm,上任
kiú-gióng,久仰
kan-hiu,干休
tuā-miâ,大名
tuā-kiánn,大囝
sió-miâ,小名
sió-kiánn,小囝
tāi-tông-á,大同仔
siōng hó,上好
iā hó,也好
thóo-tē,土地
thóo-tuē,土地
Thóo-tī-kong,土地公
e-tsái-á,下早仔
tuā-hīnn,大耳
tuā-hī,大耳
tuā-tsi̍h,大舌
tuā-peh,大伯
tuā-uī,大位
kang-tsok,工作
San-phik-Ing-tâi,山伯英台
tuā-kīm,大妗
suann-bué-liu,山尾溜
suann-bé-liu,山尾溜
tsú-tē,子弟
sió-tī,小弟
tsú-tē-hì,子弟戲
sann-kenn,三更
sann-kinn,三更
sann-kenn-puànn-mê,三更半暝
sann-kinn-puànn-mî,三更半暝
kháu-tsàu,口灶
sió-tōo,小肚
tuā-tōo-kui,大肚胿
sann-kak,三角
kiú-kiàn,久見
suann-kok,山谷
tshuan-kiong,川芎
tshuan-puè,川貝
kan-puè,干貝
Tshian-lí-gán,千里眼
sann-kak-thang,三角窗
sann-kak-khòo,三角褲
tshian-lí-kiànn,千里鏡
kú--lâi,久來
kháu-king,口供
tāi-sài,大使
sió-sū,小事
siáu-sú,小使
kang-sū,工事
lú-jî,女兒
lú-lî,女兒
sió-tsik,小叔
sió-kńg-á,小管仔
sió-jî-kho,小兒科
sió-lî-kho,小兒科
sió-jî-bâ-pì,小兒麻痺
sió-lî-bâ-pì,小兒麻痺
suann-phiânn,山坪
tiūnn-ḿ,丈姆
tuā-ḿ,大姆
tuā-tsí,大姊
tuā-koo,大姑
sió-muē,小妹
sió-bē,小妹
sió-tsiá,小姐
sió-koo,小姑
tiūnn-ḿ-pô,丈姆婆
ē-té,下底
ē-tué,下底
ta-kuann,大官
tuā-kuann-hóo,大官虎
thóo-sìng,土性
hē-sènn-miā,下性命
hē-sìnn-miā,下性命
tuā-pâng,大房
tuā-thua,大拖
e-hng,下昏
suann-tang-pe̍h-á,山東白仔
e-hng-àm,下昏暗
khit--ê,乞的
thóo-ti̍t,土直
sann-ki-tshiú,三肢手
kú-tn̂g,久長
tshian-kim,千金
sann-tn̂g-nn̄g-té,三長兩短
tshiūnn-tshenn-thî,上青苔
tshiūnn-tshinn-thî,上青苔
kú-tn̂g-pēnn,久長病
kú-tn̂g-pīnn,久長病
Tshian-kim-phóo,千金譜
tāi-piān,大便
tuā-tsûn--nî,大前年
tuā-î,大姨
Siōng-tè,上帝
Siōng-tè-kong,上帝公
sàm-su,三思
tuā-āu--ji̍t,大後日
tuā-āu--li̍t,大後日
tuā-āu--nî,大後年
suann-āu-tsiáu,山後鳥
iā sī,也是
tsiah-sī,才是
tuā-tso̍h--ji̍t,大昨日
tuā-tso̍h--li̍t,大昨日
tuā-bóo,大某
suann-tōng,山洞
sam-sing,三牲
Sam-kài-kong,三界公
sam-kài-niû-á,三界娘仔
san-tin-hái-bī,山珍海味
suann-tang-o,山苳蒿
kē-im,低音
khit-tsia̍h,乞食
kháu-bīn,口面
kháu-im,口音
khit-tsia̍h-miā,乞食命
tuā-bīn-sîn,大面神
khit-tsia̍h-khîm,乞食琴
khit-tsia̍h-thâu,乞食頭
thóo-huí,土匪
tuā-tshù,大厝
tuā-ko,大哥
kē-tshù-á,低厝仔
tuā-niû-koo,大娘姑
kháu-tsō,口座
thóo-sai,土師
tuā-sun,大孫
ta-ke,大家
tsú-kiong,子宮
suann-khàm,山崁
tuā-ke-kháu,大家口
ta-ke-kuann,大家官
tsú-sî,子時
tsiūnn-toh,上桌
kháu-khì,口氣
tāi-khì,大氣
tuā-khuì,大氣
tuā-khuì-tshuán,大氣喘
kan-sia̍p,干涉
kē-kip,低級
tuā tīn,大陣
siáu-kuí-á-khak,小鬼仔殼
sann-tû-sì-khàu,三除四扣
tsiūnn-kiā,上崎
suann-lūn,山崙
tsâi-tsîng,才情
sam-kàu,三教
ē-tàu,下晝
ē-poo,下晡
sió-phiò,小票
sam-hiân,三絃
tuā-sè,大細
tuā-suè,大細
tuā-sè-sim,大細心
tuā-suè-sim,大細心
tuā-sè-ba̍k,大細目
tuā-suè-ba̍k,大細目
suann-tíng,山頂
kang-tiûnn,工場
tuā-pù,大富
tuā-kuânn,大寒
tuā-hù-tuā-kuì,大富大貴
tuā-piànn-sàu,大摒掃
tshiūnn-phú,上殕
ē-káng,下港
tuā-káng,大港
tuā-íng,大湧
kan-na,干焦
hā-siau,下痟
kháu-khîm,口琴
kang-tîng,工程
kang-tîng-su,工程師
siōng-tíng,上等
tuā-tâng,大筒
sió-tán,小等
thóo-pua̍t-á,土菝仔
siōng-sòo,上訴
tāi-liōng,大量
king--khui,弓開
huān-sè,凡勢
suann-sè,山勢
thóo-siūnn,土想
e-àm,下暗
kang-huē,工會
kang-gia̍p,工業
tsiah ē,才會
suann-kau,山溝
san-bîng-hái-sè,山盟海誓
hē-lo̍h,下落
tshian-bān,千萬
tuā-tn̂g,大腸
tuā-kū,大舅
sió-tn̂g,小腸
suann-io,山腰
tuā-pak-tóo,大腹肚
kháu-tshì,口試
ē-kha,下跤
thóo-uē,土話
tuā-uē,大話
suann-hô,山貉
suann-tsha̍t,山賊
suann-kha,山跤
ē-kha-tshiú-lâng,下跤手人
tuā-kha-tâng,大跤胴
sann-kha-bé,三跤馬
sann-kha-niau,三跤貓
kē-lōo,低路
tuā-lōo,大路
sió-lōo,小路
Tāi-tō-kong,大道公
sann tǹg,三頓
suann-bông,山雺
tuā-kóo,大鼓
tuā-siū,大壽
tuā-hàn,大漢
tuā-khoo,大箍
tuā-khoo-tai,大箍呆
siōng kín,上緊
tuā-thuí,大腿
tuā-thuí-kut,大腿骨
siōng-kài,上蓋
sió-suat,小說
tuā-gîn,大銀
tuā-gûn,大銀
sió-gîn,小銀
sió-gûn,小銀
bông-hûn,亡魂
tuā-piánn,大餅
sam-tsân,三層
kang-liâu,工寮
kang-tshiúnn,工廠
sam-tsân-bah,三層肉
tuā-kóng-hiân,大廣絃
sió-sòo,小數
kan-lo̍k,干樂
tuā-jua̍h,大熱
tuā-lua̍h,大熱
tuā-pān,大範
suann-suànn,山線
sam-suànn-lōo,三線路
siōng-khò,上課
khang-khuè,工課
tsâi-tiāu,才調
tuā-bē,大賣
tuā-buē,大賣
sió-bē,小賣
sió-buē,小賣
suann-ti,山豬
suann-tu,山豬
ē-puè,下輩
sann-lián-tshia,三輪車
ē-hâi,下頦
tāi-ha̍k,大學
sió-ha̍k,小學
king-tsio,弓蕉
king-tsio-iû,弓蕉油
suann-niau,山貓
kháu-thâu,口頭
suann-thâu,山頭
kang-thâu,工頭
siōng-thâu-á,上頭仔
tuā-thâu-bú,大頭拇
tuā-ām-kui,大頷胿
tuā-thâu-tshài,大頭菜
tuā-hì,大戲
suann-niá,山嶺
thóo-suāinn-á,土檨仔
siōng tsē,上濟
siōng tsuē,上濟
sióng-siann,上聲
tuā-siann,大聲
tuā-tánn,大膽
tuā-siann-uē,大聲話
ē-pái,下擺
sió-tsím,小嬸
thóo-ke-á,土雞仔
thóo-kue-á,土雞仔
ē-kok,下顎
kang-gē,工藝
hē-guān,下願
tuā-phiāng,大龐
tuā-mī,大麵
tuā-tsâng,大欉
tuā-thiann,大廳
put,不
thiú,丑
【白】tìng,中
【文】tiong,中
【文】tiòng,中
tan,丹
tsi,之
hōo,予
【白】gōo,五
【文】ngóo,五
【白】tsénn,井
tsínn,井
jîn,仁
lîn,仁
tseh,仄
phak,仆
siû,仇
tann,今【替】
ín,允
ún,允
【白】lāi,內
【文】luē,內
【白】kang,公
【文】kong,公
【白】la̍k,六
【文】lio̍k,六
phànn,冇【替】
līng,冗
liōng,冗
hiong,凶
【文】hun,分
【白】pun,分
tshiat,切
ûn,勻【替】
kiu,勼
kau,勾
lāi-kah-á,內䘥仔
tiong-lâng,中人
ín--lâng,允人
ún--lâng,允人
put-tsâi,不才
lāi-suann,內山
lāi-tsâi,內才
hun-tshùn,分寸
put-sam-put-sù,不三不四
put-jîn,不仁
put-lîn,不仁
Tiong-guân,中元
ngóo-jîn,五仁
ngóo-lîn,五仁
jîn-tan,仁丹
lîn-tan,仁丹
lāi-kong,內公
kong-guân,公元
kong-pun,公分
kong-hun,公分
ûn-ûn-á,勻勻仔
ûn-ûn-á-hué,勻勻仔火
ûn-ûn-á-hé,勻勻仔火
gōo-hun-á-tshia,五分仔車
put-tiòng-iōng,不中用
gōo-hun-tshia,五分車
put-tsí,不止
tiong-sim,中心
tsénn-tsuí,井水
tsínn-tsuí,井水
luē-sim,內心
kong-bûn,公文
kong-kin,公斤
kong-kun,公斤
phànn-tshiú,冇手
tshiat-tshiú,切手
kiu-tshiú,勼手
kiu-tsuí,勼水
kau-ín,勾引
la̍k-gue̍h-thinn,六月天
la̍k-ge̍h-thinn,六月天
put-tsí-á,不止仔
la̍k-gue̍h-tang,六月冬
la̍k-ge̍h-tang,六月冬
Gōo-ji̍t-tseh,五日節
Gōo-li̍t-tsueh,五日節
Gōo-gue̍h-tseh,五月節
Gōo-ge̍h-tsueh,五月節
thiú-á,丑仔
tann-á,今仔
kin-á-ji̍t,今仔日
kin-á-li̍t,今仔日
ûn-á-sī,勻仔是
tiong-kóo,中古
lāi-guā,內外
ngóo-ka-pî,五加皮
lāi-ling,內奶
lāi-ni,內奶
kong-pênn,公平
kong-pînn,公平
kang-bó,公母
kong-bîn,公民
tiòng-iōng,中用
tiong-li̍p,中立
tan-tiân,丹田
kong-iōng,公用
phànn-tsio̍h-á,冇石仔
hōo i,予伊
kài-tsāi,介在
kong-kiōng,公共
lio̍k-ha̍p,六合
kin-nî,今年
lāi-tē,內地
lāi-tuē,內地
hiong-nî,凶年
tiong-sûn,中旬
liōng-tsá,冗早
put-sú-kuí,不死鬼
lāi-hâng,內行
lāi-hâng--ê,內行的
put-jî-kò,不而過
put-lî-kò,不而過
put-tān,不但
pun-phenn,分伻
hun-pia̍t,分別
put-hàu,不孝
put-kiû-jîn,不求人
put-kiû-lîn,不求人
kong-lí,公里
hun-sin,分身
kong-sū,公事
tiong-hô,中和
lāi-té,內底
lāi-tué,內底
kong-sóo,公所
put-ho̍k,不服
hun-bîng,分明
put-huat,不法
Lio̍k-huat-tsuân-su,六法全書
kang--ê,公的
pun--ê,分的
ngóo-kim,五金
ngóo-kim-hâng,五金行
tiong-tsáinn,中指
luē-tsìng,內政
ngóo-liú-ki,五柳居
ngóo-liú-ku,五柳居
tiòng-to̍k,中毒
tan-to̍k,丹毒
phànn-thuànn,冇炭
hun-phài,分派
Tiong-tshiu,中秋
lāi-kho,內科
Tiong-tshiu-tseh,中秋節
Tiong-tshiu-tsueh,中秋節
Tiong-tshiu-piánn,中秋餅
tiòng-kè,中計
lāi-sann,內衫
tiòng-hong,中風
ngóo-hiang,五香
guân-siú,元首
lāi-bīn,內面
ín-tsún,允准
ún-tsún,允准
lāi-thò,內套
Guân-siau,元宵
lāi-sun,內孫
luē-iông,內容
kong-ka,公家
kong-ke,公家
put-sî,不時
lio̍k-su,六書
guân-khì,元氣
lio̍k-thiok,六畜
guân-sîn,元神
tiong-tsit,中脊
hun-phuè,分配
hun-phè,分配
put-tōng-sán,不動產
kong-pô,公婆
ngóo-tshái,五彩
pun-tiunn,分張
put-tik-liáu,不得了
put-tik-í,不得已
luē-tsîng,內情
tiong-tàu,中晝
tiong-tàu-sî,中晝時
tiong-tàu-pn̄g,中晝飯
tiong-tàu-tǹg,中晝頓
kong-tsiòng,公眾
kài-siāu,介紹
tiong-tôo,中途
luē-pōo,內部
liōng-siōng,冗剩
lāi-tiûnn,內場
kong-gū,公寓
hun-suànn,分散
put-kám-tong,不敢當
hun-huat,分發
tiong-tíng,中等
kau-kiat,勾結
put-tap-put-tshit,不答不七
gōo-kin-kê,五筋膎
gōo-kun-kuê,五筋膎
kong-huì,公費
tiong-kan,中間
kong-khai,公開
kong-khui,公開
hun-khui,分開
tiòng-siong,中傷
lāi-siong,內傷
kong-tsè,公債
kong-hn̂g,公園
lāi-má,內媽
kong-má,公媽
tìng-ì,中意
jîn-ài,仁愛
lîn-ài,仁愛
jîn-tsû,仁慈
lîn-tsû,仁慈
hiong-suah,凶煞
put-gī,不義
jîn-gī,仁義
lîn-gī,仁義
lāi-lí,內裡
kiu-kha,勼跤
ngóo-lōo,五路
kong-lōo,公路
kong-tō,公道
put-buán,不滿
ngóo-hok,五福
put-kuán-sî,不管時
luē-koh,內閣
phànn-siàu,冇數
hun-sòo,分數
ngóo-kok,五穀
tiong-ha̍k,中學
kong-ha̍k-hāu,公學校
kong-tshin,公親
pun-tsînn,分錢
kong-kuán,公館
phànn-tsîm,冇蟳
tiong-i,中醫
hun-luī,分類
hun-tsing,分鐘
hun-thuann,分攤
ngóo-tsōng,五臟
hua,化【替】
huà,化
phit,匹
【白】tsin,升
【文】sing,升
【白】gōo,午
【文】ngóo,午
eh,厄
iú,友
【文】huán,反
【白】píng,反
jîm,壬
lîm,壬
【文】thian,天
【白】thinn,天
thài,太
hu,夫
【白】tsió,少
tshe,尺【替】
【白】tshioh,尺
jia̍p,廿
lia̍p,廿
ín,引
sim,心
hōo,戶
【白】tshiú,手
【白】ki,支
bûn,文
【白】táu,斗
kin,斤
kun,斤
【白】hng,方
【文】hong,方
ji̍t,日
li̍t,日
【文】gua̍t,月
【白】gue̍h,月
ge̍h,月
【白】ba̍k,木
【文】bo̍k,木
khiàm,欠
tsí,止
pháinn,歹【替】
m̄,毋【替】
pí,比
【白】mn̂g,毛
【文】môo,毛
sī,氏
【白】tsuí,水
【文】suí,水
pháinn-tshuā-thâu,歹𤆬頭
tshiú-ńg,手䘼
jia̍p-it,廿一
lia̍p-it,廿一
hu-jîn,夫人
hu-lîn,夫人
pháinn-lâng,歹人
thian-kiú-pâi,天九牌
thian-hā,天下
thian-tsâi,天才
siàu-lí,少女
siàu-lú,少女
hōo-kháu,戶口
tshiú-hā,手下
tshiú-kang,手工
ji̍t-tsí,日子
li̍t-tsí,日子
ba̍k-kang,木工
m̄-tsiah,毋才
tsuí-thóo,水土
Khóng-tsú-kong,孔子公
tshiú-kin-á,手巾仔
tshiú-kun-á,手巾仔
hōo-kháu-miâ,戶口名
gua̍t-hā-nóo-jîn,月下老人
gua̍t-hā-nóo-lîn,月下老人
hōo-kháu-tshau-pún,戶口抄本
thinn-tsénn,天井
thinn-tsínn,天井
Thinn-kong,天公
gue̍h-tiong,月中
ge̍h-tiong,月中
gue̍h-lāi,月內
ge̍h-lāi,月內
tsuí-tsénn,水井
tsuí-tsínn,水井
Thinn-kong-senn,天公生
Thinn-kong-sinn,天公生
gue̍h-lāi-pâng,月內房
ge̍h-lāi-pâng,月內房
Thinn-kong-kim,天公金
gue̍h-lāi-hong,月內風
ge̍h-lāi-hong,月內風
Thinn-kong-tsóo,天公祖
huán-thinn,反天
thian-bûn,天文
thài-thài,太太
bûn-huà,文化
gue̍h-ji̍t,月日
ge̍h-li̍t,月日
pháinn-thinn,歹天
pháinn-sim,歹心
pháinn-tshiú-jiáu,歹手爪
pháinn-tshiú-niáu,歹手爪
bûn-bûn-á-tshiò,文文仔笑
thinn-huán-tē-luān,天反地亂
thinn-huán-tuē-luān,天反地亂
bo̍k-sim-pang,木心枋
ji̍t-gua̍t-ham,日月蚶
li̍t-gua̍t-ham,日月蚶
ji̍t-gua̍t-than,日月蟶
li̍t-gua̍t-than,日月蟶
píng-pîng,反爿
sim-hué,心火
sim-hé,心火
tshiú-jiáu,手爪
tshiú-niáu,手爪
tsuí-gû,水牛
táu-á,斗仔
pháinn-tāi,歹代
tsuí-sian,水仙
tsi-tshut,支出
gue̍h-puànn,月半
ge̍h-puànn,月半
gue̍h-guā-ji̍t,月外日
ge̍h-guā-li̍t,月外日
huán-tsìng,反正
thài-pîng,太平
bûn-tshī,文市
bûn-tàn,文旦
tsuí-bó,水母
huán-bo̍k,反目
tshiú-ba̍k,手目
bo̍k-kue,木瓜
khiàm-īng,欠用
m̄-kam,毋甘
tsuí-tshân,水田
Thài-pi̍k-tshenn,太白星
Thài-pi̍k-tshinn,太白星
thài-pe̍h-hún,太白粉
thài-pe̍h-tsiú,太白酒
m̄-kam hiâm,毋甘嫌
píng-pe̍h-kâinn,反白睚
m̄ kam-guān,毋甘願
thinn-kng,天光
bûn-kiānn,文件
gue̍h-kng-mê,月光暝
ge̍h-kng-mî,月光暝
ji̍t-kong-ting,日光燈
li̍t-kong-ting,日光燈
tshiú-ìn,手印
hong-hiòng,方向
ba̍k-tshiūnn,木匠
pháinn-kiánn,歹囝
thinn-tē,天地
thinn-tuē,天地
siàu-liân,少年
bûn-jī,文字
bûn-lī,文字
hong-sik,方式
khiàm-an,欠安
m̄ hó,毋好
tsuí-tsùn,水圳
pháinn-nî-tang,歹年冬
siàu-liân-ke,少年家
m̄ hó-sè,毋好勢
tshiú-khiau,手曲
pháinn-sí,歹死
m̄-tsiânn,毋成
m̄-tsiânn-lâng,毋成人
tshiú-huānn-á,手扞仔
m̄-tsiânn-kiánn,毋成囝
m̄-tsiânn-mi̍h,毋成物
m̄-tsiânn-mn̍gh,毋成物
m̄-tsiânn-kâu,毋成猴
m̄-tsiânn-iūnn,毋成樣
thinn-sik,天色
sim-hiat,心血
sim-hīng,心行
gue̍h-sik,月色
ge̍h-sik,月色
bo̍k-ní,木耳
khiàm-hueh,欠血
khiàm-huih,欠血
tsí-hueh,止血
tsí-huih,止血
m̄-nā,毋但
m̄-bián,毋免
hu-kun,夫君
tshiú-bué,手尾
tshiú-bé,手尾
gue̍h-bué,月尾
ge̍h-bé,月尾
tshiú-bué-la̍t,手尾力
tshiú-bé-la̍t,手尾力
mn̂g-bué-á,毛尾仔
mn̂g-bé-á,毛尾仔
tshiú-bué-tsînn,手尾錢
tshiú-bé-tsînn,手尾錢
pháinn-liú-la̍k,歹扭搦
huán-khòng,反抗
iáu-tsiat,夭折
bo̍k-tsâi,木材
píng-tōo,反肚
sim-kuann,心肝
tshiú-tóo,手肚
tsuí-tsai,水災
sim-kông-hué-to̍h,心狂火著
sim-kông-hé-to̍h,心狂火著
sim-kuann-á-kiánn,心肝仔囝
píng-tōo-sua,反肚痧
sim-kuann-khut-á,心肝窟仔
pháinn-io-tshī,歹育飼
sim-kuann-thâu,心肝頭
huà-sin,化身
píng-tshia,反車
thian-liông,天良
bûn-giân,文言
bûn-sin,文身
hong-giân,方言
tsuí-tshia,水車
tsuí-ōo-á,水芋仔
sim-sū,心事
