hanzi,tl
好份,hó-hūn
好死毋死,hó-sí-m̄-sí
好看頭,hó-khuànn-thâu
好唯是,hó-bî-sī
字勻,jī-ûn/lī-ûn
安太歲,an Thài-suè
成格,tshiânn-kik
收煞,siu-suah
有路無厝,ū-lōo-bô-tshù
有賰,ū-tshun
死殗殗,sí-giān-giān
死鹹,sí-kiâm
死體,sí-thé
百百款,pah-pah-khuán
百面,pah-bīn
竹田嬰,tik-tshân-enn/tik-tshân-inn
竹模,tik-bôo
竹篙厝,tik-ko-tshù
竹雞仔車,tik-ke-á-tshia/tik-kue-á-tshia
老孤𣮈,lāu-koo-khu̍t
肉幼仔,bah-iù-á
肉糋,bah-tsìnn
肉繭仔,bah-kián-á
自早,tsū-tsá
自作自專,tsū-tsok-tsū-tsuan
自家用的,tsū-ka-iōng--ê
血崩山,hueh-pang-suann/huih-pang-suann
行去,kiânn--khì
行袂開跤,kiânn-bē-khui-kha/kiânn-buē-khui-kha
行船人,kiânn-tsûn-lâng
行跤花,kiânn-kha-hue
伸捙,tshun-tshia
低路師,kē-lōo-sai
占贏,tsiàm-iânn
佗落,tó-lo̍h/tá-lo̍h
佛手柑,hu̍t-tshiú-kam
冷嗽,líng-sàu
卵白質,nn̄g-pe̍h-tsit
呔會,thài ē
囤貨,tún-huè/tún-hè
囥話,khǹg-uē
坉錢,thūn-tsînn
坐毋著,tshē-m̄-tio̍h
坐底,tshē-té/tshē-tué
妝娗,tsng-thānn
孝尾囝,hà-bué-kiánn/hà-bé-kiánn
孝男面,hàu-lâm-bīn
尾來,bué--lâi/bé--lâi
尿滓,jiō-tái/liō-tái
忘恩背義,bōng-un-puē-gī
李仔攕,lí-á-tshiám
汫水魚,tsiánn-tsuí-hî/tsiánn-tsuí-hû
牢腹,tiâu-pak
罕罕仔,hán-hán--á
育𤆬,io-tshuā
見效,kiàn-hāu
角蜂,kak-phang
豆仔魚,tāu-á-hî/tāu-á-hû
赤焱焱,tshiah-iānn-iānn
走水,tsáu-tsuí
街路,ke-lōo/kue-lōo
走無路,tsáu-bô-lōo
走腹,tsáu-pak
走標,tsáu-pio
走學,tsáu-o̍h
走縒,tsáu-tsua̍h
辛苦病疼,sin-khóo-pēnn-thiànn/sin-khóo-pīnn-thiànn
車斗,tshia-táu
車母,tshia-bú/tshia-bó
車前草,ki-tsiân-tsháu/ku-tsiân-tsháu
車路,tshia-lōo
到手芳,tò-tshiú-phang
到尾,kàu-bué/kàu-bé
卸世卸眾,sià-sì-sià-tsìng
呼請,hoo-tshiánn
咇噗跳,phi̍h-pho̍k-thiàu
和齊,hô-tsê/hô-tsuê
孤佬,koo-láu
孤鳥,koo-tsiáu
孤跤手,koo-kha-tshiú
宕,thōng
定貨,tiānn-huè/tiānn-hè
彼當陣,hit-tang-tsūn
往診,óng-tsín
抹烏,buah-oo
抽懸,thiu-kuân
抾肉幼仔,khioh-bah-iù-á
拄咧,tú-teh
拆白講,thiah-pe̍h-kóng
拍火,phah-hué/phah-hé
拍速,phah-sok
拍鳥帽,phah-tsiáu-bō
放目,pàng-ba̍k
放伴,pàng-phuānn
放紙虎,pàng-tsuá-hóo
放送頭,hòng-sàng-thâu
放銃,pàng-tshìng
果子栽,kué-tsí-tsai/ké-tsí-tsai
武車,bú-tshia
炊粉,tshue-hún/tshe-hún
狀元粿,tsiōng-guân-kué/tsiōng-guân-ké
狗鯊,káu-sua
直目,ti̍t-ba̍k
空思夢想,khong-su-bōng-sióng
空殼厝,khang-khak-tshù
股仔囝,kóo-á-kiánn
花眉,hue-bî
花飛,hue-hui
花條馬,hue-tiâu-bé
花蛤仔,hue-kap-á
金光黨,kim-kong-tóng
金金相,kim-kim-siòng
金絲猴,kim-si-kâu
金鑠鑠,kim-siak-siak
長志,tsiáng-tsì
長篙形,tn̂g-ko-hîng
門口埕,mn̂g-kháu-tiânn
文光尺,bûn-kong-tshioh
門後臼,mn̂g-āu-khū
𤆬領,tshuā-niá
𨑨迌印仔,tshit-thô-ìn-á/thit-thô-ìn-á
侵門踏戶,tshim-mn̂g-ta̍h-hōo
俗麭,sio̍k-pháng
保領,pó-niá
南北二路,lâm-pak-jī-lōo/lâm-pak-lī-lōo
咬舌,kā-tsi̍h
咱人,lán-lâng
品並,phín-phīng
客滿,kheh-buán
封頭壁,hong-thâu-piah
屎面,sái-bīn
巷仔內的,hāng-á-lāi--ê
後壁山,āu-piah-suann
後謝,āu-siā
硩墓紙,teh-bōng-tsuá
指甲眉,tsíng-kah-bâi
指模,tsí-bôo
挑花刺繡,thio-hue-tshiah-siù
是講,sī-kóng
枵飢失頓,iau-ki-sit-tǹg
枵過飢,iau-kuè-ki
枵燥,iau-sò
柝仔頭,kho̍k-á-thâu
查某囝日,tsa-bóo-kiánn-ji̍t/tsa-bóo-kiánn-li̍t
柿霜,khī-sng
流汗流洘,lâu-kuānn-lâu-khó
為非糝做,uî-hui-sám-tsò
相伨,sio-thīn
相揣,sio-tshuē
看口,khuànn-kháu
看命,khuànn-miā
看破跤手,khuànn-phuà-kha-tshiú
看袂上目,khuànn-bē-tsiūnn-ba̍k/khuànn-buē-tsiūnn-ba̍k
突顯,tu̍t-hián
紀年,khí-nî
紅霞,âng-hê
美國仙丹,Bí-kok-sian-tan
美國時間,Bí-kok-sî-kan
美國塗豆,Bí-kok-thôo-tāu
背骨,puē-kut
苦瓜封,khóo-kue-hong
苦花,khóo-hue
苦齣,khóo-tshut
迫促,pik-tshik/pik-tshiok
郊,kau
限時批,hān-sî-phue/hān-sî-phe
面冊,Bīn-tsheh
面腔,bīn-tshiunn
面漚面臭,bīn-àu-bīn-tshàu
面模,bīn-bôo
風雷,hong-luî
食人夠夠,tsia̍h-lâng-kàu-kàu
食老出癖,tsia̍h-lāu-tshut-phia̍h
食重鹹,tsia̍h-tāng-kiâm
食風,tsia̍h-hong
食茶,tsia̍h-tê
食罪,tsia̍h-tsuē
食認,tsia̍h-jīn/tsia̍h-līn
食銅食鐵,tsia̍h-tâng-tsia̍h-thih
食餐廳,tsia̍h-tshan-thiann
食聲,tsia̍h-siann
香櫞瓜,hiunn-înn-kue
倒吊子,tò-tiàu-tsí
倒拗,tò-áu
倒頭槌,tò-thâu-thuî
倒轉去,tò-tńg--khì
倚意,uá-ì
倚蹛,uá-tuà
凌勒,lîng-lik
厝尾頂,tshù-bué-tíng/tshù-bé-tíng
厝場,tshù-tiûnn
原全,guân-tsuân
哪通,ná-thang
哽胿,kénn-kui/kínn-kui
套頭話,thò-thâu-uē
師仔工,sai-á-kang
挨磨,e-bō/ue-bō
挩鍊仔,thuah-liān-á
挽瓜揫藤,bán-kue-tshiû-tîn
挽筋,bán-kin/bán-kun
捙倒,tshia-tó
料小,liāu-siáu
時計果,sî-kè-kó
柴目,tshâ-ba̍k
柴箍,tshâ-khoo
梳妝打扮,se-tsng-tánn-pān/sue-tsng-tánn-pān
氣掣掣,khì-tshuah-tshuah
氣暢忍,khì-thiòng-lún
消敨,siau-tháu
烏子仔菜,oo-tsí-á-tshài
烏白切,oo-pe̍h-tshiat
烏尾冬,oo-bué-tang/oo-bé-tang
烏面賊,oo-bīn-tsha̍t
烏鉎,oo-sian
珠仔龜,tsu-á-ku
病母,pēnn-bó/pīnn-bú
病囝,pēnn-kiánn/pīnn-kiánn
眩車丹,hîn-tshia-tan
破功,phò-kong
破豆,phò-tāu
破鼎,phuà-tiánn
祖公仔產,tsóo-kong-á-sán
笑微微,tshiò-bi-bi
笑詼齣,tshiò-khue-tshut/tshiò-khe-tshut
納錢,la̍p-tsînn
罟寮,koo-liâu
臭油餲,tshàu-iû-ai
茫茫渺渺,bông-bông-biáu-biáu
茶米茶,tê-bí-tê
茶洗,tê-sé/tê-sué
茶籗,tê-khah
草仔子,tsháu-á-tsí
草地倯,tsháu-tē-sông/tsháu-tuē-sông
草囷,tsháu-khûn
草笠仔,tsháu-le̍h-á/tsháu-lue̍h-á
荏身命,lám-sin-miā
袂拄好,bē-tú-hó/buē-tú-hó
袂做得,bē-tsò--tit/buē-tsuè--tit
袂博假博,bē-phok-ké-phok/buē-phok-ké-phok
袂磕得,bē-kha̍p--tit/buē-kha̍p--tit　
袂曉衰,bē-hiáu-sue/buē-hiáu-sue
記認,kì-jīn/kì-līn
貢糖,kòng-thn̂g
起豹飆,khí-pà-pio
起酒痟,khí-tsiú-siáu
起蛟龍,khí-kau-lîng
迵海,thàng-hái
退流,thè-lâu
退時,thè-sî
酒矸仔嫂,tsiú-kan-á-só
馬花糋,bé-hue-tsìnn
鬥搭,tàu-tah
鬼頭刀,kuí-thâu-to
㨂甲,tàng-kah
偌久,guā-kú
做水,tsò-tsuí/tsuè-tsuí
做囮,tsò-buê/tsuè-buê
做竅,tsò-khiò/tsuè-khiò
剪仔龜,tsián-á-ku
剪絨仔花,tsián-jiông-á-hue/tsián-liông-á-hue
剪蟲,tsián-thâng
參仔氣,sim-á-khuì
國校,kok-hāu
夠月,kàu-gue̍h/kàu-ge̍h
宿題,siok-tê/siok-tuê
寄罪,kià-tsuē
寄跤,kià-kha
密密是,ba̍t-ba̍t-sī
徙岫,suá-siū
徛秋,khiā-tshiu
徛家厝,khiā-ke-tshù
惜花連盆,sioh hue liân phûn
捾定,kuānn-tiānn
推捒,the-sak
敗馬,pāi-bé
梅仔茶,muê-á-tê
欲晝仔,beh-tàu-á/bueh-tàu-á
涵空龜,âm-khang-ku
涼腔,liâng-khiang
深目,tshim-ba̍k
深緣,tshim-iân
清彩,tshing-tshái
清飯,tshing-pn̄g
爽歪歪,sóng-uainn-uainn
牽龜落湳,khan-ku-lo̍h-làm
窒車,that-tshia
笨跤笨手,pūn-kha-pūn-tshiú
粗殘,tshoo-tshân
紲落來,suà--lo̍h-lâi
規工,kui-kang
規家伙仔,kui-ke-hué-á/kui-ke-hé-á
規碗捀,kui-uánn-phâng
規嚾規黨,kui-uang-kui-tóng
設使,siat-sú
豚母,thûn-bú/thûn-bó
軟市,nńg-tshī
透底,thàu-té/thàu-tué
透濫,thàu-lām
逐工,ta̍k-kang
頂下歲,tíng-ē-huè/tíng-ē-hè
魚酥,hî-soo/hû-soo
鳥隻,tsiáu-tsiah
鳥鼠仔色,niáu-tshí-á-sik/niáu-tshú-á-sik
鳥鼠仔糖,niáu-tshí-á-thn̂g/niáu-tshú-á-thn̂g　
備辦,pī-pān
博士博,phok-sū-phok
喊,hán
喋詳,thi̍h-siông
喙笑目笑,tshuì-tshiò-ba̍k-tshiò
喙桮,tshuì-pue
喙齒縫,tshuì-khí-phāng
報戶口,pò-hōo-kháu
報鳥鼠仔冤,pò-niáu-tshí-á-uan/pò-niáu-tshú-á-uan
寒酸,hân-suan
惡人無膽,ok-lâng bô-tánn
惡質,ok-tsit
提囡仔,the̍h-gín-á
敢是,kám-sī
敢是,kánn-sī
敨放,tháu-pàng
斑芝,pan-tsi
智覺,tì-kak
棉仔枝,mî-á-ki
欺貧重富,khi-pîn-tiōng-hù
殘殘,tshân-tshân
湠根,thuànn-kin/thuànn-kun
湳仔地,làm-á-tē
湳塗,làm-thôo
無才,bô-tsâi
無品,bô-phín
番薯仔囝,han-tsî-á-kiánn/han-tsû-á-kiánn
痛疼,thàng-thiànn
痟狗病,siáu-káu-pēnn/siáu-káu-pīnn
發爐,huat-lôo
睏尾,khùn-bué/khùn-bé
睏癖,khùn-phiah
硩注,teh-tù
硩番薯,teh han-tsî/teh han-tsû
硬拗,ngē-áu/ngī-áu
硬插,ngē-tshah/ngī-tshah
筅黗,tshíng-thûn
粟埕,tshik-tiânn
粟種,tshik-tsíng
翕汗,hip-kuānn
菜市仔名,tshài-tshī-á-miâ
菜宅,tshài-the̍h
菜砧,tshài-tiam
菜蟲,tshài-thâng
著獎,tio̍h-tsióng/tio̍h-tsiáng
著觸,tio̍h-tak
覕鬚,bih-tshiu
詞彙,sû-luī
買手,bé-tshiú/bué-tshiú
貿貨底,bāu-huè-té/bāu-hè-tué
跋感情,pua̍h-kám-tsîng
跙流籠,tshū-liû-lông
鈍目,tūn-ba̍k
閒煩,îng-huân
韌命,jūn-miā/lūn-miā
順行,sūn-kiânn
黃目子,n̂g-ba̍k-tsí
催油,tshui-iû
剾刀蔫,khau-to-lian
塗石流,thôo-tsio̍h-lâu
塗肉,thôo-bah
媽祖婆,Má-tsóo-pô
幌頭,hàinn-thâu
想欲,siūnn-beh/siūnn-bueh
搝後跤,khiú-āu-kha
搭胸坎,tah-hing-khám
搵料,ùn-liāu
摁,hmh
摃球,kòng-kiû
摃鼓,kòng-kóo
暗安,àm-an
暗唸,àm-liām
暗會,àm-huē
會毋著,huē-m̄-tio̍h/hē-m̄-tio̍h
會得過,ē-tit-kuè/ē-tit-kè
會跤,huē-kha
極加,ki̍k-ke
歇涼,hioh-liâng
歇睏日,hioh-khùn-ji̍t/hioh-khùn-li̍t
歇睏時仔,hioh-khùn-sî-á
準拄煞,tsún-tú-suah
溜旋,liu-suan
煎粿,tsian-kué/tsian-ké
煙筒管,ian-tâng-kóng
煞煞去,suah-suah--khì
矮仔冬瓜,é-á-tang-kue/ué-á-tang-kue
矮鼓,é-kóo/ué-kóo
矮頓,é-tǹg/ué-tǹg
碎鹽鹽,tshuì-iâm-iâm
禁尿,kìm-jiō/kìm-liō
腰痠背疼,io-sng-puē-thiànn
腹腸,pak-tn̂g
萬丈深坑,bān-tn̄g-tshim-khenn/bān-tn̄g-tshim-khinn
萬不幸,bān-put-hīng
落山,lo̍h-suann
落貨,lo̍h-huè/lo̍h-hè
落漆,lak-tshat
便若,piān-nā
香芳,hiunn-phang
倚山食山,uá-suann-tsia̍h-suann
哭賴,khàu-luā
恩情人,un-tsîng-lâng
挨挨陣陣,e-e-tīn-tīn/ue-ue-tīn-tīn
浮浪貢,phû-lōng-kòng
蒂頭,tì-thâu
號頭,hō-thâu
蜂蝦,phang-hê
話仙,uē-sian
詼諧,khue-hâi
詼諧,khue-hâi/khe-hâi
跤胴,kha-tâng
路草,lōo-tsháu
跳踢,thiàu-thah/thiàu-that
過鹹水的,kuè-kiâm-tsuí--ê/kè-kiâm-tsuí--ê
閘雨棚,tsa̍h-hōo-pênn/tsa̍h-hōo-pînn
隔工,keh-kang
電子批,tiān-tsú-phue
電頭毛店,tiān-thâu-mn̂g-tiàm
頓蹬,tùn-tenn/tùn-tinn
飽漿,pá-tsiunn
𠞭花,liô-hue
嗺,sui
墓紙,bōng-tsuá
寢頭,tshím-thâu
對同,tuì-tâng
對重,tuì-tiōng
對頭風,tuì-thâu-hong
對頭誤,tuì-thâu-gōo
摔大眠,siàng-tuā-bîn
斡角,uat-kak
歌仔冊,kua-á-tsheh
歌仔先,kua-á-sian
滸苔,hóo-thî
漚古,àu-kóo
漚步,àu-pōo
漚屎步,àu-sái-pōo
漚戲拖棚,àu-hì-thua-pênn/àu-hì-thua-pînn
漳泉濫,Tsiang-Tsuân-lām
粿路,kué-lōo/ké-lōo
粿酺,kué-pôo/ké-pôo
綿精,mî-tsinn
緊氣,kín-khuì
緊縒慢,kín-tsua̍h-bān
蓋蠟,kài-la̍h
認捌,jīn-bat/līn-bat
趖跤趖手,sô-kha-sô-tshiú
輕便車,khing-piān-tshia
噗仔聲,pho̍k-á-siann
墜腸,tuī-tiông
撨徙,tshiâu-suá/tshâu-suá
佈田花,pòo-tshân-hue
步頻,pōo-pîn
槺榔,khong-lông
稽考,khe-khó
練仙,liān-sian
蓮花頭,liân-hue-thâu
蔥仔餅,tshang-á-piánn
蝦卷,hê-kńg
蝦蛄頭,hê-koo-thâu
諒情,liōng-tsîng
論真,lūn-tsin
豬母癲,ti-bó-tian/tu-bú-tian
豬屠,ti-tôo/tu-tôo
閬雨縫,làng hōo-phāng
閬港,làng-káng
靠傷,khò-siong
駐水,tū-tsuí
鬧猜猜,nāu-tshai-tshai
噪耳,tshò-hīnn/tshò-hī
噸,tòng
樹奶束仔,tshiū-ling-sok-á/tshiū-ni-sok-á
樹梅,tshiū-m̂
激骨話,kik-kut-uē
燃水,hiânn-tsuí
燈仔花,ting-á-hue
燒烘烘,sio-hōng-hōng
燒唿唿,sio-hut-hut
燖補,tīm-póo
磚仔窯,tsng-á-iô
糖仔,thn̂g-á
縛跤縛手,pa̍k-kha-pa̍k-tshiú
聬儱,áng-láng
褪毛,thǹg-mn̂g
親疊親,tshin-tha̍h-tshin
賴賴趖,luā-luā-sô
鋸屑烌,kì-sut-hu/kù-sut-hu
錢貫,tsînn-kǹg
踮沬,tiàm-bī
擇,to̍h
無底代,bô-tī-tāi
霎霎仔雨,sap-sap-á-hōo
頭兄,thâu-hiann
頭較大身,thâu-khah-tuā-sin
頭旗,thâu-kî
頭篩仔,thâu-thai-á
頷頸珠,ām-kún-tsu
鴨雄仔聲,ah-hîng-á-siann
龜龜鱉鱉,ku-ku-pih-pih
䆀豆仔,bái-tāu-á
䆀氣,bái-khuì
戲籠,hì-láng
戴小鬼仔殼,tì siáu-kuí-á-khak
簇,tshok
總的,tsóng--ê
臨時臨曜,lîm-sî-lîm-iāu
蹓,lau
隱痀橋,ún-ku-kiô
鮢鱖,tsu-kuè/tsu-kè
點拄,tiám-tuh
擺撥,pái-puah
舊底,kū-té/kū-tué
舊症頭,kū-tsìng-thâu
薰觳仔,hun-khok-á
藏鏡人,Tsông-kiànn-jîn/Tsông-kiànn-lîn
蟳膏,tsîm-ko
蹛院,tuà-īnn
轉錢空,tńg-tsînn-khang
雙糕潤,siang-ko-jūn/siang-ko-lūn
雜貨仔店,tsa̍p-huè-á-tiàm/tsa̍p-hè-á-tiàm
離經,lī-king
緣金,iân-kim
懵膽,bòng-tánn
藥頭,io̍h-thâu
鏨頭短命,tsām-thâu-té-miā
麒麟鹿,kî-lîn-lo̍k
懸頂,kuân-tíng
蠓仔薰,báng-á-hun
鹹酸苦汫,kiâm-sng-khóo-tsiánn
攑香綴拜,gia̍h-hiunn-tuè-pài/gia̍h-hiunn-tè-pài
攑旗軍仔,gia̍h-kî-kun-á
灇水,tsâng-tsuí
爛𤶃仔,nuā-thiāu-á
癩𰣻病,thái-ko-pēnn/thái-ko-pīnn
癩𰣻蛾仔,thái-ko-ia̍h-á
雞豚仔,ke-thûn-á/kue-thûn-á
鐵釘挽,thih-ting-bán
鐵掃帚,thih-sàu-tshiú
鐵鉼,thih-phiánn
鐵撬,thih-kiāu
鐵鍤,thih-tshiah
顧暝,kòo-mê/kòo-mî
儼硬,giám-ngē/giám-ngī
籠面,láng-bīn
聽好,thìng-hó
變工藝,pìnn-kang-gē
變弄,pìnn-lāng
變相,piàn-siòng
變啥魍,pìnn-siánn-báng
變無魍,pìnn-bô-báng
鑢卡,lù-khah
豔色,iām-sik
鷹仔目,ing-á-ba̍k
鹽桑仔,iâm-sng-á
鹽酸仔,iâm-sng-á
鑽水沬,tsǹg-tsuí-bī
戇目,gōng-ba̍k
𣻸塌塌,siûnn-lap-lap
食飯會,tsia̍h-pn̄g-huē
金言玉語,kim-giân-gio̍k-gí/kim-giân-gio̍k-gú
好食睏,hó-tsia̍h-khùn
隨人食,suî-lâng-tsia̍h
渡鳥,tōo-tsiáu
喙䫌肉,tshuì-phué-bah
大趁錢,tuā-thàn-tsînn
狗肉數,káu-bah-siàu
落空車,làu-khang-tshia
做肉餅,tsò-bah-piánn/tsuè-bah-piánn
無局,bô-kio̍k
水浸粿,tsuí-tsìm-kué/tsuí-tsìm-ké
天公仔囝,thinn-kong-á-kiánn
一時仔,tsi̍t-sî-á
入去,ji̍p-khì/li̍p-khì
入來,ji̍p-lâi/li̍p-lâi
大水,tuā-tsuí
大的,tuā--ê
細的,sè--ê/suè--ê
山內,suann-lāi
心內,sim-lāi
毋就,m̄-tō
以早,í-tsá
出在,tshut-tsāi
巧神,khiáu-sîn
目尾,ba̍k-bué/ba̍k-bé
好好仔,hó-hó-á
好命,hó-miā
有時,ū-sî
官廳,kuann-thiann
拄拄,tú-tú
爸仔囝,pē-á-kiánn
相𤆬走,sio-tshuā-tsáu
食飽,tsia̍h-pá
厝裡,tshù--lí/tshù--nih
翁仔某,ang-á-bóo
做伴,tsò-phuānn/tsuè-phuānn
偷偷仔,thau-thau-á
唸歌,liām-kua
堅心,kian-sim
通人,thong-lâng
逐項,ta̍k hāng
無夠,bô-kàu
著愛,tio̍h-ài
想講,siūnn-kóng
膽肝,tám-kuann
雞卵面,ke-nn̄g-bīn
雞卵清,ke-nn̄g-tshing
面肉,bīn-bah
活,【文】hua̍t
甭,bàng
苧,【白】tē/tuē
稈,kuáinn
稜,lîng
縒【替】,tsua̍h
觸,【白】tshik
騰,thîng
㧣風,tu-hong
𤶃仔子,thiāu-á-tsí
袂爽,bē-sóng/buē-sóng
一下仔,tsi̍t-ē-á
八月半,Peh-gue̍h-puànn/Pueh-ge̍h-puànn
下日,ē-ji̍t/ē-li̍t
小使仔,siáu-sú-á
大細聲,tuā-sè-siann/tuā-suè-siann
大墓公,tuā-bōng-kong/tuā-bōo-kong
中站,tiong-tsām
月底,gue̍h-té/ge̍h-tué
水洘,tsuí-khó
歹鬼𤆬頭,pháinn-kuí-tshuā-thâu
歹過,pháinn-kuè/phái-kè
夭壽骨,iáu-siū-kut
出人前,tshut-lâng-tsîng
另工,līng-kang
出破,tshut-phuà
外務,guā-bū
叫電話,kiò tiān-uē
半精肥,puànn-tsiann-puî
巧氣,khiáu-khì
目花,ba̍k-hue
生猴,tshenn-kâu/tshinn-kâu
仿仔,hóng-á
交定,kau-tiānn
字目,jī-ba̍k/lī-ba̍k
伸輪,tshun-lûn
別工,pa̍t-kang
呔,thài
扴話,ke̍h-uē
走斜,tsáu-tshua̍h
坦斜,thán-tshua̍h
姑不將,koo-put-tsiong
怪奇,kuài-kî
拄仔,tú-á
放尿,pàng-jiō/pàng-liō
抾金,khioh-kim
花貓貓,hue-niau-niau
花彔彔,hue-lok-lok
花哩囉,hue-li-lo
後日仔,āu-ji̍t-á/āu-li̍t-á
後改,āu-kái
家私頭仔,ke-si-thâu-á
挐絞絞,jû-ká-ká/lû-ká-ká
料身,liāu-sin
烏白講,oo-pe̍h-kóng
缺欠,khueh-khiàm/kheh-khiàm
紙條仔,tsuá-tiâu-á
臭礬,tshàu-huân
滇流,tīnn-lâu
細漢的,sè-hàn--ê/suè-hàn--ê
船桮,tsûn-pue
庄跤人,tsng-kha-lâng
貫耳,kǹg-hīnn/kǹg-hī
頂回,tíng-huê
頂改,tíng-kái
喜事,hí-sū
散食,sàn-tsia̍h
猴死囡仔,kâu-sí-gín-á
塗牛翻身,thôo-gû-huan-sin
塌縫,thap-phāng
痲仔,muâ-á
幔被仔,mua-phuē-á/mua-phē-á
廟口,biō-kháu
講耍笑,kóng-sńg-tshiò
霜仔枝,sng-á-ki
擲捒,tàn-sak
轉成,tńg-tsiânn
襟胸,khim-hing
騙痟的,phiàn-siáu--ê
譬論,phì-lūn
顧更,kòo-kenn/kòo-kinn
大食,tuā-tsia̍h
巷仔頭,hāng-á-thâu
後回,āu-huê
會赴市,ē-hù-tshī
會和,ē-hô
米血,bí-hueh/bí-huih
唏嚇叫,hì-heh-kiò
漚翕,àu-hip
干仔,kan-á
牛犅𨂿,gû-káng-uainnh
出腳,tshut-kioh
偷走學,thau-tsáu-o̍h
倒勼,tò-kiu
拔骨,pue̍h-kut/pui̍h-kut
品捧,phín-phóng
祖公仔屎,tsóo-kong-á-sái
飽流,pá-lâu
鈍跤鈍手,tūn-kha-tūn-tshiú
結嚾結黨,kiat-uang-kiat-tóng
準若,tsún-nā
準講,tsún-kóng
著等,tio̍h-tíng
脆命,tshè-miā
萬不二,bān-put-jī/bān-put-lī
鹹水貨,kiâm-tsuí-huè/kiâm-tsuí-hè
對面風,tuì-bīn-hong
緊跤緊手,kín-kha-kín-tshiú
窮真,khîng-tsin/kîng-tsin
鬧熱滾滾,lāu-jia̍t-kún-kún/lāu-lia̍t-kún-kún
大紅花,tuā-âng-hue
頷珠,ām-tsu
通好,thang-hó
變無撚,piàn-bô-lián
桑椹,sng-suî
有局,ū-kio̍k
鹹草,kiâm-tsháu
中盤,tiong-puânn
水筧,tsuí-kíng
失氣,sit-khuì
母仔,bú--á
交葛,kau-kat
石距,tsio̍h-kī/tsio̍h-kū
利劍劍,lāi-kiàm-kiàm
狗母鮻,káu-bó-so
素色,sòo-sik
相放伴,sio-pàng-phuānn
骨目,kut-ba̍k
骨節,kut-tsat
術仔,su̍t-á
規半晡,kui-puànn-poo
規晡,kui-poo
當初時,tong-tshe-sî/tong-tshue-sî
斯當時,su-tong-sî
無閒𩑾𩑾,bô-îng-tshih-tshih
裂獅獅,li̍h-sai-sai
歇假,hioh-ká
袚巾,phua̍h-kin/phua̍h-kun
雞災,ke-tse/kue-tse
乞龜,khit-ku
拗痕,áu-hûn
滾躘,kún-liòng
朗讀,lóng-tho̍k
端的,tuan-tiah
稻稿,tiū-kó
頭幫車,thâu-pang-tshia
蜂仔炮,phang-á-phàu
線頂,suànn-tíng
為著,uī-tio̍h
大姊頭仔,tuā-tsí-thâu-á
轉來去,tńg--lâi-khì
奶齒,ling-khí/ni-khí
拍莓,phah-m̂
消蝕,siau-si̍h
這號,tsit-lō
搜揣,tshiau-tshuē/tshiau-tshē
經布,kenn-pòo/kinn-pòo
雖罔,sui-bóng
合仔趁,ha̍p-á-thàn
孫新婦,sun-sin-pū
末趁,bua̍t-thàn
大妗喙,tuā-kīm-tshuì
著囝甘,tio̍h-kiánn-kam
輪火鬮,lûn-hué-khau/lûn-hé-khau
平棒,pênn-pāng/pînn-pāng
四伨,sì-thīn
擋恬,tòng-tiām
死無人,sí-bô-lâng
躼跤蠓,lò-kha-báng
銃藥,tshìng-io̍h
過冬鳥,kuè-tang-tsiáu/kè-tang-tsiáu
細姑仔,sè-koo-á/suè-koo-á
新娘花,sin-niû-hue
傍官靠勢,pn̄g-kuann-khò-sè/pn̄g-kuann-khò-sì
掩來扯去,am-lâi-tshé-khì
採花蜂,tshái-hue-phang
捲螺仔水,kńg-lê-á-tsuí
徛馬勢,khiā-bé-sè/khiā-bé-sì
做木的,tsò-ba̍k--ê/tsuè-ba̍k--ê
起番,khí-huan
放外外,pàng-guā-guā
加圇,ka-nn̂g
上童,tsiūnn-tâng
娘仔豆,niû-á-tāu
塑膠橐仔,sok-ka-lok-á
珠仔釘,tsu-á-ting
平正,pênn-tsiànn/pînn-tsiànn
相接,sio-tsiap
號令,hō-līng
光焱焱,kng-iānn-iānn
光爍爍,kng-sih-sih
暗摸摸,àm-bong-bong
才閣,tsiah-koh
出代誌,tshut-tāi-tsì
險險仔,hiám-hiám-á
險仔,hiám-á
絞螺仔風,ká-lê-á-hong
出外人,tshut-guā-lâng
塗窯,thôo-iô
錢水,tsînn-tsuí
菜股,tshài-kóo
假做,ké-tsò/ké-tsuè
牛奶粉,gû-ling-hún/gû-ni-hún
單仔,tuann-á
上陸,tsiūnn-lio̍k
掠枵,lia̍h-iau
止飢,tsí-ki
成樣,tsiânn-iūnn
痴哥草,tshi-ko-tsháu
勇壯,ióng-tsòng
摒盪,piànn-tn̄g
老長壽,lāu-tiông-siū
流擺,lâu-pái
龜仔,ku-á
敗欉,pāi-tsâng
健欉,kiānn-tsâng
跤尾錢,kha-bué-tsînn/kha-bé-tsînn
香跤,hiunn-kha
放雨白,pàng-hōo-pe̍h
尻川後話,kha-tshng-āu-uē
圓棍棍,înn-kùn-kùn
芳貢貢,phang-kòng-kòng
圓輾輾,înn-liàn-liàn
業命,gia̍p-miā
巷路,hāng-lōo
三不等,sam-put-tíng
女中,lí-tiong/lú-tiong
目神,ba̍k-sîn
孤毛,koo-moo/koo-môo
孔明燈,khóng-bîng-ting
相疼痛,sio-thiànn-thàng
有範,ū-pān
花仔和尚,hue-á-huê-siūnn
喙焦喉渴,tshuì-ta-âu-khuah
食死死,tsia̍h-sí-sí
